Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Drake Green, Jalone Friday",160.0,229.0,12.86,99.55555555555556,86.69527896995707,99.56,89.78,56.89,108.89,8.0,28.89,0.0,0.0,26.22,41.33,0.0,12.44,4.44,17.33,25.33,67.55,Abilene Christian Wildcats
"Drake Green, Jaylen Franklin",160.0,229.0,12.86,99.55555555555556,86.69527896995707,99.56,89.78,56.89,108.89,8.0,28.89,0.0,0.0,26.22,41.33,0.0,12.44,4.44,17.33,25.33,67.55,Abilene Christian Wildcats
"Drake Green, Tevin Foster",160.0,229.0,12.86,99.55555555555556,86.69527896995707,99.56,89.78,56.89,108.89,8.0,28.89,0.0,0.0,26.22,41.33,0.0,12.44,4.44,17.33,25.33,67.55,Abilene Christian Wildcats
"Drake Green, Jaren Lewis",160.0,229.0,12.86,99.55555555555556,86.69527896995707,99.56,89.78,56.89,108.89,8.0,28.89,0.0,0.0,26.22,41.33,0.0,12.44,4.44,17.33,25.33,67.55,Abilene Christian Wildcats
"B.J. Maxwell, Jalone Friday",40.0,92.0,9.28,87.05882352941177,77.77777777777779,87.06,90.59,49.41,85.88,9.41,21.18,0.0,0.0,5.88,24.71,0.0,12.94,4.71,20.0,36.47,30.59,Abilene Christian Wildcats
"B.J. Maxwell, Jaylen Franklin",40.0,92.0,9.28,87.05882352941177,77.77777777777779,87.06,90.59,49.41,85.88,9.41,21.18,0.0,0.0,5.88,24.71,0.0,12.94,4.71,20.0,36.47,30.59,Abilene Christian Wildcats
"B.J. Maxwell, Jaren Lewis",40.0,92.0,9.28,87.05882352941177,77.77777777777779,87.06,90.59,49.41,85.88,9.41,21.18,0.0,0.0,5.88,24.71,0.0,12.94,4.71,20.0,36.47,30.59,Abilene Christian Wildcats
"B.J. Maxwell, Tevin Foster",40.0,92.0,9.28,87.05882352941177,77.77777777777779,87.06,90.59,49.41,85.88,9.41,21.18,0.0,0.0,5.88,24.71,0.0,12.94,4.71,20.0,36.47,30.59,Abilene Christian Wildcats
"Jalone Friday, Tevin Foster",640.0,1241.5,4.64,89.75409836065575,85.11480601741884,89.75,88.11,49.92,94.1,8.2,24.43,0.0,0.0,12.54,32.13,0.0,9.26,5.16,18.44,27.54,44.67,Abilene Christian Wildcats
"Jalone Friday, Jaylen Franklin",640.0,1241.5,4.64,89.75409836065575,85.11480601741884,89.75,88.11,49.92,94.1,8.2,24.43,0.0,0.0,12.54,32.13,0.0,9.26,5.16,18.44,27.54,44.67,Abilene Christian Wildcats
"Jalone Friday, Jaren Lewis",640.0,1241.5,4.64,89.75409836065575,85.11480601741884,89.75,88.11,49.92,94.1,8.2,24.43,0.0,0.0,12.54,32.13,0.0,9.26,5.16,18.44,27.54,44.67,Abilene Christian Wildcats
"Jaren Lewis, Tevin Foster",680.0,1319.5,4.35,89.82266769468004,85.46944858420268,89.82,88.43,49.73,94.6,8.1,24.36,0.0,0.0,12.64,31.84,0.0,9.33,5.24,18.04,27.6,44.48,Abilene Christian Wildcats
"Jaren Lewis, Jaylen Franklin",680.0,1319.5,4.35,89.82266769468004,85.46944858420268,89.82,88.43,49.73,94.6,8.1,24.36,0.0,0.0,12.64,31.84,0.0,9.33,5.24,18.04,27.6,44.48,Abilene Christian Wildcats
"Jaylen Franklin, Tevin Foster",680.0,1319.5,4.35,89.82266769468004,85.46944858420268,89.82,88.43,49.73,94.6,8.1,24.36,0.0,0.0,12.64,31.84,0.0,9.33,5.24,18.04,27.6,44.48,Abilene Christian Wildcats
"Jalone Friday, Payten Ricks",400.0,843.0,4.14,88.74251497005989,84.6063454759107,88.74,86.23,49.34,92.1,8.02,23.59,0.0,0.0,9.58,30.42,0.0,8.14,5.63,17.49,27.31,40.0,Abilene Christian Wildcats
"Jaren Lewis, Payten Ricks",440.0,921.0,3.76,88.92543859649122,85.16129032258064,88.93,86.84,49.12,92.98,7.89,23.57,0.0,0.0,9.98,30.15,0.0,8.33,5.7,17.0,27.41,40.13,Abilene Christian Wildcats
"Payten Ricks, Tevin Foster",440.0,921.0,3.76,88.92543859649122,85.16129032258064,88.93,86.84,49.12,92.98,7.89,23.57,0.0,0.0,9.98,30.15,0.0,8.33,5.7,17.0,27.41,40.13,Abilene Christian Wildcats
"Jaylen Franklin, Payten Ricks",440.0,921.0,3.76,88.92543859649122,85.16129032258064,88.93,86.84,49.12,92.98,7.89,23.57,0.0,0.0,9.98,30.15,0.0,8.33,5.7,17.0,27.41,40.13,Abilene Christian Wildcats
"Hayden Farquhar, Tevin Foster",40.0,78.0,-0.23,90.9090909090909,91.13924050632912,90.91,93.51,46.75,102.6,6.49,23.38,0.0,0.0,14.29,27.27,0.0,10.39,6.49,11.69,28.57,41.56,Abilene Christian Wildcats
"Hayden Farquhar, Payten Ricks",40.0,78.0,-0.23,90.9090909090909,91.13924050632912,90.91,93.51,46.75,102.6,6.49,23.38,0.0,0.0,14.29,27.27,0.0,10.39,6.49,11.69,28.57,41.56,Abilene Christian Wildcats
"Hayden Farquhar, Jaylen Franklin",40.0,78.0,-0.23,90.9090909090909,91.13924050632912,90.91,93.51,46.75,102.6,6.49,23.38,0.0,0.0,14.29,27.27,0.0,10.39,6.49,11.69,28.57,41.56,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis",40.0,78.0,-0.23,90.9090909090909,91.13924050632912,90.91,93.51,46.75,102.6,6.49,23.38,0.0,0.0,14.29,27.27,0.0,10.39,6.49,11.69,28.57,41.56,Abilene Christian Wildcats
"Jalone Friday, Trey Lenox",40.0,77.5,-20.33,74.66666666666667,95.0,74.67,101.33,36.0,81.33,9.33,24.0,0.0,0.0,12.0,32.0,0.0,8.0,2.67,30.67,26.67,44.0,Abilene Christian Wildcats
"Jaren Lewis, Trey Lenox",40.0,77.5,-20.33,74.66666666666667,95.0,74.67,101.33,36.0,81.33,9.33,24.0,0.0,0.0,12.0,32.0,0.0,8.0,2.67,30.67,26.67,44.0,Abilene Christian Wildcats
"Jaylen Franklin, Trey Lenox",40.0,77.5,-20.33,74.66666666666667,95.0,74.67,101.33,36.0,81.33,9.33,24.0,0.0,0.0,12.0,32.0,0.0,8.0,2.67,30.67,26.67,44.0,Abilene Christian Wildcats
"Tevin Foster, Trey Lenox",40.0,77.5,-20.33,74.66666666666667,95.0,74.67,101.33,36.0,81.33,9.33,24.0,0.0,0.0,12.0,32.0,0.0,8.0,2.67,30.67,26.67,44.0,Abilene Christian Wildcats
"CJ Siples, Frank Toohey",40.0,77.5,27.19,106.41025641025641,79.22077922077922,106.41,78.21,50.0,103.85,20.51,52.56,0.0,0.0,12.82,43.59,0.0,6.41,3.85,8.97,20.51,56.41,Air Force Falcons
"CJ Siples, Jacob Van",40.0,77.5,27.19,106.41025641025641,79.22077922077922,106.41,78.21,50.0,103.85,20.51,52.56,0.0,0.0,12.82,43.59,0.0,6.41,3.85,8.97,20.51,56.41,Air Force Falcons
"CJ Siples, Ryan Manning",40.0,77.5,27.19,106.41025641025641,79.22077922077922,106.41,78.21,50.0,103.85,20.51,52.56,0.0,0.0,12.82,43.59,0.0,6.41,3.85,8.97,20.51,56.41,Air Force Falcons
"Frank Toohey, Jacob Van",40.0,77.5,27.19,106.41025641025641,79.22077922077922,106.41,78.21,50.0,103.85,20.51,52.56,0.0,0.0,12.82,43.59,0.0,6.41,3.85,8.97,20.51,56.41,Air Force Falcons
"Jacob Van, Ryan Manning",40.0,77.5,27.19,106.41025641025641,79.22077922077922,106.41,78.21,50.0,103.85,20.51,52.56,0.0,0.0,12.82,43.59,0.0,6.41,3.85,8.97,20.51,56.41,Air Force Falcons
"Pervis Louder, Trevor Lyons",40.0,78.0,6.41,97.43589743589743,91.02564102564102,97.44,91.03,50.0,102.56,15.38,50.0,0.0,0.0,12.82,34.62,0.0,7.69,6.41,10.26,23.08,47.44,Air Force Falcons
"Pervis Louder, Ryan Swan",40.0,78.0,6.41,97.43589743589743,91.02564102564102,97.44,91.03,50.0,102.56,15.38,50.0,0.0,0.0,12.82,34.62,0.0,7.69,6.41,10.26,23.08,47.44,Air Force Falcons
"Keaton Van Soelen, Pervis Louder",40.0,78.0,6.41,97.43589743589743,91.02564102564102,97.44,91.03,50.0,102.56,15.38,50.0,0.0,0.0,12.82,34.62,0.0,7.69,6.41,10.26,23.08,47.44,Air Force Falcons
"CJ Siples, Pervis Louder",40.0,78.0,6.41,97.43589743589743,91.02564102564102,97.44,91.03,50.0,102.56,15.38,50.0,0.0,0.0,12.82,34.62,0.0,7.69,6.41,10.26,23.08,47.44,Air Force Falcons
"Ryan Swan, Sid Tomes",245.0,359.5,4.43,101.70454545454545,97.27520435967303,101.7,101.42,57.1,99.43,10.8,25.57,0.0,0.0,13.35,37.22,0.0,11.93,6.53,13.92,23.3,50.57,Air Force Falcons
"CJ Siples, Sid Tomes",245.0,359.5,4.43,101.70454545454545,97.27520435967303,101.7,101.42,57.1,99.43,10.8,25.57,0.0,0.0,13.35,37.22,0.0,11.93,6.53,13.92,23.3,50.57,Air Force Falcons
"CJ Siples, Trevor Lyons",525.0,809.0,2.41,93.44262295081968,91.03030303030303,93.44,94.7,50.32,99.75,11.73,33.8,0.0,0.0,14.5,39.72,0.0,10.72,5.3,14.75,23.46,54.22,Air Force Falcons
"CJ Siples, Lavelle Scottie",405.0,578.5,0.04,93.45132743362832,93.41216216216216,93.45,97.88,52.21,100.18,10.62,29.73,0.0,0.0,14.87,40.0,0.0,12.04,5.84,14.69,24.25,54.87,Air Force Falcons
"CJ Siples, Ryan Swan",485.0,731.5,-0.22,92.02797202797203,92.24598930481284,92.03,96.5,50.35,99.3,10.77,31.75,0.0,0.0,14.69,39.3,0.0,11.19,5.45,15.38,23.78,53.99,Air Force Falcons
