Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Damien Daniels, Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks",39.6,68.5,18.82,98.52941176470588,79.71014492753623,98.53,80.88,44.12,92.65,14.71,35.29,0.0,0.0,5.88,42.65,0.0,11.76,0.0,13.24,19.12,48.53,Abilene Christian Wildcats
"B.J. Maxwell, Jalone Friday, Jaren Lewis, Jaylen Franklin, Payten Ricks",619.8,1217.5,18.06,96.4550700741962,78.39607201309329,96.46,78.98,52.51,96.04,8.74,23.66,0.0,0.0,12.86,29.6,0.0,11.21,3.87,16.82,24.73,42.46,Abilene Christian Wildcats
"Jalone Friday, Jaren Lewis, Jaylen Franklin, Payten Ricks, Trey Lenox",240.0,483.0,16.07,92.78350515463917,76.71517671517671,92.78,76.08,51.75,95.88,8.87,23.3,0.0,0.0,12.99,28.45,0.0,12.78,3.92,17.11,23.3,41.44,Abilene Christian Wildcats
"Clay Gayman, Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks",40.0,72.0,11.94,96.0,84.05797101449275,96.0,77.33,53.33,104.0,10.67,34.67,0.0,0.0,17.33,37.33,0.0,6.67,6.67,13.33,18.67,54.66,Abilene Christian Wildcats
"B.J. Maxwell, Jaren Lewis, Jaylen Franklin, Joe Pleasant, Payten Ricks",80.0,151.5,7.1,100.0,92.90322580645162,100.0,97.3,53.38,99.32,10.81,23.65,0.0,0.0,9.46,29.05,0.0,6.76,3.38,10.14,28.38,38.51,Abilene Christian Wildcats
"Damien Daniels, Hayden Farquhar, Jaren Lewis, Jaylen Franklin, Payten Ricks",160.0,296.5,3.75,90.57239057239057,86.82432432432432,90.57,86.53,48.15,95.96,9.43,27.27,0.0,0.0,10.1,28.62,0.0,13.47,3.03,14.14,20.88,38.72,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis, Jaylen Franklin, Payten Ricks, Trey Lenox",40.0,74.0,-4.05,91.8918918918919,95.94594594594594,91.89,95.95,48.65,89.19,13.51,18.92,0.0,0.0,13.51,24.32,0.0,14.86,2.7,24.32,22.97,37.83,Abilene Christian Wildcats
"Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks, Trey Lenox",40.0,74.0,-12.16,89.1891891891892,101.35135135135135,89.19,101.35,50.0,101.35,10.81,32.43,0.0,0.0,13.51,21.62,0.0,9.46,5.41,12.16,28.38,35.13,Abilene Christian Wildcats
"Ameka Akaya, Keaton Van Soelen, Pervis Louder, Ryan Swan, Sid Tomes",40.0,79.0,29.17,112.5,83.33333333333334,112.5,81.25,57.5,98.75,11.25,20.0,0.0,0.0,16.25,40.0,0.0,6.25,1.25,17.5,21.25,56.25,Air Force Falcons
"A.J. Walker, Caleb Morris, Lavelle Scottie, Pervis Louder, Ryan Swan",40.0,80.0,24.57,106.49350649350649,81.92771084337349,106.49,88.31,51.95,115.58,14.29,42.86,0.0,0.0,22.08,33.77,0.0,6.49,2.6,6.49,23.38,55.85,Air Force Falcons
"A.J. Walker, Ameka Akaya, Chris Joyce, Keaton Van Soelen, Sid Tomes",80.0,148.5,14.55,111.34751773049645,96.7948717948718,111.35,107.09,53.9,89.36,17.02,36.17,0.0,0.0,7.09,29.79,0.0,5.67,0.0,17.73,25.53,36.88,Air Force Falcons
"Caleb Morris, Keaton Van Soelen, Lavelle Scottie, Ryan Swan, Sid Tomes",80.0,147.5,2.8,87.83783783783784,85.03401360544217,87.84,84.46,47.97,93.92,6.76,20.95,0.0,0.0,14.86,33.11,0.0,10.14,2.7,20.95,20.95,47.97,Air Force Falcons
"A.J. Walker, Keaton Van Soelen, Lavelle Scottie, Ryan Swan, Sid Tomes",290.0,540.0,2.4,90.9433962264151,88.54545454545455,90.94,91.89,46.98,95.28,9.06,30.94,0.0,0.0,12.08,36.23,0.0,6.79,2.08,16.79,23.77,48.31,Air Force Falcons
"A.J. Walker, Caleb Morris, Keaton Van Soelen, Lavelle Scottie, Ryan Swan",80.0,146.0,1.33,102.02702702702702,100.69444444444444,102.03,97.97,52.7,98.65,8.11,21.62,0.0,0.0,12.16,32.43,0.0,10.14,0.68,13.51,15.54,44.59,Air Force Falcons
"Keaton Van Soelen, Lavelle Scottie, Pervis Louder, Ryan Swan, Sid Tomes",129.5,245.0,-4.35,80.89430894308943,85.24590163934425,80.89,84.55,45.53,86.99,6.1,23.98,0.0,0.0,10.16,33.74,0.0,4.47,3.66,23.17,24.8,43.9,Air Force Falcons
"A.J. Walker, Caleb Morris, Chris Joyce, Lavelle Scottie, Ryan Swan",320.0,599.0,-11.97,86.67763157894737,98.64406779661017,86.68,95.72,45.07,93.75,11.35,32.89,0.0,0.0,8.72,34.21,0.0,5.1,2.63,14.97,20.89,42.93,Air Force Falcons
"Caleb Morris, Lavelle Scottie, Pervis Louder, Ryan Swan, Sid Tomes",120.0,230.0,-12.21,77.96610169491525,90.17857142857143,77.97,85.59,42.8,84.75,7.2,24.15,0.0,0.0,6.78,36.02,0.0,6.36,3.39,22.03,20.76,42.8,Air Force Falcons
