Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Ali Abdou Dibba, Cameron Steele, Leonardo Bettiol",80.0,180.0,23.9,111.47540983606557,87.57062146892656,111.48,84.7,58.47,104.92,10.38,25.68,0.0,0.0,19.67,36.61,0.0,7.65,0.0,14.75,22.4,56.28,Abilene Christian Wildcats
"Cameron Steele, Kavion McClain, Leonardo Bettiol",120.0,262.5,5.52,93.20754716981132,87.6923076923077,93.21,86.04,52.08,105.28,8.68,24.53,0.0,0.0,18.11,33.58,0.0,8.68,2.26,12.83,22.26,51.69,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, Leonardo Bettiol",120.0,262.5,5.52,93.20754716981132,87.6923076923077,93.21,86.04,52.08,105.28,8.68,24.53,0.0,0.0,18.11,33.58,0.0,8.68,2.26,12.83,22.26,51.69,Abilene Christian Wildcats
"Ali Abdou Dibba, Kavion McClain, Leonardo Bettiol",730.0,1451.5,3.96,94.22680412371133,90.26243093922652,94.23,89.83,53.61,99.93,6.39,17.32,0.0,0.0,15.6,31.55,0.0,9.0,2.68,15.67,24.81,47.15,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden, Leonardo Bettiol",730.0,1451.5,3.96,94.22680412371133,90.26243093922652,94.23,89.83,53.61,99.93,6.39,17.32,0.0,0.0,15.6,31.55,0.0,9.0,2.68,15.67,24.81,47.15,Abilene Christian Wildcats
"Hunter Jack Madden, Kavion McClain, Leonardo Bettiol",850.0,1685.0,1.12,91.80522565320665,90.68801897983393,91.81,90.8,52.14,99.7,6.65,18.76,0.0,0.0,15.44,31.83,0.0,8.85,3.09,15.74,24.35,47.27,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden, Kavion McClain",1015.0,2072.0,0.98,90.42809042809043,89.44309927360776,90.43,88.84,52.62,98.99,6.11,17.85,0.0,0.0,14.91,29.97,0.0,9.09,2.36,15.92,24.58,44.88,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele, Kavion McClain",365.0,800.5,0.82,88.35192069392814,87.53148614609572,88.35,86.12,52.17,98.64,6.57,20.57,0.0,0.0,14.75,28.62,0.0,8.92,1.24,16.11,23.67,43.37,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden",405.0,886.0,-0.46,88.08988764044943,88.54875283446711,88.09,87.75,51.57,97.75,6.85,20.56,0.0,0.0,14.04,28.09,0.0,9.33,1.24,16.29,23.93,42.13,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Kavion McClain",895.0,1803.5,-1.15,88.55721393034825,89.71078976640712,88.56,89.17,52.02,98.23,5.69,16.86,0.0,0.0,14.26,29.57,0.0,9.23,2.65,16.03,24.6,43.83,Abilene Christian Wildcats
"Airion Simmons, Kavion McClain, Leonardo Bettiol",770.0,1505.0,-1.65,89.4070619586942,91.05367793240556,89.41,91.54,51.37,99.07,6.2,17.92,0.0,0.0,14.92,31.25,0.0,8.99,3.46,15.86,24.58,46.17,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Leonardo Bettiol",770.0,1505.0,-1.65,89.4070619586942,91.05367793240556,89.41,91.54,51.37,99.07,6.2,17.92,0.0,0.0,14.92,31.25,0.0,8.99,3.46,15.86,24.58,46.17,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Hunter Jack Madden",935.0,1889.0,-1.66,88.42494714587737,90.08483563096502,88.42,89.8,51.74,97.83,5.87,17.02,0.0,0.0,13.95,29.28,0.0,9.41,2.59,16.12,24.68,43.23,Abilene Christian Wildcats
"Aidan Igiehon, Ali Abdou Dibba, Hunter Jack Madden",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Ali Abdou Dibba, Cameron Steele",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Ali Abdou Dibba, Kavion McClain",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Cameron Steele, Hunter Jack Madden",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Cameron Steele, Kavion McClain",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Hunter Jack Madden, Kavion McClain",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Kavion McClain",1055.0,2112.5,-4.41,86.10586011342156,90.51683262209578,86.11,90.22,50.43,98.2,5.91,18.24,0.0,0.0,14.32,29.82,0.0,9.22,2.88,16.12,24.01,44.14,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, Kavion McClain",445.0,958.5,-5.8,82.8335056876939,88.63157894736841,82.83,87.07,49.64,99.17,6.2,20.79,0.0,0.0,14.79,28.13,0.0,9.41,1.65,15.62,23.06,42.92,Abilene Christian Wildcats
