athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
5176246,Jefferson De La Cruz Monegro,2711,Western Michigan Broncos,106.1511,107.036,-0.8849,57.9039,101.5901,-43.6862,42.8013,,,,,,,,0.4454,0.4454,,0.0,0.3198,0.6133,0.4357,0.4357,,0.0,0.6874,0.3897,38.089,22.2196,17.3208,1192.64,1189.32,69.08,67.92,1266.0,1273.0,40.0,69.0,1035.0,461.0,0.0,0.0,1035.0,451.0,0.0,0.0,265.0,453.0,206.0,415.0
5110000,Jake Johnston,2678,VMI Keydets,92.6479,103.9783,-11.3304,72.1154,126.1181,-54.0027,42.6723,,,,,,,,0.3226,0.3226,,0.0,0.2903,0.7778,0.4286,0.4286,,0.0,0.6316,0.25,36.1664,16.4375,21.097,66.92,66.36,220.48,223.6,62.0,69.0,159.0,282.0,62.0,20.0,0.0,0.0,63.0,27.0,0.0,0.0,11.0,24.0,14.0,33.0
4585601,Max Murrell,24,Stanford Cardinal,110.0715,79.0622,31.0094,106.1466,116.2517,-10.1051,41.1145,,,,,,,,0.4737,0.4737,,0.0,0.386,0.6364,0.35,0.35,,0.0,0.587,0.3784,36.8048,19.2625,25.8997,72.68,73.36,423.0,424.08,80.0,58.0,449.0,493.0,57.0,27.0,0.0,0.0,60.0,21.0,0.0,0.0,14.0,27.0,19.0,23.0
4431914,Tyler Burton,222,Villanova Wildcats,108.1288,99.4467,8.6822,84.2515,116.6824,-32.431,41.1131,,,,,,,,0.4448,0.4448,,0.0,0.2189,0.82,0.4031,0.4031,,0.0,0.73,0.2395,41.3464,12.2699,15.2936,1304.0,1301.2,123.44,126.84,1410.0,1294.0,104.0,148.0,1142.0,508.0,0.0,0.0,1146.0,462.0,0.0,0.0,160.0,538.0,199.0,508.0
4592950,Hunter Woods,2502,Portland State Vikings,115.0895,90.247,24.8425,95.7895,111.7187,-15.9292,40.7717,,,,,,,,0.4333,0.4333,,0.0,0.4,0.5417,0.4634,0.4634,,0.0,0.88,0.4889,34.8322,35.1662,4.7498,62.56,63.16,855.0,848.56,72.0,57.0,819.0,948.0,60.0,26.0,0.0,0.0,41.0,19.0,0.0,0.0,22.0,22.0,3.0,23.0
5107375,Sam Alexis,236,Chattanooga Mocs,114.7695,104.7527,10.0168,99.2439,128.9308,-29.687,39.7038,,,,,,,,0.4825,0.4825,,0.0,0.3048,0.7492,0.4138,0.4138,,0.0,0.668,0.3197,40.1759,15.7451,19.9714,1295.64,1286.84,63.48,63.6,1487.0,1348.0,63.0,82.0,1086.0,524.0,0.0,0.0,1172.0,485.0,0.0,0.0,204.0,517.0,257.0,434.0
4592210,Michael Jankovich,2305,Kansas Jayhawks,122.2162,91.5948,30.6214,94.0808,101.4813,-7.4005,38.0219,,,,,,,,0.4516,0.4516,,0.0,0.5,0.9032,0.4464,0.4464,,0.0,0.9429,0.2222,44.4504,10.8637,2.694,73.64,74.24,415.6,415.84,90.0,68.0,391.0,422.0,62.0,28.0,0.0,0.0,56.0,25.0,0.0,0.0,8.0,33.0,2.0,28.0
4432068,Josh Oduro,2507,Providence Friars,105.3823,102.6803,2.702,99.9403,134.6154,-34.6751,37.377,,,,,,,,0.4321,0.4321,,0.0,0.332,0.7332,0.4226,0.4226,,0.0,0.6952,0.287,39.2396,15.2555,17.2066,1422.44,1429.68,67.04,67.6,1499.0,1468.0,67.0,91.0,1208.0,522.0,0.0,0.0,1259.0,532.0,0.0,0.0,217.0,561.0,246.0,539.0
4741643,Dillon Bailey,2747,Wofford Terriers,107.8702,108.0857,-0.2155,100.8892,138.1402,-37.251,37.0354,,,,,,,,0.4567,0.4567,,0.0,0.2587,0.6022,0.4323,0.4323,,0.0,0.7057,0.3323,38.7047,18.3047,16.141,1174.56,1183.32,58.48,59.36,1267.0,1279.0,59.0,82.0,1040.0,475.0,0.0,0.0,1027.0,444.0,0.0,0.0,215.0,458.0,191.0,432.0
4433188,Devin Carter,2507,Providence Friars,105.261,102.9545,2.3065,99.9403,134.6154,-34.6751,36.9816,,,,,,,,0.4315,0.4315,,0.0,0.3283,0.729,0.4265,0.4265,,0.0,0.6953,0.2845,38.8331,15.2096,17.0145,1492.48,1498.72,67.04,67.6,1571.0,1543.0,67.0,91.0,1270.0,548.0,0.0,0.0,1313.0,560.0,0.0,0.0,227.0,582.0,255.0,571.0
4712861,Kendall Campbell,2210,Elon Phoenix,115.8243,91.6718,24.1525,102.4987,114.59,-12.0913,36.2437,,,,,,,,0.4091,0.4091,,0.0,0.2576,0.5294,0.3621,0.3621,,0.0,0.8372,0.4681,55.9354,33.0927,10.8763,66.48,64.36,1114.16,1124.88,77.0,59.0,1142.0,1289.0,66.0,27.0,0.0,0.0,58.0,21.0,0.0,0.0,22.0,36.0,7.0,25.0
4701990,Jeff Ngandu,140,Kansas City Roos,119.469,83.5287,35.9403,105.9775,106.1932,-0.2157,36.156,,,,,,,,0.5179,0.5179,,0.0,0.3571,0.6,0.3818,0.3818,,0.0,0.6429,0.3429,39.5662,17.6991,21.9812,67.8,68.24,823.76,818.32,81.0,57.0,873.0,869.0,56.0,29.0,0.0,0.0,55.0,21.0,0.0,0.0,12.0,27.0,15.0,23.0
4592720,Ibrahima Diallo,2116,UCF Knights,102.0612,103.0243,-0.9631,74.7664,111.7402,-36.9738,36.0108,,,,,,,,0.4141,0.4141,,0.0,0.3932,0.7222,0.4252,0.4252,,0.0,0.6886,0.3309,36.557,18.5642,16.5337,1201.24,1203.6,64.2,67.12,1226.0,1240.0,48.0,75.0,1007.0,417.0,0.0,0.0,976.0,415.0,0.0,0.0,223.0,440.0,199.0,451.0
4897560,Tate Ryder,2572,Southern Miss Golden Eagles,119.6033,98.7208,20.8825,93.6588,108.6152,-14.9564,35.8388,,,,,,,,0.5263,0.5263,,0.0,0.4211,0.625,0.3939,0.3939,,0.0,0.6889,0.5,43.1034,26.2544,19.4661,68.56,71.92,493.28,486.12,82.0,71.0,462.0,528.0,57.0,30.0,0.0,0.0,66.0,26.0,0.0,0.0,18.0,31.0,14.0,18.0
4920142,Harlan Obioha,315,Niagara Purple Eagles,106.0551,101.3325,4.7226,95.6938,126.5295,-30.8357,35.5583,,,,,,,,0.4728,0.4728,,0.0,0.3872,0.7512,0.4591,0.4591,,0.0,0.7191,0.2628,35.7562,12.2452,13.9673,1420.96,1431.92,75.24,71.92,1507.0,1451.0,72.0,91.0,1121.0,530.0,0.0,0.0,1187.0,545.0,0.0,0.0,174.0,512.0,200.0,488.0
4431718,Eric Dixon,222,Villanova Wildcats,107.0395,100.4481,6.5914,83.724,112.6126,-28.8886,35.48,,,,,,,,0.439,0.439,,0.0,0.2183,0.8137,0.4043,0.4043,,0.0,0.7289,0.2353,41.1456,12.2832,15.3015,1367.72,1365.88,59.72,62.16,1464.0,1372.0,50.0,70.0,1205.0,529.0,0.0,0.0,1202.0,486.0,0.0,0.0,168.0,562.0,209.0,546.0
5176947,Amar Kuljuhovic,155,North Dakota Fighting Hawks,114.4293,107.001,7.4283,90.4508,118.0638,-27.613,35.0413,,,,,,,,0.453,0.453,,0.0,0.3079,0.7254,0.4654,0.4654,,0.0,0.7248,0.346,37.7595,19.8142,14.3355,1054.8,1067.28,67.44,67.76,1207.0,1142.0,61.0,80.0,958.0,434.0,0.0,0.0,926.0,431.0,0.0,0.0,209.0,403.0,153.0,395.0
4433018,James Keefe,24,Stanford Cardinal,110.0715,79.0622,31.0094,106.023,109.8701,-3.8471,34.8565,,,,,,,,0.4737,0.4737,,0.0,0.386,0.6364,0.35,0.35,,0.0,0.587,0.3784,36.8048,19.2625,25.8997,72.68,73.36,1483.64,1484.48,80.0,58.0,1573.0,1631.0,57.0,27.0,0.0,0.0,60.0,21.0,0.0,0.0,14.0,27.0,19.0,23.0
4592491,Justin Moore,222,Villanova Wildcats,108.1753,102.5036,5.6717,83.724,112.6126,-28.8886,34.5603,,,,,,,,0.4422,0.4422,,0.0,0.2133,0.8195,0.4088,0.4088,,0.0,0.7352,0.2291,41.2042,11.8763,14.8409,1086.2,1084.84,59.72,62.16,1175.0,1112.0,50.0,70.0,961.0,425.0,0.0,0.0,959.0,392.0,0.0,0.0,129.0,447.0,161.0,434.0
4711270,Sebastian Mack,26,UCLA Bruins,103.0718,105.5493,-2.4775,94.3122,130.9524,-36.6401,34.1626,,,,,,,,0.4178,0.4178,,0.0,0.329,0.7354,0.4388,0.4388,,0.0,0.6769,0.3285,36.7524,18.6511,17.5409,1324.32,1316.92,68.92,67.2,1365.0,1390.0,65.0,88.0,1149.0,480.0,0.0,0.0,1112.0,488.0,0.0,0.0,247.0,484.0,231.0,505.0
4701184,Luke Barrett,2608,Saint Mary's Gaels,150.3211,87.9023,62.4188,123.0992,94.7466,28.3526,34.0663,,,,,,,,0.6176,0.6176,,0.0,0.1176,0.875,0.36,0.36,,0.0,0.8108,0.4074,44.6961,16.0537,10.4291,68.52,67.12,1049.56,1052.28,103.0,59.0,1292.0,997.0,68.0,42.0,0.0,0.0,50.0,18.0,0.0,0.0,11.0,30.0,7.0,16.0
4431776,Jaylin Williams,2,Auburn Tigers,115.8026,96.7781,19.0245,107.2523,122.0159,-14.7636,33.7881,,,,,,,,0.4716,0.4716,,0.0,0.3721,0.7629,0.3739,0.3739,,0.0,0.6383,0.3348,38.6809,16.9614,21.9192,1332.44,1318.48,78.32,75.4,1543.0,1276.0,84.0,92.0,1145.0,540.0,0.0,0.0,1118.0,418.0,0.0,0.0,226.0,510.0,289.0,449.0
4596365,TJ Bamba,222,Villanova Wildcats,106.0564,101.4766,4.5799,83.724,112.6126,-28.8886,33.4684,,,,,,,,0.4352,0.4352,,0.0,0.2133,0.8178,0.4101,0.4101,,0.0,0.7281,0.234,40.8204,12.2931,15.2406,1309.68,1305.72,59.72,62.16,1389.0,1325.0,50.0,70.0,1158.0,504.0,0.0,0.0,1151.0,472.0,0.0,0.0,161.0,533.0,199.0,527.0
5108122,RJ Johnson,2127,Charleston Southern Buccaneers,98.8125,105.3362,-6.5236,77.8155,117.7437,-39.9282,33.4046,,,,,,,,0.3965,0.3965,,0.0,0.316,0.749,0.4403,0.4403,,0.0,0.6994,0.3224,39.4877,18.9694,16.9691,933.08,937.0,70.68,73.04,922.0,987.0,55.0,86.0,807.0,320.0,0.0,0.0,813.0,358.0,0.0,0.0,177.0,370.0,159.0,372.0
4897493,Denver Jones,2,Auburn Tigers,118.26,98.8114,19.4486,85.244,98.5829,-13.3389,32.7875,,,,,,,,0.4842,0.4842,,0.0,0.3765,0.7555,0.38,0.38,,0.0,0.6441,0.3376,38.0925,16.7523,21.0511,1408.76,1396.6,68.04,64.92,1666.0,1380.0,58.0,64.0,1206.0,584.0,0.0,0.0,1171.0,445.0,0.0,0.0,236.0,532.0,294.0,463.0
4593851,Kendall Lewis,2287,Illinois State Redbirds,105.056,106.2466,-1.1906,95.2381,129.108,-33.8699,32.6793,,,,,,,,0.4432,0.4432,,0.0,0.3399,0.7293,0.4458,0.4458,,0.0,0.7048,0.3085,38.5273,16.7423,16.1387,1260.28,1264.04,58.8,59.64,1324.0,1343.0,56.0,77.0,1065.0,472.0,0.0,0.0,1106.0,493.0,0.0,0.0,211.0,487.0,204.0,473.0
4432401,Zed Key,194,Ohio State Buckeyes,115.6388,85.1004,30.5383,108.7457,110.1658,-1.4201,31.9585,,,,,,,,0.5625,0.5625,,0.0,0.6458,0.8065,0.3636,0.3636,,0.0,0.7027,0.2174,36.2723,6.8833,15.346,72.64,71.68,1390.4,1387.0,84.0,61.0,1512.0,1528.0,48.0,27.0,0.0,0.0,55.0,20.0,0.0,0.0,5.0,26.0,11.0,18.0
4431805,Wildens Leveque,245,Texas A&M Aggies,111.5512,105.6414,5.9098,90.421,116.2147,-25.7937,31.7035,,,,,,,,0.3942,0.3942,,0.0,0.3967,0.7164,0.4277,0.4277,,0.0,0.6975,0.4279,38.9408,27.8682,16.8872,1277.44,1296.84,141.56,144.56,1425.0,1370.0,128.0,168.0,1200.0,473.0,0.0,0.0,1113.0,476.0,0.0,0.0,356.0,505.0,219.0,476.0
4395983,Cache Fields,3084,Utah Valley Wolverines,107.8799,71.965,35.915,98.9389,94.566,4.3729,31.542,,,,,,,,0.4545,0.4545,,0.0,0.1364,0.4444,0.3091,0.3091,,0.0,0.766,0.4146,56.3204,26.5791,17.209,63.96,63.92,278.96,283.4,69.0,46.0,276.0,268.0,66.0,30.0,0.0,0.0,55.0,17.0,0.0,0.0,17.0,36.0,11.0,24.0
4592866,Tyler Millin,236,Chattanooga Mocs,114.7174,104.8869,9.8305,102.0971,123.7486,-21.6515,31.482,,,,,,,,0.4761,0.4761,,0.0,0.3037,0.7492,0.4131,0.4131,,0.0,0.6581,0.3138,39.8899,15.7775,20.7271,1286.64,1278.52,72.48,71.92,1476.0,1341.0,74.0,89.0,1090.0,519.0,0.0,0.0,1174.0,485.0,0.0,0.0,203.0,510.0,265.0,444.0
4592648,KJ Cunningham,2692,Weber State Wildcats,123.9067,88.1995,35.7072,111.7466,107.2139,4.5327,31.1745,,,,,,,,0.5077,0.5077,,0.0,0.2308,0.7333,0.3148,0.3148,,0.0,0.6304,0.25,44.0998,13.1195,25.8516,68.6,65.76,1209.88,1206.0,85.0,58.0,1352.0,1293.0,65.0,33.0,0.0,0.0,54.0,17.0,0.0,0.0,9.0,29.0,17.0,27.0
4432632,Dwon Odom,2247,Georgia State Panthers,107.4059,109.0559,-1.65,93.6385,126.4473,-32.8088,31.1588,,,,,,,,0.4335,0.4335,,0.0,0.2863,0.7431,0.4251,0.4251,,0.0,0.6562,0.2975,39.7715,16.9961,20.8327,1270.88,1267.24,67.28,65.64,1365.0,1382.0,63.0,83.0,1142.0,495.0,0.0,0.0,1155.0,491.0,0.0,0.0,216.0,504.0,264.0,510.0
5177115,Shaquil Bender,2363,Manhattan Jaspers,96.9477,107.8691,-10.9214,95.1873,136.7429,-41.5556,30.6342,,,,,,,,0.4396,0.4396,,0.0,0.2231,0.7353,0.4571,0.4571,,0.0,0.65,0.2727,34.4828,13.834,18.5676,910.8,904.8,131.32,129.44,883.0,976.0,125.0,177.0,762.0,335.0,0.0,0.0,792.0,362.0,0.0,0.0,126.0,312.0,168.0,336.0
4432984,Kenny Foster,2751,Wyoming Cowboys,129.0098,110.6039,18.4058,102.7771,114.9017,-12.1246,30.5304,,,,,,,,0.4528,0.4528,,0.0,0.3585,0.9474,0.4118,0.4118,,0.0,0.7812,0.3667,43.8904,19.1771,12.2893,57.36,56.96,329.84,337.68,74.0,63.0,339.0,388.0,53.0,24.0,0.0,0.0,51.0,21.0,0.0,0.0,11.0,25.0,7.0,19.0
5175146,Mekhi Lowery,119,Towson Tigers,123.2286,89.8106,33.418,104.8703,101.5069,3.3634,30.0546,,,,,,,,0.4918,0.4918,,0.0,0.2951,0.5556,0.3542,0.3542,,0.0,0.7105,0.5128,44.0888,30.8071,17.9621,64.92,61.24,1184.32,1181.2,80.0,55.0,1242.0,1199.0,61.0,30.0,0.0,0.0,48.0,17.0,0.0,0.0,20.0,27.0,11.0,19.0
4699582,Carson Basham,2464,Northern Arizona Lumberjacks,103.7249,111.5486,-7.8237,92.7278,130.2956,-37.5678,29.7441,,,,,,,,0.4491,0.4491,,0.0,0.332,0.727,0.4696,0.4696,,0.0,0.6607,0.2802,34.9668,14.2803,17.9583,1169.44,1158.24,136.96,131.24,1213.0,1292.0,127.0,171.0,982.0,441.0,0.0,0.0,1020.0,479.0,0.0,0.0,167.0,405.0,208.0,429.0
5175919,Ben Brown,159,Dartmouth Big Green,117.7024,117.8619,-0.1594,85.1158,114.8106,-29.6948,29.5353,,,,,,,,0.4655,0.4655,,0.0,0.2241,0.6923,0.4423,0.4423,,0.0,0.7059,0.4286,39.8406,23.5405,16.6003,63.72,60.24,316.04,313.56,75.0,71.0,269.0,360.0,58.0,27.0,0.0,0.0,52.0,23.0,0.0,0.0,15.0,24.0,10.0,20.0
4703868,Trey Bonham,236,Chattanooga Mocs,115.5354,104.6777,10.8577,92.2619,110.6608,-18.3989,29.2567,,,,,,,,0.4881,0.4881,,0.0,0.322,0.7404,0.4129,0.4129,,0.0,0.6629,0.3123,40.0746,15.3016,20.3828,1163.28,1157.84,67.2,64.16,1344.0,1212.0,62.0,71.0,969.0,473.0,0.0,0.0,1056.0,436.0,0.0,0.0,178.0,464.0,236.0,392.0
4701222,Jeremiah Williams,164,Rutgers Scarlet Knights,97.0219,100.0493,-3.0274,78.0772,110.2053,-32.1282,29.1007,,,,,,,,0.4037,0.4037,,0.0,0.2789,0.6906,0.4132,0.4132,,0.0,0.6441,0.3107,36.4563,18.8539,20.1469,726.64,729.64,65.32,66.24,705.0,730.0,51.0,73.0,649.0,262.0,0.0,0.0,593.0,245.0,0.0,0.0,137.0,266.0,147.0,304.0
4702983,Malachi Ndur,225,Brown Bears,126.2053,96.7008,29.5045,108.0727,107.5173,0.5554,28.9492,,,,,,,,0.5667,0.5667,,0.0,0.1333,0.625,0.5,0.5,,0.0,0.6286,0.2069,31.2856,8.5082,18.4869,70.52,70.32,991.0,1007.28,89.0,68.0,1071.0,1083.0,60.0,34.0,0.0,0.0,46.0,23.0,0.0,0.0,6.0,22.0,13.0,23.0
5107627,Jack Campion,88,Southern Indiana Screaming Eagles,104.3115,107.3599,-3.0483,90.6963,122.6242,-31.9278,28.8795,,,,,,,,0.4178,0.4178,,0.0,0.4715,0.7768,0.4367,0.4367,,0.0,0.6521,0.3155,35.4754,16.9612,18.9259,1179.16,1178.28,68.36,65.24,1230.0,1265.0,62.0,80.0,931.0,389.0,0.0,0.0,916.0,400.0,0.0,0.0,200.0,418.0,223.0,434.0
4705893,Devin Gordon,2428,North Carolina Central Eagles,115.6746,100.7735,14.9011,114.4612,128.2051,-13.7439,28.6451,,,,,,,,0.4595,0.4595,,0.0,0.4032,0.7061,0.4173,0.4173,,0.0,0.6501,0.3974,37.3097,22.174,20.0803,811.76,806.76,71.64,70.2,939.0,813.0,82.0,90.0,692.0,318.0,0.0,0.0,695.0,290.0,0.0,0.0,180.0,301.0,162.0,273.0
4397884,Jeremiah Gambrell,2016,Alcorn State Braves,110.1669,104.597,5.5699,109.1917,132.1138,-22.9222,28.4921,,,,,,,,0.4576,0.4576,,0.0,0.385,0.74,0.4362,0.4362,,0.0,0.6604,0.4114,36.1489,22.4658,18.5909,1063.84,1065.04,61.36,59.04,1172.0,1114.0,67.0,78.0,909.0,416.0,0.0,0.0,894.0,390.0,0.0,0.0,239.0,385.0,198.0,342.0
4703131,Byron Joshua,2016,Alcorn State Braves,110.1669,104.597,5.5699,109.1917,132.1138,-22.9222,28.4921,,,,,,,,0.4576,0.4576,,0.0,0.385,0.74,0.4362,0.4362,,0.0,0.6604,0.4114,36.1489,22.4658,18.5909,1063.84,1065.04,61.36,59.04,1172.0,1114.0,67.0,78.0,909.0,416.0,0.0,0.0,894.0,390.0,0.0,0.0,239.0,385.0,198.0,342.0
5176647,David Elliott,3101,Utah Tech Trailblazers,107.5115,97.6562,9.8552,85.4082,103.6899,-18.2817,28.1369,,,,,,,,0.5333,0.5333,,0.0,0.6444,0.6552,0.3871,0.3871,,0.0,0.5122,0.2903,29.2969,12.9014,27.9018,69.76,71.68,138.16,139.84,75.0,70.0,118.0,145.0,45.0,24.0,0.0,0.0,62.0,24.0,0.0,0.0,9.0,21.0,20.0,22.0
5107456,Lorenzo Downey,2010,Alabama A&M Bulldogs,101.1908,91.9818,9.2089,93.3797,112.2715,-18.8918,28.1008,,,,,,,,0.4308,0.4308,,0.0,0.4906,0.7372,0.3665,0.3665,,0.0,0.642,0.4041,38.112,21.9287,21.2548,816.28,818.64,155.28,153.2,826.0,753.0,145.0,172.0,636.0,274.0,0.0,0.0,663.0,243.0,0.0,0.0,179.0,312.0,174.0,264.0
4894465,Owen Freeman,2294,Iowa Hawkeyes,112.8566,115.2711,-2.4145,105.4591,135.8526,-30.3935,27.979,,,,,,,,0.4712,0.4712,,0.0,0.3339,0.798,0.4704,0.4704,,0.0,0.6406,0.2885,34.6028,14.7451,19.4148,1410.64,1395.84,64.48,64.04,1592.0,1609.0,68.0,87.0,1216.0,573.0,0.0,0.0,1199.0,564.0,0.0,0.0,208.0,483.0,271.0,513.0
5178890,Damani Claxton,2379,Maryland-Eastern Shore Hawks,113.0881,94.5068,18.5813,92.2209,101.5346,-9.3137,27.8949,,,,,,,,0.434,0.434,,0.0,0.5094,0.8148,0.5106,0.5106,,0.0,0.6923,0.4571,26.58,24.1255,11.8133,66.32,67.72,946.64,951.4,75.0,64.0,873.0,966.0,53.0,23.0,0.0,0.0,47.0,24.0,0.0,0.0,16.0,18.0,8.0,19.0
5177207,Tuburu Naivalurua,2473,Oakland Golden Grizzlies,127.907,93.9101,33.9969,111.423,105.1729,6.2501,27.7468,,,,,,,,0.5439,0.5439,,0.0,0.3509,0.85,0.431,0.431,,0.0,0.7143,0.5172,35.572,21.8023,14.2288,68.8,70.28,1532.0,1527.96,88.0,66.0,1707.0,1607.0,57.0,31.0,0.0,0.0,58.0,25.0,0.0,0.0,15.0,25.0,10.0,14.0
5106588,Jo'el Emanuel,161,Fairleigh Dickinson Knights,100.4089,101.1884,-0.7796,79.0684,107.4956,-28.4272,27.6476,,,,,,,,0.4044,0.4044,,0.0,0.3471,0.7072,0.4474,0.4474,,0.0,0.6773,0.3319,36.514,19.7554,17.3958,1164.24,1161.2,69.56,68.84,1169.0,1175.0,55.0,74.0,994.0,402.0,0.0,0.0,950.0,425.0,0.0,0.0,230.0,424.0,202.0,463.0
4897995,Ansley Almonor,161,Fairleigh Dickinson Knights,100.4089,101.1884,-0.7796,79.0684,107.4956,-28.4272,27.6476,,,,,,,,0.4044,0.4044,,0.0,0.3471,0.7072,0.4474,0.4474,,0.0,0.6773,0.3319,36.514,19.7554,17.3958,1164.24,1161.2,69.56,68.84,1169.0,1175.0,55.0,74.0,994.0,402.0,0.0,0.0,950.0,425.0,0.0,0.0,230.0,424.0,202.0,463.0
