Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Joseph Venzant,200.0,411.0,12.08,96.28712871287128,84.21052631578947,96.29,87.13,55.2,99.75,7.67,20.05,0.0,0.0,16.34,29.7,0.0,13.37,4.21,16.58,27.23,46.04,Abilene Christian Wildcats
Bradyn Hubbard,836.0,1618.5,5.87,92.2933499067744,86.42506142506143,92.29,87.45,50.53,97.7,7.09,21.01,0.0,0.0,14.85,28.78,0.0,13.42,3.36,17.15,25.36,43.63,Abilene Christian Wildcats
Yaniel Rivera,372.2,728.0,2.92,85.89385474860335,82.97297297297297,85.89,85.75,48.18,97.07,5.73,20.25,0.0,0.0,17.88,30.03,0.0,12.85,4.05,20.81,25.42,47.91,Abilene Christian Wildcats
Leonardo Bettiol,1071.1,2097.5,2.5,89.19961427193829,86.7043847241867,89.2,88.67,50.0,97.69,5.93,19.48,0.0,0.0,15.57,27.97,0.0,13.55,3.42,17.89,25.75,43.54,Abilene Christian Wildcats
Hunter Jack Madden,1045.4,2091.0,2.48,88.34059022738268,85.86288416075651,88.34,87.86,50.12,98.6,5.85,19.5,0.0,0.0,16.01,27.62,0.0,13.3,3.58,17.42,26.51,43.63,Abilene Christian Wildcats
Rich Smith,803.8,1576.5,2.11,88.2842509603073,86.17221873035827,88.28,87.77,50.06,97.63,5.83,18.05,0.0,0.0,16.01,28.1,0.0,13.06,3.46,18.37,26.7,44.11,Abilene Christian Wildcats
Nasir DeGruy,442.7,896.0,1.97,88.22857142857143,86.25954198473282,88.23,90.4,49.71,98.4,5.83,21.26,0.0,0.0,16.0,28.46,0.0,13.49,4.11,17.6,27.31,44.46,Abilene Christian Wildcats
Christian Alston,47.0,98.5,-0.79,78.26086956521739,79.04761904761905,78.26,90.22,41.3,91.3,2.17,14.13,0.0,0.0,13.04,33.7,0.0,16.3,8.7,21.74,27.17,46.74,Abilene Christian Wildcats
Quion Williams,1105.0,2194.5,-1.87,85.90573012939002,87.7752808988764,85.91,90.25,49.35,97.18,5.13,18.11,0.0,0.0,15.57,27.26,0.0,12.62,3.42,18.39,27.36,42.83,Abilene Christian Wildcats
Dontrez Williams,106.5,215.0,-5.48,77.33990147783251,82.81938325991189,77.34,92.61,46.8,95.57,2.96,15.27,0.0,0.0,14.29,30.54,0.0,12.81,4.43,18.72,33.5,44.83,Abilene Christian Wildcats
Cade Hornecker,130.6,265.5,-6.49,83.65758754863813,90.14598540145985,83.66,96.11,46.69,100.78,6.61,21.4,0.0,0.0,20.62,28.02,0.0,11.67,4.28,19.84,30.74,48.64,Abilene Christian Wildcats
Ma'Shy Hill,76.9,155.0,-28.29,70.46979865771812,98.75776397515527,70.47,106.71,40.94,83.22,4.03,12.75,0.0,0.0,10.74,19.46,0.0,10.74,4.03,27.52,28.86,30.2,Abilene Christian Wildcats
Sam Duskin,334.9,591.0,-0.59,95.72649572649573,96.31490787269682,95.73,98.29,49.23,99.15,12.82,34.7,0.0,0.0,16.24,33.85,0.0,7.01,5.47,17.09,25.47,50.09,Air Force Falcons
Byron Brown,409.0,734.0,-9.49,91.32231404958677,100.80862533692722,91.32,103.03,47.25,93.94,11.57,31.13,0.0,0.0,11.98,32.37,0.0,6.75,3.31,18.04,25.48,44.35,Air Force Falcons
Beau Becker,55.9,94.5,-12.48,96.7032967032967,109.18367346938776,96.7,117.58,41.76,87.91,16.48,43.96,0.0,0.0,5.49,34.07,0.0,10.99,4.4,17.58,34.07,39.56,Air Force Falcons
Jeffrey Mills,1160.5,2071.5,-14.51,86.8780487804878,101.38557095078835,86.88,103.51,45.02,95.32,11.66,34.34,0.0,0.0,13.61,31.61,0.0,7.76,3.95,18.29,25.46,45.22,Air Force Falcons
Ethan Taylor,1205.1,2157.0,-16.02,85.94847775175644,101.97338228545205,85.95,104.07,44.68,95.32,11.43,34.89,0.0,0.0,13.54,31.48,0.0,7.92,3.84,18.22,25.2,45.02,Air Force Falcons
Wesley Celichowski,881.3,1591.0,-16.28,85.53379658875554,101.81363352095059,85.53,102.84,45.29,95.51,10.8,33.92,0.0,0.0,13.33,31.96,0.0,7.14,3.85,17.81,24.7,45.29,Air Force Falcons
Caleb Walker,310.0,554.5,-16.61,84.27787934186472,100.88967971530249,84.28,103.66,42.96,93.6,11.88,34.92,0.0,0.0,14.44,29.25,0.0,9.14,3.47,20.84,25.05,43.69,Air Force Falcons
Luke Kearney,809.4,1431.0,-19.95,83.46180798878765,103.41463414634147,83.46,103.99,43.52,95.09,11.49,36.23,0.0,0.0,14.02,31.25,0.0,8.06,4.27,18.92,24.81,45.27,Air Force Falcons
Kyle Marshall,716.4,1316.5,-20.08,83.86605783866058,103.9423805913571,83.87,104.34,44.37,95.43,10.35,33.33,0.0,0.0,14.46,30.06,0.0,8.22,3.42,19.03,25.11,44.52,Air Force Falcons
Chase Beasley,117.1,215.0,-20.92,81.2807881773399,102.20264317180616,81.28,114.29,38.92,89.66,11.82,38.42,0.0,0.0,10.34,29.56,0.0,9.36,2.96,20.69,27.59,39.9,Air Force Falcons
