Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Reggie Miller, Tobias Cameron",564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
"Mahki Morris, Tobias Cameron",564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
"Coryon Mason, Tobias Cameron",564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
"Airion Simmons, Tobias Cameron",564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
"Airion Simmons, Mahki Morris",804.9,1627.5,8.07,89.9876390605686,81.9181429444105,89.99,82.88,51.3,99.81,8.03,26.33,0.0,0.0,14.71,25.83,0.0,13.23,2.35,14.89,27.26,40.54,Abilene Christian Wildcats
"Airion Simmons, Reggie Miller",804.9,1627.5,8.07,89.9876390605686,81.9181429444105,89.99,82.88,51.3,99.81,8.03,26.33,0.0,0.0,14.71,25.83,0.0,13.23,2.35,14.89,27.26,40.54,Abilene Christian Wildcats
"Airion Simmons, Coryon Mason",804.9,1627.5,8.07,89.9876390605686,81.9181429444105,89.99,82.88,51.3,99.81,8.03,26.33,0.0,0.0,14.71,25.83,0.0,13.23,2.35,14.89,27.26,40.54,Abilene Christian Wildcats
"Coryon Mason, Reggie Miller",884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
"Mahki Morris, Reggie Miller",884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
"Coryon Mason, Mahki Morris",884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele",240.0,475.5,4.67,86.04651162790698,81.3807531380753,86.05,82.24,47.15,97.89,8.25,26.85,0.0,0.0,12.9,26.22,0.0,15.22,2.11,15.01,27.06,39.12,Abilene Christian Wildcats
"Cameron Steele, Reggie Miller",320.0,630.5,-2.09,85.62300319488818,87.71653543307086,85.62,88.98,47.6,97.76,8.15,27.48,0.0,0.0,12.78,24.6,0.0,13.9,1.76,15.02,28.27,37.38,Abilene Christian Wildcats
"Cameron Steele, Mahki Morris",320.0,630.5,-2.09,85.62300319488818,87.71653543307086,85.62,88.98,47.6,97.76,8.15,27.48,0.0,0.0,12.78,24.6,0.0,13.9,1.76,15.02,28.27,37.38,Abilene Christian Wildcats
"Cameron Steele, Coryon Mason",320.0,630.5,-2.09,85.62300319488818,87.71653543307086,85.62,88.98,47.6,97.76,8.15,27.48,0.0,0.0,12.78,24.6,0.0,13.9,1.76,15.02,28.27,37.38,Abilene Christian Wildcats
"Cameron Steele, Immanuel Allen",80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
"Coryon Mason, Immanuel Allen",80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
"Immanuel Allen, Mahki Morris",80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
"Immanuel Allen, Reggie Miller",80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
"A.J. Walker, Abe Kinrade",40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
"Abe Kinrade, Ethan Taylor",40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
"Abe Kinrade, Jake Heidbreder",40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
"Abe Kinrade, Joseph Octave",40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
"Camden Vander Zwaag, Lucas Moerman",40.0,73.5,-5.56,94.44444444444444,100.0,94.44,104.17,44.44,97.22,20.83,54.17,0.0,0.0,15.28,23.61,0.0,5.56,2.78,18.06,27.78,38.89,Air Force Falcons
"Carter Murphy, Jake Heidbreder",40.0,63.0,-6.36,96.72131147540983,103.07692307692307,96.72,109.84,42.62,81.97,16.39,34.43,0.0,0.0,4.92,36.07,0.0,4.92,3.28,22.95,26.23,40.99,Air Force Falcons
