Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"4897572, 5177575",23.2,42.4,-4.01,96.91096305269534,100.91743119266054,96.91,106.6,36.34,82.37,14.54,31.5,9.69,21.8,14.54,24.23,16.96,21.8,7.27,21.8,33.92,38.77,Abilene Christian Wildcats
"Cade Hornecker, Cbo Newton",148.1,264.4,-4.21,97.37897584180581,101.59095265478244,97.38,98.87,30.59,71.64,6.72,23.51,29.47,36.94,13.06,29.47,18.65,12.31,3.36,23.88,29.1,42.53,Abilene Christian Wildcats
"Cade Hornecker, Joseph Venzant",148.6,258.2,-5.43,97.20205247361797,102.63361735089079,97.2,102.62,32.53,79.78,6.58,24.4,25.56,35.24,16.65,30.59,17.43,10.84,3.87,20.14,27.5,47.24,Abilene Christian Wildcats
"Bradyn Hubbard, Rich Smith",310.1,533.0,-6.71,97.74055496755787,104.45262805490458,97.74,100.5,32.58,78.6,6.44,24.67,26.14,38.47,16.01,29.08,15.83,12.52,3.31,19.14,28.9,45.09,Abilene Christian Wildcats
"Cade Hornecker, Rich Smith",211.9,364.4,-7.2,97.46247560072693,104.66662002378789,97.46,100.69,33.38,81.58,8.08,26.65,22.62,33.12,17.5,30.15,20.19,9.69,3.77,20.19,27.46,47.65,Abilene Christian Wildcats
"Joseph Venzant, Yaniel Rivera",194.8,337.0,-7.77,98.01423754215062,105.78900969732588,98.01,107.91,32.97,82.13,7.49,26.68,24.58,34.47,14.69,30.27,15.89,15.59,2.4,16.19,31.47,44.96,Abilene Christian Wildcats
"Bradyn Hubbard, Christian Alston",87.7,152.4,-7.81,90.29936201537707,98.10699588477367,90.3,97.5,28.14,81.79,4.58,22.9,29.45,43.84,21.59,34.68,11.12,13.09,4.58,18.98,36.64,56.27,Abilene Christian Wildcats
"Rich Smith, Yaniel Rivera",257.7,449.9,-8.43,100.54213898472155,108.97399740538101,100.54,105.8,34.39,79.95,8.1,24.53,23.66,34.83,14.68,30.23,18.18,11.61,3.07,18.18,29.57,44.91,Abilene Christian Wildcats
"Christian Alston, Ma'Shy Hill",24.9,40.4,-8.82,64.797507788162,73.61963190184049,64.8,74.77,17.45,57.32,4.98,14.95,24.92,37.38,7.48,49.84,7.48,14.95,7.48,32.4,34.89,57.32,Abilene Christian Wildcats
"Bradyn Hubbard, Cbo Newton",217.0,380.3,-8.91,97.82465392221489,106.73310168491446,97.82,107.32,32.17,71.98,5.27,22.15,28.21,39.55,11.07,29.27,15.82,13.18,2.37,20.3,28.21,40.34,Abilene Christian Wildcats
"Christian Alston, Joseph Venzant",88.9,145.8,-9.38,88.12729498164015,97.51176866173505,88.13,101.42,25.18,82.53,6.29,24.48,31.47,42.66,23.08,36.37,11.89,13.29,4.2,20.28,34.97,59.45,Abilene Christian Wildcats
"Cbo Newton, Christian Alston",65.0,115.7,-9.56,98.8939492517892,108.45706907682376,98.89,109.3,32.96,73.74,2.6,13.01,30.36,42.51,12.14,33.83,12.14,11.28,3.47,18.22,30.36,45.97,Abilene Christian Wildcats
"Cbo Newton, Rich Smith",235.6,415.0,-10.64,98.9626803386193,109.60238689642574,98.96,107.31,34.34,74.88,6.44,22.65,23.85,34.82,12.64,27.9,17.65,11.68,2.15,21.22,29.81,40.54,Abilene Christian Wildcats
"Cbo Newton, Zy Wright",124.6,234.1,-11.47,103.15925209542232,114.62534493738059,103.16,116.05,35.25,68.77,6.45,17.62,26.22,40.4,9.89,28.37,18.48,11.61,2.15,21.92,30.95,38.26,Abilene Christian Wildcats
"Bradyn Hubbard, Yaniel Rivera",242.3,424.2,-11.78,97.30425121337935,109.0844275444121,97.3,107.36,32.04,77.66,7.25,24.79,25.96,37.19,12.16,30.41,16.14,12.86,3.04,16.84,31.11,42.57,Abilene Christian Wildcats
"Ma'Shy Hill, Zy Wright",43.1,79.3,-12.61,100.88272383354351,113.49306431273645,100.88,113.49,37.83,71.88,7.57,26.48,17.65,35.31,6.31,23.96,22.7,13.87,3.78,17.65,29.0,30.27,Abilene Christian Wildcats
"Christian Alston, Rich Smith",103.4,178.1,-12.63,89.80044345898004,102.43277848911652,89.8,99.78,29.93,78.71,6.1,21.06,23.84,35.48,21.06,31.6,13.3,11.09,2.77,25.5,29.93,52.66,Abilene Christian Wildcats
"Cade Hornecker, Christian Alston",45.8,76.8,-12.92,92.51525859299711,105.43657331136738,92.52,102.79,30.84,82.24,7.71,26.98,23.13,34.69,19.27,23.13,15.42,14.13,5.14,20.56,29.55,42.4,Abilene Christian Wildcats
"Cade Hornecker, Zy Wright",111.5,199.5,-13.11,97.99776147245367,111.11111111111111,98.0,109.44,34.32,74.12,8.46,23.88,20.89,29.35,12.93,28.35,21.89,9.95,2.98,24.87,29.85,41.28,Abilene Christian Wildcats
"Cbo Newton, Yaniel Rivera",172.4,305.5,-16.26,98.86680899983577,115.1243375458622,98.87,115.95,34.16,75.55,6.57,22.99,23.98,33.5,10.51,28.25,18.07,13.14,2.63,19.05,29.23,38.76,Abilene Christian Wildcats
"Christian Alston, Joseph Scott",29.3,48.7,-17.01,88.36524300441828,105.3763440860215,88.37,96.22,27.49,60.87,3.93,9.82,29.46,45.16,11.78,29.46,15.71,9.82,1.96,29.46,27.49,41.24,Abilene Christian Wildcats
"Bradyn Hubbard, Zy Wright",108.5,202.3,-17.35,93.26171875,110.61061061061059,93.26,107.91,30.27,70.31,4.88,20.51,27.83,42.97,11.23,27.34,13.18,11.72,0.98,20.51,33.2,38.57,Abilene Christian Wildcats
"Bradyn Hubbard, Cade Hornecker",196.9,350.1,-17.67,90.00420580400954,107.67551837031648,90.0,103.74,28.88,73.74,5.05,22.15,27.2,37.57,12.9,29.44,15.14,10.65,3.65,21.31,28.32,42.34,Abilene Christian Wildcats
"Joseph Scott, Rich Smith",59.9,99.3,-18.41,94.69790382244143,113.11053984575837,94.7,108.51,28.61,71.02,6.91,18.74,30.58,44.39,18.74,27.62,18.74,12.82,0.99,26.63,34.53,46.36,Abilene Christian Wildcats
"Yaniel Rivera, Zy Wright",158.4,288.6,-18.68,95.80838323353294,114.49325492909026,95.81,114.9,33.32,73.59,6.94,22.56,22.22,33.67,11.46,29.85,18.05,11.8,2.43,21.87,31.24,41.31,Abilene Christian Wildcats
"Rich Smith, Zy Wright",173.5,309.2,-18.76,94.45519019987105,113.21060741221314,94.46,112.51,32.88,76.08,7.41,23.21,21.28,36.11,16.12,28.37,18.38,9.35,1.93,22.89,31.59,44.49,Abilene Christian Wildcats
"Cade Hornecker, Yaniel Rivera",183.5,323.1,-20.98,91.99660415219572,112.97330850403478,92.0,112.37,30.56,77.49,7.72,25.31,23.15,31.8,13.27,29.95,17.91,9.26,3.09,20.68,26.24,43.22,Abilene Christian Wildcats
"Joseph Venzant, Zy Wright",122.0,210.2,-21.87,91.25475285171103,113.12478356227635,91.25,120.2,33.36,80.95,5.89,25.02,18.64,32.87,16.68,26.0,16.19,13.25,2.94,20.12,31.89,42.68,Abilene Christian Wildcats
"Christian Alston, Yaniel Rivera",67.8,122.1,-26.08,85.81258854482898,111.89390799834231,85.81,109.29,26.72,72.05,7.29,24.29,25.1,31.57,12.14,35.62,12.95,11.33,3.24,25.1,34.81,47.76,Abilene Christian Wildcats
"Isaac Dye, Rich Smith",26.8,42.7,-26.41,107.07911957168352,133.4867663981588,107.08,138.01,35.69,92.8,9.52,30.93,26.17,45.21,33.31,21.42,16.66,9.52,7.14,19.04,26.17,54.73,Abilene Christian Wildcats
"Joseph Scott, Joseph Venzant",54.8,91.9,-30.54,81.30516180797005,111.84939091915835,81.31,108.05,23.54,75.96,7.49,21.4,26.75,43.86,19.26,25.68,12.84,16.05,0.0,22.47,34.23,44.94,Abilene Christian Wildcats
"Cade Hornecker, Isaac Dye",28.8,48.9,-32.85,91.05691056910568,123.91093901258469,91.06,138.75,28.18,84.55,13.01,26.02,21.68,32.52,17.34,19.51,19.51,15.18,2.17,17.34,26.02,36.85,Abilene Christian Wildcats
"Cbo Newton, Joseph Scott",19.2,34.0,-33.32,99.92193598750976,133.2408049965302,99.92,149.88,28.1,53.08,3.12,9.37,40.59,59.33,9.37,31.23,18.74,6.25,3.12,28.1,46.84,40.6,Abilene Christian Wildcats
"Christian Alston, Zy Wright",64.2,112.4,-37.83,75.21826729348557,113.04923824243762,75.22,114.62,24.18,71.64,5.37,25.07,21.49,29.55,13.43,33.13,10.75,8.95,0.9,27.76,32.24,46.56,Abilene Christian Wildcats
"Joseph Scott, Zy Wright",39.1,66.2,-40.63,79.81580966999232,120.44609665427511,79.82,124.33,19.95,56.79,3.07,13.81,36.84,52.19,15.35,32.23,12.28,9.21,3.07,33.77,36.84,47.58,Abilene Christian Wildcats
"Isaac Dye, Yaniel Rivera",22.0,42.2,-52.89,85.27131782945736,138.1578947368421,85.27,162.79,28.42,90.44,5.17,25.84,23.26,31.01,15.5,18.09,10.34,18.09,7.75,10.34,28.42,33.59,Abilene Christian Wildcats
"Isaac Dye, Zy Wright",26.4,44.8,-59.54,79.2303338992643,138.76651982378857,79.23,142.61,24.9,74.7,9.05,33.96,20.37,29.43,11.32,15.85,18.11,9.05,9.05,22.64,33.96,27.17,Abilene Christian Wildcats
"Bradyn Hubbard, Isaac Dye",24.5,41.5,-60.24,96.08091024020227,156.32183908045977,96.08,171.93,27.81,75.85,7.59,17.7,32.87,45.51,20.23,17.7,15.17,15.17,5.06,22.76,32.87,37.93,Abilene Christian Wildcats
"Isaac Dye, Joseph Venzant",23.0,43.2,-67.72,80.50314465408806,148.22771213748658,80.5,173.58,30.19,98.11,7.55,32.7,12.58,25.16,25.16,20.13,20.13,15.09,10.06,15.09,27.67,45.29,Abilene Christian Wildcats
"Ethan Greenberg, Justin Hinds",48.8,79.6,-19.0,102.17113665389527,121.17465224111284,102.17,125.16,34.48,81.74,14.05,37.04,19.16,35.76,14.05,31.93,20.43,8.94,3.83,15.33,26.82,45.98,Air Force Falcons
"A.J. Patterson, Kam Sanders",102.3,172.6,-22.97,81.38873079112123,104.36320754716981,81.39,100.74,26.75,76.27,6.83,29.6,21.06,29.6,9.11,31.3,14.8,11.38,2.28,18.78,23.34,40.41,Air Force Falcons
"Ethan Greenberg, Kolby Gilles",126.0,209.3,-26.4,104.16666666666667,130.56799434362478,104.17,134.21,38.76,84.79,17.93,45.06,8.72,11.63,11.14,32.46,22.29,8.24,1.94,20.83,30.52,43.6,Air Force Falcons
"Justin Hinds, Kam Sanders",149.0,241.5,-31.91,87.82017773131207,119.73347001537672,87.82,122.11,32.62,79.04,8.78,33.04,13.8,23.0,12.13,32.62,15.47,6.69,3.76,22.16,21.75,44.75,Air Force Falcons
"Kolby Gilles, Riley Dering",57.6,94.7,-33.51,107.24714627024157,140.7563025210084,107.25,142.29,39.29,86.01,19.11,44.6,9.56,13.8,13.8,26.55,23.36,8.49,2.12,21.24,37.16,40.35,Air Force Falcons
"Ethan Greenberg, Kam Sanders",366.0,621.3,-34.29,91.2762520193861,125.56125721616421,91.28,126.49,33.12,80.13,12.44,37.32,12.6,19.39,9.85,32.47,20.52,7.75,2.91,20.52,23.42,42.32,Air Force Falcons
"Brendan Martin, Kolby Gilles",19.9,35.5,-34.97,85.3658536585366,120.34009156311313,85.37,140.24,30.49,73.17,9.15,24.39,15.24,24.39,12.2,30.49,21.34,9.15,3.05,27.44,27.44,42.69,Air Force Falcons
"Kam Sanders, Lucas Hobin",408.4,689.6,-35.02,88.6506844354313,123.67093660412962,88.65,123.42,31.72,77.35,11.15,34.33,14.05,21.15,9.56,32.45,18.4,7.1,3.19,22.16,26.94,42.01,Air Force Falcons
"Kam Sanders, Wesley Celichowski",333.3,560.5,-35.63,83.51922905327027,119.1474181753322,83.52,119.21,30.7,77.63,10.17,34.98,11.96,18.92,8.03,33.19,17.67,8.03,3.21,21.42,24.45,41.22,Air Force Falcons
"Kam Sanders, Kolby Gilles",164.9,270.2,-35.72,91.7789131444496,127.4988484569323,91.78,128.56,32.7,75.8,12.26,36.04,14.12,20.44,9.66,30.47,18.21,8.17,2.6,24.15,29.35,40.13,Air Force Falcons
"A.J. Patterson, Ethan Greenberg",159.9,267.7,-35.94,83.79313569624989,119.73144349123461,83.79,120.08,31.05,81.55,10.47,37.03,11.22,17.58,11.97,32.92,19.83,9.73,1.87,22.07,28.43,44.89,Air Force Falcons
"Kam Sanders, Riley Dering",97.7,161.1,-36.0,97.78740522976946,133.78967019290604,97.79,133.07,35.9,84.17,12.38,36.52,13.62,22.9,15.47,32.18,22.28,6.81,3.09,20.42,24.76,47.65,Air Force Falcons
"Caleb Walker, Ethan Greenberg",128.6,208.8,-36.13,92.93367039845913,129.06298368853436,92.93,130.49,31.78,75.12,8.19,27.93,21.19,35.15,12.52,33.22,18.3,5.78,2.41,20.71,25.52,45.74,Air Force Falcons
"Eli Robinson, Riley Dering",67.2,112.5,-36.42,88.69374313940725,125.11251125112513,88.69,122.06,32.49,76.4,11.42,31.61,12.29,21.95,12.29,38.64,21.95,5.27,1.76,25.47,30.74,50.93,Air Force Falcons
"Ethan Greenberg, Wesley Celichowski",277.0,473.3,-36.57,86.80851063829788,123.37389844733528,86.81,125.11,31.91,78.09,11.91,37.23,11.06,17.02,8.3,32.13,18.94,8.51,2.55,22.13,23.19,40.43,Air Force Falcons
"A.J. Patterson, Caleb Walker",79.8,134.2,-36.84,86.25730994152046,123.10030395136779,86.26,118.42,31.43,64.33,2.92,11.7,20.47,35.09,10.23,28.51,13.89,8.04,2.19,29.24,34.36,38.74,Air Force Falcons
"Ethan Greenberg, Lucas Hobin",366.4,617.8,-36.88,90.30845932471323,127.1867803321078,90.31,127.6,32.91,80.09,12.65,38.1,11.84,17.67,10.38,31.94,20.1,6.97,2.92,21.89,26.43,42.32,Air Force Falcons
"Ethan Greenberg, Riley Dering",117.1,198.5,-37.26,96.20954539730512,133.46764039284815,96.21,133.48,36.27,83.62,13.1,37.78,10.58,19.64,13.6,31.73,22.67,7.56,3.02,20.65,30.22,45.33,Air Force Falcons
"Eli Robinson, Kam Sanders",376.6,629.7,-37.35,81.64554463263453,118.99532803577846,81.65,117.65,29.37,75.96,9.0,32.53,13.9,20.69,8.37,34.27,17.06,6.63,3.63,22.58,25.43,42.64,Air Force Falcons
"Lucas Hobin, Wesley Celichowski",315.0,540.2,-37.64,86.56730192423055,124.21091719272187,86.57,123.48,31.19,75.68,10.52,34.7,13.66,20.12,7.94,31.56,18.09,7.38,2.58,22.7,25.66,39.5,Air Force Falcons
"Caleb Walker, Eli Robinson",157.5,266.4,-39.36,84.5442536327609,123.90371337936183,84.54,125.31,29.44,68.31,5.66,21.89,20.0,30.95,8.3,32.08,15.1,6.79,3.02,25.29,27.55,40.38,Air Force Falcons
"Kolby Gilles, Wesley Celichowski",120.0,197.3,-39.42,83.386297190797,122.8048010107391,83.39,123.55,31.02,73.73,10.68,36.1,10.68,16.78,8.64,32.54,18.81,7.63,2.54,26.95,23.9,41.18,Air Force Falcons
"Caleb Walker, Kam Sanders",176.9,300.2,-39.43,88.3046848668689,127.7366255144033,88.3,130.77,30.0,72.46,8.43,26.63,19.89,31.01,11.12,32.02,15.84,6.07,3.03,23.93,24.94,43.14,Air Force Falcons
"A.J. Patterson, Wesley Celichowski",126.4,217.1,-39.53,77.76877676194884,117.2966781214204,77.77,118.5,26.39,74.53,6.48,30.55,18.52,27.31,8.33,31.01,14.35,10.65,1.85,20.83,25.92,39.34,Air Force Falcons
"Caleb Walker, Justin Hinds",71.0,117.2,-39.55,91.26466753585399,130.81761006289307,91.26,135.59,33.03,66.93,6.95,20.86,18.25,33.03,9.56,27.81,16.51,7.82,6.08,26.94,24.34,37.37,Air Force Falcons
"A.J. Patterson, Justin Hinds",89.6,147.2,-40.11,81.36752136752136,121.47798211574153,81.37,123.08,31.45,70.43,5.47,21.2,12.99,20.51,8.89,28.03,15.73,10.26,4.79,28.72,32.14,36.92,Air Force Falcons
"Caleb Walker, Wesley Celichowski",43.9,80.0,-40.74,84.18446301454658,124.9211356466877,84.18,122.56,28.47,70.57,8.67,23.52,18.57,35.9,12.38,32.19,14.86,6.19,1.24,24.76,26.0,44.57,Air Force Falcons
"Caleb Walker, Lucas Hobin",164.0,276.4,-41.26,88.42605279985384,129.6909986565159,88.43,132.27,30.69,73.44,9.5,27.04,17.54,26.67,10.6,32.15,16.44,6.21,3.29,24.48,29.96,42.75,Air Force Falcons
"Justin Hinds, Lucas Hobin",106.2,177.4,-41.37,91.05135865699246,132.42072915211622,91.05,134.87,34.71,78.53,8.54,30.73,13.09,17.64,9.67,29.59,17.64,7.4,3.41,22.76,29.02,39.26,Air Force Falcons
"Eli Robinson, Lucas Hobin",339.2,570.2,-41.63,80.78697658222337,122.4219405555801,80.79,120.66,29.08,75.91,9.58,32.73,13.06,18.46,9.05,33.43,17.41,6.62,3.31,24.38,28.73,42.48,Air Force Falcons
"Eli Robinson, Ethan Greenberg",303.2,508.7,-42.48,81.7366589895624,124.21747917385517,81.74,123.49,29.79,77.42,10.19,35.09,11.96,18.23,9.41,34.5,19.41,7.06,3.14,23.33,25.48,43.91,Air Force Falcons
"A.J. Patterson, Kolby Gilles",116.5,190.6,-43.02,80.15820698747528,123.17327766179542,80.16,124.46,28.48,70.14,10.02,32.17,13.18,18.46,9.49,30.06,16.35,7.91,2.11,30.59,28.48,39.55,Air Force Falcons
"Eli Robinson, Wesley Celichowski",275.2,461.2,-43.52,76.69934288484328,120.22036764304806,76.7,118.71,28.87,77.99,9.26,35.33,9.7,15.94,8.4,33.39,17.02,7.97,3.45,22.84,25.42,41.79,Air Force Falcons
"A.J. Patterson, Riley Dering",80.4,135.0,-43.8,82.81421766214731,126.61547106199664,82.81,123.85,31.51,76.22,11.73,35.18,8.06,16.12,10.26,31.51,20.52,8.06,3.66,26.38,37.38,41.77,Air Force Falcons
"Caleb Walker, Kolby Gilles",43.2,74.0,-43.84,84.09250175192713,127.93733681462143,84.09,137.35,28.03,57.46,2.8,14.02,25.23,36.44,7.01,29.43,9.81,9.81,4.2,32.24,26.63,36.44,Air Force Falcons
"A.J. Patterson, Lucas Hobin",185.8,312.7,-44.2,82.3631899897046,126.56388731939623,82.36,124.18,28.51,74.76,7.92,30.41,17.42,23.13,10.14,28.51,15.84,7.29,2.85,24.39,30.41,38.65,Air Force Falcons
"Eli Robinson, Kolby Gilles",107.2,173.0,-45.2,73.97922890880638,119.18391310729488,73.98,115.52,27.32,70.0,6.83,26.18,12.52,17.64,9.11,34.14,12.52,7.4,3.98,30.73,29.02,43.25,Air Force Falcons
"Justin Hinds, Wesley Celichowski",112.3,184.6,-46.74,74.85895142424658,121.6,74.86,125.5,28.07,77.06,6.05,31.37,12.66,18.16,10.46,32.48,13.21,7.71,2.75,24.77,24.22,42.94,Air Force Falcons
"A.J. Patterson, Brendan Martin",22.3,39.5,-48.72,91.32420091324201,140.04914004914005,91.32,148.73,31.31,62.62,13.05,31.31,15.66,18.26,5.22,23.48,23.48,7.83,2.61,33.92,31.31,28.7,Air Force Falcons
"Caleb Walker, Riley Dering",43.0,71.4,-50.07,82.94601358598499,133.0133699005828,82.95,138.72,31.46,75.8,5.72,24.31,14.3,32.89,12.87,35.75,15.73,4.29,4.29,21.45,37.18,48.62,Air Force Falcons
"Justin Hinds, Kolby Gilles",104.1,168.5,-50.33,80.557238037553,130.89005235602093,80.56,136.28,29.68,71.47,7.87,29.07,13.33,21.8,12.11,29.68,17.57,6.66,6.06,30.28,24.83,41.79,Air Force Falcons
"Lucas Hobin, Riley Dering",104.6,175.5,-50.42,84.90165558228385,135.32110091743118,84.9,133.58,31.7,81.51,11.32,35.09,10.19,18.68,16.41,30.0,18.68,4.53,3.96,26.04,34.53,46.41,Air Force Falcons
"Eli Robinson, Justin Hinds",123.4,199.0,-50.75,72.4142296493227,123.1613064073797,72.41,125.08,27.85,72.92,4.05,25.83,12.66,20.76,9.62,30.38,12.15,8.1,4.05,26.84,25.83,40.0,Air Force Falcons
"A.J. Patterson, Eli Robinson",146.0,241.7,-50.87,76.12456747404845,126.99747687132043,76.12,122.94,28.09,72.87,5.7,22.8,14.25,21.98,10.99,30.12,14.65,8.14,2.04,27.68,32.57,41.11,Air Force Falcons
"Brendan Martin, Ethan Greenberg",19.4,33.7,-51.37,94.08194233687405,145.45454545454547,94.08,151.75,39.45,78.91,15.17,33.38,0.0,6.07,6.07,24.28,30.35,12.14,3.03,24.28,21.24,30.35,Air Force Falcons
"Justin Hinds, Riley Dering",32.9,53.3,-51.58,91.08159392789373,142.65863825845298,91.08,146.11,36.05,79.7,9.49,28.46,9.49,22.77,15.18,30.36,20.87,3.8,7.59,24.67,39.85,45.54,Air Force Falcons
"Brendan Martin, Riley Dering",26.1,42.0,-56.22,91.42857142857143,147.6510067114094,91.43,167.62,35.56,76.19,12.7,27.94,7.62,12.7,12.7,27.94,22.86,5.08,2.54,30.48,27.94,40.64,Air Force Falcons
"Kolby Gilles, Lucas Hobin",141.4,231.0,-56.73,85.78168561012224,142.51366120218577,85.78,139.82,31.31,74.63,12.01,38.17,11.15,14.58,10.72,24.45,16.73,5.58,0.86,29.17,34.74,35.17,Air Force Falcons
"Brendan Martin, Justin Hinds",20.0,30.5,-93.19,61.38107416879796,154.57413249211356,61.38,167.09,20.46,64.79,3.41,20.46,17.05,23.87,17.05,17.05,10.23,0.0,3.41,40.92,37.51,34.1,Air Force Falcons
"Chabi Barre, Tavari Johnson",16.0,30.5,48.15,141.1764705882353,93.02325581395348,141.18,97.48,47.06,80.67,23.53,43.7,23.53,33.61,13.45,36.97,36.97,10.08,3.36,16.81,30.25,50.42,Akron Zips
"Eric Mahaffey, Sharron Young",183.7,328.4,32.15,119.3807680857398,87.23420827167224,119.38,83.36,43.76,86.93,13.69,39.0,18.16,25.01,16.67,39.89,23.22,11.61,6.55,17.86,25.6,56.56,Akron Zips
"Eric Mahaffey, Evan Mahaffey",228.4,413.1,31.03,126.46313503077108,95.42888362775452,126.46,94.85,45.37,85.92,15.93,39.1,19.79,25.58,16.17,35.72,23.89,13.76,4.1,18.1,23.89,51.89,Akron Zips
"Evan Mahaffey, Marvin Musiime-Kamali",82.8,138.3,27.63,124.07132243684993,96.44491376275958,124.07,101.78,46.06,99.55,23.77,54.98,8.17,11.89,19.32,40.12,23.77,14.86,3.71,14.12,29.72,59.44,Akron Zips
"Bowen Hardman, Sharron Young",98.2,175.5,27.44,115.44248392832716,88.00356771220454,115.44,80.97,44.86,97.93,16.41,49.79,9.3,15.87,18.05,38.85,23.53,9.85,7.66,12.58,25.71,56.9,Akron Zips
"Evan Mahaffey, Sharron Young",246.3,430.5,25.8,118.89065696749262,93.08952742816433,118.89,89.11,45.24,92.07,14.78,41.15,13.64,19.1,15.46,37.96,22.28,10.91,3.64,14.32,25.91,53.42,Akron Zips
"Amani Lyles, Eric Mahaffey",265.1,487.1,25.49,125.1007252215955,99.61284922046667,125.1,95.89,43.71,85.82,15.51,40.69,22.16,29.01,17.12,36.46,26.59,10.27,5.04,17.53,23.17,53.58,Akron Zips
"Eric Mahaffey, Tavari Johnson",322.0,584.8,25.1,125.00528608280122,99.9092519770105,125.01,97.77,44.32,84.24,13.53,36.54,22.84,29.26,15.9,36.2,25.54,11.16,4.06,17.76,22.16,52.1,Akron Zips
