Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Damien Daniels, Hayden Farquhar, Jaren Lewis, Jaylen Franklin, Payten Ricks",120.0,225.0,19.3,99.11894273127754,79.82062780269058,99.12,78.41,53.3,97.8,10.13,25.55,0.0,0.0,11.89,31.28,0.0,13.66,2.64,14.1,20.26,43.17,Abilene Christian Wildcats
"Jalone Friday, Jaren Lewis, Jaylen Franklin, Payten Ricks, Trey Lenox",40.0,81.5,18.94,87.17948717948718,68.23529411764706,87.18,74.36,46.15,88.46,10.26,21.79,0.0,0.0,11.54,29.49,0.0,14.1,5.13,23.08,25.64,41.03,Abilene Christian Wildcats
"Damien Daniels, Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks",39.6,68.5,18.82,98.52941176470588,79.71014492753623,98.53,80.88,44.12,92.65,14.71,35.29,0.0,0.0,5.88,42.65,0.0,11.76,0.0,13.24,19.12,48.53,Abilene Christian Wildcats
"B.J. Maxwell, Jalone Friday, Jaren Lewis, Jaylen Franklin, Payten Ricks",369.9,749.0,12.18,91.38627187079408,79.20529801324503,91.39,80.48,49.93,94.48,8.34,24.36,0.0,0.0,12.11,29.61,0.0,10.9,4.04,17.63,24.09,41.72,Abilene Christian Wildcats
"Clay Gayman, Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks",40.0,72.0,11.94,96.0,84.05797101449275,96.0,77.33,53.33,104.0,10.67,34.67,0.0,0.0,17.33,37.33,0.0,6.67,6.67,13.33,18.67,54.66,Abilene Christian Wildcats
"B.J. Maxwell, Jaren Lewis, Jaylen Franklin, Joe Pleasant, Payten Ricks",80.0,151.5,7.1,100.0,92.90322580645162,100.0,97.3,53.38,99.32,10.81,23.65,0.0,0.0,9.46,29.05,0.0,6.76,3.38,10.14,28.38,38.51,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis, Jaylen Franklin, Payten Ricks, Trey Lenox",40.0,74.0,-4.05,91.8918918918919,95.94594594594594,91.89,95.95,48.65,89.19,13.51,18.92,0.0,0.0,13.51,24.32,0.0,14.86,2.7,24.32,22.97,37.83,Abilene Christian Wildcats
"Jaren Lewis, Jaylen Franklin, Kolton Kohl, Payten Ricks, Trey Lenox",40.0,74.0,-12.16,89.1891891891892,101.35135135135135,89.19,101.35,50.0,101.35,10.81,32.43,0.0,0.0,13.51,21.62,0.0,9.46,5.41,12.16,28.38,35.13,Abilene Christian Wildcats
"A.J. Walker, Caleb Morris, Lavelle Scottie, Pervis Louder, Ryan Swan",40.0,80.0,24.57,106.49350649350649,81.92771084337349,106.49,88.31,51.95,115.58,14.29,42.86,0.0,0.0,22.08,33.77,0.0,6.49,2.6,6.49,23.38,55.85,Air Force Falcons
"A.J. Walker, Keaton Van Soelen, Lavelle Scottie, Ryan Swan, Sid Tomes",290.0,540.0,2.4,90.9433962264151,88.54545454545455,90.94,91.89,46.98,95.28,9.06,30.94,0.0,0.0,12.08,36.23,0.0,6.79,2.08,16.79,23.77,48.31,Air Force Falcons
"A.J. Walker, Caleb Morris, Keaton Van Soelen, Lavelle Scottie, Ryan Swan",80.0,146.0,1.33,102.02702702702702,100.69444444444444,102.03,97.97,52.7,98.65,8.11,21.62,0.0,0.0,12.16,32.43,0.0,10.14,0.68,13.51,15.54,44.59,Air Force Falcons
"Caleb Morris, Keaton Van Soelen, Lavelle Scottie, Ryan Swan, Sid Tomes",40.0,76.5,-6.0,77.33333333333333,83.33333333333334,77.33,86.67,42.67,100.0,2.67,20.0,0.0,0.0,18.67,32.0,0.0,13.33,2.67,18.67,22.67,50.67,Air Force Falcons
"A.J. Walker, Caleb Morris, Chris Joyce, Lavelle Scottie, Ryan Swan",320.0,599.0,-11.97,86.67763157894737,98.64406779661017,86.68,95.72,45.07,93.75,11.35,32.89,0.0,0.0,8.72,34.21,0.0,5.1,2.63,14.97,20.89,42.93,Air Force Falcons
"A.J. Walker, Chris Joyce, Keaton Van Soelen, Lavelle Scottie, Sid Tomes",40.0,69.0,-21.68,91.17647058823529,112.85714285714286,91.18,116.18,44.12,97.06,14.71,41.18,0.0,0.0,10.29,17.65,0.0,7.35,2.94,13.24,23.53,27.94,Air Force Falcons
"Daniel Utomi, Deng Riak, Jimond Ivey, Loren Cristian Jackson, Tyler Cheese",560.0,1068.5,3.02,85.10436432637572,82.08679593721145,85.1,84.35,43.26,95.26,10.72,34.35,0.0,0.0,10.91,36.62,0.0,8.16,4.46,15.65,22.77,47.53,Akron Zips
