Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Hayden Howell, Isaiah Tripp, Jalone Friday, Jaren Lewis, Jaylen Franklin",125.0,244.5,4.18,90.29535864978902,86.11111111111111,90.3,91.56,48.52,91.98,11.81,31.65,0.0,0.0,10.55,26.58,0.0,8.02,2.95,18.57,31.65,37.13,Abilene Christian Wildcats
"Isaiah Tripp, Jalone Friday, Jaren Lewis, Jaylen Franklin, Payten Ricks",40.0,87.5,3.36,95.40229885057471,92.04545454545455,95.4,93.1,54.02,90.8,12.64,24.14,0.0,0.0,6.9,26.44,0.0,8.05,2.3,16.09,28.74,33.34,Abilene Christian Wildcats
"Hayden Farquhar, Isaiah Tripp, Jalone Friday, Jaren Lewis, Jaylen Franklin",80.0,168.0,0.4,91.86046511627907,91.46341463414635,91.86,87.21,51.16,95.93,9.88,22.67,0.0,0.0,13.37,29.65,0.0,9.88,4.07,17.44,20.35,43.02,Abilene Christian Wildcats
"Hayden Farquhar, Hayden Howell, Jalone Friday, Jaren Lewis, Trey Lenox",40.0,76.0,0.24,79.72972972972973,79.48717948717949,79.73,83.78,37.84,95.95,10.81,27.03,0.0,0.0,14.86,32.43,0.0,5.41,5.41,18.92,24.32,47.29,Abilene Christian Wildcats
"Diamante Langston, Hayden Howell, Isaiah Tripp, Jaren Lewis, Jaylen Franklin",80.0,158.0,0.0,75.0,75.0,75.0,76.92,43.59,88.46,7.05,21.79,0.0,0.0,12.18,29.49,0.0,9.62,4.49,23.72,32.69,41.67,Abilene Christian Wildcats
"Diamante Langston, Drake Green, Hayden Howell, Jaren Lewis, Jaylen Franklin",80.0,165.0,-0.73,86.30952380952381,87.03703703703704,86.31,83.93,47.02,92.26,10.12,22.62,0.0,0.0,6.55,25.6,0.0,11.9,3.57,14.29,24.4,32.15,Abilene Christian Wildcats
"Drake Green, Hayden Howell, Jaren Lewis, Jaylen Franklin, Jovan Crnic",40.0,81.0,-4.67,84.61538461538461,89.28571428571429,84.62,96.15,50.0,89.74,7.69,21.79,0.0,0.0,11.54,23.08,0.0,7.69,2.56,21.79,38.46,34.62,Abilene Christian Wildcats
"Hayden Farquhar, Isaiah Tripp, Jaren Lewis, Jaylen Franklin, Payten Ricks",40.0,81.0,-4.8,98.68421052631578,103.48837209302326,98.68,117.11,48.68,97.37,7.89,23.68,0.0,0.0,13.16,27.63,0.0,9.21,0.0,15.79,31.58,40.79,Abilene Christian Wildcats
"Drake Green, Hayden Farquhar, Isaiah Tripp, Jaren Lewis, Jaylen Franklin",79.9,140.5,-9.19,85.29411764705883,94.48275862068965,85.29,100.74,41.18,88.24,9.56,30.88,0.0,0.0,9.56,33.82,0.0,8.09,3.68,21.32,30.15,43.38,Abilene Christian Wildcats
"Drake Green, Isaiah Tripp, Jalone Friday, Jaren Lewis, Jaylen Franklin",80.0,151.0,-14.02,88.59060402684564,102.61437908496731,88.59,105.37,44.97,92.62,7.38,20.13,0.0,0.0,9.4,22.15,0.0,4.7,3.36,16.78,28.19,31.55,Abilene Christian Wildcats
"CJ Siples, Frank Toohey, Hayden Graham, Jacob Van, Zach Kocur",80.0,159.0,-5.62,93.75,99.36708860759494,93.75,98.12,48.12,101.88,10.62,26.88,0.0,0.0,15.0,32.5,0.0,9.38,1.88,13.12,21.25,47.5,Air Force Falcons
"Frank Toohey, Hayden Graham, Ryan Manning, Sid Tomes, Zach Kocur",125.0,240.5,-5.79,90.04149377593362,95.83333333333334,90.04,95.44,46.47,90.46,10.37,25.73,0.0,0.0,7.47,29.05,0.0,9.13,1.66,17.01,20.75,36.52,Air Force Falcons
"Frank Toohey, Hayden Graham, Pervis Louder, Sid Tomes, Zach Kocur",40.0,79.5,-6.97,85.71428571428571,92.6829268292683,85.71,98.7,45.45,92.21,6.49,14.29,0.0,0.0,6.49,33.77,0.0,6.49,6.49,14.29,27.27,40.26,Air Force Falcons
"Frank Toohey, Hayden Graham, Jacob Van, Trevor Lyons, Zach Kocur",410.0,813.5,-9.68,85.36585365853658,95.04337050805452,85.37,93.54,48.05,98.29,9.02,29.02,0.0,0.0,13.78,30.85,0.0,7.2,2.2,15.49,23.41,44.63,Air Force Falcons
"Frank Toohey, Hayden Graham, Jacob Van, Lavelle Scottie, Zach Kocur",120.0,229.0,-14.64,84.91379310344827,99.5575221238938,84.91,96.98,48.28,95.69,8.62,31.03,0.0,0.0,8.62,27.16,0.0,8.19,0.43,12.93,20.26,35.78,Air Force Falcons
"CJ Siples, Dane Norman, Frank Toohey, Jacob Van, Zach Kocur",40.0,77.0,-35.06,75.32467532467533,110.3896103896104,75.32,110.39,42.86,85.71,6.49,24.68,0.0,0.0,9.09,28.57,0.0,12.99,1.3,23.38,22.08,37.66,Air Force Falcons
"Antino Jackson, Daniel Utomi, Isaiah Johnson, Jimond Ivey, Noah Robotham",40.0,80.5,3.86,91.35802469135803,87.5,91.36,86.42,51.85,95.06,12.35,29.63,0.0,0.0,11.11,29.63,0.0,16.05,4.94,16.05,23.46,40.74,Akron Zips
"Antino Jackson, Isaiah Johnson, Jimond Ivey, Kwan Cheatham Jr., Noah Robotham",760.0,1487.5,3.65,95.93062041360906,92.27642276422763,95.93,90.86,50.7,97.6,11.87,33.49,0.0,0.0,11.27,30.62,0.0,6.67,3.74,13.68,24.15,41.89,Akron Zips
"Adrian Edwards, De'Ederick Petty, Marcus Merriweather, Quinterian McConico, Rakiya Battle",80.0,148.5,-20.72,82.0,102.72108843537416,82.0,100.67,48.0,96.0,4.0,16.67,0.0,0.0,12.67,27.33,0.0,2.67,2.67,16.67,20.0,40.0,Alabama A&M Bulldogs
"De'Ederick Petty, Eugene Jones Jr., Evan Wiley, Quinterian McConico, Rakiya Battle",40.0,77.0,-28.21,81.25,109.45945945945945,81.25,101.25,48.75,88.75,7.5,17.5,0.0,0.0,11.25,28.75,0.0,3.75,0.0,22.5,20.0,40.0,Alabama A&M Bulldogs
"Ariston Johnson, De'Ederick Petty, Evan Wiley, Quinterian McConico, Rakiya Battle",40.0,82.5,-50.01,56.9620253164557,106.9767441860465,56.96,116.46,32.91,94.94,0.0,12.66,0.0,0.0,11.39,18.99,0.0,1.27,0.0,16.46,30.38,30.38,Alabama A&M Bulldogs
"Bola Olaniyan, Braxton Key, Dazon Ingram, Jimmie Taylor, Riley Norris",160.0,313.0,6.71,92.65175718849841,85.94249201277955,92.65,85.94,52.08,101.6,7.67,24.6,0.0,0.0,16.93,33.87,0.0,5.75,3.83,15.34,25.56,50.8,Alabama Crimson Tide
"Bola Olaniyan, Braxton Key, Corban Collins, Dazon Ingram, Jimmie Taylor",80.0,152.0,6.58,81.57894736842105,75.0,81.58,75.0,44.08,88.82,9.21,25.0,0.0,0.0,9.21,38.16,0.0,5.92,8.55,20.39,23.68,47.37,Alabama Crimson Tide
"Bola Olaniyan, Braxton Key, Dazon Ingram, Donta Hall, Riley Norris",340.0,667.0,5.29,85.1963746223565,79.91071428571429,85.2,81.12,49.24,98.49,8.16,25.53,0.0,0.0,16.16,33.08,0.0,6.95,4.38,17.67,26.44,49.24,Alabama Crimson Tide
"Avery Johnson Jr., Braxton Key, Dazon Ingram, Donta Hall, Riley Norris",160.0,328.5,2.34,82.58258258258259,80.24691358024691,82.58,78.08,47.45,100.3,7.51,23.72,0.0,0.0,17.12,34.23,0.0,6.91,4.5,16.82,23.12,51.35,Alabama Crimson Tide
"Braxton Key, Corban Collins, Dazon Ingram, Donta Hall, Riley Norris",80.0,163.5,1.72,84.07643312101911,82.35294117647058,84.08,89.17,44.59,100.64,9.55,30.57,0.0,0.0,18.47,28.03,0.0,8.28,3.18,17.83,29.94,46.5,Alabama Crimson Tide
"Demetrius Houston, Rodney Simeon, Steve Rogers, Tony Armstrong, Torloft Thomas",40.0,83.5,7.85,89.02439024390245,81.17647058823529,89.02,84.15,50.0,106.1,6.1,26.83,0.0,0.0,21.95,32.93,0.0,4.88,2.44,15.85,24.39,54.88,Alabama State Hornets
"Amir Warnock, Mikel Tyson, Reginald Gee, Rodney Simeon, Torloft Thomas",116.9,233.0,-2.43,81.62393162393163,84.05172413793103,81.62,83.33,44.02,100.43,6.41,22.65,0.0,0.0,19.23,34.19,0.0,3.42,6.41,18.8,26.07,53.42,Alabama State Hornets
"Amir Warnock, Corvon Butler, Rodney Simeon, Terrance LeFlore, Torloft Thomas",40.0,82.5,-5.36,93.5064935064935,98.86363636363636,93.51,112.99,50.65,119.48,7.79,20.78,0.0,0.0,35.06,27.27,0.0,3.9,5.19,15.58,37.66,62.33,Alabama State Hornets
"Amir Warnock, Mikel Tyson, Reginald Gee, Steve Rogers, Torloft Thomas",39.7,83.0,-6.33,84.14634146341463,90.47619047619048,84.15,92.68,48.78,112.2,6.1,28.05,0.0,0.0,24.39,36.59,0.0,4.88,3.66,12.2,21.95,60.98,Alabama State Hornets
