Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Eli Robinson,824.2,1387.7,-31.23,87.26487264872648,118.49768305656225,87.26,118.3,31.1,75.46,8.78,30.31,16.27,24.84,9.94,33.77,9.72,8.14,3.38,22.68,25.92,43.71,Air Force Falcons
Kyle Marshall,65.1,115.7,-31.48,79.47019867549669,110.94643235231845,79.47,115.67,30.02,77.7,7.95,26.49,11.48,26.49,20.31,37.97,0.0,10.6,5.3,30.02,39.74,58.28,Air Force Falcons
Justin Hinds,301.2,487.2,-33.89,86.0659977242164,119.95926680244399,86.07,121.86,30.21,72.83,7.45,28.34,18.21,30.21,11.17,33.1,11.38,7.45,5.17,24.0,27.72,44.27,Air Force Falcons
Riley Dering,161.8,269.2,-41.86,92.31341894658478,134.173461823573,92.31,134.75,34.62,80.77,12.28,34.99,10.79,20.1,13.77,31.64,21.22,6.33,3.35,23.45,32.38,45.41,Air Force Falcons
Josh Gatete,41.6,73.6,-43.31,84.07994486560992,127.38853503184713,84.08,130.94,30.32,67.54,9.65,31.7,13.78,24.81,15.16,28.95,5.51,4.14,9.65,35.84,30.32,44.11,Air Force Falcons
Brendan Martin,40.6,66.1,-69.07,79.40833008952902,148.47482543182653,79.41,157.26,29.58,71.62,9.34,28.03,10.9,17.13,10.9,21.8,20.24,6.23,3.11,31.14,29.58,32.7,Air Force Falcons
Eric Mahaffey,730.0,1308.8,26.93,127.47598320262314,100.54611535021787,127.48,101.32,45.94,87.82,15.34,38.66,20.25,26.77,16.57,36.97,16.18,11.51,4.3,16.03,21.94,53.54,Akron Zips
Evan Mahaffey,983.4,1746.8,22.74,124.23922050461469,101.5010107092168,124.24,101.15,46.35,90.52,15.89,40.12,15.66,20.92,14.97,36.23,16.0,11.14,4.0,14.52,21.03,51.2,Akron Zips
Chabi Barre,89.1,166.0,22.71,129.5774647887324,106.86801219689268,129.58,115.18,46.95,88.89,15.65,38.18,20.03,31.3,19.41,41.94,9.39,7.51,6.89,15.65,26.29,61.35,Akron Zips
Sharron Young,616.6,1107.8,20.87,121.75237412650061,100.88008550701566,121.75,99.35,44.79,90.49,14.24,41.21,17.92,24.37,16.22,37.0,16.39,9.94,4.93,14.16,25.0,53.22,Akron Zips
Tavari Johnson,1098.1,1950.9,19.99,123.98557833182578,103.99721574137331,123.99,102.79,45.91,89.64,14.98,38.68,17.17,22.78,15.59,35.67,16.87,10.55,3.57,15.14,21.3,51.26,Akron Zips
Amani Lyles,911.8,1621.4,19.75,123.58933691209664,103.83697906110167,123.59,101.57,45.26,89.31,15.01,39.9,18.06,23.67,15.25,35.62,18.0,10.25,3.97,14.7,20.44,50.87,Akron Zips
Marvin Musiime-Kamali,279.7,478.2,19.47,121.25724618411955,101.78901912399753,121.26,105.3,43.82,93.39,18.29,47.01,15.32,20.64,18.51,37.65,13.83,11.49,4.68,15.32,28.08,56.16,Akron Zips
Shammah Scott,914.2,1610.7,18.13,123.57399654490841,105.44891640866874,123.57,106.02,44.39,88.28,15.94,40.09,18.86,25.34,15.31,36.36,16.12,10.27,4.67,15.0,22.41,51.67,Akron Zips
Zach Halligan,349.1,629.9,17.32,117.60808348517475,100.28576871785103,117.61,108.99,43.07,89.78,13.91,40.91,17.56,21.87,15.57,39.92,22.69,10.93,3.48,15.41,22.69,55.49,Akron Zips
Bowen Hardman,631.6,1109.6,10.93,116.05449975748489,105.12737826507579,116.05,100.62,42.15,92.16,15.79,45.06,15.96,21.34,16.31,36.95,16.05,7.85,5.03,14.02,19.75,53.26,Akron Zips
Ognjen Stankovic,77.7,137.6,10.84,126.61547106199664,115.77832686198374,126.62,122.87,44.95,88.41,13.49,37.46,23.23,30.72,18.73,36.71,8.99,8.24,5.24,15.73,16.48,55.44,Akron Zips
Tajden Davis,87.1,135.5,11.14,106.21387283236994,95.07640067911714,106.21,91.04,32.51,70.09,6.5,24.57,34.68,46.24,15.9,41.91,11.56,5.78,4.34,23.84,23.12,57.81,Alabama A&M Bulldogs
Samuel Onu,105.5,172.2,9.07,107.93371462091217,98.8647794223308,107.93,100.89,34.02,71.56,8.21,20.53,31.68,47.51,7.04,36.37,14.08,10.56,4.69,12.91,31.68,43.41,Alabama A&M Bulldogs
Bilal Abdur-Rahman,359.8,618.6,8.58,111.17776444711058,102.59342454564018,111.18,100.46,36.15,78.7,10.56,27.67,28.31,40.79,13.12,36.15,16.64,9.92,4.16,15.04,28.95,49.27,Alabama A&M Bulldogs
Peyton Daniels Sr.,89.5,154.1,8.15,103.65362948656045,95.5028618152085,103.65,94.0,34.12,76.61,12.23,36.7,23.18,30.26,10.94,39.92,0.0,7.08,3.22,19.96,36.7,50.86,Alabama A&M Bulldogs
Jalen Carruth,108.0,185.7,5.2,107.09000403605545,101.88679245283019,107.09,101.71,34.44,75.34,12.38,31.21,25.83,36.06,9.15,35.52,18.3,9.69,3.77,16.68,29.06,44.67,Alabama A&M Bulldogs
PJ Eason,823.1,1384.6,3.65,108.16642094286021,104.52064482202115,108.17,103.64,35.96,79.18,9.42,26.32,26.83,36.1,14.31,35.96,13.45,9.57,4.53,17.98,25.24,50.27,Alabama A&M Bulldogs
James Graham III,657.7,1102.8,0.51,108.80187340974081,108.28825127256958,108.8,106.82,37.2,82.23,9.73,26.93,24.68,33.24,14.95,35.58,14.23,8.74,4.23,16.93,25.76,50.53,Alabama A&M Bulldogs
Gabe Kincy,398.0,702.2,-0.92,104.3453195935721,105.26315789473684,104.35,107.8,32.43,74.94,8.94,26.95,30.55,41.22,12.54,38.63,10.67,9.51,3.89,18.02,29.55,51.17,Alabama A&M Bulldogs
Koron Davis,955.2,1613.2,-2.26,106.33403831606898,108.5941875661211,106.33,107.75,34.7,79.66,9.26,26.37,27.66,37.24,14.39,34.89,13.15,8.89,3.95,17.04,26.24,49.28,Alabama A&M Bulldogs
Kintavious Dozier,1059.5,1792.2,-2.6,106.00273231661417,108.59854829704076,106.0,108.46,35.13,80.97,9.37,27.55,26.38,34.91,14.11,34.46,12.99,9.37,4.13,16.56,25.76,48.57,Alabama A&M Bulldogs
Lou Hutchinson,521.6,869.5,-3.1,103.61737725725494,106.71710224667584,103.62,107.43,34.15,81.0,10.27,29.31,25.04,33.92,12.69,37.5,13.15,8.31,4.62,15.58,27.81,50.19,Alabama A&M Bulldogs
Angok Anyang,174.4,290.8,-4.3,104.45309122351925,108.75512995896032,104.45,109.99,34.93,87.85,10.38,32.51,24.21,32.86,17.64,35.28,8.3,8.99,1.38,14.18,31.82,52.92,Alabama A&M Bulldogs
Sami Pissis,876.3,1476.2,-4.62,102.99790214522568,107.62240607622407,103.0,107.4,34.45,80.8,9.88,27.68,24.23,33.29,13.81,35.73,11.91,8.53,3.86,17.19,27.07,49.54,Alabama A&M Bulldogs
James Flippin,247.0,420.4,-15.64,94.6262383668568,110.26683159568829,94.63,112.4,30.98,81.42,9.85,31.22,22.82,30.02,13.93,36.99,10.33,7.69,5.28,18.25,26.42,50.92,Alabama A&M Bulldogs
Davion Hannah,90.3,164.3,31.07,120.39504624549302,89.32268559597752,120.4,94.69,40.13,81.52,18.81,47.66,21.32,25.71,11.91,43.27,1.88,18.18,11.29,18.18,27.59,55.18,Alabama Crimson Tide
Noah Williamson,200.4,362.8,24.36,128.0698050805714,103.7137069547603,128.07,108.09,39.41,86.97,20.55,52.07,28.71,36.31,16.61,40.25,12.95,10.98,5.91,12.38,32.37,56.86,Alabama Crimson Tide
Aiden Sherrell,714.6,1292.6,17.4,125.91022924292044,108.50696130021944,125.91,107.65,43.31,92.31,17.72,48.24,21.58,28.51,18.57,39.38,17.72,8.17,7.32,12.71,21.5,57.95,Alabama Crimson Tide
London Jemison,416.5,781.4,16.79,120.98638582070382,104.19257133747809,120.99,104.93,39.43,87.34,18.11,48.55,24.02,32.88,17.85,39.82,17.6,9.89,6.42,14.9,25.3,57.67,Alabama Crimson Tide
Amari Allen,792.4,1464.7,14.32,124.54599710120216,110.22653500529607,124.55,110.02,41.88,88.33,17.39,46.52,23.4,31.03,15.89,38.2,15.55,8.32,6.68,12.82,23.26,54.09,Alabama Crimson Tide
Houston Mallette,702.8,1290.4,14.05,122.77127835011544,108.72509189398336,122.77,109.04,41.05,90.64,17.46,49.12,23.2,30.81,17.46,37.87,14.98,9.08,6.67,12.18,26.23,55.33,Alabama Crimson Tide
Latrell Wrightsell,669.8,1227.6,13.66,123.17426405636928,109.51823284739328,123.17,111.42,41.5,91.54,18.98,51.44,21.2,28.02,18.0,38.46,18.9,9.78,5.92,13.15,24.82,56.46,Alabama Crimson Tide
Aden Holloway,710.5,1313.6,12.49,126.05137102553464,113.55909413956704,126.05,111.49,41.64,88.64,17.88,46.54,24.89,31.23,16.29,36.51,15.92,7.92,4.9,12.82,24.89,52.8,Alabama Crimson Tide
Labaron Philon Jr.,882.2,1625.7,11.18,121.9862094497663,110.80960922289167,121.99,111.5,41.22,88.79,16.23,45.78,23.32,31.65,16.66,36.28,15.43,9.56,6.6,12.83,24.74,52.94,Alabama Crimson Tide
Jalil Bethea,161.0,312.2,4.22,117.09677419354838,112.87758346581876,117.1,114.52,36.13,88.71,16.77,53.55,28.06,38.71,22.9,34.52,16.45,9.68,5.81,15.81,34.84,57.42,Alabama Crimson Tide
Taylor Bol Bowen,500.6,921.2,3.82,116.51124520021942,112.69572690892487,116.51,115.09,38.73,89.19,14.37,45.75,24.68,32.91,18.43,37.41,12.62,8.01,7.46,13.6,26.99,55.84,Alabama Crimson Tide
Keitenn Bristow,99.1,191.6,-3.95,103.39342523860023,107.34463276836159,103.39,110.82,33.93,85.37,13.79,45.6,21.74,29.69,16.44,36.06,10.6,9.54,5.83,16.97,32.87,52.5,Alabama Crimson Tide
Charles Bediako,107.4,195.9,-9.79,116.58962506420134,126.37990102778835,116.59,127.89,40.58,82.69,16.95,43.66,18.49,26.71,11.81,32.87,22.6,9.24,5.65,16.44,23.63,44.68,Alabama Crimson Tide
Tyler Mack,305.4,545.1,0.62,97.25995855399493,96.64306919387988,97.26,97.44,34.08,84.18,10.5,36.47,18.6,26.71,16.95,37.03,16.39,9.95,4.79,20.08,26.71,53.98,Alabama State Hornets
Tyler Byrd,664.6,1166.7,-0.99,103.68841888057779,104.67401520977529,103.69,105.32,35.85,85.29,9.89,30.95,22.1,30.61,17.97,34.22,11.69,12.29,6.1,18.14,27.34,52.19,Alabama State Hornets
Mario Andrews,260.3,453.2,-2.24,100.3775260937153,102.61470152935372,100.38,103.93,35.31,89.72,12.66,39.09,17.1,23.98,20.87,34.2,9.33,12.44,3.33,19.76,29.54,55.07,Alabama State Hornets
Jerquarius Stanback,730.0,1291.5,-2.53,103.7301003214936,106.26112529989939,103.73,106.36,36.72,84.83,10.38,31.3,19.91,28.35,17.74,32.77,11.54,11.85,6.51,19.44,27.5,50.51,Alabama State Hornets
Micah Simpson,973.8,1710.2,-4.98,103.72429940733153,108.70644586582551,103.72,108.93,36.41,85.58,10.95,32.37,19.96,28.39,17.15,32.49,12.18,11.36,5.15,18.09,27.16,49.64,Alabama State Hornets
JaSteven Walker,233.0,421.0,-7.38,95.221091471761,102.60055683904983,95.22,103.08,33.8,83.79,10.47,33.33,17.14,23.09,15.24,33.09,18.09,10.71,6.19,20.47,27.14,48.33,Alabama State Hornets
Damarien Yates,485.0,863.6,-7.98,99.397678005063,107.37636452662807,99.4,108.48,33.87,85.31,11.06,34.1,20.6,29.45,17.57,33.29,11.64,11.64,4.66,18.27,27.0,50.86,Alabama State Hornets
Tyler Mason,248.9,435.3,-8.9,102.25113708330933,111.14930674916923,102.25,111.69,36.16,86.59,11.51,32.93,18.42,30.17,16.58,34.31,11.51,11.05,5.07,15.66,26.25,50.89,Alabama State Hornets
Cameron Palesse,830.2,1461.6,-9.38,100.6172521105208,109.99744746022293,100.62,111.14,35.14,84.39,10.52,31.36,19.81,28.82,16.51,32.67,10.59,10.94,5.36,18.43,29.09,49.18,Alabama State Hornets
R'Chaun King,335.1,597.3,-10.04,101.36157337367626,111.39831568414908,101.36,112.29,35.97,82.2,9.41,29.42,20.0,27.57,13.95,30.93,7.9,9.92,6.05,18.66,27.23,44.88,Alabama State Hornets
Asjon Anderson,685.8,1245.0,-10.55,99.8994570681681,110.45380712695771,99.9,110.76,34.27,85.1,11.42,34.75,19.95,28.15,17.78,31.05,8.93,10.94,6.03,19.3,26.14,48.83,Alabama State Hornets
Trey Miller,41.5,84.1,-39.22,76.36363636363637,115.58669001751312,76.36,120.0,26.67,73.94,8.48,29.09,14.55,24.24,9.7,30.3,0.0,15.76,1.21,24.24,18.18,40.0,Alabama State Hornets
Jameel Morris,802.3,1385.9,-11.42,97.8402667053196,109.26135445288507,97.84,110.23,34.93,81.97,8.99,27.61,18.99,26.67,13.84,31.09,13.55,12.1,5.44,19.21,24.71,44.93,Alcorn State Braves
Omari Hamilton,632.2,1069.0,-14.55,94.08683859805,108.63412009637653,94.09,108.58,32.08,80.81,7.76,26.28,22.17,30.96,14.22,33.76,12.25,10.76,4.86,18.71,22.54,47.98,Alcorn State Braves
Tycen McDaniels,807.7,1382.9,-14.65,95.03757214941737,109.68276259407294,95.04,110.57,33.47,79.36,8.49,26.86,19.6,28.02,13.29,30.93,12.34,12.05,5.59,20.62,25.77,44.22,Alcorn State Braves
Shane Lancaster,867.0,1494.0,-15.07,97.1736204576043,112.2428599960056,97.17,113.46,34.59,81.49,9.22,27.86,18.78,26.92,13.8,31.02,13.53,11.17,5.11,19.52,25.24,44.82,Alcorn State Braves
Nick Woodard,842.8,1452.0,-16.09,96.41061210334662,112.50170975242784,96.41,114.1,34.68,81.01,9.5,28.51,17.55,25.66,12.55,31.63,13.18,10.89,4.79,19.35,25.66,44.18,Alcorn State Braves
Davian Williams,764.9,1317.9,-16.3,97.84392291547415,114.1434525942551,97.84,115.47,34.8,81.66,9.23,27.32,19.0,26.71,13.74,31.22,13.28,10.68,5.34,19.39,26.03,44.96,Alcorn State Braves
Bryson Calamese,308.8,540.4,-20.13,93.36359005233177,113.49353049907577,93.36,113.74,32.42,80.21,8.89,24.08,19.64,27.23,12.6,28.9,12.78,12.97,4.08,19.45,28.34,41.5,Alcorn State Braves
Travis Roberts,434.6,751.0,-34.01,90.83915850028428,124.8467578940393,90.84,126.02,32.51,82.01,10.17,29.03,15.65,21.54,13.38,27.96,9.5,8.83,3.08,21.14,25.95,41.34,Alcorn State Braves
Mike Jones,140.1,258.0,-35.16,87.14341539663931,122.30769230769232,87.14,124.27,34.0,82.84,8.99,23.84,10.16,17.19,16.8,25.79,3.13,11.72,3.91,25.79,27.35,42.59,Alcorn State Braves
Jeremy Ellis,113.5,200.1,-36.15,88.57001484413657,124.71598081292603,88.57,122.22,31.17,82.14,10.89,27.21,15.34,17.81,13.85,28.2,7.92,8.91,5.94,23.26,27.71,42.05,Alcorn State Braves
William Henderson,85.8,155.8,-41.08,83.31987728080091,124.4019138755981,83.32,125.95,32.94,83.32,7.75,20.67,9.69,17.44,12.27,29.07,1.94,9.69,5.81,20.67,21.96,41.34,Alcorn State Braves
Luke Brown,87.7,150.7,47.27,128.96759104577347,81.69988469774336,128.97,82.86,44.1,90.21,12.03,35.42,28.73,36.08,20.05,43.43,14.03,13.36,4.01,12.7,18.71,63.48,American University Eagles
Kade Sebastian,657.6,1102.2,11.78,114.27785923753666,102.50190899699052,114.28,104.56,40.41,88.43,14.11,40.87,19.34,24.93,15.03,32.72,13.1,13.47,1.65,14.75,26.39,47.75,American University Eagles
Julen Iturbe,798.1,1338.4,7.88,114.22230442019605,106.33962264150942,114.22,104.24,40.39,87.89,15.17,43.57,18.27,24.41,13.98,32.11,14.5,11.1,2.07,14.5,28.04,46.09,American University Eagles
Greg Jones,928.7,1560.8,3.35,109.85388025542949,106.50678892611532,109.85,106.33,38.03,86.42,13.25,39.82,20.55,26.7,14.85,32.46,12.61,11.72,2.18,15.75,27.59,47.31,American University Eagles
Geoff Sprouse,818.5,1370.2,3.08,111.76545200862522,108.6880637871801,111.77,107.2,40.15,87.99,14.64,41.75,16.82,22.69,14.13,32.54,13.92,10.58,2.17,15.37,27.54,46.67,American University Eagles
Madden Collins,657.3,1128.2,2.12,107.77092043267635,105.65334161986992,107.77,105.29,38.58,88.39,11.95,39.64,18.67,25.93,15.48,31.06,11.68,13.01,2.48,14.78,29.2,46.54,American University Eagles
Wyatt Nausadis,691.5,1157.1,1.28,108.39946099715524,107.12414876898899,108.4,104.98,39.01,87.35,13.09,40.38,17.28,22.84,13.0,32.0,11.12,10.44,2.22,14.8,27.72,45.0,American University Eagles
Dean Hogans,144.9,246.1,1.08,110.04453240969816,108.96566120446718,110.04,103.32,38.4,86.69,13.06,39.98,20.19,29.69,17.02,26.52,5.54,13.46,2.38,16.23,30.48,43.54,American University Eagles
Matt Mayock,855.0,1428.9,0.97,108.18749235099743,107.22227085704282,108.19,107.07,38.53,86.16,13.5,40.56,17.62,23.99,13.08,33.01,13.29,10.49,2.31,15.53,27.55,46.09,American University Eagles
Chris Eagan,337.7,560.3,-8.44,98.63654772082975,107.07964601769913,98.64,108.9,36.72,87.3,9.9,32.76,15.3,21.06,13.86,30.78,9.0,12.24,1.62,16.56,28.62,44.64,American University Eagles
Carson McDonald,55.2,108.2,-9.51,84.39601205657314,93.90103567318758,84.4,94.6,30.61,76.05,6.49,35.24,16.69,25.04,10.2,36.17,0.0,14.84,3.71,22.26,25.04,46.37,American University Eagles
Jacari Brim,114.8,200.7,28.01,121.75470008952551,93.74620522161506,121.75,98.73,41.44,88.5,11.77,41.95,27.11,41.44,23.02,48.09,9.21,6.14,7.16,14.84,23.02,71.11,App State Mountaineers
Eren Banks,720.7,1182.7,11.5,111.45983543981677,99.96207172657928,111.46,100.6,38.68,86.61,11.54,39.36,22.56,34.27,17.13,41.48,9.16,7.89,4.67,14.25,26.89,58.61,App State Mountaineers
Jalen Tot,733.0,1182.5,10.79,113.64501798180665,102.85014049988379,113.65,102.98,38.76,89.02,13.54,44.0,22.59,34.69,19.97,40.28,12.86,7.62,5.84,14.47,25.13,60.25,App State Mountaineers
Michael Marcus Jr.,732.8,1177.1,10.35,111.60506371988652,101.25503398606463,111.61,100.6,38.27,88.23,13.04,41.07,22.02,34.04,19.22,40.9,11.77,7.2,5.76,14.82,23.46,60.12,App State Mountaineers
Alonzo Dodd,956.4,1552.5,9.8,111.40250671729441,101.6003996970039,111.4,101.43,38.55,87.27,11.97,39.19,22.33,35.2,18.79,42.22,11.65,7.59,5.99,14.8,23.17,61.01,App State Mountaineers
Luke Wilson,878.8,1411.3,9.76,111.45818543234418,101.69371662953928,111.46,102.09,38.41,87.18,11.86,38.97,22.79,35.21,19.74,42.67,11.71,6.89,6.6,15.83,22.5,62.41,App State Mountaineers
Kasen Jennings,1004.5,1618.3,7.59,109.96117015516467,102.37107199605077,109.96,102.66,37.81,87.07,11.51,38.43,22.83,35.83,19.18,41.58,11.14,7.3,6.06,15.1,24.44,60.76,App State Mountaineers
Andrin Njock,233.0,379.1,5.91,107.39309802894374,101.48777895855474,107.39,100.06,38.77,91.42,11.53,45.05,18.34,28.55,21.74,40.86,3.67,8.12,6.29,16.76,25.41,62.6,App State Mountaineers
Chad Moodie,394.5,624.8,2.5,102.97927461139895,100.4746835443038,102.98,102.82,38.05,88.08,10.2,36.76,16.68,28.5,16.52,40.64,7.29,9.07,6.48,14.9,26.07,57.16,App State Mountaineers
Jason Clarke Jr.,296.0,482.3,-14.3,103.1506919266711,117.45513866231647,103.15,113.98,36.97,83.13,9.6,33.7,19.61,32.07,14.71,33.7,6.33,6.74,4.09,16.34,25.94,48.41,App State Mountaineers
Allen Mukeba,495.4,880.6,2.78,109.497143182012,106.71959172100935,109.5,107.0,37.52,83.8,10.92,32.52,23.54,31.95,15.46,34.45,13.3,11.14,7.5,16.49,25.81,49.91,Arizona State Sun Devils
Massamba Diop,899.3,1569.3,0.67,107.64619603341626,106.97570759973256,107.65,107.14,37.11,83.6,10.39,32.01,23.02,30.36,15.43,33.35,13.58,10.08,6.95,17.41,23.15,48.78,Arizona State Sun Devils
Anthony Johnson,762.4,1385.6,-0.21,110.0619278892159,110.27171267331373,110.06,110.42,35.97,79.73,9.97,27.88,28.17,37.05,14.73,32.93,14.08,10.26,6.64,17.4,27.01,47.66,Arizona State Sun Devils
Maurice Odum,1027.3,1816.1,-0.47,109.00741107398699,109.48029933435318,109.01,109.23,37.29,83.93,10.67,31.95,23.76,31.4,15.45,32.5,13.53,9.79,6.54,16.61,25.02,47.95,Arizona State Sun Devils
Bryce Ford,542.2,949.1,-0.6,108.1763653583079,108.77535410017671,108.18,108.49,37.57,83.66,12.52,34.73,20.52,28.2,13.36,32.52,10.52,9.47,7.58,16.31,23.99,45.88,Arizona State Sun Devils
Andrija Grbovic,611.4,1068.4,-1.27,107.51729799460537,108.78954126298588,107.52,109.3,37.81,85.09,10.88,34.24,21.02,28.61,15.1,32.65,13.89,10.41,6.19,16.42,25.14,47.75,Arizona State Sun Devils
Noah Meeusen,750.4,1324.8,-2.24,107.42124528230319,109.66106468876163,107.42,110.76,35.88,80.72,9.79,30.95,25.87,34.37,14.94,32.92,15.32,10.7,6.3,17.9,24.5,47.86,Arizona State Sun Devils
Marcus Adams Jr.,158.8,289.0,-5.61,107.70985001315674,113.32024916801775,107.71,116.48,36.49,81.4,9.12,31.58,25.61,34.73,14.03,37.19,7.02,8.77,6.67,16.14,27.37,51.22,Arizona State Sun Devils
Trevor Best,93.3,177.8,-8.71,103.81325213861099,112.52219035914244,103.81,119.47,36.54,79.45,12.76,33.64,17.98,24.94,10.44,33.06,5.22,11.6,3.48,19.14,24.94,43.5,Arizona State Sun Devils
Santiago Trouet,730.4,1278.3,-8.8,104.08395896387721,112.88219380704929,104.08,113.99,36.71,83.41,9.59,29.79,21.07,28.14,14.78,32.7,12.19,9.98,6.52,18.0,23.66,47.48,Arizona State Sun Devils
Motiejus Krivas,869.2,1511.9,30.01,119.74463299262348,89.73532377787697,119.74,89.78,42.01,85.67,7.87,22.43,27.85,38.24,18.85,44.19,16.47,10.19,6.88,15.02,19.71,63.04,Arizona Wildcats
Dwayne Aristode,384.0,686.2,29.56,120.48192771084337,90.92551769000036,120.48,92.42,42.32,84.63,9.26,27.33,26.59,37.61,20.72,42.61,16.46,11.61,6.61,18.22,22.63,63.33,Arizona Wildcats
Koa Peat,868.7,1577.6,28.87,120.53409180690527,91.66468017481128,120.53,91.14,42.92,83.62,7.52,20.61,27.18,36.34,16.37,43.11,16.94,10.11,6.19,15.49,20.92,59.48,Arizona Wildcats
