athlete_id,o_rapm,d_rapm,rapm,o_rapm_bp,d_rapm_bp,rapm_bp,athlete_display_name,team_id,team_display_name,total_poss
4702176,1.33,2.05,3.38,1.57,2.31,3.88,Joshua Primo,333,Alabama Crimson Tide,1357.16
4277813,1.3,2.07,3.37,1.48,2.41,3.89,Herbert Jones,333,Alabama Crimson Tide,2155.52
4432846,1.16,2.21,3.37,1.39,2.45,3.84,Jaden Shackelford,333,Alabama Crimson Tide,2083.2
4397957,0.8,2.52,3.3200000000000003,0.77,2.71,3.48,Damien Daniels,2000,Abilene Christian Wildcats,1871.08
4278130,1.79,1.53,3.3200000000000003,2.26,1.82,4.08,Alex Barcello,252,BYU Cougars,1843.8799999999999
4066313,1.79,1.53,3.3200000000000003,1.92,1.75,3.67,Brandon Averette,252,BYU Cougars,1843.8799999999999
4066215,1.25,2.03,3.28,1.45,2.3,3.75,John Fulkerson,2633,Tennessee Volunteers,1562.36
4278707,1.56,1.67,3.23,1.99,1.91,3.9,Jordan Schakel,21,San Diego State Aztecs,1466.32
4593083,1.56,1.67,3.23,1.54,1.9,3.44,Trey Pulliam,21,San Diego State Aztecs,1466.32
4609299,1.01,2.21,3.2199999999999998,1.19,2.46,3.65,Santiago Vescovi,2633,Tennessee Volunteers,1426.44
4277957,1.88,1.33,3.21,2.17,1.6,3.77,Isaiah Livers,130,Michigan Wolverines,1545.88
4566434,1.93,1.28,3.21,2.21,1.62,3.83,Franz Wagner,130,Michigan Wolverines,1605.0
4066806,1.93,1.28,3.21,2.07,1.45,3.5199999999999996,Mike Smith,130,Michigan Wolverines,1605.0
4397371,1.76,1.45,3.21,1.9,1.73,3.63,Nathan Mensah,21,San Diego State Aztecs,1398.28
4397747,1.45,1.73,3.1799999999999997,1.88,1.99,3.87,ShanQuan Hemphill,2181,Drake Bulldogs,1393.48
4397958,1.51,1.66,3.17,1.79,1.85,3.64,Joe Pleasant,2000,Abilene Christian Wildcats,1730.36
4397081,1.37,1.8,3.17,1.66,2.12,3.7800000000000002,Kyler Edwards,2641,Texas Tech Red Raiders,1524.12
4593970,0.8,2.31,3.1100000000000003,1.04,2.39,3.43,Jacob Johnson,140,Kansas City Roos,643.4
4279150,1.18,1.93,3.11,1.74,2.33,4.07,Cameron Krutwig,2350,Loyola Chicago Ramblers,1582.76
4395623,0.87,2.21,3.08,0.94,2.44,3.38,Trey Jemison,5,UAB Blazers,1980.56
4279754,1.63,1.44,3.07,1.96,1.63,3.59,Roman Penn,2181,Drake Bulldogs,1635.6
4397689,1.56,1.51,3.0700000000000003,1.73,1.76,3.49,Drew Peterson,30,USC Trojans,1716.16
4277951,2.63,0.44,3.07,3.4,0.77,4.17,Luka Garza,2294,Iowa Hawkeyes,1979.4
4397033,2.63,0.44,3.07,2.93,0.73,3.66,Joe Wieskamp,2294,Iowa Hawkeyes,1979.4
4066366,2.63,0.44,3.07,2.82,0.65,3.4699999999999998,Jordan Bohannon,2294,Iowa Hawkeyes,1979.4
4277950,2.63,0.44,3.07,2.52,0.61,3.13,Connor McCaffery,2294,Iowa Hawkeyes,1979.4
4397002,2.05,1.0,3.05,2.63,1.31,3.94,Ayo Dosunmu,356,Illinois Fighting Illini,1849.56
4397052,1.23,1.81,3.04,1.23,2.11,3.34,Connor Vanover,8,Arkansas Razorbacks,1712.28
4278881,2.0,1.04,3.04,2.15,1.25,3.4,Elijah Cuffee,2335,Liberty Flames,1590.1200000000001
4278736,1.77,1.26,3.0300000000000002,2.16,1.49,3.6500000000000004,Terrell Gomez,21,San Diego State Aztecs,940.28
4396747,2.03,0.99,3.0199999999999996,2.46,1.27,3.73,Blake Preston,2335,Liberty Flames,1272.6
4066353,1.43,1.55,2.98,1.58,1.78,3.3600000000000003,Dallas Walton,38,Colorado Buffaloes,1365.3600000000001
4397726,0.55,2.43,2.9800000000000004,0.89,2.64,3.5300000000000002,Tavin Lovan,5,UAB Blazers,1862.44
4397783,0.91,2.07,2.98,1.21,2.31,3.52,Skyelar Potter,2413,Morehead State Eagles,1597.72
4397032,2.38,0.6,2.98,2.53,0.78,3.3099999999999996,CJ Fredrick,2294,Iowa Hawkeyes,1705.24
4592695,0.77,2.17,2.94,1.09,2.4,3.49,Keith Clemons,2350,Loyola Chicago Ramblers,1056.48
4279923,2.16,0.78,2.9400000000000004,2.55,1.03,3.58,Nick Muszynski,2057,Belmont Bruins,1768.92
4396978,2.86,0.04,2.9,3.1,0.32,3.42,Darius Days,99,LSU Tigers,1873.32
4397062,1.87,1.02,2.89,1.83,1.25,3.08,Elijah Parquet,38,Colorado Buffaloes,1770.24
4431915,1.39,1.49,2.88,1.36,1.68,3.04,Trey Calvin,2750,Wright State Raiders,1654.88
4067458,1.39,1.49,2.88,1.76,1.8,3.56,Loudon Love,2750,Wright State Raiders,1654.88
4431990,1.39,1.49,2.88,1.83,1.72,3.55,Tanner Holden,2750,Wright State Raiders,1654.88
4397350,2.07,0.8,2.87,2.19,0.97,3.16,D.J. Wilkins,2181,Drake Bulldogs,1944.32
4397346,2.07,0.8,2.87,2.18,1.06,3.24,Tremell Murphy,2181,Drake Bulldogs,1944.32
4397121,2.07,0.8,2.87,2.09,1.01,3.0999999999999996,Darnell Brodie,2181,Drake Bulldogs,1944.32
4432847,0.81,2.04,2.85,1.68,2.39,4.07,Terrence Shannon Jr.,2641,Texas Tech Red Raiders,745.04
4433076,1.93,0.92,2.85,2.12,1.13,3.25,Ben Sheppard,2057,Belmont Bruins,1785.84
4397504,1.47,1.37,2.84,1.48,1.61,3.09,Ebrima Dibba,324,Coastal Carolina Chanticleers,1645.8799999999999
4397506,1.47,1.37,2.84,2.03,1.71,3.7399999999999998,DeVante' Jones,324,Coastal Carolina Chanticleers,1645.8799999999999
4701995,0.7,2.12,2.8200000000000003,0.84,2.32,3.1599999999999997,Rollie Worster,328,Utah State Aggies,1586.48
4278116,0.76,2.04,2.8,0.87,2.39,3.2600000000000002,Yves Pons,2633,Tennessee Volunteers,1628.24
4432158,1.44,1.35,2.79,1.95,1.78,3.73,Evan Mobley,30,USC Trojans,1908.04
4396017,1.36,1.42,2.7800000000000002,1.42,1.66,3.08,Tim Finke,2750,Wright State Raiders,1582.3600000000001
4593882,1.87,0.88,2.75,1.91,1.03,2.94,Tim Ceaser,324,Coastal Carolina Chanticleers,585.04
4433052,1.73,1.02,2.75,1.94,1.24,3.1799999999999997,Essam Mostafa,324,Coastal Carolina Chanticleers,1573.44
4593773,1.71,1.03,2.74,1.89,1.2,3.09,Seikou Sisoho Jawara,2692,Weber State Wildcats,1506.32
4286400,1.71,1.03,2.74,1.81,1.21,3.02,Cody Carlson,2692,Weber State Wildcats,1506.32
4066394,1.71,1.03,2.74,2.16,1.23,3.39,Isiah Brown,2692,Weber State Wildcats,1506.32
4278506,1.47,1.26,2.73,1.65,1.46,3.11,Evan Battey,38,Colorado Buffaloes,1835.52
4278507,1.47,1.26,2.73,2.0,1.54,3.54,McKinley Wright IV,38,Colorado Buffaloes,1835.52
4585610,0.85,1.88,2.73,1.18,2.14,3.3200000000000003,Kenneth Lofton Jr.,2348,Louisiana Tech Bulldogs,1677.2
4279317,1.9,0.82,2.7199999999999998,2.14,1.0,3.14,Nelly Cummings,2142,Colgate Raiders,1081.36
4593087,1.9,0.82,2.7199999999999998,1.92,1.05,2.9699999999999998,Ryan Moffatt,2142,Colgate Raiders,1081.36
4398040,1.9,0.82,2.7199999999999998,2.2,1.12,3.3200000000000003,Tucker Richardson,2142,Colgate Raiders,1081.36
4280047,1.9,0.82,2.7199999999999998,2.34,1.1,3.44,Jordan Burns,2142,Colgate Raiders,1081.36
4593089,1.9,0.82,2.7199999999999998,2.14,1.06,3.2,Keegan Records,2142,Colgate Raiders,1081.36
4431714,0.88,1.8,2.68,1.17,2.04,3.21,Jalen Wilson,2305,Kansas Jayhawks,1707.92
4277940,1.41,1.27,2.6799999999999997,1.7,1.55,3.25,Da'Monte Williams,356,Illinois Fighting Illini,1217.24
4703122,1.65,1.02,2.67,2.06,1.2,3.26,Jordan Ivy-Curry,2636,UTSA Roadrunners,785.44
4397028,1.34,1.34,2.68,1.5,1.65,3.15,Kur Kuath,201,Oklahoma Sooners,1033.32
4593280,0.98,1.67,2.65,1.1,1.94,3.04,Kassim Nicholson,5,UAB Blazers,1621.4
4593750,0.12,2.52,2.64,0.38,2.66,3.04,Coryon Mason,2000,Abilene Christian Wildcats,1460.28
4594153,1.79,0.84,2.63,2.06,1.04,3.1,Cameron Johnson,2617,Stephen F. Austin Lumberjacks,1378.32
4278450,1.79,0.84,2.63,2.0,1.01,3.01,David Kachelries,2617,Stephen F. Austin Lumberjacks,1378.32
4277974,2.47,0.15,2.62,2.68,0.38,3.06,Kyle Young,194,Ohio State Buckeyes,1752.04
4593447,1.83,0.79,2.62,1.98,0.97,2.95,Ben Roderick,195,Ohio Bobcats,1429.96
4397379,1.69,0.92,2.61,2.21,1.17,3.38,Maizen Fausett,253,Southern Utah Thunderbirds,1232.24
4397018,0.98,1.63,2.61,1.27,1.82,3.09,Ochai Agbaji,2305,Kansas Jayhawks,1852.92
4431767,0.98,1.63,2.61,1.11,1.87,2.9800000000000004,Christian Braun,2305,Kansas Jayhawks,1852.92
4065775,1.34,1.24,2.58,1.19,1.4,2.59,Brandon Cyrus,2540,UC Santa Barbara Gauchos,1533.2
4066496,1.34,1.24,2.58,1.93,1.53,3.46,JaQuori McLaughlin,2540,UC Santa Barbara Gauchos,1533.2
4066700,1.34,1.24,2.58,1.48,1.52,3.0,Devearl Ramsey,2540,UC Santa Barbara Gauchos,1533.2
4432174,2.4,0.18,2.58,2.88,0.42,3.3,Cam Thomas,99,LSU Tigers,1952.0
4433069,1.59,0.98,2.5700000000000003,1.65,1.18,2.83,Demond Robinson,93,Murray State Racers,1198.48
4277814,0.9,1.66,2.56,1.08,1.96,3.04,John Petty Jr.,333,Alabama Crimson Tide,2008.52
4397424,0.64,1.9,2.54,1.07,2.32,3.3899999999999997,Neemias Queta,328,Utah State Aggies,1872.8
4278720,0.64,1.9,2.54,0.92,2.16,3.08,Justin Bean,328,Utah State Aggies,1872.8
4070682,1.31,1.23,2.54,1.4,1.37,2.77,Mikey Dixon,2253,Grand Canyon Lopes,1207.8
4397019,1.0,1.54,2.54,1.33,1.73,3.06,David McCormack,2305,Kansas Jayhawks,1785.08
4067781,0.62,1.91,2.53,0.86,2.26,3.1199999999999997,Quan Jackson,5,UAB Blazers,1276.16
4396933,1.06,1.46,2.52,1.33,1.68,3.01,D.J. Burns Jr.,2737,Winthrop Eagles,1569.96
4396972,2.23,0.29,2.52,2.53,0.54,3.07,Javonte Smart,99,LSU Tigers,1878.68
4402243,1.79,0.72,2.51,2.03,0.97,3.0,Luke Smith,2057,Belmont Bruins,2006.84
4277954,1.13,1.38,2.51,1.25,1.61,2.8600000000000003,Darryl Morsell,120,Maryland Terrapins,1561.8
4279061,1.25,1.26,2.51,1.21,1.49,2.7,Kyle Zunic,2737,Winthrop Eagles,1641.4
4397840,1.25,1.26,2.51,1.31,1.44,2.75,Micheal Anumba,2737,Winthrop Eagles,1641.4
4279060,1.25,1.26,2.51,1.43,1.5,2.9299999999999997,Charles Falden,2737,Winthrop Eagles,1641.4
4278729,0.93,1.58,2.5100000000000002,1.11,1.8,2.91,Jarkel Joiner,145,Ole Miss Rebels,1527.84
4593966,1.22,1.28,2.5,1.29,1.45,2.74,Franck Kamgain,140,Kansas City Roos,1266.72
4284142,0.38,2.12,2.5,0.78,2.31,3.09,Sean Rhea,292,UT Rio Grande Valley Vaqueros,833.04
4397269,1.18,1.32,2.5,1.3,1.53,2.83,Kendle Moore,36,Colorado State Rams,1512.72
4701208,-0.06,2.56,2.5,-0.06,2.76,2.6999999999999997,Moussa Cisse,235,Memphis Tigers,1730.4
4431720,-0.06,2.56,2.5,0.05,2.71,2.76,Lester Quinones,235,Memphis Tigers,1730.4
4066492,2.12,0.37,2.49,2.42,0.59,3.01,Spencer Littleson,2649,Toledo Rockets,2045.6
4591725,2.12,0.37,2.49,2.29,0.61,2.9,Ryan Rollins,2649,Toledo Rockets,2045.6
4703540,2.12,0.37,2.49,2.34,0.62,2.96,Setric Millner Jr.,2649,Toledo Rockets,2045.6
4279451,2.12,0.37,2.49,2.56,0.72,3.2800000000000002,Marreon Jackson,2649,Toledo Rockets,2045.6
4280015,1.51,0.96,2.4699999999999998,1.76,1.23,2.99,Noah Gurley,231,Furman Paladins,1697.48
4280016,1.51,0.96,2.4699999999999998,1.69,1.17,2.86,Alex Hunter,231,Furman Paladins,1697.48
4398203,1.51,0.96,2.4699999999999998,1.81,1.22,3.0300000000000002,Mike Bothwell,231,Furman Paladins,1697.48
4593779,1.13,1.34,2.4699999999999998,1.84,1.57,3.41,Chris Orlina,2377,McNeese Cowboys,528.6
4432815,1.25,1.21,2.46,1.37,1.45,2.8200000000000003,Isaiah Mobley,30,USC Trojans,1846.32
4339478,1.62,0.83,2.45,1.9,0.98,2.88,Mike Meadows,331,Eastern Washington Eagles,980.16
4278512,0.89,1.56,2.45,1.59,1.81,3.4000000000000004,Victor Bailey Jr.,2633,Tennessee Volunteers,755.76
4594152,1.32,1.12,2.4400000000000004,1.52,1.37,2.89,Roti Ware,2617,Stephen F. Austin Lumberjacks,1165.68
4397644,1.31,1.13,2.44,1.72,1.42,3.1399999999999997,Amadou Sow,2540,UC Santa Barbara Gauchos,1468.92
4592216,1.47,0.96,2.4299999999999997,1.63,1.21,2.84,Alondes Williams,201,Oklahoma Sooners,977.6
4279325,1.38,1.05,2.4299999999999997,1.53,1.34,2.87,Jayvon Graves,2084,Buffalo Bulls,1634.6
4594155,1.89,0.54,2.4299999999999997,1.92,0.75,2.67,Calvin Solomon,2617,Stephen F. Austin Lumberjacks,1310.92
4278670,1.85,0.57,2.42,2.12,0.79,2.91,Dre Marin,253,Southern Utah Thunderbirds,1374.32
4066954,1.85,0.57,2.42,1.69,0.72,2.41,Ivan Madunic,253,Southern Utah Thunderbirds,1374.32
4397000,1.85,0.57,2.42,2.11,0.76,2.87,Tevian Jones,253,Southern Utah Thunderbirds,1374.32
4397104,1.21,1.21,2.42,1.48,1.53,3.01,Miles Norris,2540,UC Santa Barbara Gauchos,1405.56
4280173,1.21,1.19,2.4,1.59,1.37,2.96,Alessandro Lever,2253,Grand Canyon Lopes,1274.52
4067332,1.21,1.19,2.4,1.19,1.38,2.57,Oscar Frayer,2253,Grand Canyon Lopes,1274.52
4431826,1.21,1.19,2.4,1.55,1.48,3.0300000000000002,Jovan Blacksher Jr.,2253,Grand Canyon Lopes,1274.52
4278485,1.21,1.19,2.4,1.76,1.54,3.3,Asbjorn Midtgaard,2253,Grand Canyon Lopes,1274.52
4432821,2.65,-0.24,2.41,3.03,0.08,3.11,E.J. Liddell,194,Ohio State Buckeyes,1894.08
4395701,1.85,0.55,2.4000000000000004,2.16,0.78,2.9400000000000004,Desi Sills,8,Arkansas Razorbacks,1040.76
4277918,1.44,0.96,2.4,1.77,1.18,2.95,Matt Coleman III,251,Texas Longhorns,1816.72
4397094,1.58,0.81,2.39,1.89,1.11,3.0,Derek Culver,277,West Virginia Mountaineers,1765.44
4278721,0.79,1.6,2.39,0.84,1.72,2.56,Brock Miller,328,Utah State Aggies,1744.36
4277922,1.35,1.03,2.38,1.54,1.29,2.83,Jericho Sims,251,Texas Longhorns,1742.3600000000001
4334018,1.35,1.03,2.38,1.61,1.23,2.84,Courtney Ramey,251,Texas Longhorns,1742.3600000000001
4700826,1.8,0.58,2.38,2.13,0.78,2.91,Dylan Penn,91,Bellarmine Knights,1160.92
4278585,2.09,0.28,2.37,2.49,0.52,3.0100000000000002,Collin Gillespie,222,Villanova Wildcats,1262.64
4592858,0.82,1.54,2.36,0.94,1.75,2.69,Cobe Williams,2348,Louisiana Tech Bulldogs,1839.52
4279920,1.65,0.71,2.36,1.99,1.08,3.0700000000000003,Grayson Murphy,2057,Belmont Bruins,1937.8799999999999
4593471,1.69,0.66,2.35,1.89,0.82,2.71,Brady Spence,2643,The Citadel Bulldogs,519.88
4397220,1.02,1.33,2.35,1.42,1.57,2.99,Kyle Lofton,179,St. Bonaventure Bonnies,1231.96
4397221,1.02,1.33,2.35,1.25,1.59,2.84,Dominick Welch,179,St. Bonaventure Bonnies,1231.96
4397224,1.02,1.33,2.35,1.3,1.75,3.05,Osun Osunniyi,179,St. Bonaventure Bonnies,1231.96
4701016,1.02,1.33,2.35,1.24,1.56,2.8,Jaren Holmes,179,St. Bonaventure Bonnies,1231.96
4278259,2.02,0.33,2.35,2.11,0.52,2.63,Cedrick Alley Jr.,2636,UTSA Roadrunners,1102.48
4279431,1.14,1.21,2.3499999999999996,1.54,1.42,2.96,Jalen Adaway,179,St. Bonaventure Bonnies,1164.96
4703637,1.06,1.28,2.34,1.49,1.45,2.94,Braelon Bush,2377,McNeese Cowboys,592.12
4397841,1.05,1.28,2.33,1.56,1.64,3.2,Chandler Vaudrin,2737,Winthrop Eagles,1503.04
4278402,1.32,1.02,2.34,1.64,1.43,3.07,Jordan Goodwin,139,Saint Louis Billikens,1291.96
4592482,1.32,1.02,2.34,1.73,1.24,2.9699999999999998,Javonte Perkins,139,Saint Louis Billikens,1291.96
4397235,2.35,-0.03,2.3200000000000003,2.63,0.23,2.86,Duane Washington Jr.,194,Ohio State Buckeyes,2024.24
4278141,2.35,-0.03,2.3200000000000003,2.51,0.27,2.78,Justice Sueing,194,Ohio State Buckeyes,2024.24
4395713,1.1,1.22,2.3200000000000003,1.19,1.42,2.61,Noah Locke,57,Florida Gators,1386.1200000000001
4592701,1.47,0.85,2.32,1.58,1.07,2.6500000000000004,Bryan Greenlee,2226,Florida Atlantic Owls,1425.04
4066277,1.47,0.85,2.32,1.68,1.02,2.7,Karlis Silins,2226,Florida Atlantic Owls,1425.04
4278347,1.86,0.43,2.29,2.1,0.65,2.75,Carter Collins,2166,Davidson Wildcats,1332.2
4278349,1.86,0.43,2.29,2.29,0.69,2.98,Kellan Grady,2166,Davidson Wildcats,1332.2
4592308,1.86,0.43,2.29,2.25,0.64,2.89,Hyunjung Lee,2166,Davidson Wildcats,1332.2
4278501,1.57,0.73,2.3,1.66,0.93,2.59,D'Shawn Schwartz,38,Colorado Buffaloes,1633.4
4279005,0.65,1.64,2.29,0.73,1.86,2.59,Amorie Archibald,2348,Louisiana Tech Bulldogs,1970.04
4592273,1.09,1.2,2.29,1.38,1.36,2.74,KJ Johnson,288,Lipscomb Bisons,1349.04
4065804,1.52,0.76,2.2800000000000002,2.02,1.08,3.1,Sam Hauser,258,Virginia Cavaliers,1402.16
4065731,1.52,0.76,2.2800000000000002,1.9,1.15,3.05,Jay Huff,258,Virginia Cavaliers,1402.16
4397271,1.14,1.13,2.2699999999999996,1.27,1.36,2.63,Adam Thistlewood,36,Colorado State Rams,1579.72
4432117,1.14,1.13,2.2699999999999996,1.51,1.38,2.8899999999999997,Isaiah Stevens,36,Colorado State Rams,1579.72
4277971,1.11,1.14,2.25,1.2,1.42,2.62,Thorir Thorbjarnarson,158,Nebraska Cornhuskers,821.6800000000001
4592491,1.74,0.5,2.24,1.96,0.75,2.71,Justin Moore,222,Villanova Wildcats,1323.76
4066999,0.38,1.84,2.22,0.53,2.05,2.58,JaColby Pemberton,2348,Louisiana Tech Bulldogs,1822.56
4432813,1.9,0.32,2.2199999999999998,2.27,0.63,2.9,Jeremiah Robinson-Earl,222,Villanova Wildcats,1385.44
4593968,0.95,1.26,2.21,1.36,1.41,2.77,Josiah Allick,140,Kansas City Roos,1335.44
4278373,1.76,0.45,2.21,1.86,0.59,2.45,Caleb Daniels,222,Villanova Wildcats,1318.64
4278588,1.76,0.45,2.21,2.14,0.7,2.84,Jermaine Samuels,222,Villanova Wildcats,1318.64
4278602,1.51,0.69,2.2,1.68,1.05,2.73,Kim Aiken Jr.,331,Eastern Washington Eagles,1483.08
4278603,1.51,0.69,2.2,1.86,0.94,2.8,Tanner Groves,331,Eastern Washington Eagles,1483.08
4279789,0.85,1.34,2.19,1.22,1.55,2.77,R.J. Cole,41,UConn Huskies,1189.48
4395712,1.55,0.64,2.19,2.32,0.95,3.2699999999999996,Andrew Nembhard,2250,Gonzaga Bulldogs,746.16
4278034,0.28,1.9,2.1799999999999997,0.41,2.12,2.5300000000000002,Marco Anthony,328,Utah State Aggies,1802.6
4592857,1.33,0.85,2.18,1.88,1.19,3.07,Isaiah Crawford,2348,Louisiana Tech Bulldogs,1184.84
4066365,1.55,0.62,2.17,1.48,0.82,2.3,Maishe Dailey,2006,Akron Zips,1325.44
4593041,0.84,1.33,2.17,1.36,1.68,3.04,David Roddy,36,Colorado State Rams,1512.0
4395650,0.76,1.41,2.17,0.78,1.68,2.46,Leaky Black,153,North Carolina Tar Heels,1930.0
4703681,1.03,1.12,2.1500000000000004,1.16,1.35,2.51,Tristan Ikpe,2534,Sam Houston Bearkats,2008.32
4398281,1.03,1.12,2.1500000000000004,1.39,1.34,2.73,Zach Nutall,2534,Sam Houston Bearkats,2008.32
4397916,1.24,0.91,2.15,1.81,1.26,3.0700000000000003,Jason Preston,195,Ohio Bobcats,1218.96
4277994,1.32,0.82,2.14,1.48,1.06,2.54,Nate Reuvers,275,Wisconsin Badgers,1445.04
4700829,1.89,0.25,2.1399999999999997,2.19,0.44,2.63,CJ Fleming,91,Bellarmine Knights,1090.16
4279172,0.62,1.51,2.13,1.29,1.83,3.12,Parker Hazen,288,Lipscomb Bisons,567.2
4397323,0.6,1.53,2.13,0.64,1.78,2.42,Ari Boya,71,Bradley Braves,621.0
4279493,1.38,0.76,2.1399999999999997,1.91,0.98,2.8899999999999997,Gavin Kensmil,2617,Stephen F. Austin Lumberjacks,1234.32
4432819,1.14,0.99,2.13,1.53,1.27,2.8,Tre Mann,57,Florida Gators,1387.92
4397787,1.78,0.35,2.13,2.55,0.7,3.25,Grant Basile,2750,Wright State Raiders,1069.6
4431685,0.62,1.5,2.12,0.95,1.89,2.84,Josiah-Jordan James,2633,Tennessee Volunteers,1090.68
4433569,0.89,1.23,2.12,1.32,1.56,2.88,Johni Broome,2413,Morehead State Eagles,1746.72
4397820,1.24,0.88,2.12,1.49,1.04,2.5300000000000002,Ronaldo Segu,2084,Buffalo Bulls,1562.0
4397821,1.24,0.88,2.12,1.59,1.14,2.73,Jeenathan Williams,2084,Buffalo Bulls,1562.0
4395662,0.81,1.3,2.1100000000000003,1.04,1.6,2.64,Manny Bates,152,NC State Wolfpack,1422.44
4592402,1.1,1.01,2.1100000000000003,1.54,1.39,2.9299999999999997,Chris Duarte,2483,Oregon Ducks,1470.52
4705373,0.73,1.38,2.11,0.75,1.52,2.27,Freddy Hicks,2627,Tarleton Texans,1028.0
4066720,1.47,0.63,2.1,1.76,0.9,2.66,Damien Jefferson,156,Creighton Bluejays,1810.92
4397037,1.47,0.63,2.1,1.71,0.89,2.6,Christian Bishop,156,Creighton Bluejays,1810.92
4067205,1.47,0.63,2.1,1.59,0.88,2.47,Denzel Mahoney,156,Creighton Bluejays,1810.92
4278556,1.47,0.63,2.1,1.63,0.88,2.51,Mitch Ballock,156,Creighton Bluejays,1810.92
4278706,0.71,1.39,2.0999999999999996,1.2,1.73,2.9299999999999997,Matt Mitchell,21,San Diego State Aztecs,1196.84
4431712,0.9,1.19,2.09,1.44,1.47,2.91,James Bouknight,41,UConn Huskies,798.16
4432161,0.87,1.22,2.09,0.9,1.47,2.37,Greg Brown III,251,Texas Longhorns,1673.72
4431823,1.86,0.23,2.0900000000000003,2.26,0.52,2.78,Miles McBride,277,West Virginia Mountaineers,1770.92
4397072,1.77,0.31,2.08,2.09,0.51,2.5999999999999996,James Akinjo,12,Arizona Wildcats,1486.68
4066457,1.55,0.53,2.08,2.01,0.8,2.8099999999999996,Austin Reaves,201,Oklahoma Sooners,1612.6
