team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,64,175,239,391,155,473.24
5,78,162,240,406,138,432.24
6,13,23,36,57,33,65.56
8,81,127,208,339,118,352.24
9,15,55,70,115,42,141.96
12,58,136,194,372,146,421.56
13,25,73,98,179,72,219.96
16,3,24,27,53,24,61.6
21,23,56,79,113,64,129.04000000000002
23,39,76,115,180,62,200.68
24,48,93,141,237,78,266.24
25,16,46,62,113,46,142.36
26,37,74,111,167,85,187.16
27,19,54,73,122,62,139.72
28,41,74,115,174,91,191.0
30,48,91,139,246,100,277.32000000000005
36,59,114,173,288,133,319.92
38,50,94,144,228,90,263.52
41,38,89,127,200,74,242.76
43,20,75,95,169,87,197.6
44,31,90,121,219,91,256.16
45,34,72,106,183,66,200.12
46,20,89,109,166,71,208.95999999999998
47,14,24,38,72,14,80.68
48,60,109,169,300,112,335.96000000000004
50,14,53,67,103,41,132.88
52,13,29,42,59,14,66.68
55,39,112,151,276,126,319.04
56,6,27,33,59,31,68.36
57,107,174,281,561,216,626.8
58,10,33,43,60,21,70.24
59,25,80,105,180,85,201.72000000000003
61,19,51,70,114,45,136.6
66,31,75,106,222,113,265.6
68,45,136,181,324,139,395.96000000000004
70,17,52,69,133,79,139.8
71,65,139,204,334,137,376.72
77,19,45,64,106,47,128.36
79,20,43,63,117,49,131.24
82,10,33,43,64,23,64.64
84,5,29,34,53,20,68.6
85,11,24,35,57,30,63.6
87,18,55,73,116,50,126.24000000000001
93,15,44,59,97,27,123.12
94,23,43,66,110,27,137.24
96,48,137,185,315,137,356.28
97,35,102,137,231,93,267.56
98,13,29,42,57,21,66.08
99,11,31,42,67,34,74.4
104,12,15,27,54,17,63.2
107,8,22,30,59,17,65.24
111,14,20,34,55,19,63.239999999999995
113,8,34,42,50,17,69.28
116,51,121,172,305,147,321.4
119,12,47,59,107,42,130.28
120,75,133,208,307,117,341.64
127,49,142,191,358,137,402.03999999999996
130,77,145,222,398,167,421.8
135,12,24,36,56,21,64.68
139,30,75,105,197,84,211.6
140,15,50,65,101,36,123.72
142,32,66,98,167,64,206.56
145,49,124,173,274,106,336.96000000000004
147,26,52,78,120,38,130.07999999999998
149,29,97,126,224,88,269.32
150,101,168,269,503,202,528.6
151,26,57,83,130,40,135.60000000000002
153,48,126,174,291,111,343.20000000000005
154,11,35,46,56,22,68.88
155,24,42,66,129,58,139.8
156,55,124,179,330,113,341.76
158,40,91,131,246,106,279.96000000000004
159,6,31,37,60,29,70.92
160,7,29,36,48,22,58.84
161,18,50,68,114,46,138.12
163,8,27,35,49,15,57.92
164,10,29,39,60,23,84.64
166,10,24,34,51,25,64.75999999999999
167,40,101,141,221,94,263.24
172,17,44,61,128,52,139.72
179,37,89,126,177,77,197.28
183,16,52,68,99,24,129.56
189,10,22,32,69,39,74.6
193,34,72,106,190,80,204.12
194,6,23,29,53,24,63.4
195,14,29,43,65,14,76.4
197,52,96,148,254,82,295.6
198,13,22,35,61,26,62.400000000000006
201,36,79,115,179,77,204.64000000000001
202,22,47,69,108,47,127.52000000000001
204,18,46,64,117,51,129.28
218,5,29,34,55,16,70.0
221,10,27,37,53,20,64.4
222,48,126,174,283,119,325.96
227,12,30,42,60,25,70.32
228,36,77,113,172,55,202.28
231,37,83,120,226,95,262.12
232,22,47,69,130,54,134.44
233,18,65,83,122,47,150.68
235,51,90,141,241,110,288.0
236,60,183,243,412,173,502.84000000000003
238,18,57,75,109,41,128.24
239,36,94,130,218,111,244.60000000000002
242,6,23,29,44,18,62.96
245,31,86,117,195,65,227.64
248,81,212,293,485,207,568.0
249,63,138,201,323,131,376.03999999999996
250,14,22,36,65,21,73.08
251,48,99,147,242,95,284.24
252,54,111,165,313,180,343.84000000000003
253,6,25,31,58,19,70.92
254,16,59,75,116,56,143.24
256,11,30,41,53,28,65.12
257,3,25,28,48,21,63.68
258,11,33,44,51,9,63.12
259,18,28,46,69,26,79.6
261,13,47,60,112,43,124.64
265,47,77,124,206,92,224.71999999999997
269,25,87,112,179,55,216.6
270,5,26,31,54,18,65.96000000000001
275,68,155,223,368,152,402.72
276,25,55,80,122,39,135.64
277,9,22,31,49,13,60.68
278,17,25,42,67,24,69.24
279,12,20,32,56,10,74.2
282,9,28,37,67,21,71.52
284,5,27,32,53,18,63.72
288,47,94,141,256,90,270.64
290,23,50,73,112,35,137.92000000000002
294,32,58,90,166,52,191.44
295,48,88,136,227,73,248.0
300,80,180,260,463,176,504.84000000000003
301,17,47,64,107,35,143.12
302,8,21,29,63,25,69.96
304,2,28,30,52,24,65.64
305,33,79,112,197,75,219.0
309,22,52,74,108,30,124.96000000000001
311,32,87,119,169,57,203.28
314,41,65,106,175,92,195.68
322,13,53,66,112,46,130.04
324,13,27,40,62,25,61.36
325,58,106,164,263,101,315.64
326,12,25,37,60,23,68.92
328,35,74,109,151,62,183.96
331,9,26,35,54,23,63.84
333,71,158,229,404,130,456.15999999999997
338,23,42,65,119,55,131.68
339,10,26,36,55,28,62.72
344,35,79,114,173,74,209.12
349,24,100,124,174,70,202.24
350,49,89,138,250,127,265.88
356,35,88,123,272,91,287.12
357,13,42,55,100,44,122.08
399,17,54,71,122,34,139.4
526,30,74,104,172,58,194.92000000000002
