Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Duran Porter, Hayden Farquhar, Hayden Howell, Jaren Lewis, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Howell, Jalen Little, Jaylen Franklin, Parker Wentz",39.4,79.5,10.02,108.74999999999999,98.73417721518987,108.75,97.5,65.0,97.5,10.0,23.75,0.0,0.0,8.75,23.75,0.0,10.0,1.25,11.25,26.25,32.5,Abilene Christian Wildcats
"Duran Porter, Jaren Lewis, Jaylen Franklin, Jovan Crnic, Parker Wentz",80.0,162.5,2.35,77.5,75.15151515151514,77.5,77.5,45.0,92.5,5.62,15.62,0.0,0.0,11.88,28.75,0.0,12.5,2.5,19.38,27.5,40.63,Abilene Christian Wildcats
"Drake Green, Hayden Howell, Jalen Little, Jaren Lewis, Jovan Crnic",40.0,76.5,1.08,94.66666666666667,93.58974358974359,94.67,97.33,50.67,96.0,8.0,16.0,0.0,0.0,8.0,30.67,0.0,6.67,4.0,12.0,36.0,38.67,Abilene Christian Wildcats
"Austin Cooke, Duran Porter, Jalen Little, Jaylen Franklin, Parker Wentz",279.6,569.0,-0.75,85.37477148080438,86.12521150592217,85.37,93.05,44.61,92.14,10.05,26.51,0.0,0.0,9.51,30.71,0.0,8.96,3.29,17.37,29.98,40.22,Abilene Christian Wildcats
"Duran Porter, Jalen Little, Jaren Lewis, Jaylen Franklin, Parker Wentz",160.0,321.0,-12.43,88.19875776397515,100.62500000000001,88.2,100.0,49.38,91.3,8.07,22.98,0.0,0.0,8.7,22.67,0.0,8.39,2.17,17.39,24.84,31.37,Abilene Christian Wildcats
"Austin Cooke, Duran Porter, Jalen Little, Jovan Crnic, Parker Wentz",40.0,77.5,-15.48,92.20779220779221,107.6923076923077,92.21,109.09,48.05,90.91,15.58,36.36,0.0,0.0,9.09,27.27,0.0,3.9,1.3,18.18,24.68,36.36,Abilene Christian Wildcats
"CJ Siples, Frank Toohey, Hayden Graham, Pervis Louder, Zach Kocur",40.0,75.5,4.81,89.74358974358975,84.93150684931507,89.74,79.49,55.13,94.87,5.13,16.67,0.0,0.0,7.69,29.49,0.0,10.26,1.28,12.82,26.92,37.18,Air Force Falcons
"Hayden Graham, Jacob Van, Trevor Lyons, Zach Kocur, Zach Moer",40.0,78.5,4.11,105.33333333333333,101.21951219512195,105.33,110.67,57.33,98.67,12.0,26.67,0.0,0.0,9.33,40.0,0.0,4.0,2.67,10.67,33.33,49.33,Air Force Falcons
"CJ Siples, Frank Toohey, Hayden Graham, Jacob Van, Zach Kocur",255.0,514.0,0.84,90.8,89.96212121212122,90.8,95.0,48.8,92.4,10.4,25.8,0.0,0.0,10.2,31.8,0.0,7.2,2.4,17.8,28.4,42.0,Air Force Falcons
"CJ Siples, Frank Toohey, Hayden Graham, Kyle Broekhuis, Zach Kocur",80.0,151.5,-6.37,75.33333333333333,81.69934640522875,75.33,83.33,42.67,94.0,6.67,26.0,0.0,0.0,12.67,32.0,0.0,8.0,4.0,18.67,24.67,44.67,Air Force Falcons
"Hayden Graham, Pervis Louder, Trevor Lyons, Zach Kocur, Zach Moer",40.0,73.0,-7.63,72.36842105263158,80.0,72.37,73.68,38.16,82.89,9.21,23.68,0.0,0.0,5.26,36.84,0.0,5.26,2.63,22.37,17.11,42.1,Air Force Falcons
"CJ Siples, Hayden Graham, Jacob Van, Zach Kocur, Zach Moer",40.0,68.0,-22.22,94.20289855072464,116.4179104477612,94.2,113.04,44.93,92.75,10.14,37.68,0.0,0.0,11.59,27.54,0.0,10.14,2.9,18.84,13.04,39.13,Air Force Falcons
