team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,382,860,1242,2014,725,2428.6
3,14,26,40,73,24,83.28
5,348,833,1181,2009,745,2480.64
6,358,787,1145,1846,717,2214.68
8,338,953,1291,2135,828,2645.64
9,352,882,1234,1797,737,2119.64
12,441,808,1249,2400,833,2684.88
13,260,670,930,1530,554,1843.96
16,258,781,1039,1598,584,1922.12
21,303,753,1056,1702,643,2094.32
22,29,91,120,133,47,170.36
23,306,816,1122,1802,612,2036.96
24,241,722,963,1791,700,2130.36
25,257,823,1080,1778,624,2075.4
26,300,861,1161,1948,742,2350.44
27,221,695,916,1596,476,1869.4
28,268,753,1021,1726,570,1973.12
29,11,29,40,62,12,81.96000000000001
30,352,793,1145,2067,710,2291.76
36,256,735,991,1728,754,2051.04
38,289,768,1057,1921,708,2258.36
41,334,751,1085,1893,617,2227.44
42,313,796,1109,1857,712,2135.28
43,298,804,1102,1798,744,2159.68
44,297,764,1061,1794,614,2093.36
45,337,824,1161,1818,628,2096.52
46,324,827,1151,1876,780,2176.92
47,343,724,1067,1682,548,2106.68
48,373,801,1174,2045,730,2369.76
49,10,28,38,62,29,65.08
50,359,758,1117,1684,597,1993.92
52,328,762,1090,1769,748,2125.72
53,14,30,44,67,30,65.48
55,313,735,1048,1901,850,2147.84
56,276,752,1028,1772,729,2038.88
57,369,820,1189,1885,621,2265.68
58,282,830,1112,1669,695,2019.4
59,313,818,1131,1850,718,2218.6
60,13,25,38,63,30,74.4
61,335,781,1116,1990,817,2216.7599999999998
62,235,626,861,1559,476,1829.76
66,314,850,1164,1790,681,2347.08
68,244,811,1055,1855,609,2282.76
70,282,821,1103,1887,633,2205.88
71,259,728,987,1740,656,2101.16
75,11,20,31,55,28,63.480000000000004
77,264,865,1129,1726,713,2143.36
79,215,742,957,1590,509,1929.28
82,269,797,1066,1737,472,2084.2
83,5,24,29,52,23,58.52
84,317,858,1175,2004,803,2380.6
85,285,666,951,1494,615,1827.84
87,310,869,1179,2083,734,2326.08
91,303,768,1071,1790,835,2096.88
93,303,760,1063,1912,774,2301.76
94,328,725,1053,1786,700,2112.68
96,306,728,1034,2018,723,2352.7200000000003
97,280,850,1130,1842,702,2158.88
98,362,825,1187,2017,891,2254.36
99,379,803,1182,1854,863,2388.0
103,270,820,1090,1777,653,2163.4
104,281,784,1065,1942,645,2294.76
107,289,808,1097,1753,567,2077.88
108,199,713,912,1434,566,1820.6000000000001
109,8,29,37,57,26,71.16
111,230,699,929,1744,644,2030.24
113,315,807,1122,1896,679,2228.2
116,289,700,989,1687,562,1960.72
117,29,52,81,134,50,158.56
119,301,734,1035,1840,762,2235.2799999999997
120,314,807,1121,1909,743,2150.8
127,359,820,1179,2138,803,2418.64
129,12,50,62,104,51,127.12
130,278,751,1029,1995,695,2279.84
134,10,46,56,68,24,86.56
135,280,845,1125,1747,606,1959.08
139,339,790,1129,2016,713,2414.96
140,243,785,1028,1595,561,2129.8
142,335,768,1103,1848,655,2206.2
145,280,814,1094,1792,648,2152.88
147,275,810,1085,1965,693,2441.4
148,10,35,45,60,27,69.48
149,260,824,1084,1683,508,2133.52
150,436,886,1322,2462,826,2651.36
151,301,786,1087,1736,712,2056.7200000000003
152,333,874,1207,1879,652,2196.32
153,319,956,1275,2464,893,2755.32
154,346,834,1180,2129,782,2504.44
155,275,851,1126,1859,667,2133.56
156,400,849,1249,2215,736,2391.4
158,378,906,1284,2022,816,2334.8
159,220,668,888,1395,524,1675.04
160,198,688,886,1535,605,1770.52
161,307,700,1007,1565,550,1827.96
163,239,769,1008,1793,570,2075.12
164,300,779,1079,1807,717,2113.04
166,310,748,1058,1976,843,2311.8
167,320,886,1206,1893,649,2279.68
171,253,703,956,1614,689,1848.32
172,273,662,935,1617,701,1910.8799999999999
173,14,29,43,69,23,70.04
179,308,803,1111,1881,830,2175.92
181,10,35,45,62,22,73.48
183,401,847,1248,2083,1014,2282.6
185,9,26,35,62,22,71.92
189,344,844,1188,1974,851,2291.44
190,38,98,136,186,62,198.64
191,14,34,48,62,28,72.8
193,325,841,1166,1883,771,2203.64
194,329,694,1023,1860,669,2094.48
195,295,930,1225,1957,734,2397.6
197,351,728,1079,1730,694,2098.16
198,286,829,1115,1984,705,2235.64
201,300,772,1072,1927,664,2328.52
202,316,763,1079,1741,778,2067.2
204,347,788,1135,1851,739,2114.72
210,5,22,27,56,18,73.44
212,12,31,43,78,33,78.08
213,256,716,972,1741,660,1957.08
214,49,109,158,208,99,220.48000000000002
218,318,732,1050,1690,618,1945.84
219,279,733,1012,1695,646,1930.16
221,271,724,995,1744,749,2038.72
222,378,865,1243,2111,891,2411.88
224,7,30,37,58,31,61.32
225,271,731,1002,1627,617,2000.52
227,315,744,1059,1749,725,2086.08
228,274,808,1082,1858,792,2197.04
231,312,823,1135,1941,711,2277.24
232,284,787,1071,1886,665,2372.4
233,220,728,948,1716,638,2089.68
235,387,692,1079,1940,831,2315.36
236,315,776,1091,1965,794,2307.36
238,340,917,1257,1997,778,2479.2400000000002
239,335,766,1101,1892,685,2327.0
241,12,26,38,64,20,76.56
242,331,804,1135,2088,743,2280.0
245,465,927,1392,2230,853,2761.64
248,379,837,1216,2003,855,2471.24
249,252,693,945,1581,471,1938.32
250,338,724,1062,1680,668,1974.56
251,328,767,1095,1708,573,2180.92
252,293,841,1134,2055,771,2414.64
253,274,876,1150,2073,808,2484.08
254,329,787,1116,1848,648,2071.32
255,22,31,53,65,30,64.36
256,313,730,1043,1724,789,2057.64
257,346,970,1316,2147,775,2495.88
