team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,235,437,672,1164,398,1336.44
5,146,462,608,950,337,1192.88
6,205,447,652,1021,495,1143.84
8,177,447,624,1040,406,1272.76
9,185,492,677,997,357,1218.84
12,177,460,637,1144,423,1358.92
13,166,442,608,902,295,1068.8
16,107,364,471,772,255,947.48
21,129,397,526,894,419,1140.12
23,233,500,733,1065,434,1123.56
24,202,461,663,1195,490,1407.48
25,163,536,699,1111,346,1364.96
26,143,427,570,1044,396,1239.8
27,129,370,499,876,313,1008.68
28,145,385,530,854,287,973.04
30,180,434,614,1163,393,1338.52
36,173,389,562,1029,454,1244.68
38,182,465,647,1162,387,1389.96
41,175,386,561,926,316,1121.6
42,147,344,491,773,307,919.28
44,102,219,321,529,155,633.96
45,90,192,282,472,161,526.4
46,176,384,560,998,384,1129.8
48,80,186,266,514,165,591.12
50,144,276,420,684,235,832.48
52,174,315,489,882,358,1048.6
55,203,424,627,1161,492,1287.72
56,131,395,526,890,361,1085.68
57,196,353,549,950,304,1115.2
58,130,349,479,777,308,932.52
59,162,412,574,931,314,1138.44
61,220,458,678,1124,411,1355.08
62,155,432,587,1045,307,1232.56
66,198,495,693,1041,366,1248.8
68,158,481,639,1143,398,1389.12
70,166,436,602,1023,392,1212.04
71,154,448,602,972,439,1176.6
77,173,517,690,1074,466,1294.96
79,137,476,613,973,402,1160.24
82,171,442,613,990,257,1123.44
84,174,505,679,1073,406,1281.0
85,124,433,557,913,324,1146.48
87,190,467,657,1136,403,1197.3600000000001
91,115,265,380,673,321,838.96
93,178,463,641,1087,410,1319.96
94,203,395,598,1023,383,1197.12
96,202,424,626,1051,359,1203.72
97,113,322,435,746,316,864.52
98,122,298,420,831,334,969.12
99,214,443,657,1091,486,1249.4
103,127,362,489,780,282,916.0
104,141,391,532,934,332,1073.72
107,171,416,587,934,309,1117.76
111,74,263,337,559,185,677.8
113,91,286,377,596,163,721.8
116,141,370,511,902,296,1029.76
119,121,280,401,688,262,800.48
120,167,526,693,1120,472,1301.28
127,188,510,698,1123,375,1337.28
130,159,377,536,1021,304,1138.68
135,229,584,813,1166,376,1370.24
139,73,238,311,536,215,655.32
140,86,333,419,629,207,891.68
142,171,408,579,914,298,1119.48
145,163,407,570,947,369,1183.04
147,112,331,443,763,295,959.12
149,152,377,529,870,308,1061.4
150,175,424,599,1024,326,1231.92
151,112,329,441,659,285,823.88
152,189,387,576,986,348,1147.44
153,155,352,507,964,353,1131.0
154,150,475,625,1003,358,1192.1200000000001
155,164,518,682,1111,373,1316.2
156,216,513,729,1222,488,1388.6
158,196,557,753,1185,550,1360.56
160,114,399,513,787,283,984.64
161,209,447,656,1092,432,1303.24
164,207,535,742,1121,399,1342.6
166,98,281,379,672,239,829.84
167,167,446,613,946,379,1149.76
179,157,333,490,816,360,945.36
183,219,404,623,981,414,1095.08
189,199,519,718,1100,425,1292.88
193,163,425,588,990,413,1155.44
194,178,473,651,1151,444,1340.48
195,122,355,477,816,339,982.44
197,211,422,633,1116,406,1321.04
198,161,388,549,915,306,1077.84
201,172,462,634,1013,362,1171.6399999999999
202,189,398,587,875,356,1049.28
204,190,504,694,1102,416,1360.2
213,144,511,655,1060,394,1326.56
218,145,369,514,810,323,937.4000000000001
221,138,383,521,890,370,1061.92
222,130,371,501,828,322,986.28
227,159,422,581,1036,395,1209.1200000000001
228,129,393,522,848,365,1027.52
231,124,356,480,842,335,1025.0
232,90,253,343,527,214,640.28
233,139,452,591,1042,423,1252.08
235,139,333,472,839,319,1057.84
236,137,432,569,929,361,1086.64
238,148,417,565,892,321,1111.8
239,148,298,446,766,272,950.72
242,157,399,556,997,351,1123.48
245,99,245,344,548,236,648.36
248,172,384,556,872,334,1093.16
249,116,299,415,728,257,904.56
