athlete_id,o_rapm,d_rapm,rapm,off_poss,athlete_display_name,team_display_name,athlete_position_abbreviation
5176269,1.06,3.31,4.36,512.07,Camaren Sparrow,Coppin State Eagles,G
5314705,1.71,2.65,4.36,806.66,Daniel Michelini-Jackson,Texas A&M-Corpus Christi Islanders,G
5178207,3.35,1.01,4.36,1878.0,Dominique Daniels Jr.,California Baptist Lancers,G
4845368,2.3,2.05,4.36,1325.05,Tru Washington,Miami Hurricanes,G
5255092,4.53,-0.17,4.35,835.11,Jack Smiley,Belmont Bruins,G
5106867,2.66,1.69,4.35,1632.04,Leo Beath,UC San Diego Tritons,F
5243366,3.09,1.26,4.35,1730.47,Michael Jacobs,Southern Jaguars,G
4873115,5.21,-0.86,4.35,1173.08,TJ Williams,Wichita State Shockers,G
4897923,2.98,1.36,4.35,1303.87,Patrick McMahon,Montana State Bobcats,G
5165275,3.29,1.05,4.34,725.47,Tyler Johnson,Virginia Tech Hokies,G
5176177,3.55,0.79,4.33,1694.92,Cayden Vasko,Wofford Terriers,G
5106734,2.54,1.79,4.33,1267.63,Chase Lowe,William & Mary Tribe,G
5314720,1.74,2.57,4.32,1531.0,Garrett Nuckolls,Portland Pilots,G
5313879,3.27,1.04,4.31,1231.07,Rashund Washington Jr.,UIC Flames,G
5236333,0.66,3.65,4.31,1407.4,Austin Williford,Saint Joseph's Hawks,G
4685683,0.81,3.5,4.31,973.0,Aaron Bradshaw,Memphis Tigers,F
5176713,0.05,4.25,4.31,1376.45,Shilo Jackson,Le Moyne Dolphins,F
5243127,4.69,-0.39,4.3,1158.76,Damarion Dennis,Wyoming Cowboys,G
5175690,0.77,3.52,4.3,1304.82,Logan Carey,Maine Black Bears,G
5314339,4.62,-0.32,4.29,1528.88,Luke Almodovar,Southeast Missouri State Redhawks,G
4712902,2.46,1.83,4.29,1750.31,Cameron Corhen,Pittsburgh Panthers,F
5243241,2.71,1.58,4.29,575.51,Jaden Brownell,USC Trojans,F
5313527,1.09,3.2,4.29,1169.75,Tyler Smith,South Carolina Upstate Spartans,G
5106727,1.68,2.6,4.28,1930.91,Dylan Williamson,Towson Tigers,G
5313656,3.17,1.1,4.27,947.94,Dre Kindell,Wichita State Shockers,G
5174582,1.26,3.01,4.27,1318.98,Jakub Necas,Duquesne Dukes,F
5175655,1.7,2.56,4.27,866.95,Lase Olalere,Charleston Southern Buccaneers,F
5214643,3.8,0.47,4.26,689.67,Felix Kossaras,Colorado Buffaloes,G
5105471,4.01,0.25,4.26,1642.46,Ethan Potter,Utah Tech Trailblazers,F
5241408,-0.23,4.49,4.26,1352.86,Max Weisbrod,Northern Iowa Panthers,G
5243252,3.39,0.87,4.25,799.33,Clinton Efinda,UNC Greensboro Spartans,F
5241743,1.21,3.03,4.24,1113.86,Jack Stanton,Princeton Tigers,G
5311735,1.41,2.82,4.24,1787.64,Declan Wucherpfennig,Fairfield Stags,G
5241342,1.99,2.25,4.24,1464.61,Brayden Maldonado,Seattle U Redhawks,G
4895737,0.79,3.44,4.23,1577.53,Solo Ball,UConn Huskies,G
4703393,1.8,2.43,4.23,739.93,Devin Tillis,Virginia Cavaliers,F
5106056,4.53,-0.32,4.22,1411.41,Elijah Jones,UTEP Miners,F
5107164,1.67,2.53,4.21,723.43,Cam Thrower,Pennsylvania Quakers,G
5314511,3.05,1.15,4.21,1649.67,Alex Wilkins,Furman Paladins,G
5176324,2.73,1.47,4.21,731.19,Evan Otten,Idaho State Bengals,F
5175657,3.54,0.66,4.2,2022.42,Darryl Simmons II,St. Bonaventure Bonnies,G
5101648,1.93,2.27,4.2,1272.79,Bishop Boswell,Tennessee Volunteers,G
5105781,0.2,3.99,4.2,947.58,Garfield Turner,Drexel Dragons,F
5105855,3.72,0.48,4.2,1176.49,Camden Heide,Texas Longhorns,F
5238170,-1.4,5.59,4.19,779.06,Trey Parker,Seton Hall Pirates,G
5105778,1.64,2.54,4.18,1811.67,Shane Blakeney,Drexel Dragons,G
4432515,4.52,-0.34,4.17,1119.6,Jacob Crews,Missouri Tigers,G
5108093,2.83,1.34,4.17,1864.99,Delrecco Gillespie,Kent State Golden Flashes,F
5107293,1.55,2.62,4.17,754.96,Stephen Giwa,Rice Owls,C
5107652,1.59,2.58,4.17,1659.23,Damarco Minor,Pittsburgh Panthers,G
5107567,2.83,1.34,4.17,1535.49,Kyle Evans,UC Irvine Anteaters,F
5313374,2.61,1.56,4.16,533.22,Simon Majok,Memphis Tigers,C
5105495,2.32,1.84,4.16,1174.55,Braden Housley,Utah Valley Wolverines,G
5177533,2.96,1.2,4.16,1206.95,Sean Smith,Middle Tennessee Blue Raiders,G
5144139,2.54,1.61,4.16,828.27,London Jemison,Alabama Crimson Tide,F
5177520,2.27,1.88,4.15,588.37,Bilal Abdur-Rahman,Alabama A&M Bulldogs,G
5241454,1.98,2.17,4.15,1685.53,Jaden Jackson,South Dakota State Jackrabbits,G
5178199,2.66,1.48,4.15,1830.36,Jakobi Heady,Bethune-Cookman Wildcats,G
4897957,1.78,2.36,4.14,1220.57,Theo Seng,Troy Trojans,F
5105836,1.53,2.62,4.14,1163.28,Roddy Gayle Jr.,Michigan Wolverines,G
5313007,-1.3,5.44,4.14,1493.19,Tama Isaac,UC Irvine Anteaters,G
4898169,1.31,2.83,4.14,1062.88,Mason Gibson,Texas A&M-Corpus Christi Islanders,G
5176218,1.07,3.06,4.13,997.77,Isaac Taveras,Southern Miss Golden Eagles,G
5312182,0.71,3.42,4.13,646.64,Jonah Butler,Stony Brook Seawolves,G
4895786,0.77,3.36,4.13,521.81,Isaiah Manning,Sam Houston Bearkats,F
4873089,1.11,3.01,4.13,1782.93,Tahaad Pettiford,Auburn Tigers,G
4432858,0.85,3.28,4.13,757.95,Matt Van Komen,Marshall Thundering Herd,C
5242621,0.7,3.42,4.12,1141.65,Elijah Lewis,Marist Red Foxes,G
5176314,3.79,0.33,4.12,1686.12,Kevin Overton,Auburn Tigers,G
5106236,1.66,2.46,4.12,1536.33,Kenny Noland,Columbia Lions,G
5107970,3.34,0.77,4.11,1709.94,Cade Tyson,Minnesota Golden Gophers,G
4433611,2.21,1.9,4.11,1292.04,Randy Brady,South Alabama Jaguars,F
5176209,3.9,0.21,4.11,1343.77,Jaylen Smith,East Tennessee State Buccaneers,G
5177137,1.42,2.69,4.11,1467.34,Khaden Bennett,Wyoming Cowboys,G
5242583,0.18,3.93,4.11,648.11,Chike Ndefo,Towson Tigers,G
5176672,0.58,3.51,4.09,1287.83,Chris Mubiru,Northwestern State Demons,G
4869737,2.46,1.63,4.09,1407.84,Wesley Yates III,Washington Huskies,G
5314638,2.75,1.34,4.09,1264.76,Zane Nelson,Denver Pioneers,G
5242423,1.92,2.17,4.08,1401.6,Terry McMorris,Eastern Illinois Panthers,F
5105531,4.92,-0.84,4.08,1075.22,KyeRon Lindsay-Martin,UAB Blazers,F
5329888,4.3,-0.22,4.08,507.65,Kirill Elatontsev,Oklahoma Sooners,C
5101809,1.49,2.59,4.08,1708.06,Shelton Henderson,Miami Hurricanes,F
5312342,3.74,0.34,4.08,1038.53,Emondrek Erkins-Ford,Jacksonville State Gamecocks,F
5239748,1.63,2.44,4.07,1573.03,Tate McCubbin,Austin Peay Governors,G
4848630,0.58,3.48,4.07,1631.11,Dennis Parker Jr.,Radford Highlanders,G
4432494,2.74,1.32,4.07,1387.84,Markhi Strickland,North Dakota State Bison,G
5105672,2.65,1.42,4.07,972.49,Braeden Smith,Gonzaga Bulldogs,G
5179291,1.19,2.87,4.07,1506.19,Josh Smith,West Georgia Wolves,G
5243136,4.13,-0.07,4.06,1366.1,Jaylen Washington,UT Rio Grande Valley Vaqueros,G
5313920,0.39,3.67,4.06,711.0,Malek Robinson,Chicago State Cougars,G
5174860,3.14,0.92,4.06,1540.4,Ace Valentine,UMBC Retrievers,G
5241062,2.8,1.25,4.05,679.3,Veniamin Abosi,San Francisco Dons,G
5110173,0.71,3.34,4.05,907.8,Zytarious Mortle,Texas Southern Tigers,G
4593474,2.33,1.72,4.05,1334.97,Curt Lewis,Southern Miss Golden Eagles,G
5242946,3.03,1.01,4.04,1640.15,Jaiden Feroah,Southern Utah Thunderbirds,F
5242775,1.95,2.09,4.04,1305.29,Josh Ahayere,Colgate Raiders,G
5311844,2.03,2.0,4.03,1190.7,Johann Grunloh,Virginia Cavaliers,C
5242438,-0.69,4.72,4.03,993.8,Aly Tounkara,Arkansas State Red Wolves,F
5105418,1.97,2.06,4.03,841.34,Harry Wessels,Saint Mary's Gaels,C
5108879,2.44,1.58,4.03,1865.77,Braden Sparks,Fairfield Stags,G
5177744,-0.74,4.77,4.03,1018.38,Cameron Faas,Fresno State Bulldogs,G
5105453,-0.43,4.46,4.02,1253.49,Jalen Pitre,Tennessee State Tigers,F
5241316,3.25,0.76,4.02,1090.28,Trevor Hennig,Weber State Wildcats,G
5182573,1.13,2.88,4.01,1626.03,Aaron Nkrumah,Tennessee State Tigers,G
5313226,4.07,-0.06,4.0,828.28,Seth Amunrud,Montana State Bobcats,G
5175065,3.68,0.32,4.0,1364.27,Alex Cotton,Howard Bison,G
5105454,2.4,1.59,4.0,1895.41,Malik Messina-Moore,Xavier Musketeers,G
4791227,1.01,2.99,4.0,1490.98,Devin McGlockton,Vanderbilt Commodores,F
5107858,2.4,1.6,3.99,1704.47,Brock Wisne,Northern Colorado Bears,F
5105976,-0.26,4.25,3.99,807.52,Quin Berger,Bucknell Bison,G
5313191,4.31,-0.32,3.98,518.69,Momo Nkugwa,Vermont Catamounts,G
5242596,1.86,2.12,3.98,1007.21,Ryan Jackson Jr.,William & Mary Tribe,G
5174611,4.44,-0.47,3.97,1307.61,Jaylen Curry,Oklahoma State Cowboys,G
5113385,0.44,3.53,3.97,703.15,Kellan Boylan,Lipscomb Bisons,F
5177218,0.54,3.43,3.97,827.57,Dayjaun Anderson,UAB Blazers,G
5241269,2.65,1.31,3.96,1145.71,Jojo Anderson,Eastern Washington Eagles,G
4897387,0.05,3.91,3.96,1169.85,Allen Strothers,East Tennessee State Buccaneers,G
5314736,2.59,1.37,3.96,1205.55,Filip Brankovic,UT Rio Grande Valley Vaqueros,F
5176950,-0.38,4.34,3.96,950.35,Mambourou Mara,Houston Christian Huskies,F
5240521,0.44,3.51,3.95,751.62,Jayden Fort,Georgetown Hoyas,F
5126036,1.23,2.72,3.95,1431.28,Niccolo Moretti,Florida Atlantic Owls,G
5144378,2.17,1.77,3.94,1416.74,Andre Mills,Maryland Terrapins,G
5107530,3.31,0.62,3.92,1698.03,Mateo Esmeraldo,Lipscomb Bisons,G
4894445,2.05,1.87,3.92,820.17,Braden Huff,Gonzaga Bulldogs,F
5183293,0.16,3.76,3.92,1385.85,Cash Chavis,UT Arlington Mavericks,G
5239587,1.78,2.15,3.92,1175.75,Michael Marcus Jr.,App State Mountaineers,F
5189257,3.82,0.1,3.92,1407.38,Anthony Johnson,Arizona State Sun Devils,G
5313550,1.28,2.63,3.92,1061.98,Chol Machot,Charleston Cougars,C
5117627,1.51,2.41,3.92,906.08,Pearson Carmichael,Boise State Broncos,F
5311919,2.25,1.66,3.92,562.96,Elias Rapieque,Kansas State Wildcats,F
5240641,1.67,2.24,3.91,1444.66,Jayden Cooper,South Alabama Jaguars,G
5239604,3.2,0.71,3.91,1251.78,Dayan Nessah,Cleveland State Vikings,F
5241755,3.65,0.26,3.91,872.51,Riley Fox,Yale Bulldogs,F
5176385,-1.2,5.11,3.91,672.36,Kyle Pock,Northern Iowa Panthers,F
4896534,1.22,2.68,3.89,1245.48,Abdul Momoh,UIC Flames,F
5108806,0.94,2.95,3.88,1035.24,Learic Davis,South Carolina Upstate Spartans,F
5105538,-0.88,4.76,3.88,1581.23,Kimani Hamilton,UNLV Rebels,F
5176318,4.25,-0.37,3.88,1572.37,Kolton Mitchell,Idaho Vandals,G
5107184,1.23,2.64,3.88,1400.24,Rex Sunderland,Stonehill Skyhawks,G
4712866,1.67,2.21,3.87,985.96,Isaac Traudt,Creighton Bluejays,F
5182581,2.2,1.68,3.87,890.01,Jose Roberto Tanchyn,UMBC Retrievers,F
5312322,0.47,3.4,3.87,1010.16,Jaquan Womack,Towson Tigers,G
5242985,4.97,-1.1,3.87,1614.19,Travis Harper II,Tennessee State Tigers,G
5314718,2.11,1.75,3.86,1165.44,Dante Censori-Hercules,Portland Pilots,G
5175364,-0.4,4.26,3.86,674.19,Caedin Hamilton,Marquette Golden Eagles,F
5314562,4.76,-0.9,3.86,1485.15,Jake Johnson,Stetson Hatters,G
5108006,3.44,0.41,3.85,1408.92,Javan Simmons,Ohio Bobcats,F
5176280,0.83,3.02,3.84,1286.7,Kael Combs,Iowa Hawkeyes,G
4702522,2.72,1.11,3.83,1527.5,Trae Broadnax,Rice Owls,G
5106786,1.93,1.89,3.82,727.88,Deangelo Elisee,Purdue Fort Wayne Mastodons,F
4432586,1.93,1.89,3.82,1288.46,Nate Bittle,Oregon Ducks,C
5174642,1.11,2.7,3.81,685.01,Tsvet Sotirov,Georgia Southern Eagles,F
4897951,3.23,0.58,3.81,1588.48,Zaire Williams,Mercer Bears,G
5243212,4.56,-0.75,3.81,1272.59,Kanon Catchings,Georgia Bulldogs,F
5245624,3.27,0.52,3.79,1299.04,Liutauras Lelevicius,TCU Horned Frogs,G
5108770,3.34,0.45,3.79,1543.2,Jevin Muniz,Colorado State Rams,G
5106652,3.51,0.27,3.79,1532.54,Shammah Scott,Akron Zips,G
5107703,-2.08,5.87,3.79,631.21,Nick Ellington,George Mason Patriots,F
5060718,3.73,0.05,3.78,1291.02,Jaye Nash,Jacksonville State Gamecocks,G
5241383,1.81,1.97,3.78,917.31,Josiah LeGree,Morehead State Eagles,G
5241397,1.13,2.65,3.78,1350.57,Michael Osei-Bonsu,Missouri State Bears,F
4902967,0.69,3.09,3.77,1502.28,Chandler Pigge,Harvard Crimson,G
5176046,1.21,2.56,3.77,1738.66,Jalen Cox,Colgate Raiders,G
5241605,1.14,2.62,3.76,578.32,Chidi Chiakwelu,Presbyterian Blue Hose,F
5176736,1.73,2.04,3.76,1474.47,Victor Valdes,Troy Trojans,F
4592404,0.01,3.74,3.76,1523.78,Addison Patterson,Eastern Michigan Eagles,F
5175415,0.81,2.95,3.76,1676.4,Dejour Reaves,Fordham Rams,G
5174937,2.28,1.48,3.75,1605.33,Takai Simpkins,Oregon Ducks,G
5241303,1.93,1.83,3.75,610.84,Sebastian Tidor,Portland State Vikings,G
5241608,0.23,3.52,3.75,1706.26,Je'Shawn Stevenson,North Texas Mean Green,G
5242761,3.05,0.69,3.75,1358.12,Julen Iturbe,American University Eagles,F
5106600,1.56,2.19,3.74,1155.5,Jordan Derkack,Dayton Flyers,G
5243378,1.73,2.01,3.74,1197.05,Deshaun Jackson Jr.,Mercyhurst Lakers,G
5314535,4.26,-0.53,3.73,1350.84,Jacob Walker,Sam Houston Bearkats,G
4897485,3.96,-0.23,3.73,1809.3,Preston Ruedinger,Green Bay Phoenix,G
5311759,4.89,-1.16,3.73,808.63,Chandler Bing,Vanderbilt Commodores,G
5252505,-0.63,4.35,3.72,1574.27,DJ Armstrong Jr.,UMBC Retrievers,G
5313159,3.45,0.26,3.72,1067.85,Vuk Boskovic,San Diego Toreros,F
4897583,1.56,2.16,3.72,1562.04,Grant Asman,Lipscomb Bisons,F
5243102,0.32,3.4,3.71,1411.5,Jeremy Elyzee,SE Louisiana Lions,F
5105827,-0.77,4.48,3.71,1054.31,Cale Jacobsen,Nebraska Cornhuskers,G
5108762,1.6,2.1,3.7,1093.4,Isaac Jack,Pacific Tigers,F
5144099,2.02,1.68,3.7,1426.12,Patton Pinkins,Ole Miss Rebels,G
5242130,4.46,-0.76,3.7,1652.89,Brett Decker Jr.,Liberty Flames,G
4433606,0.07,3.63,3.7,896.01,John Christofilis,Seattle U Redhawks,G
4702484,2.56,1.14,3.7,1148.14,Latrell Wrightsell,Alabama Crimson Tide,G
5311887,3.39,0.29,3.68,1885.93,Cayden Charles,St. Bonaventure Bonnies,G
4701217,0.53,3.14,3.67,1477.91,Hunter Erickson,Hawai'i Rainbow Warriors,G
5176400,2.21,1.47,3.67,1455.11,Jahari Williamson,Kent State Golden Flashes,G
5240392,1.28,2.39,3.67,1206.93,Ja'Borri McGhee,Mississippi State Bulldogs,G
5176756,2.45,1.21,3.67,920.44,Etienne Strothers,Hampton Pirates,G
5314558,2.29,1.37,3.67,1769.64,Ethan Copeland,Stetson Hatters,G
4858606,-1.27,4.93,3.66,738.89,Corey Chest,Ole Miss Rebels,F
5175741,2.26,1.39,3.65,1494.53,Chandler Cuthrell,Elon Phoenix,F
4683767,3.57,0.08,3.65,837.51,Mookie Cook,San Francisco Dons,F
5313138,1.27,2.37,3.64,522.71,Miles Amos,Seattle U Redhawks,G
5107844,2.36,1.28,3.64,1685.58,Jed Miller,Montana State Bobcats,G
5313883,1.36,2.28,3.64,1500.62,Rakim Chaney,Valparaiso Beacons,G
5313245,3.46,0.18,3.63,908.37,Chandler Jackson,Milwaukee Panthers,F
4904792,0.72,2.91,3.63,1074.23,Francis Okwuosah,Western Illinois Leathernecks,F
4612709,1.43,2.21,3.63,722.08,Chase Johnston,High Point Panthers,G
5106254,1.01,2.62,3.63,1620.38,Tamin Lipsey,Iowa State Cyclones,G
5176765,0.95,2.68,3.63,1235.04,Chris Loofe,Middle Tennessee Blue Raiders,F
5101660,0.3,3.32,3.62,603.67,Chase McCarty,Houston Cougars,F
5105785,2.82,0.8,3.62,1619.6,Max Mackinnon,LSU Tigers,G
4838711,2.47,1.15,3.62,868.3,Danilo Jovanovich,Milwaukee Panthers,F
4895776,1.88,1.74,3.62,1658.56,Devin Royal,Ohio State Buckeyes,F
5313669,0.23,3.39,3.62,1315.74,Avery Thomas II,Louisiana Tech Bulldogs,F
5313580,1.35,2.26,3.61,1007.22,Enzo Boudouma,New Orleans Privateers,F
5175404,2.79,0.82,3.6,768.73,Bailey Nunn,Cal State Fullerton Titans,G
5240529,1.49,2.12,3.6,1383.41,Anton Bonke,Charlotte 49ers,C
5240903,2.47,1.12,3.6,1736.76,Elias Ralph,Pacific Tigers,F
5041955,0.97,2.63,3.6,1051.64,Darryn Peterson,Kansas Jayhawks,G
5106717,1.42,2.17,3.59,1162.27,Jared Turner,Old Dominion Monarchs,F
5107851,1.79,1.79,3.59,1501.52,Ryan Abelman,Northern Arizona Lumberjacks,G
5314163,2.21,1.38,3.58,1693.57,Jomo Goings,Long Island University Sharks,G
5176186,4.73,-1.15,3.58,1533.79,RJ Johnson,Kennesaw State Owls,G
5107770,0.66,2.93,3.58,1034.73,Jaden Daughtry,Marist Red Foxes,F
4702596,0.09,3.49,3.58,1328.21,Niko Rocak,UC Davis Aggies,F
5241931,0.18,3.4,3.57,875.0,Jovan Jester Jr.,UC Irvine Anteaters,G
4711402,0.47,3.1,3.57,1153.72,Jordan Ross,Georgia Bulldogs,G
4810230,0.56,3.01,3.57,541.74,Oleg Kojenets,Stony Brook Seawolves,F
4433615,-0.72,4.29,3.57,1097.9,Chris Hodges,Montana State Bobcats,F
4896363,1.68,1.89,3.57,732.75,Zach Keller,Utah State Aggies,F
5107781,1.55,2.02,3.57,599.34,Braden Appelhans,Drake Bulldogs,G
5107205,-0.02,3.59,3.57,754.54,Mor Seck,Towson Tigers,C
5236223,3.23,0.34,3.57,1273.74,Tyrin Jones,UNLV Rebels,F
4895789,1.77,1.78,3.55,1019.7,Noah Barnett,Vermont Catamounts,F
5313888,2.17,1.38,3.55,801.19,Carter Hopoi,Valparaiso Beacons,F
5313164,0.95,2.59,3.54,1246.9,Armelo Boone,Western Kentucky Hilltoppers,G
5105826,0.17,3.37,3.54,699.77,Blaise Keita,Western Kentucky Hilltoppers,F
5314192,2.52,1.02,3.54,1004.81,Antonio Chandler,Siena Saints,F
5105681,1.07,2.46,3.53,575.28,Josh Rivera,Seton Hall Pirates,F
4593739,2.15,1.38,3.53,1712.37,Morgan Safford,Kent State Golden Flashes,G
5242603,3.0,0.52,3.52,1196.67,Jae'Coby Osborne,New Mexico State Aggies,F
5107782,2.41,1.11,3.52,1670.67,Donovan Dent,UCLA Bruins,G
5105832,4.3,-0.8,3.51,1859.29,Nick Martinelli,Northwestern Wildcats,F
5313852,2.77,0.73,3.5,762.28,Mason Klabo,Illinois State Redbirds,G
5105569,4.07,-0.57,3.5,1790.83,Filip Borovicanin,Xavier Musketeers,F
5241711,0.64,2.85,3.5,760.84,David Rochester,Brown Bears,F
5105841,1.94,1.56,3.5,1331.91,Felix Okpara,Tennessee Volunteers,F
5313925,1.92,1.57,3.5,744.22,Tae Simmons,San Diego State Aztecs,F
4703644,5.27,-1.77,3.5,1407.77,Jay Rodgers,Central Connecticut Blue Devils,G
5315124,2.61,0.89,3.5,1450.48,Ziare Wells,Oakland Golden Grizzlies,G
4898333,2.4,1.09,3.49,1516.09,Montavious Myrick,Eastern Kentucky Colonels,F
5241690,1.07,2.41,3.48,1580.93,Josh Omojafo,South Florida Bulls,G
5106773,0.21,3.27,3.48,1312.23,Justin Thomas,Bowling Green Falcons,G
5312919,2.76,0.72,3.48,942.57,Truman Byrne,Central Arkansas Bears,F
5175033,4.04,-0.56,3.47,1122.87,Jizzle James,Cincinnati Bearcats,G
5060731,3.9,-0.43,3.47,858.6,Jaxon Prunty,Charleston Cougars,G
5313358,3.25,0.22,3.47,1511.39,DJ Hall,Texas State Bobcats,F
5176686,-0.14,3.61,3.47,957.75,KC Ugwuakazi,Merrimack Warriors,F
5176246,2.22,1.25,3.47,1760.1,Jefferson De La Cruz Monegro,Cal State Fullerton Titans,G
5144382,0.82,2.64,3.46,830.36,Zion Wilburn,Samford Bulldogs,G
5061596,0.43,3.03,3.46,950.98,Robert Miller III,LSU Tigers,F
5037880,4.04,-0.58,3.46,1246.33,Carey Booth,Colorado State Rams,F
5101655,1.64,1.8,3.45,745.82,Liam Campbell,Saint Mary's Gaels,G
5105598,0.59,2.86,3.44,1734.94,Chase Ross,Marquette Golden Eagles,G
4905250,1.98,1.46,3.44,1077.75,Mekhi Mason,Wake Forest Demon Deacons,G
5101806,0.28,3.16,3.44,1042.8,Salim London,UAB Blazers,G
5105820,5.63,-2.19,3.44,994.31,Braeden Carrington,Wisconsin Badgers,G
5241483,-0.03,3.47,3.44,1361.49,TJ Burch,Wright State Raiders,G
5105657,2.06,1.37,3.43,1028.06,AJ Rohosy,Stanford Cardinal,F
5314377,1.12,2.3,3.42,1371.46,Matas Deniusas,UT Martin Skyhawks,F
5311967,1.04,2.38,3.42,1275.6,Sananda Fru,Louisville Cardinals,F
5174317,2.89,0.53,3.42,1508.23,Jaquan Scott,Arkansas-Pine Bluff Golden Lions,F
5312969,2.72,0.7,3.42,1282.61,Josiah Shackelford,Bowling Green Falcons,G
5106863,4.74,-1.33,3.4,1434.22,Nik Graves,Creighton Bluejays,G
5190937,1.02,2.38,3.4,1480.86,Xavier Hall,Indiana State Sycamores,G
5176708,1.65,1.75,3.4,660.09,Dian Wright-Forde,Norfolk State Spartans,G
5238184,-0.13,3.53,3.4,1660.15,Samet Yigitoglu,SMU Mustangs,C
5239570,0.31,3.08,3.4,946.67,Grayson Grove,Minnesota Golden Gophers,F
5176370,3.23,0.17,3.4,1306.35,Davion Hill,Ball State Cardinals,G
5313260,3.05,0.35,3.4,1441.06,Tamario Adley,Central Michigan Chippewas,G
5242126,1.0,2.4,3.39,1473.43,Braedan Lue,Kennesaw State Owls,F
5313953,0.64,2.75,3.39,722.36,Eli Greenberg,Le Moyne Dolphins,G
5106705,3.13,0.26,3.39,1402.57,Turner Buttry,Eastern Kentucky Colonels,G
5177188,2.57,0.8,3.37,1892.87,Ryan Sabol,Buffalo Bulls,G
5241686,0.68,2.68,3.37,1525.74,De'Vion Lavergne,Louisiana Ragin' Cajuns,G
5311865,-0.35,3.72,3.37,711.98,Edwin Daniel,La Salle Explorers,F
4685646,2.59,0.77,3.36,570.6,Taison Chatman,Ohio State Buckeyes,G
4702467,1.03,2.33,3.36,1185.75,Devin Askew,Villanova Wildcats,G
5313240,3.77,-0.42,3.35,975.06,Brennan Peterson,Northern Arizona Lumberjacks,G
5313875,-0.42,3.76,3.35,1119.99,Jalen Haynes,Southern Illinois Salukis,G
4598611,1.19,2.14,3.33,1268.42,Jalen Celestine,Cincinnati Bearcats,G
5105445,0.85,2.48,3.33,1531.97,Dillon Hunter,Clemson Tigers,G
5238169,0.49,2.84,3.33,506.5,Xander Alarie,Northeastern Huskies,F
5176395,-1.48,4.81,3.33,1645.15,Derin Saran,UC Irvine Anteaters,G
5323989,-0.47,3.79,3.32,739.88,Jordan Gorecki,Texas Southern Tigers,C
5108009,3.15,0.17,3.32,1604.69,Ajay Sheldon,Ohio Bobcats,G
5095153,1.92,1.4,3.32,706.02,Jasper Johnson,Kentucky Wildcats,G
5164560,1.22,2.1,3.32,836.84,Semetri Carr,California Golden Bears,G
5093264,0.94,2.37,3.32,964.19,Eli Rice,Penn State Nittany Lions,G
4896557,0.07,3.25,3.32,1261.61,Tom House,Furman Paladins,G
5176294,2.65,0.66,3.32,601.66,Christian Oliver,Morgan State Bears,C
4685004,1.79,1.52,3.31,679.83,Riley Mulvey,Siena Saints,C
5313548,1.33,1.98,3.31,939.12,Chris Davis Jr.,Charleston Cougars,G
4869770,2.58,0.73,3.31,1035.91,Ian Jackson,St. John's Red Storm,G
5176737,1.28,2.02,3.31,1020.95,Tayton Conerway,Indiana Hoosiers,G
5241436,-1.47,4.77,3.3,1499.97,Jordan Mizell,Tarleton State Texans,G
5105537,0.82,2.47,3.3,975.85,Shawn Phillips Jr.,Missouri Tigers,C
5037876,0.02,3.28,3.3,1456.39,Micah Robinson,TCU Horned Frogs,F
5176224,5.03,-1.73,3.3,540.37,Nas Muhammad,UAlbany Great Danes,G
5314859,0.77,2.52,3.29,1402.56,Kaia Isaac,Tarleton State Texans,G
5177732,1.76,1.53,3.28,936.05,Chuck Bailey III,Nevada Wolf Pack,G
4838723,1.39,1.89,3.28,1491.3,Josh Reed,Penn State Nittany Lions,F
5176136,2.19,1.09,3.28,1118.43,Cooper Bowser,Furman Paladins,F
5176384,2.21,1.07,3.28,512.52,RJ Taylor,Northern Iowa Panthers,G
5312996,0.4,2.87,3.27,1348.88,Derrick Talton Jr.,Buffalo Bulls,G
5060712,2.67,0.59,3.26,1341.63,Terrence Hill Jr.,VCU Rams,G
4712848,2.42,0.83,3.26,1197.54,Javion Guy-King,Central Arkansas Bears,G
5105790,-1.62,4.87,3.26,876.93,Sencire Harris,Cincinnati Bearcats,G
5112412,1.02,2.23,3.25,1206.28,Troy Glover II,Bowling Green Falcons,F
5313379,1.95,1.3,3.25,868.16,Dylan Diaz,UL Monroe Warhawks,G
5313634,1.01,2.24,3.25,1303.54,MJ Williams,Eastern Kentucky Colonels,G
5101850,-1.59,4.84,3.25,823.92,Christian Gurdak,Virginia Tech Hokies,C
5241002,3.55,-0.31,3.23,691.75,Gavin Ripp,San Diego Toreros,F
5113390,1.88,1.35,3.23,1464.9,Marcell McCreary,UT Arlington Mavericks,G
5095154,1.68,1.55,3.22,1475.89,Sebastian Williams-Adams,Auburn Tigers,F
5242414,3.95,-0.73,3.22,604.22,Zavier Fitch,Wagner Seahawks,F
5108908,0.01,3.21,3.22,1248.32,Reggie Hill,Coastal Carolina Chanticleers,F
5314641,5.46,-2.24,3.22,1892.43,Carson Johnson,Denver Pioneers,G
5176315,2.83,0.39,3.21,1619.36,Colby Garland,San José State Spartans,G
5177193,0.96,2.25,3.21,1456.93,Randall Pettus II,Elon Phoenix,G
4845380,1.71,1.5,3.21,1257.85,Maki Johnson,East Tennessee State Buccaneers,G
5241760,1.46,1.74,3.2,1032.03,Tommy Kamarad,Winthrop Eagles,F
5313569,2.54,0.66,3.2,653.92,Peitok Machar,McNeese Cowboys,F
