athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4067435,Bryce Barnes,2729,William & Mary Tribe,112.6541,94.7841,17.87,0.0,106.4736,-106.4736,124.3436,,,,,,,,0.515,0.515,,0.0,0.205,0.75,0.4338,0.4338,,0.0,0.6658,0.233,27.2847,11.5509,13.6971,1541.0,1825.2,72.16,70.44,1736.0,1730.0,0.0,75.0,1268.0,653.0,0.0,0.0,1487.0,645.0,0.0,0.0,178.0,498.0,250.0,586.0
4066449,Shawn Williams,166,New Mexico State Aggies,144.0329,56.3631,87.6698,107.0155,96.2667,10.7489,76.9209,,,,,,,,0.568,0.568,,0.0,0.256,0.7812,0.2642,0.2642,,0.0,0.8125,0.45,48.2053,19.8413,11.1243,136.08,134.84,1537.16,1534.28,196.0,76.0,1645.0,1477.0,125.0,71.0,0.0,0.0,106.0,28.0,0.0,0.0,27.0,65.0,15.0,33.0
4067196,Dondre Duffus,2197,Eastern Illinois Panthers,125.448,45.3817,80.0663,103.319,98.0794,5.2396,74.8267,,,,,,,,0.4861,0.4861,,0.0,0.3194,0.8261,0.234,0.234,,0.0,0.8421,0.3415,42.7122,17.9211,8.0085,78.12,74.92,1061.76,1072.6,98.0,34.0,1097.0,1052.0,72.0,35.0,0.0,0.0,47.0,11.0,0.0,0.0,14.0,32.0,6.0,27.0
4593806,Tre Armstrong,2856,California Baptist Lancers,140.5675,57.9897,82.5778,107.4026,98.589,8.8136,73.7642,,,,,,,,0.5072,0.5072,,0.0,0.3333,0.7826,0.2537,0.2537,,0.0,0.8,0.5405,56.701,26.2743,14.1753,76.12,77.6,2111.68,2114.84,107.0,45.0,2268.0,2085.0,69.0,35.0,0.0,0.0,67.0,17.0,0.0,0.0,20.0,44.0,11.0,17.0
4597259,Javonte Cooke,2369,Mars Hill Lions,108.1359,116.5199,-8.384,57.7756,138.4208,-80.6452,72.2612,,,,,,,,0.403,0.403,,0.0,0.3284,0.9091,0.4366,0.4366,,0.0,0.6905,0.2195,37.5453,11.586,16.8307,77.68,77.24,83.08,83.08,84.0,90.0,48.0,115.0,67.0,27.0,0.0,0.0,71.0,31.0,0.0,0.0,9.0,29.0,13.0,32.0
4279242,Hunter Crist,2739,Green Bay Phoenix,142.9868,73.5971,69.3898,105.9875,107.3494,-1.3619,70.7517,,,,,,,,0.6538,0.6538,,0.0,0.2949,0.6522,0.3382,0.3382,,0.0,0.75,0.4571,41.3983,18.1571,13.7994,88.12,86.96,2254.04,2247.8,126.0,64.0,2389.0,2413.0,78.0,51.0,0.0,0.0,68.0,23.0,0.0,0.0,16.0,36.0,12.0,19.0
4593685,Jason Holliday,93,Murray State Racers,143.1441,61.4125,81.7317,106.7501,95.0415,11.7086,70.0231,,,,,,,,0.6364,0.6364,,0.0,0.4697,0.7742,0.2698,0.2698,,0.0,0.8654,0.4194,57.5742,16.3235,8.956,79.64,78.16,1796.72,1787.64,114.0,48.0,1918.0,1699.0,66.0,42.0,0.0,0.0,63.0,17.0,0.0,0.0,13.0,45.0,7.0,18.0
4285385,Dasan Cinelli,2660,UMass-Boston Beacons,87.697,81.0413,6.6557,62.5347,125.4276,-62.8929,69.5486,,,,,,,,0.4,0.4,,0.0,0.3667,0.5909,0.4138,0.4138,,0.0,0.766,0.2174,44.2043,12.7097,13.5069,78.68,81.44,71.96,70.16,69.0,66.0,45.0,88.0,60.0,24.0,0.0,0.0,58.0,24.0,0.0,0.0,10.0,36.0,11.0,36.0
4397941,Dean Noll,172,Cornell Big Red,108.1582,48.1611,59.9971,102.2712,107.6362,-5.3649,65.362,,,,,,,,0.4667,0.4667,,0.0,0.2167,0.5385,0.2449,0.2449,,0.0,0.7692,0.3421,43.7828,20.0865,13.1349,64.72,68.52,1523.4,1534.8,70.0,33.0,1558.0,1652.0,60.0,28.0,0.0,0.0,49.0,12.0,0.0,0.0,13.0,30.0,9.0,25.0
4593764,Dylan Morrison,2320,Lamar Cardinals,111.6303,51.5996,60.0307,97.9519,100.4767,-2.5248,62.5555,,,,,,,,0.5231,0.5231,,0.0,0.2462,0.375,0.2545,0.2545,,0.0,0.6905,0.4595,37.4097,22.0665,16.7699,77.04,77.52,494.12,486.68,86.0,40.0,484.0,489.0,65.0,34.0,0.0,0.0,55.0,14.0,0.0,0.0,17.0,29.0,13.0,20.0
