Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Bradyn Hubbard, Hunter Jack Madden, Leonardo Bettiol, Nasir DeGruy, Quion Williams",16.2,35.0,42.65,75.0,32.35294117647059,75.0,30.56,41.67,88.89,2.78,11.11,0.0,0.0,13.89,25.0,0.0,27.78,2.78,25.0,25.0,38.89,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Leonardo Bettiol, Quion Williams, Rich Smith",271.9,531.5,6.8,91.28787878787878,84.48598130841121,91.29,85.61,49.81,96.21,6.82,17.61,0.0,0.0,12.88,28.79,0.0,14.77,3.22,16.67,25.38,41.67,Abilene Christian Wildcats
"Bradyn Hubbard, Leonardo Bettiol, Quion Williams, Rich Smith, Yaniel Rivera",139.0,262.5,2.46,90.98039215686275,88.51851851851852,90.98,93.73,49.8,93.33,6.27,18.43,0.0,0.0,16.08,30.2,0.0,10.98,2.75,22.75,25.49,46.28,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Quion Williams, Rich Smith, Yaniel Rivera",41.3,85.0,-10.11,65.47619047619048,75.5813953488372,65.48,77.38,40.48,100.0,1.19,11.9,0.0,0.0,22.62,30.95,0.0,11.9,5.95,22.62,29.76,53.57,Abilene Christian Wildcats
"Chase Beasley, Ethan Taylor, Jeffrey Mills, Luke Kearney, Wesley Celichowski",39.8,64.5,-5.59,88.52459016393442,94.11764705882352,88.52,104.92,37.7,88.52,16.39,52.46,0.0,0.0,8.2,34.43,0.0,13.11,4.92,19.67,27.87,42.63,Air Force Falcons
"Caleb Walker, Ethan Taylor, Jeffrey Mills, Kyle Marshall, Luke Kearney",203.2,348.0,-13.69,86.58892128279884,100.28328611898016,86.59,103.21,42.86,96.79,13.7,39.07,0.0,0.0,16.62,30.03,0.0,10.2,4.37,19.83,26.82,46.65,Air Force Falcons
"Byron Brown, Ethan Taylor, Jeffrey Mills, Kyle Marshall, Wesley Celichowski",42.5,78.0,-18.77,80.0,98.76543209876543,80.0,106.67,42.67,82.67,9.33,22.67,0.0,0.0,6.67,25.33,0.0,5.33,1.33,24.0,29.33,32.0,Air Force Falcons
"Ethan Taylor, Jeffrey Mills, Kyle Marshall, Luke Kearney, Wesley Celichowski",327.1,600.0,-26.27,80.09950248756219,106.36515912897822,80.1,105.31,43.95,96.19,10.12,32.34,0.0,0.0,15.42,31.34,0.0,7.46,3.32,19.24,23.22,46.76,Air Force Falcons
"Amani Lyles, Isaiah Gray, Nate Johnson, Shammah Scott, Tavari Johnson",29.0,50.5,35.73,116.98113207547169,81.25,116.98,73.58,58.49,105.66,11.32,28.3,0.0,0.0,20.75,30.19,0.0,11.32,9.43,15.09,15.09,50.94,Akron Zips
"Isaiah Gray, James Okonkwo, Nate Johnson, Seth Wilson, Tavari Johnson",411.9,838.0,25.48,114.14634146341463,88.66822429906543,114.15,92.56,56.95,100.12,15.0,36.22,0.0,0.0,16.46,36.59,0.0,9.51,5.12,16.34,24.27,53.05,Akron Zips
"Amani Lyles, Bowen Hardman, Nate Johnson, Shammah Scott, Sharron Young",27.2,56.0,23.38,116.36363636363636,92.98245614035088,116.36,96.36,60.0,101.82,9.09,23.64,0.0,0.0,10.91,21.82,0.0,20.0,3.64,9.09,23.64,32.73,Akron Zips
"Isaiah Gray, James Okonkwo, Marvin Musiime-Kamali, Seth Wilson, Tavari Johnson",40.7,71.0,11.27,114.08450704225352,102.8169014084507,114.08,102.82,54.93,104.23,9.86,39.44,0.0,0.0,16.9,29.58,0.0,8.45,4.23,12.68,23.94,46.48,Akron Zips
"Amani Lyles, Isaiah Gray, Marvin Musiime-Kamali, Nate Johnson, Tavari Johnson",41.0,82.5,8.48,89.87341772151899,81.3953488372093,89.87,88.61,41.77,97.47,15.19,54.43,0.0,0.0,12.66,35.44,0.0,8.86,7.59,15.19,21.52,48.1,Akron Zips
"Amani Lyles, Nate Johnson, Seth Wilson, Shammah Scott, Tavari Johnson",22.5,43.0,-9.3,104.65116279069768,113.95348837209302,104.65,113.95,51.16,95.35,11.63,30.23,0.0,0.0,13.95,30.23,0.0,6.98,4.65,18.6,16.28,44.18,Akron Zips
"AC Bryant, Chad Moodie, Lorenzo Downey, Quincy McGriff, Saliou Seye",194.2,382.5,0.77,85.22427440633246,84.4559585492228,85.22,86.02,45.65,97.89,10.29,32.98,0.0,0.0,23.22,33.77,0.0,8.18,6.33,25.33,21.64,56.99,Alabama A&M Bulldogs
"AC Bryant, Bilal Abdur-Rahman, Chad Moodie, Lorenzo Downey, Saliou Seye",49.6,93.0,-0.68,90.52631578947368,91.20879120879121,90.53,87.37,46.32,100.0,12.63,40.0,0.0,0.0,21.05,32.63,0.0,6.32,8.42,21.05,25.26,53.68,Alabama A&M Bulldogs
"AC Bryant, Chad Moodie, Clance Crosby, London Riley, Quincy McGriff",40.0,79.0,-9.85,98.68421052631578,108.53658536585367,98.68,117.11,48.68,100.0,14.47,39.47,0.0,0.0,14.47,21.05,0.0,9.21,7.89,14.47,27.63,35.52,Alabama A&M Bulldogs
"AC Bryant, Chad Moodie, Clance Crosby, Lorenzo Downey, Quincy McGriff",40.0,80.0,-14.57,101.28205128205127,115.85365853658536,101.28,121.79,57.69,115.38,8.97,26.92,0.0,0.0,30.77,24.36,0.0,8.97,1.28,15.38,26.92,55.13,Alabama A&M Bulldogs
"AC Bryant, Bilal Abdur-Rahman, Lorenzo Downey, Quincy McGriff, Saliou Seye",46.5,87.5,-16.95,75.0,91.95402298850574,75.0,90.91,39.77,100.0,10.23,36.36,0.0,0.0,21.59,26.14,0.0,10.23,1.14,21.59,31.82,47.73,Alabama A&M Bulldogs
"AC Bryant, Chad Moodie, Dylan Mclean, Lorenzo Downey, Saliou Seye",34.5,59.5,-18.85,79.36507936507937,98.21428571428571,79.37,87.3,39.68,87.3,9.52,22.22,0.0,0.0,9.52,28.57,0.0,6.35,4.76,22.22,19.05,38.09,Alabama A&M Bulldogs
"AC Bryant, Darius Ford, Lorenzo Downey, Quincy McGriff, Saliou Seye",40.0,79.5,-19.9,83.9506172839506,103.84615384615385,83.95,100.0,49.38,97.53,9.88,29.63,0.0,0.0,13.58,24.69,0.0,8.64,4.94,16.05,33.33,38.27,Alabama A&M Bulldogs
"Clifford Omoruyi, Grant Nelson, Jarin Stevenson, Labaron Philon Jr., Mark Sears",251.2,560.5,10.92,103.71024734982332,92.7927927927928,103.71,90.99,58.3,104.77,10.78,29.68,0.0,0.0,18.9,33.22,0.0,6.71,6.89,14.13,22.79,52.12,Alabama Crimson Tide
"Chris Youngblood, Clifford Omoruyi, Grant Nelson, Jarin Stevenson, Mark Sears",210.4,437.0,10.28,106.60592255125285,96.32183908045977,106.61,95.44,55.58,96.58,12.98,31.44,0.0,0.0,15.49,36.22,0.0,6.61,5.24,18.91,20.05,51.71,Alabama Crimson Tide
"Chris Youngblood, Grant Nelson, Labaron Philon Jr., Mark Sears, Mouhamed Dioubate",15.4,34.5,5.56,100.0,94.44444444444444,100.0,103.03,48.48,87.88,12.12,33.33,0.0,0.0,12.12,30.3,0.0,12.12,3.03,24.24,30.3,42.42,Alabama Crimson Tide
"Chris Youngblood, Clifford Omoruyi, Grant Nelson, Labaron Philon Jr., Mark Sears",57.8,122.5,-2.62,91.73553719008265,94.35483870967742,91.74,96.69,47.11,95.87,7.44,29.75,0.0,0.0,9.92,38.84,0.0,4.96,5.79,14.05,13.22,48.76,Alabama Crimson Tide
"Aden Holloway, Aiden Sherrell, Jarin Stevenson, Mark Sears, Mouhamed Dioubate",15.9,35.5,-2.7,102.85714285714285,105.55555555555556,102.86,108.57,51.43,97.14,11.43,34.29,0.0,0.0,8.57,22.86,0.0,11.43,0.0,11.43,11.43,31.43,Alabama Crimson Tide
"Amarr Knox, CJ Hines, D'Ante Bass, JaSteven Walker, TJ Madlock",22.5,39.0,30.13,102.63157894736842,72.5,102.63,76.32,44.74,110.53,10.53,39.47,0.0,0.0,23.68,39.47,0.0,18.42,5.26,13.16,31.58,63.15,Alabama State Hornets
"Amarr Knox, CJ Hines, Micah Octave, TJ Madlock, Ubong Okon",350.0,670.5,8.37,96.2406015037594,87.86982248520711,96.24,89.32,51.58,109.02,10.83,34.14,0.0,0.0,21.2,32.18,0.0,10.68,2.71,12.18,24.96,53.38,Alabama State Hornets
"Amarr Knox, CJ Hines, JaSteven Walker, Micah Octave, TJ Madlock",228.6,424.0,-2.65,92.89099526066352,95.53990610328638,92.89,96.45,47.39,105.45,11.37,36.97,0.0,0.0,16.11,29.38,0.0,10.19,5.45,10.66,23.7,45.49,Alabama State Hornets
"D'Ante Bass, Micah Simpson, Shawn Fulcher, Tyler Mack, Ubong Okon",19.2,32.0,-6.25,90.625,96.875,90.62,96.88,34.38,90.62,21.88,59.38,0.0,0.0,9.38,43.75,0.0,9.38,6.25,18.75,12.5,53.13,Alabama State Hornets
"Davian Williams, Djahi Binet, Jalyke Gaines-Wyatt, Marcus Tankersley, Michael Pajeaud",129.3,233.5,20.96,104.14937759336101,83.1858407079646,104.15,78.01,56.02,102.9,6.64,20.75,0.0,0.0,16.18,34.44,0.0,11.62,2.9,13.28,22.41,50.62,Alcorn State Braves
"Davian Williams, Djahi Binet, Julian Lual, Marcus Tankersley, Michael Pajeaud",184.0,340.0,5.17,92.71137026239067,87.53709198813057,92.71,86.01,51.02,96.5,8.16,23.03,0.0,0.0,19.24,32.94,0.0,10.79,4.37,22.74,21.87,52.18,Alcorn State Braves
"Djahi Binet, Jalyke Gaines-Wyatt, Josh Mitchell, Marcus Tankersley, Omari Hamilton",40.0,73.5,-0.17,95.83333333333334,96.0,95.83,100.0,54.17,98.61,5.56,20.83,0.0,0.0,16.67,34.72,0.0,4.17,1.39,18.06,27.78,51.39,Alcorn State Braves
"Djahi Binet, Jalyke Gaines-Wyatt, Julian Lual, Marcus Tankersley, Michael Pajeaud",191.2,337.5,-7.4,84.39306358381504,91.7933130699088,84.39,87.28,48.84,102.89,6.65,23.12,0.0,0.0,22.54,31.21,0.0,9.83,4.62,19.65,18.5,53.75,Alcorn State Braves
"Elijah Stephens, Greg Jones, Lincoln Ball, Matt Mayock, Matt Rogers",96.4,167.5,19.3,98.81656804733728,79.51807228915662,98.82,78.11,50.89,97.04,13.02,31.95,0.0,0.0,11.24,36.69,0.0,11.24,1.18,14.2,23.08,47.93,American University Eagles
"Colin Smalls, Elijah Stephens, Greg Jones, Matt Mayock, Matt Rogers",129.4,226.5,10.66,91.62995594713657,80.97345132743364,91.63,80.62,51.54,93.83,11.89,29.52,0.0,0.0,7.93,33.92,0.0,8.37,1.76,14.1,25.55,41.85,American University Eagles
"Colin Smalls, Elijah Stephens, Lincoln Ball, Matt Mayock, Matt Rogers",55.4,105.5,3.68,90.47619047619048,86.79245283018868,90.48,87.62,53.33,100.95,7.62,27.62,0.0,0.0,13.33,35.24,0.0,5.71,2.86,12.38,33.33,48.57,American University Eagles
"Colin Smalls, Elijah Stephens, Greg Jones, Lincoln Ball, Matt Rogers",262.9,459.5,2.16,95.51282051282051,93.34811529933481,95.51,89.96,53.42,98.08,11.97,31.41,0.0,0.0,10.47,32.05,0.0,9.19,1.5,12.39,21.79,42.52,American University Eagles
