Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Cameron Steele, Leonardo Bettiol",120.0,262.5,5.52,93.20754716981132,87.6923076923077,93.21,86.04,52.08,105.28,8.68,24.53,0.0,0.0,18.11,33.58,0.0,8.68,2.26,12.83,22.26,51.69,Abilene Christian Wildcats
"Ali Abdou Dibba, Leonardo Bettiol",730.0,1451.5,3.96,94.22680412371133,90.26243093922652,94.23,89.83,53.61,99.93,6.39,17.32,0.0,0.0,15.6,31.55,0.0,9.0,2.68,15.67,24.81,47.15,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol",850.0,1685.0,1.12,91.80522565320665,90.68801897983393,91.81,90.8,52.14,99.7,6.65,18.76,0.0,0.0,15.44,31.83,0.0,8.85,3.09,15.74,24.35,47.27,Abilene Christian Wildcats
"Kavion McClain, Leonardo Bettiol",850.0,1685.0,1.12,91.80522565320665,90.68801897983393,91.81,90.8,52.14,99.7,6.65,18.76,0.0,0.0,15.44,31.83,0.0,8.85,3.09,15.74,24.35,47.27,Abilene Christian Wildcats
"Ali Abdou Dibba, Kavion McClain",1015.0,2072.0,0.98,90.42809042809043,89.44309927360776,90.43,88.84,52.62,98.99,6.11,17.85,0.0,0.0,14.91,29.97,0.0,9.09,2.36,15.92,24.58,44.88,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden",1055.0,2157.5,0.46,90.24051803885291,89.78169995355319,90.24,89.41,52.36,98.61,6.24,17.95,0.0,0.0,14.62,29.69,0.0,9.25,2.31,16.0,24.65,44.31,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele",405.0,886.0,-0.46,88.08988764044943,88.54875283446711,88.09,87.75,51.57,97.75,6.85,20.56,0.0,0.0,14.04,28.09,0.0,9.33,1.24,16.29,23.93,42.13,Abilene Christian Wildcats
"Airion Simmons, Leonardo Bettiol",770.0,1505.0,-1.65,89.4070619586942,91.05367793240556,89.41,91.54,51.37,99.07,6.2,17.92,0.0,0.0,14.92,31.25,0.0,8.99,3.46,15.86,24.58,46.17,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba",935.0,1889.0,-1.66,88.42494714587737,90.08483563096502,88.42,89.8,51.74,97.83,5.87,17.02,0.0,0.0,13.95,29.28,0.0,9.41,2.59,16.12,24.68,43.23,Abilene Christian Wildcats
"Hunter Jack Madden, Kavion McClain",1175.0,2381.0,-2.18,88.01341156747695,90.1936026936027,88.01,89.82,51.13,98.87,6.24,18.94,0.0,0.0,14.88,30.13,0.0,9.09,2.6,16.01,24.06,45.01,Abilene Christian Wildcats
"Aidan Igiehon, Cameron Steele",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Kavion McClain",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Hunter Jack Madden",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Aidan Igiehon, Ali Abdou Dibba",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Airion Simmons, Kavion McClain",1055.0,2112.5,-4.41,86.10586011342156,90.51683262209578,86.11,90.22,50.43,98.2,5.91,18.24,0.0,0.0,14.32,29.82,0.0,9.22,2.88,16.12,24.01,44.14,Abilene Christian Wildcats
