Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Damien Daniels, Hunter Jack Madden, Tobias Cameron",40.0,74.5,-2.96,94.44444444444444,97.40259740259741,94.44,104.17,47.22,100.0,8.33,27.78,0.0,0.0,16.67,30.56,0.0,5.56,4.17,16.67,29.17,47.23,Abilene Christian Wildcats
"Hunter Jack Madden, Immanuel Allen, Tobias Cameron",40.0,74.5,-2.96,94.44444444444444,97.40259740259741,94.44,104.17,47.22,100.0,8.33,27.78,0.0,0.0,16.67,30.56,0.0,5.56,4.17,16.67,29.17,47.23,Abilene Christian Wildcats
"Hunter Jack Madden, Joe Pleasant, Tobias Cameron",40.0,74.5,-2.96,94.44444444444444,97.40259740259741,94.44,104.17,47.22,100.0,8.33,27.78,0.0,0.0,16.67,30.56,0.0,5.56,4.17,16.67,29.17,47.23,Abilene Christian Wildcats
"Ali Abdou Dibba, Immanuel Allen, Tobias Cameron",40.0,103.0,-4.58,85.41666666666666,90.0,85.42,103.12,52.08,98.96,5.21,19.79,0.0,0.0,10.42,13.54,0.0,13.54,3.12,11.46,35.42,23.96,Abilene Christian Wildcats
"Damien Daniels, Immanuel Allen, Joe Pleasant",360.0,733.5,-5.9,84.0499306518724,89.94638069705094,84.05,93.07,47.02,96.53,7.35,24.97,0.0,0.0,11.65,26.21,0.0,10.12,3.19,15.12,27.46,37.86,Abilene Christian Wildcats
"Damien Daniels, Immanuel Allen, Tobias Cameron",280.0,564.0,-7.79,84.75499092558984,92.5476603119584,84.75,96.91,46.28,97.1,7.8,25.23,0.0,0.0,12.34,26.68,0.0,9.62,2.9,15.25,27.95,39.02,Abilene Christian Wildcats
"Immanuel Allen, Joe Pleasant, Tobias Cameron",280.0,564.0,-7.79,84.75499092558984,92.5476603119584,84.75,96.91,46.28,97.1,7.8,25.23,0.0,0.0,12.34,26.68,0.0,9.62,2.9,15.25,27.95,39.02,Abilene Christian Wildcats
"Airion Simmons, Damien Daniels, Immanuel Allen",200.0,386.5,-9.54,82.76762402088774,92.3076923076923,82.77,93.99,44.65,96.08,8.36,26.11,0.0,0.0,12.01,29.24,0.0,9.4,2.61,15.93,25.85,41.25,Abilene Christian Wildcats
"Airion Simmons, Immanuel Allen, Joe Pleasant",200.0,386.5,-9.54,82.76762402088774,92.3076923076923,82.77,93.99,44.65,96.08,8.36,26.11,0.0,0.0,12.01,29.24,0.0,9.4,2.61,15.93,25.85,41.25,Abilene Christian Wildcats
"Airion Simmons, Immanuel Allen, Tobias Cameron",200.0,386.5,-9.54,82.76762402088774,92.3076923076923,82.77,93.99,44.65,96.08,8.36,26.11,0.0,0.0,12.01,29.24,0.0,9.4,2.61,15.93,25.85,41.25,Abilene Christian Wildcats
"Beau Becker, Jeffrey Mills, Marcell McCreary",45.0,79.5,20.15,110.3896103896104,90.2439024390244,110.39,96.1,61.04,103.9,9.09,24.68,0.0,0.0,18.18,35.06,0.0,7.79,2.6,14.29,28.57,53.24,Air Force Falcons
"Jake Heidbreder, Jeffrey Mills, Marcell McCreary",45.0,79.5,20.15,110.3896103896104,90.2439024390244,110.39,96.1,61.04,103.9,9.09,24.68,0.0,0.0,18.18,35.06,0.0,7.79,2.6,14.29,28.57,53.24,Air Force Falcons
"Jeffrey Mills, Marcell McCreary, Rytis Petraitis",45.0,79.5,20.15,110.3896103896104,90.2439024390244,110.39,96.1,61.04,103.9,9.09,24.68,0.0,0.0,18.18,35.06,0.0,7.79,2.6,14.29,28.57,53.24,Air Force Falcons
"Beau Becker, Jake Heidbreder, Marcell McCreary",165.0,283.0,7.64,100.0,92.36111111111111,100.0,95.68,51.8,99.64,12.23,34.17,0.0,0.0,12.59,33.45,0.0,8.27,4.32,12.95,22.66,46.04,Air Force Falcons
"Beau Becker, Marcell McCreary, Rytis Petraitis",165.0,283.0,7.64,100.0,92.36111111111111,100.0,95.68,51.8,99.64,12.23,34.17,0.0,0.0,12.59,33.45,0.0,8.27,4.32,12.95,22.66,46.04,Air Force Falcons
"Jake Heidbreder, Marcell McCreary, Rytis Petraitis",165.0,283.0,7.64,100.0,92.36111111111111,100.0,95.68,51.8,99.64,12.23,34.17,0.0,0.0,12.59,33.45,0.0,8.27,4.32,12.95,22.66,46.04,Air Force Falcons
"Ethan Taylor, Marcell McCreary, Rytis Petraitis",120.0,203.5,2.82,96.01990049751244,93.20388349514563,96.02,95.52,48.26,98.01,13.43,37.81,0.0,0.0,10.45,32.84,0.0,8.46,4.98,12.44,20.4,43.29,Air Force Falcons
"Beau Becker, Ethan Taylor, Marcell McCreary",120.0,203.5,2.82,96.01990049751244,93.20388349514563,96.02,95.52,48.26,98.01,13.43,37.81,0.0,0.0,10.45,32.84,0.0,8.46,4.98,12.44,20.4,43.29,Air Force Falcons
"Ethan Taylor, Jake Heidbreder, Marcell McCreary",120.0,203.5,2.82,96.01990049751244,93.20388349514563,96.02,95.52,48.26,98.01,13.43,37.81,0.0,0.0,10.45,32.84,0.0,8.46,4.98,12.44,20.4,43.29,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy, Jake Heidbreder",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Jake Heidbreder, Nikc Jackson, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Carter Murphy, Nikc Jackson, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Carter Murphy, Jake Heidbreder, Nikc Jackson",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Camden Vander Zwaag, Nikc Jackson, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Camden Vander Zwaag, Jake Heidbreder, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Camden Vander Zwaag, Jake Heidbreder, Nikc Jackson",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy, Nikc Jackson",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Beau Becker, Jake Heidbreder, Rytis Petraitis",609.8,1068.0,-3.91,93.51763584366063,97.42410303587856,93.52,100.95,48.71,93.14,11.25,31.94,0.0,0.0,10.39,31.84,0.0,6.86,5.05,17.25,24.21,42.23,Air Force Falcons
"Carter Murphy, Jake Heidbreder, Rytis Petraitis",85.0,151.0,-4.24,87.91946308724832,92.15686274509804,87.92,94.63,48.32,100.0,9.4,30.2,0.0,0.0,17.45,35.57,0.0,5.37,1.34,17.45,23.49,53.02,Air Force Falcons
"Jake Heidbreder, Jeffrey Mills, Rytis Petraitis",444.8,781.0,-5.39,93.73368146214099,99.12060301507537,93.73,103.0,48.83,91.78,10.84,30.81,0.0,0.0,9.92,31.33,0.0,6.92,5.35,18.15,25.2,41.25,Air Force Falcons
"Beau Becker, Jake Heidbreder, Jeffrey Mills",444.8,781.0,-5.39,93.73368146214099,99.12060301507537,93.73,103.0,48.83,91.78,10.84,30.81,0.0,0.0,9.92,31.33,0.0,6.92,5.35,18.15,25.2,41.25,Air Force Falcons
"Beau Becker, Jeffrey Mills, Rytis Petraitis",444.8,781.0,-5.39,93.73368146214099,99.12060301507537,93.73,103.0,48.83,91.78,10.84,30.81,0.0,0.0,9.92,31.33,0.0,6.92,5.35,18.15,25.2,41.25,Air Force Falcons
"Beau Becker, Ethan Taylor, Rytis Petraitis",564.8,988.5,-5.83,92.18106995884774,98.00995024875621,92.18,101.34,47.74,92.28,11.42,32.51,0.0,0.0,9.77,31.58,0.0,6.79,5.25,17.49,23.87,41.35,Air Force Falcons
"Beau Becker, Ethan Taylor, Jake Heidbreder",564.8,988.5,-5.83,92.18106995884774,98.00995024875621,92.18,101.34,47.74,92.28,11.42,32.51,0.0,0.0,9.77,31.58,0.0,6.79,5.25,17.49,23.87,41.35,Air Force Falcons
"Ethan Taylor, Jake Heidbreder, Rytis Petraitis",564.8,988.5,-5.83,92.18106995884774,98.00995024875621,92.18,101.34,47.74,92.28,11.42,32.51,0.0,0.0,9.77,31.58,0.0,6.79,5.25,17.49,23.87,41.35,Air Force Falcons
"Carter Murphy, Ethan Taylor, Rytis Petraitis",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Carter Murphy, Ethan Taylor, Jake Heidbreder",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Beau Becker, Carter Murphy, Rytis Petraitis",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Beau Becker, Carter Murphy, Jake Heidbreder",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Beau Becker, Carter Murphy, Ethan Taylor",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Ethan Taylor, Jeffrey Mills, Rytis Petraitis",399.8,701.5,-8.27,91.8722786647315,100.14005602240897,91.87,103.77,47.46,90.42,11.03,31.49,0.0,0.0,9.0,30.91,0.0,6.82,5.66,18.58,24.82,39.91,Air Force Falcons
"Beau Becker, Ethan Taylor, Jeffrey Mills",399.8,701.5,-8.27,91.8722786647315,100.14005602240897,91.87,103.77,47.46,90.42,11.03,31.49,0.0,0.0,9.0,30.91,0.0,6.82,5.66,18.58,24.82,39.91,Air Force Falcons
"Ethan Taylor, Jake Heidbreder, Jeffrey Mills",519.8,915.0,-8.69,91.74107142857143,100.42826552462527,91.74,104.69,46.76,90.62,11.38,31.92,0.0,0.0,9.38,29.69,0.0,6.92,5.25,18.75,25.67,39.07,Air Force Falcons
"Corbin Green, Ethan Taylor, Jake Heidbreder",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Corbin Green, Ethan Taylor, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Jake Heidbreder, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Ethan Taylor, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Corbin Green, Jake Heidbreder, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Corbin Green, Jake Heidbreder",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Ethan Taylor, Jake Heidbreder",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Corbin Green, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Camden Vander Zwaag, Corbin Green, Ethan Taylor",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Enrique Freeman, Nate Johnson, Sammy Hunter",40.0,69.0,27.69,119.11764705882352,91.42857142857143,119.12,94.12,57.35,102.94,19.12,47.06,0.0,0.0,10.29,41.18,0.0,10.29,2.94,7.35,20.59,51.47,Akron Zips
"Nate Johnson, Sammy Hunter, Xavier Castaneda",40.0,69.0,27.69,119.11764705882352,91.42857142857143,119.12,94.12,57.35,102.94,19.12,47.06,0.0,0.0,10.29,41.18,0.0,10.29,2.94,7.35,20.59,51.47,Akron Zips
"Nate Johnson, Sammy Hunter, Trendon Hankerson",40.0,69.0,27.69,119.11764705882352,91.42857142857143,119.12,94.12,57.35,102.94,19.12,47.06,0.0,0.0,10.29,41.18,0.0,10.29,2.94,7.35,20.59,51.47,Akron Zips
"Enrique Freeman, Sammy Hunter, Tavari Johnson",80.0,154.0,11.69,88.96103896103897,77.27272727272727,88.96,77.27,54.55,99.35,5.84,20.78,0.0,0.0,17.53,30.52,0.0,8.44,4.55,18.18,29.22,48.05,Akron Zips
"Greg Tribble, Sammy Hunter, Tavari Johnson",80.0,154.0,11.69,88.96103896103897,77.27272727272727,88.96,77.27,54.55,99.35,5.84,20.78,0.0,0.0,17.53,30.52,0.0,8.44,4.55,18.18,29.22,48.05,Akron Zips
"Sammy Hunter, Tavari Johnson, Trendon Hankerson",80.0,154.0,11.69,88.96103896103897,77.27272727272727,88.96,77.27,54.55,99.35,5.84,20.78,0.0,0.0,17.53,30.52,0.0,8.44,4.55,18.18,29.22,48.05,Akron Zips
"Enrique Freeman, Sammy Hunter, Trendon Hankerson",645.0,1227.0,10.28,101.95121951219512,91.66666666666666,101.95,91.22,55.45,100.08,12.36,33.01,0.0,0.0,14.31,32.44,0.0,7.07,3.9,14.23,24.15,46.75,Akron Zips
"Enrique Freeman, Nate Johnson, Xavier Castaneda",160.0,288.0,10.1,102.75862068965517,92.65734265734265,102.76,91.38,53.79,104.14,12.07,36.21,0.0,0.0,16.55,36.21,0.0,7.24,2.41,12.41,17.59,52.76,Akron Zips
"Nate Johnson, Trendon Hankerson, Xavier Castaneda",160.0,288.0,10.1,102.75862068965517,92.65734265734265,102.76,91.38,53.79,104.14,12.07,36.21,0.0,0.0,16.55,36.21,0.0,7.24,2.41,12.41,17.59,52.76,Akron Zips
"Enrique Freeman, Nate Johnson, Trendon Hankerson",160.0,288.0,10.1,102.75862068965517,92.65734265734265,102.76,91.38,53.79,104.14,12.07,36.21,0.0,0.0,16.55,36.21,0.0,7.24,2.41,12.41,17.59,52.76,Akron Zips
"Sammy Hunter, Trendon Hankerson, Xavier Castaneda",565.0,1073.0,10.07,103.81040892193309,93.73831775700936,103.81,93.22,55.58,100.19,13.29,34.76,0.0,0.0,13.85,32.71,0.0,6.88,3.81,13.66,23.42,46.56,Akron Zips
"Enrique Freeman, Sammy Hunter, Xavier Castaneda",565.0,1073.0,10.07,103.81040892193309,93.73831775700936,103.81,93.22,55.58,100.19,13.29,34.76,0.0,0.0,13.85,32.71,0.0,6.88,3.81,13.66,23.42,46.56,Akron Zips
"Enrique Freeman, Greg Tribble, Tavari Johnson",120.0,228.0,9.54,92.07048458149781,82.53275109170306,92.07,83.26,53.3,99.12,8.81,27.31,0.0,0.0,15.42,32.6,0.0,8.81,4.41,16.3,25.11,48.02,Akron Zips
"Greg Tribble, Tavari Johnson, Trendon Hankerson",120.0,228.0,9.54,92.07048458149781,82.53275109170306,92.07,83.26,53.3,99.12,8.81,27.31,0.0,0.0,15.42,32.6,0.0,8.81,4.41,16.3,25.11,48.02,Akron Zips
"Enrique Freeman, Tavari Johnson, Trendon Hankerson",120.0,228.0,9.54,92.07048458149781,82.53275109170306,92.07,83.26,53.3,99.12,8.81,27.31,0.0,0.0,15.42,32.6,0.0,8.81,4.41,16.3,25.11,48.02,Akron Zips
"Greg Tribble, Sammy Hunter, Trendon Hankerson",605.0,1158.0,9.27,100.94664371772805,91.68110918544194,100.95,91.05,55.34,99.91,11.96,32.19,0.0,0.0,14.54,31.93,0.0,6.88,3.96,14.63,24.35,46.47,Akron Zips
"Enrique Freeman, Greg Tribble, Sammy Hunter",605.0,1158.0,9.27,100.94664371772805,91.68110918544194,100.95,91.05,55.34,99.91,11.96,32.19,0.0,0.0,14.54,31.93,0.0,6.88,3.96,14.63,24.35,46.47,Akron Zips
"Enrique Freeman, Trendon Hankerson, Xavier Castaneda",725.0,1366.0,8.95,102.5528811086798,93.60764144011756,102.55,92.92,54.85,100.8,12.84,34.79,0.0,0.0,14.44,33.26,0.0,6.93,3.57,13.64,21.95,47.7,Akron Zips
"Greg Tribble, Sammy Hunter, Xavier Castaneda",525.0,1004.0,8.88,102.77777777777777,93.89999999999999,102.78,93.15,55.46,100.0,12.9,33.93,0.0,0.0,14.09,32.14,0.0,6.65,3.87,14.09,23.61,46.23,Akron Zips
"Enrique Freeman, Greg Tribble, Trendon Hankerson",765.0,1451.0,8.37,100.34317089910776,91.97231833910034,100.34,91.21,54.7,100.55,11.81,32.74,0.0,0.0,14.96,32.6,0.0,6.93,3.71,14.41,22.79,47.56,Akron Zips
"Greg Tribble, Trendon Hankerson, Xavier Castaneda",685.0,1297.0,7.96,101.68841135840367,93.72579395817195,101.69,92.86,54.72,100.69,12.51,34.15,0.0,0.0,14.66,32.85,0.0,6.75,3.61,13.97,22.03,47.51,Akron Zips
"Enrique Freeman, Greg Tribble, Xavier Castaneda",685.0,1297.0,7.96,101.68841135840367,93.72579395817195,101.69,92.86,54.72,100.69,12.51,34.15,0.0,0.0,14.66,32.85,0.0,6.75,3.61,13.97,22.03,47.51,Akron Zips
"Enrique Freeman, Tavari Johnson, Xavier Castaneda",40.0,74.0,5.3,98.63013698630137,93.33333333333333,98.63,95.89,50.68,98.63,15.07,41.1,0.0,0.0,10.96,36.99,0.0,9.59,4.11,12.33,16.44,47.95,Akron Zips
"Greg Tribble, Tavari Johnson, Xavier Castaneda",40.0,74.0,5.3,98.63013698630137,93.33333333333333,98.63,95.89,50.68,98.63,15.07,41.1,0.0,0.0,10.96,36.99,0.0,9.59,4.11,12.33,16.44,47.95,Akron Zips
"Tavari Johnson, Trendon Hankerson, Xavier Castaneda",40.0,74.0,5.3,98.63013698630137,93.33333333333333,98.63,95.89,50.68,98.63,15.07,41.1,0.0,0.0,10.96,36.99,0.0,9.59,4.11,12.33,16.44,47.95,Akron Zips
"Greg Tribble, Nate Johnson, Xavier Castaneda",120.0,219.0,4.69,97.74774774774775,93.05555555555556,97.75,90.54,52.7,104.5,9.91,32.88,0.0,0.0,18.47,34.68,0.0,6.31,2.25,13.96,16.67,53.15,Akron Zips
"Greg Tribble, Nate Johnson, Trendon Hankerson",120.0,219.0,4.69,97.74774774774775,93.05555555555556,97.75,90.54,52.7,104.5,9.91,32.88,0.0,0.0,18.47,34.68,0.0,6.31,2.25,13.96,16.67,53.15,Akron Zips
"Enrique Freeman, Greg Tribble, Nate Johnson",120.0,219.0,4.69,97.74774774774775,93.05555555555556,97.75,90.54,52.7,104.5,9.91,32.88,0.0,0.0,18.47,34.68,0.0,6.31,2.25,13.96,16.67,53.15,Akron Zips
"Dailin Smith, Messiah Thompson, Xavier Brewer",80.0,147.0,16.45,100.0,83.55263157894737,100.0,89.44,55.63,97.89,9.15,25.35,0.0,0.0,14.79,28.17,0.0,11.97,5.63,16.9,25.35,42.96,Alabama A&M Bulldogs
"Dailin Smith, Garrett Hicks, Xavier Brewer",80.0,147.0,16.45,100.0,83.55263157894737,100.0,89.44,55.63,97.89,9.15,25.35,0.0,0.0,14.79,28.17,0.0,11.97,5.63,16.9,25.35,42.96,Alabama A&M Bulldogs
"Dailin Smith, EJ Williams, Xavier Brewer",80.0,147.0,16.45,100.0,83.55263157894737,100.0,89.44,55.63,97.89,9.15,25.35,0.0,0.0,14.79,28.17,0.0,11.97,5.63,16.9,25.35,42.96,Alabama A&M Bulldogs
"Austin Harvell, Messiah Thompson, Olisa Blaise Akonobi",40.0,79.0,14.89,86.8421052631579,71.95121951219512,86.84,77.63,43.42,100.0,9.21,18.42,0.0,0.0,26.32,39.47,0.0,14.47,7.89,26.32,19.74,65.79,Alabama A&M Bulldogs
"Austin Harvell, Dailin Smith, Garrett Hicks",40.0,79.0,14.89,86.8421052631579,71.95121951219512,86.84,77.63,43.42,100.0,9.21,18.42,0.0,0.0,26.32,39.47,0.0,14.47,7.89,26.32,19.74,65.79,Alabama A&M Bulldogs
