athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4898170,Osei Price,2473,Oakland Golden Grizzlies,136.1753,39.8701,96.3052,103.97,111.2156,-7.2456,103.5508,,,,,,,,0.5789,0.5789,,0.0,0.4211,0.6667,0.1818,0.1818,,0.0,0.6098,0.375,36.9167,17.762,23.6267,67.56,67.72,2161.2,2168.76,92.0,27.0,2247.0,2412.0,57.0,33.0,0.0,0.0,44.0,8.0,0.0,0.0,12.0,25.0,16.0,20.0
4703685,Kian Scroggins,2534,Sam Houston Bearkats,142.2872,34.428,107.8593,108.1873,90.9229,17.2644,90.5948,,,,,,,,0.6056,0.6056,,0.0,0.0704,0.4,0.1765,0.1765,,0.0,0.7674,0.5,43.697,19.9468,13.2415,75.2,75.52,1992.84,1976.4,107.0,26.0,2156.0,1797.0,71.0,43.0,0.0,0.0,51.0,9.0,0.0,0.0,15.0,33.0,10.0,15.0
4897628,Ademide Badmus,2241,Gardner-Webb Runnin' Bulldogs,146.9098,53.681,93.2288,101.0161,96.7368,4.2793,88.9496,,,,,,,,0.6316,0.6316,,0.0,0.1184,0.7778,0.2143,0.2143,,0.0,0.8298,0.4194,49.8466,16.464,10.2249,78.96,78.24,2015.52,2038.52,116.0,42.0,2036.0,1972.0,76.0,48.0,0.0,0.0,56.0,12.0,0.0,0.0,13.0,39.0,8.0,18.0
4703672,Carvell Teasett,2026,Appalachian State Mountaineers,138.5809,44.7678,93.8132,104.3348,95.6211,8.7137,85.0994,,,,,,,,0.6061,0.6061,,0.0,0.2121,0.7857,0.2292,0.2292,,0.0,0.8043,0.5172,51.7627,20.7871,12.5909,72.16,71.48,1040.88,1039.52,100.0,32.0,1086.0,994.0,66.0,40.0,0.0,0.0,48.0,11.0,0.0,0.0,15.0,37.0,9.0,14.0
4397143,Naseem Gaskin,2934,Cal State Bakersfield Roadrunners,135.1351,73.4412,61.6939,90.3008,101.5002,-11.1994,72.8933,,,,,,,,0.6034,0.6034,,0.0,0.2586,0.9333,0.2778,0.2778,,0.0,0.7727,0.4583,50.9592,16.5165,14.988,66.6,66.72,1291.24,1279.8,90.0,49.0,1166.0,1299.0,58.0,35.0,0.0,0.0,54.0,15.0,0.0,0.0,11.0,34.0,10.0,13.0
5113139,Felix Smith,2903,Southwestern Adventist Knights,73.2861,113.6364,-40.3503,45.4796,157.1856,-111.706,71.3557,,,,,,,,0.4138,0.4138,,0.0,0.2586,0.8,0.5256,0.5256,,0.0,0.5814,0.1622,30.2224,7.0922,21.7602,84.6,82.72,145.12,146.96,62.0,94.0,66.0,231.0,58.0,24.0,0.0,0.0,78.0,41.0,0.0,0.0,6.0,25.0,18.0,31.0
5113134,Billy Gould,2903,Southwestern Adventist Knights,73.2861,113.6364,-40.3503,45.4796,157.1856,-111.706,71.3557,,,,,,,,0.4138,0.4138,,0.0,0.2586,0.8,0.5256,0.5256,,0.0,0.5814,0.1622,30.2224,7.0922,21.7602,84.6,82.72,145.12,146.96,62.0,94.0,66.0,231.0,58.0,24.0,0.0,0.0,78.0,41.0,0.0,0.0,6.0,25.0,18.0,31.0
4906807,Chase Yancy,2903,Southwestern Adventist Knights,73.2861,113.6364,-40.3503,45.4796,157.1856,-111.706,71.3557,,,,,,,,0.4138,0.4138,,0.0,0.2586,0.8,0.5256,0.5256,,0.0,0.5814,0.1622,30.2224,7.0922,21.7602,84.6,82.72,145.12,146.96,62.0,94.0,66.0,231.0,58.0,24.0,0.0,0.0,78.0,41.0,0.0,0.0,6.0,25.0,18.0,31.0
5107667,Trent Scott,2413,Morehead State Eagles,132.6198,58.112,74.5079,104.5532,100.7841,3.7691,70.7387,,,,,,,,0.52,0.52,,0.0,0.4533,0.6765,0.3019,0.3019,,0.0,0.6792,0.4468,42.6945,24.43,20.1613,85.96,84.32,2037.24,2055.88,114.0,49.0,2130.0,2072.0,75.0,39.0,0.0,0.0,53.0,16.0,0.0,0.0,21.0,36.0,17.0,26.0
4397649,Walter Ellis,2253,Grand Canyon Lopes,147.2163,71.0075,76.2088,109.7366,101.7089,8.0277,68.1811,,,,,,,,0.5972,0.5972,,0.0,0.1806,0.6923,0.2985,0.2985,,0.0,0.8,0.4545,53.5906,20.0749,13.3976,74.72,74.64,1996.6,1991.96,110.0,53.0,2191.0,2026.0,72.0,43.0,0.0,0.0,67.0,20.0,0.0,0.0,15.0,40.0,10.0,18.0
