athlete_id,o_rapm,d_rapm,rapm,athlete_display_name,team_id,team_display_name,total_poss
4279888,0.96,1.53,2.49,Ja Morant,93,Murray State Racers,1326.32
4279887,0.96,1.53,2.49,Shaq Buchanan,93,Murray State Racers,1326.32
3133817,2.62,-0.15,2.47,Eric Paschall,222,Villanova Wildcats,1264.12
3132057,1.6,0.87,2.47,Dinero Mercurius,526,Florida Gulf Coast Eagles,1014.04
3133597,1.46,0.95,2.41,Clayton Custer,2350,Loyola Chicago Ramblers,1147.88
4067009,0.68,1.71,2.39,Brandon Walters,2393,Middle Tennessee Blue Raiders,1004.68
3153168,0.76,1.6,2.3600000000000003,Fabijan Krslovic,149,Montana Grizzlies,1472.76
3917342,0.76,1.6,2.3600000000000003,Bobby Moorehead,149,Montana Grizzlies,1472.76
3148919,0.76,1.6,2.3600000000000003,Jamar Akoh,149,Montana Grizzlies,1472.76
3917343,0.76,1.6,2.3600000000000003,Michael Oguine,149,Montana Grizzlies,1472.76
3134900,0.76,1.6,2.3600000000000003,Ahmaad Rorie,149,Montana Grizzlies,1472.76
3146557,1.46,0.88,2.34,Jock Landale,2608,Saint Mary's Gaels,1199.12
3936192,1.46,0.88,2.34,Tanner Krebs,2608,Saint Mary's Gaels,1199.12
3090679,1.46,0.88,2.34,Emmett Naar,2608,Saint Mary's Gaels,1199.12
4066736,1.46,0.88,2.34,Jordan Ford,2608,Saint Mary's Gaels,1199.12
66473,1.46,0.88,2.34,Calvin Hermanson,2608,Saint Mary's Gaels,1199.12
4277843,1.51,0.83,2.34,Gary Trent Jr.,150,Duke Blue Devils,1372.92
3135045,1.51,0.83,2.34,Grayson Allen,150,Duke Blue Devils,1372.92
4277847,1.51,0.83,2.34,Wendell Carter Jr.,150,Duke Blue Devils,1372.92
3138203,0.82,1.5,2.32,Isaiah Wilkins,258,Virginia Cavaliers,1241.88
4065733,0.82,1.5,2.32,Ty Jerome,258,Virginia Cavaliers,1241.88
3138200,0.82,1.5,2.32,Jack Salt,258,Virginia Cavaliers,1241.88
66138,0.82,1.5,2.32,Devon Hall,258,Virginia Cavaliers,1241.88
3147657,2.66,-0.34,2.3200000000000003,Mikal Bridges,222,Villanova Wildcats,1404.52
4065836,2.66,-0.34,2.3200000000000003,Omari Spellman,222,Villanova Wildcats,1404.52
3934672,2.66,-0.34,2.3200000000000003,Jalen Brunson,222,Villanova Wildcats,1404.52
4065730,0.86,1.46,2.32,Kyle Guy,258,Virginia Cavaliers,1182.64
3914044,2.34,-0.04,2.3,Landry Shamet,2724,Wichita State Shockers,1293.36
4066786,1.82,0.47,2.29,Jeff Dowtin Jr.,227,Rhode Island Rams,1221.08
3149001,2.62,-0.35,2.27,Rashard Kelly,2724,Wichita State Shockers,1363.0
4067469,0.5,1.74,2.24,Jemerrio Jones,166,New Mexico State Aggies,1055.0
3138279,1.24,1.0,2.24,Ben Richardson,2350,Loyola Chicago Ramblers,1274.16
66685,1.21,1.02,2.23,Frank Bartley IV,309,Louisiana Ragin' Cajuns,1398.3600000000001
3141270,1.21,1.02,2.23,Bryce Washington,309,Louisiana Ragin' Cajuns,1398.3600000000001
3907780,1.33,0.9,2.23,Galen Robinson Jr.,248,Houston Cougars,1398.76
3907778,1.33,0.9,2.23,Rob Gray,248,Houston Cougars,1398.76
66607,1.33,0.9,2.23,Devin Davis,248,Houston Cougars,1398.76
4278257,1.15,1.05,2.2,Corey Davis Jr.,248,Houston Cougars,1332.8
66344,1.83,0.35,2.18,Kam Williams,194,Ohio State Buckeyes,905.04
4067858,0.12,2.0,2.12,Kevon Harris,2617,Stephen F. Austin Lumberjacks,1214.44
3915081,1.77,0.35,2.12,Everett Duncan,261,Vermont Catamounts,1068.64
4277842,1.59,0.52,2.1100000000000003,Trevon Duval,150,Duke Blue Devils,1171.08
3130767,2.19,-0.1,2.09,Ernie Duncan,261,Vermont Catamounts,935.64
4067370,1.99,0.09,2.08,Davonta Jordan,2084,Buffalo Bulls,1378.48
3907030,1.99,0.09,2.08,CJ Massinburg,2084,Buffalo Bulls,1378.48
4279324,1.99,0.09,2.08,Jeremy Harris,2084,Buffalo Bulls,1378.48
66259,1.99,0.09,2.08,Wes Clark,2084,Buffalo Bulls,1378.48
3136934,1.99,0.09,2.08,Ikenna Smart,2084,Buffalo Bulls,1378.48
4278260,0.83,1.24,2.07,Breaon Brady,248,Houston Cougars,1189.08
3133963,1.12,0.94,2.06,Marques Townes,2350,Loyola Chicago Ramblers,1335.32
3138274,1.12,0.94,2.06,Donte Ingram,2350,Loyola Chicago Ramblers,1335.32
4070687,0.21,1.86,2.0700000000000003,Jon Axel Gudmundsson,2166,Davidson Wildcats,1329.96
3133797,0.21,1.86,2.0700000000000003,Peyton Aldridge,2166,Davidson Wildcats,1329.96
3133796,0.21,1.86,2.0700000000000003,Oskar Michelsen,2166,Davidson Wildcats,1329.96
3130768,0.81,1.25,2.06,Drew Urquhart,261,Vermont Catamounts,1130.8
3130765,0.81,1.25,2.06,Trae Bell-Haynes,261,Vermont Catamounts,1130.8
66766,0.81,1.25,2.06,Payton Henson,261,Vermont Catamounts,1130.8
66274,0.61,1.42,2.03,Darius Thompson,98,Western Kentucky Hilltoppers,1381.32
4279121,0.61,1.42,2.03,Taveion Hollingsworth,98,Western Kentucky Hilltoppers,1381.32
3132547,0.61,1.42,2.03,Justin Johnson,98,Western Kentucky Hilltoppers,1381.32
66430,0.1,1.92,2.02,Zach Lofton,166,New Mexico State Aggies,1051.32
4067010,1.12,0.89,2.0100000000000002,Antwain Johnson,2393,Middle Tennessee Blue Raiders,931.28
3906786,1.42,0.59,2.01,Dylan Windler,2057,Belmont Bruins,1331.64
66869,1.42,0.59,2.01,Austin Luke,2057,Belmont Bruins,1331.64
3138504,1.42,0.59,2.01,Amanze Egekeze,2057,Belmont Bruins,1331.64
3906785,1.42,0.59,2.01,Kevin McClain,2057,Belmont Bruins,1331.64
3913213,0.62,1.39,2.01,Andrew Brown,231,Furman Paladins,1237.6399999999999
4278349,0.18,1.81,1.99,Kellan Grady,2166,Davidson Wildcats,1268.8
3904645,0.18,1.81,1.99,KiShawn Pritchett,2166,Davidson Wildcats,1268.8
3151456,0.15,1.85,2.0,Desonta Bradford,2193,East Tennessee State Buccaneers,1274.96
4279150,1.22,0.77,1.99,Cameron Krutwig,2350,Loyola Chicago Ramblers,1268.16
4278701,2.06,-0.08,1.98,Vladimir Pinchuk,167,New Mexico Lobos,753.64
67751,2.39,-0.45,1.9400000000000002,Shaquille Morris,2724,Wichita State Shockers,1294.8
3136539,1.33,0.57,1.9,JaKeenan Gant,309,Louisiana Ragin' Cajuns,1187.3600000000001
3913215,0.86,1.01,1.87,Matt Rafferty,231,Furman Paladins,1382.84
3151461,0.86,1.01,1.87,John Davis III,231,Furman Paladins,1382.84
3151465,0.86,1.01,1.87,Daniel Fowler,231,Furman Paladins,1382.84
3948853,1.0,0.87,1.87,Francis Alonso,2430,UNC Greensboro Spartans,1399.32
3137169,1.0,0.87,1.87,Marvin Smith,2430,UNC Greensboro Spartans,1399.32
3919422,1.44,0.43,1.8699999999999999,Courtney Stockard,179,St. Bonaventure Bonnies,973.0
67270,0.6,1.26,1.8599999999999999,Tevon Saddler,2447,Nicholls Colonels,1229.44
3150844,1.42,0.41,1.8299999999999998,Moritz Wagner,130,Michigan Wolverines,1354.52
3936297,1.42,0.41,1.8299999999999998,Charles Matthews,130,Michigan Wolverines,1354.52
3136492,1.42,0.41,1.8299999999999998,Muhammad-Ali Abdur-Rahkman,130,Michigan Wolverines,1354.52
3914278,0.35,1.48,1.83,Kimbal Mackenzie,2083,Bucknell Bison,1006.96
3148998,2.35,-0.52,1.83,Zach Brown,2724,Wichita State Shockers,1141.64
3132437,0.17,1.64,1.8099999999999998,Giddy Potts,2393,Middle Tennessee Blue Raiders,1275.08
66595,0.17,1.64,1.8099999999999998,Nick King,2393,Middle Tennessee Blue Raiders,1275.08
3147656,1.77,0.03,1.8,Phil Booth,222,Villanova Wildcats,760.64
3906641,1.09,0.7,1.79,Adam Pickett,2737,Winthrop Eagles,1177.64
3906640,1.09,0.7,1.79,Bjorn Broman,2737,Winthrop Eagles,1177.64
3136777,1.29,0.49,1.78,Jae'Sean Tate,194,Ohio State Buckeyes,1231.68
3136779,1.29,0.49,1.78,Keita Bates-Diop,194,Ohio State Buckeyes,1231.68
4277975,1.29,0.49,1.78,Kaleb Wesson,194,Ohio State Buckeyes,1231.68
4067599,0.2,1.59,1.79,David Burrell,2193,East Tennessee State Buccaneers,1349.56
3907525,1.63,0.14,1.77,Allonzo Trier,12,Arizona Wildcats,1291.92
3130526,0.39,1.36,1.75,Jordan Garnett,94,Northern Kentucky Norse,1181.76
3907639,0.39,1.36,1.75,Drew McDonald,94,Northern Kentucky Norse,1181.76
4067442,0.39,1.36,1.75,Jalen Tate,94,Northern Kentucky Norse,1181.76
3907637,0.39,1.36,1.75,Lavone Holland II,94,Northern Kentucky Norse,1181.76
4067445,1.38,0.37,1.75,Carson Williams,94,Northern Kentucky Norse,895.76
3138208,0.65,1.08,1.73,Michael Gilmore,526,Florida Gulf Coast Eagles,1106.8
3907339,0.22,1.51,1.73,TJ Holyfield,2617,Stephen F. Austin Lumberjacks,1454.6
3155483,0.22,1.51,1.73,Leon Gilmore III,2617,Stephen F. Austin Lumberjacks,1454.6
4066381,1.55,0.17,1.72,Joshua Langford,127,Michigan State Spartans,1307.08
4066383,1.55,0.17,1.72,Miles Bridges,127,Michigan State Spartans,1307.08
66232,-0.36,2.08,1.7200000000000002,Kenneth Ogbe,3084,Utah Valley Wolverines,1021.84
4067588,-0.36,2.08,1.7200000000000002,Conner Toolson,3084,Utah Valley Wolverines,1021.84
3135098,-0.36,2.08,1.7200000000000002,Jake Toolson,3084,Utah Valley Wolverines,1021.84
4066377,1.39,0.33,1.72,Zavier Simpson,130,Michigan Wolverines,1161.56
4066407,1.93,-0.23,1.7,Carsen Edwards,2509,Purdue Boilermakers,1360.16
3136993,1.93,-0.23,1.7,P.J. Thompson,2509,Purdue Boilermakers,1360.16
3136991,1.93,-0.23,1.7,Dakota Mathias,2509,Purdue Boilermakers,1360.16
3136990,1.93,-0.23,1.7,Isaac Haas,2509,Purdue Boilermakers,1360.16
3148992,2.32,-0.63,1.69,Jordan Caroline,2440,Nevada Wolf Pack,1423.24
3136989,1.5,0.17,1.67,Vincent Edwards,2509,Purdue Boilermakers,1226.64
3134884,1.89,-0.22,1.67,Parker Jackson-Cartwright,12,Arizona Wildcats,1435.16
3134882,1.89,-0.22,1.67,Dusan Ristic,12,Arizona Wildcats,1435.16
4278129,1.89,-0.22,1.67,Deandre Ayton,12,Arizona Wildcats,1435.16
3136459,1.22,0.44,1.66,Reed Tellinghuisen,2571,South Dakota State Jackrabbits,1136.44
3136460,1.22,0.44,1.66,Mike Daum,2571,South Dakota State Jackrabbits,1136.44
3906761,1.22,0.44,1.66,Tevin King,2571,South Dakota State Jackrabbits,1136.44
67274,0.71,0.95,1.66,Jordy Kuiper,2430,UNC Greensboro Spartans,1335.6
3948854,0.7,0.96,1.66,Demetrius Troy,2430,UNC Greensboro Spartans,1331.6
3948855,0.7,0.96,1.66,James Dickey,2430,UNC Greensboro Spartans,1331.6
4279451,2.51,-0.86,1.65,Marreon Jackson,2649,Toledo Rockets,1284.84
3136929,0.01,1.64,1.65,Lamonte Bearden,98,Western Kentucky Hilltoppers,1168.72
3948135,0.76,0.86,1.62,Anthony Green,111,Northeastern Huskies,1424.64
4067306,0.76,0.86,1.62,Shawn Occeus,111,Northeastern Huskies,1424.64
3136522,0.76,0.86,1.62,Vasa Pusica,111,Northeastern Huskies,1424.64
4067308,0.76,0.86,1.62,Maxime Boursiquot,111,Northeastern Huskies,1424.64
4066253,1.56,0.05,1.61,Anfernee McLemore,2,Auburn Tigers,999.52
4066457,2.23,-0.63,1.6,Austin Reaves,2724,Wichita State Shockers,606.52
3138196,1.92,-0.32,1.5999999999999999,Cameron Johnson,153,North Carolina Tar Heels,1242.16
3138161,2.53,-0.94,1.5899999999999999,Cody Martin,2440,Nevada Wolf Pack,1189.72
68109,0.92,0.68,1.6,AJ Sumbry,2681,Wagner Seahawks,1410.4
3136085,0.92,0.68,1.6,JoJo Cooper,2681,Wagner Seahawks,1410.4
3136086,0.92,0.68,1.6,Romone Saunders,2681,Wagner Seahawks,1410.4
4067190,2.58,-0.99,1.59,Jalen Dupree,93,Murray State Racers,793.12
4278303,0.45,1.11,1.56,Ryghe Lyons,2447,Nicholls Colonels,1293.28
66621,1.77,-0.22,1.55,Dwight Coleby,98,Western Kentucky Hilltoppers,1300.2
4067277,-0.02,1.57,1.55,Selvedin Planincic,2099,Canisius Golden Griffins,1194.64
3948134,0.69,0.85,1.54,Donnell Gresham Jr.,111,Northeastern Huskies,1353.44
3951877,0.13,1.41,1.54,Trevond Barnes,2261,Hampton Pirates,987.6800000000001
4070762,0.13,1.41,1.54,Jermaine Marrow,2261,Hampton Pirates,987.6800000000001
3951878,0.13,1.41,1.54,Akim Mitchell,2261,Hampton Pirates,987.6800000000001
66402,1.26,0.28,1.54,E.C. Matthews,227,Rhode Island Rams,1291.0
3133843,1.26,0.28,1.54,Jared Terrell,227,Rhode Island Rams,1291.0
3924874,1.26,0.28,1.54,Andre Berry,227,Rhode Island Rams,1291.0
67440,1.1,0.42,1.52,Skyler Flatten,2571,South Dakota State Jackrabbits,1068.96
4279527,1.1,0.42,1.52,David Jenkins Jr.,2571,South Dakota State Jackrabbits,1068.96
66203,1.29,0.22,1.51,Tre'Shaun Fletcher,2649,Toledo Rockets,1287.28
3907086,1.29,0.22,1.51,Taylor Adway,2649,Toledo Rockets,1287.28
4067032,-0.02,1.53,1.51,Randy Haynes,295,Old Dominion Monarchs,1320.8
66735,-0.02,1.53,1.51,Brandan Stith,295,Old Dominion Monarchs,1320.8
3137712,0.52,0.98,1.5,Trey Kell,21,San Diego State Aztecs,1181.84
4278594,1.07,0.4,1.4700000000000002,Naji Marshall,2752,Xavier Musketeers,1083.24
61792,0.32,1.15,1.47,Peter Jurkin,2193,East Tennessee State Buccaneers,1158.52
4067602,0.32,1.15,1.47,Jermaine Long,2193,East Tennessee State Buccaneers,1158.52
66729,1.19,0.27,1.46,Marquis Salmon,2640,Texas Southern Tigers,575.28
3914284,1.19,0.27,1.46,Derrick Bruce,2640,Texas Southern Tigers,575.28
4279884,1.08,0.37,1.4500000000000002,Chase Freeman,2681,Wagner Seahawks,742.96
4066838,1.0,0.45,1.45,AJ Brodeur,219,Pennsylvania Quakers,1107.56
3155741,1.0,0.45,1.45,Darnell Foreman,219,Pennsylvania Quakers,1107.56
4067741,0.98,0.47,1.45,Josh Ferguson,2737,Winthrop Eagles,1238.68
3907359,1.29,0.15,1.44,Malik Newman,2305,Kansas Jayhawks,1075.3600000000001
3129936,0.43,1.01,1.44,Nick Harris,232,Charleston Cougars,1309.36
4067861,-0.11,1.53,1.42,Ivan Canete,2617,Stephen F. Austin Lumberjacks,1311.3600000000001
3141263,1.15,0.26,1.41,Jeff Thomas,2247,Georgia State Panthers,1081.64
4070738,1.31,0.1,1.4100000000000001,Jalan McCloud,2193,East Tennessee State Buccaneers,1208.04
4067712,1.13,0.27,1.4,Triston Simpson,233,South Dakota Coyotes,1050.0
3906774,1.13,0.27,1.4,Tyler Hagedorn,233,South Dakota Coyotes,1050.0
4067714,1.13,0.27,1.4,Trey Burch-Manning,233,South Dakota Coyotes,1050.0
3149036,1.13,0.27,1.4,Matt Mooney,233,South Dakota Coyotes,1050.0
4277961,1.31,0.09,1.4000000000000001,Jaren Jackson Jr.,127,Michigan State Spartans,1243.64
4066382,1.31,0.09,1.4000000000000001,Cassius Winston,127,Michigan State Spartans,1243.64
4066384,1.31,0.09,1.4000000000000001,Nick Ward,127,Michigan State Spartans,1243.64
4279863,0.99,0.4,1.3900000000000001,Bobby Planutis,116,Mount St. Mary's Mountaineers,1045.1200000000001
4280081,-0.83,2.21,1.38,Marques Wilson,2329,Lehigh Mountain Hawks,717.2
3946998,0.07,1.31,1.3800000000000001,Mark Hughes,2750,Wright State Raiders,1460.32
4067458,0.07,1.31,1.3800000000000001,Loudon Love,2750,Wright State Raiders,1460.32
3133935,0.07,1.31,1.3800000000000001,Parker Ernsthausen,2750,Wright State Raiders,1460.32
3133933,0.07,1.31,1.3800000000000001,Grant Benzinger,2750,Wright State Raiders,1460.32
4277957,0.88,0.5,1.38,Isaiah Livers,130,Michigan Wolverines,1031.16
4280225,1.93,-0.55,1.38,Iwin Ellis,2504,Prairie View A&M Panthers,553.0
3906564,0.67,0.7,1.37,Lindsey Drew,2440,Nevada Wolf Pack,861.04
66175,-0.51,1.87,1.36,Brandon Randolph,3084,Utah Valley Wolverines,950.4
4279329,0.42,0.94,1.3599999999999999,Malik Ellison,2199,Eastern Michigan Eagles,762.8
3141262,1.45,-0.1,1.3499999999999999,Jordan Session,2247,Georgia State Panthers,1356.88
3906647,1.45,-0.1,1.3499999999999999,Devin Mitchell,2247,Georgia State Panthers,1356.88
4067785,1.45,-0.1,1.3499999999999999,D'Marcus Simonds,2247,Georgia State Panthers,1356.88
3906644,1.45,-0.1,1.3499999999999999,Malik Benlevi,2247,Georgia State Panthers,1356.88
3907089,1.13,0.22,1.3499999999999999,Jaelan Sanford,2649,Toledo Rockets,1356.52
3907091,1.13,0.22,1.3499999999999999,Nate Navigato,2649,Toledo Rockets,1356.52
4066958,0.93,0.41,1.34,Max Heidegger,2540,UC Santa Barbara Gauchos,1184.4
3137259,0.93,0.41,1.34,Gabe Vincent,2540,UC Santa Barbara Gauchos,1184.4
4284627,0.93,0.41,1.34,Marcus Jackson,2540,UC Santa Barbara Gauchos,1184.4
3138160,2.14,-0.8,1.34,Caleb Martin,2440,Nevada Wolf Pack,1210.96
3906464,0.35,0.98,1.33,Jahshire Hardnett,252,BYU Cougars,1405.76
3129951,0.35,0.98,1.33,Elijah Bryant,252,BYU Cougars,1405.76
4066657,0.35,0.98,1.33,TJ Haws,252,BYU Cougars,1405.76
3911619,1.63,-0.3,1.3299999999999998,Kenny Williams,153,North Carolina Tar Heels,1371.96
3133629,0.73,0.59,1.3199999999999998,Keenan Evans,2641,Texas Tech Red Raiders,1181.44
3133630,0.73,0.59,1.3199999999999998,Justin Gray,2641,Texas Tech Red Raiders,1181.44
4280256,0.11,1.21,1.32,Mark Flagg,2598,St. Francis (PA) Red Flash,543.8
67387,-0.15,1.46,1.31,Joshua Filmore,2545,SE Louisiana Lions,1346.12
3924901,-0.15,1.46,1.31,Marlain Veal,2545,SE Louisiana Lions,1346.12
3130510,0.19,1.12,1.31,Christian Terrell,526,Florida Gulf Coast Eagles,585.4399999999999
4066509,-0.17,1.48,1.31,Nicholas Robinson,2603,Saint Joseph's Hawks,608.96
67441,0.95,0.35,1.2999999999999998,Anders Broman,2737,Winthrop Eagles,1312.24
3129932,0.95,0.35,1.2999999999999998,Xavier Cooks,2737,Winthrop Eagles,1312.24
3133872,1.88,-0.57,1.31,Idris Taqqee,179,St. Bonaventure Bonnies,1388.88
66934,1.88,-0.57,1.31,Matt Mobley,179,St. Bonaventure Bonnies,1388.88
3133874,1.88,-0.57,1.31,Jaylen Adams,179,St. Bonaventure Bonnies,1388.88
4066829,0.89,0.39,1.28,Seth Towns,108,Harvard Crimson,1070.48
4066828,0.89,0.39,1.28,Christian Juzang,108,Harvard Crimson,1070.48
3153395,1.34,-0.05,1.29,Zachary Hamilton,2504,Prairie View A&M Panthers,1068.08
4068008,1.34,-0.05,1.29,JD Wallace,2504,Prairie View A&M Panthers,1068.08
3906966,0.73,0.55,1.28,Max Rothschild,219,Pennsylvania Quakers,1045.8799999999999
3155740,0.73,0.55,1.28,Antonio Woods,219,Pennsylvania Quakers,1045.8799999999999
4066837,0.73,0.55,1.28,Ryan Betley,219,Pennsylvania Quakers,1045.8799999999999
3919436,0.25,1.02,1.27,Kimani Jackson,2447,Nicholls Colonels,1370.8
4067758,0.25,1.02,1.27,Jahvaughn Powell,2447,Nicholls Colonels,1370.8
4278304,0.25,1.02,1.27,Kevin Johnson,2447,Nicholls Colonels,1370.8
3906763,0.31,0.95,1.26,Cole Gentry,2750,Wright State Raiders,1325.8
4067435,-0.67,1.94,1.27,Bryce Barnes,270,Milwaukee Panthers,950.8
3147503,0.06,1.18,1.24,Jalen Hudson,57,Florida Gators,591.28
3908813,1.34,-0.11,1.23,Devin Liggeons,2681,Wagner Seahawks,939.72
4067910,0.91,0.31,1.22,Jonah Antonio,116,Mount St. Mary's Mountaineers,1175.3200000000002
3129929,1.45,-0.23,1.22,Desean Murray,2,Auburn Tigers,1361.76
4066248,1.45,-0.23,1.22,Jared Harper,2,Auburn Tigers,1361.76
4280221,1.62,-0.39,1.23,Gary Blackston,2504,Prairie View A&M Panthers,921.84
3133819,0.62,0.6,1.22,Christian Sengfelder,68,Boise State Broncos,1268.64
3149010,0.62,0.6,1.22,Chandler Hutchison,68,Boise State Broncos,1268.64
3149009,0.62,0.6,1.22,Zach Haney,68,Boise State Broncos,1268.64
66818,0.62,0.6,1.22,Lexus Williams,68,Boise State Broncos,1268.64
3138155,1.96,-0.75,1.21,Joel Berry II,153,North Carolina Tar Heels,1439.76
3138154,1.96,-0.75,1.21,Theo Pinson,153,North Carolina Tar Heels,1439.76
3911620,1.96,-0.75,1.21,Luke Maye,153,North Carolina Tar Heels,1439.76
4280173,0.68,0.53,1.21,Alessandro Lever,2253,Grand Canyon Lopes,1054.64
4067332,0.68,0.53,1.21,Oscar Frayer,2253,Grand Canyon Lopes,1054.64
66377,0.68,0.53,1.21,Keonta Vernon,2253,Grand Canyon Lopes,1054.64
66700,0.68,0.53,1.21,Joshua Braun,2253,Grand Canyon Lopes,1054.64
3134898,0.68,0.53,1.21,Casey Benson,2253,Grand Canyon Lopes,1054.64
67180,0.84,0.37,1.21,Zach Lewis,314,Iona Gaels,658.08
4066932,-0.49,1.69,1.2,John Edgar Jr.,300,UC Irvine Anteaters,1136.52
3912274,-0.21,1.4,1.19,Daniel Giddens,333,Alabama Crimson Tide,746.8
3923221,0.47,0.71,1.18,Ajdin Penava,276,Marshall Thundering Herd,1338.92
66609,1.15,0.04,1.19,Stanford Robinson,227,Rhode Island Rams,1222.52
3134916,0.43,0.75,1.18,Jordan McLaughlin,30,USC Trojans,1329.24
3134918,0.43,0.75,1.18,Elijah Stewart,30,USC Trojans,1329.24
66829,0.56,0.62,1.1800000000000002,Leland King II,2540,UC Santa Barbara Gauchos,1123.68
66196,2.26,-1.09,1.1699999999999997,Kendall Stephens,2440,Nevada Wolf Pack,1353.36
67279,-0.51,1.68,1.17,Jordan Capps,2545,SE Louisiana Lions,1020.36
3149934,1.43,-0.28,1.15,Donte Clark,2640,Texas Southern Tigers,643.36
3919350,0.19,0.95,1.14,Garrison Goode,302,UC Davis Aggies,1179.12
3906490,0.47,0.66,1.13,Greg King,315,Niagara Purple Eagles,1186.52
3155750,0.65,0.48,1.13,Schadrac Casimir,314,Iona Gaels,1240.3600000000001
4279481,0.22,0.9,1.12,Takal Molson,2099,Canisius Golden Griffins,1271.2
4067275,0.22,0.9,1.12,Malik Johnson,2099,Canisius Golden Griffins,1271.2
67341,0.22,0.9,1.12,Jermaine Crumpton,2099,Canisius Golden Griffins,1271.2
4067278,0.22,0.9,1.12,Isaiah Reese,2099,Canisius Golden Griffins,1271.2
4066883,-0.28,1.4,1.1199999999999999,Austen Awosika,2239,Cal State Fullerton Titans,881.36
3922231,1.97,-0.86,1.1099999999999999,Prince Ali,26,UCLA Bruins,984.68
4278395,0.01,1.09,1.1,Taylor Funk,2603,Saint Joseph's Hawks,1266.16
3136896,1.6,-0.51,1.09,Antino Jackson,167,New Mexico Lobos,996.88
3129937,0.85,0.23,1.08,Cameron Johnson,232,Charleston Cougars,1390.12
67154,0.85,0.23,1.08,Joe Chealey,232,Charleston Cougars,1390.12
3912295,0.85,0.23,1.08,Grant Riller,232,Charleston Cougars,1390.12
4067177,0.1,0.98,1.08,Michael Buckland,288,Lipscomb Bisons,914.52
3951879,0.08,1.0,1.08,Kalin Fisher,2261,Hampton Pirates,914.88
3133636,0.48,0.59,1.0699999999999998,Daxter Miles Jr.,277,West Virginia Mountaineers,1170.32
4066656,0.04,1.03,1.07,Yoeli Childs,252,BYU Cougars,1340.2
4066435,-0.71,1.79,1.08,Jonah Mathews,30,USC Trojans,721.6
4067008,-0.38,1.44,1.06,Tyrik Dixon,2393,Middle Tennessee Blue Raiders,1008.36
3133632,0.8,0.25,1.05,Norense Odiase,2641,Texas Tech Red Raiders,1173.68
3132483,0.35,0.7,1.0499999999999998,Chris Cokley,5,UAB Blazers,1184.04
4277933,1.2,-0.15,1.05,Wesley Harris,277,West Virginia Mountaineers,1438.32
4066333,1.2,-0.15,1.05,Sagaba Konate,277,West Virginia Mountaineers,1438.32
3133635,1.2,-0.15,1.05,Jevon Carter,277,West Virginia Mountaineers,1438.32
66772,0.68,0.37,1.05,Tk Edogi,314,Iona Gaels,1410.0
4067429,0.45,0.6,1.05,Tarkus Ferguson,82,UIC Flames,1178.28
3155937,0.69,0.35,1.04,Jon Elmore,276,Marshall Thundering Herd,1492.4
3914283,0.42,0.62,1.04,Chimezie Metu,30,USC Trojans,1255.0
3922230,1.26,-0.22,1.04,Aaron Holiday,26,UCLA Bruins,1412.68
4278528,1.26,-0.22,1.04,Kris Wilkes,26,UCLA Bruins,1412.68
3155536,1.26,-0.22,1.04,Thomas Welsh,26,UCLA Bruins,1412.68
4278650,0.75,0.28,1.03,Jalen Sanders,2458,Northern Colorado Bears,1461.16
3912832,0.75,0.28,1.03,Jordan Davis,2458,Northern Colorado Bears,1461.16
3913584,0.75,0.28,1.03,Andre Spight,2458,Northern Colorado Bears,1461.16
