Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Clay Gayman, Coryon Mason, Damien Daniels, Kolton Kohl, Reggie Miller",40.0,90.5,30.74,88.04347826086956,57.30337078651685,88.04,55.43,45.65,98.91,9.78,35.87,0.0,0.0,19.57,31.52,0.0,15.22,4.35,20.65,17.39,51.09,Abilene Christian Wildcats
"Joe Pleasant, Kolton Kohl, Mahki Morris, Paul Hiepler, Reggie Miller",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Coryon Mason, Damien Daniels, Joe Pleasant, Kolton Kohl, Reggie Miller",759.9,1538.5,16.92,93.25192802056556,76.33136094674556,93.25,74.61,50.9,100.26,9.06,25.58,0.0,0.0,17.03,30.72,0.0,12.28,3.34,16.77,23.46,47.75,Abilene Christian Wildcats
"Damien Daniels, Joe Pleasant, Kolton Kohl, Mahki Morris, Reggie Miller",240.0,469.5,16.89,98.51380042462846,81.62393162393163,98.51,81.1,53.5,101.7,9.34,28.45,0.0,0.0,15.5,29.51,0.0,9.55,4.25,13.8,22.29,45.01,Abilene Christian Wildcats
"Airion Simmons, Coryon Mason, Damien Daniels, Kolton Kohl, Reggie Miller",80.0,155.0,15.24,76.35135135135135,61.111111111111114,76.35,66.89,39.86,89.19,10.14,30.41,0.0,0.0,13.51,27.03,0.0,12.16,3.38,24.32,35.14,40.54,Abilene Christian Wildcats
"A.J. Walker, Ameka Akaya, Chris Joyce, Keaton Van Soelen, Nikc Jackson",40.0,71.5,2.21,92.7536231884058,90.54054054054053,92.75,97.1,52.17,94.2,8.7,26.09,0.0,0.0,11.59,30.43,0.0,10.14,5.8,17.39,30.43,42.02,Air Force Falcons
"A.J. Walker, Ameka Akaya, Chris Joyce, Glen McClintock, Nikc Jackson",200.0,333.5,-6.73,93.27217125382263,100.0,93.27,103.98,44.04,92.35,16.51,44.34,0.0,0.0,9.48,26.61,0.0,9.48,4.28,17.13,25.69,36.09,Air Force Falcons
"A.J. Walker, Camden Vander Zwaag, Carter Murphy, Chris Joyce, Nikc Jackson",40.0,74.0,-13.33,86.66666666666667,100.0,86.67,97.33,48.0,97.33,8.0,32.0,0.0,0.0,13.33,18.67,0.0,16.0,2.67,16.0,21.33,32.0,Air Force Falcons
"A.J. Walker, Ameka Akaya, Carter Murphy, Chris Joyce, Nikc Jackson",160.0,289.5,-22.37,72.88732394366197,95.25423728813558,72.89,98.94,40.49,87.32,5.63,25.35,0.0,0.0,8.45,25.7,0.0,10.92,5.99,21.13,25.0,34.15,Air Force Falcons
"A.J. Walker, Chris Joyce, Glen McClintock, Keaton Van Soelen, Nikc Jackson",440.0,802.0,-25.05,81.73803526448363,106.79012345679013,81.74,108.94,44.21,84.63,8.31,25.44,0.0,0.0,6.68,25.44,0.0,10.08,2.39,22.04,22.04,32.12,Air Force Falcons
"Ali Ali, Camron Reece, Greg Tribble, Loren Cristian Jackson, Maishe Dailey",80.0,159.0,23.41,106.21118012422359,82.80254777070064,106.21,80.75,55.9,100.62,13.66,44.72,0.0,0.0,17.39,38.51,0.0,9.32,0.62,16.77,19.88,55.9,Akron Zips
"Ali Ali, Camron Reece, Jermaine Marshall, Loren Cristian Jackson, Maishe Dailey",40.0,86.5,8.03,105.68181818181819,97.6470588235294,105.68,94.32,61.36,110.23,4.55,25.0,0.0,0.0,19.32,29.55,0.0,6.82,5.68,9.09,20.45,48.87,Akron Zips
"Ali Ali, Bryan Trimble Jr., Enrique Freeman, Loren Cristian Jackson, Maishe Dailey",644.6,1240.5,7.46,98.95666131621188,91.49797570850203,98.96,90.69,51.52,99.04,13.16,36.68,0.0,0.0,15.01,35.55,0.0,6.1,4.33,15.97,23.35,50.56,Akron Zips
"Ali Ali, Bryan Trimble Jr., Enrique Freeman, Greg Tribble, Loren Cristian Jackson",165.0,325.0,-4.31,91.38461538461539,95.6923076923077,91.38,95.69,50.77,107.38,8.31,31.08,0.0,0.0,19.08,32.62,0.0,5.23,7.08,11.69,22.15,51.7,Akron Zips
"Cameron Tucker, Dailin Smith, EJ Williams, Garrett Hicks, Jalen Johnson",239.8,475.0,2.88,86.49789029535864,83.61344537815127,86.5,83.97,47.47,100.42,7.38,23.0,0.0,0.0,18.57,35.23,0.0,7.81,5.27,18.14,21.1,53.8,Alabama A&M Bulldogs
"EJ Williams, Garrett Hicks, Jalen Johnson, Jevon Tatum, London Riley",40.0,82.5,2.6,93.5064935064935,90.9090909090909,93.51,103.9,46.75,90.91,12.99,27.27,0.0,0.0,15.58,37.66,0.0,5.19,3.9,24.68,31.17,53.24,Alabama A&M Bulldogs
"Dailin Smith, EJ Williams, Garrett Hicks, Jalen Johnson, Jevon Tatum",80.0,166.5,-3.98,76.96969696969697,80.95238095238095,76.97,82.42,44.85,94.55,6.06,23.03,0.0,0.0,12.73,35.15,0.0,6.67,3.03,18.18,27.27,47.88,Alabama A&M Bulldogs
"Brandon Houston, Dailin Smith, Garrett Hicks, Jalen Johnson, Jevon Tatum",40.0,81.0,-4.56,65.06024096385542,69.62025316455697,65.06,66.27,32.53,77.11,7.23,24.1,0.0,0.0,6.02,43.37,0.0,2.41,4.82,28.92,18.07,49.39,Alabama A&M Bulldogs
"Brandon Powell, Garrett Hicks, Jalen Johnson, Jevon Tatum, Myles Parker",40.0,70.0,-14.54,53.03030303030303,67.56756756756756,53.03,75.76,31.82,93.94,1.52,19.7,0.0,0.0,12.12,40.91,0.0,10.61,6.06,18.18,22.73,53.03,Alabama A&M Bulldogs
