athlete_id,o_rapm,d_rapm,rapm,athlete_display_name,team_id,team_display_name,total_poss
5183875,1.56,1.51,3.0700000000000003,Joshua Dent,2608,Saint Mary's Gaels,1139.3608522499749
5105847,1.53,1.54,3.0700000000000003,Evan Mahaffey,2006,Akron Zips,1018.3541481003978
5238195,1.68,1.38,3.0599999999999996,Boogie Fland,57,Florida Gators,1074.3265684863522
5176787,0.72,2.33,3.05,Emmanuel Innocenti,2250,Gonzaga Bulldogs,823.8485176262367
4858604,1.11,1.92,3.0300000000000002,Pryce Sandfort,158,Nebraska Cornhuskers,1201.423965271234
5142621,1.36,1.63,2.99,Chris Cenac Jr.,248,Houston Cougars,841.2377808053735
5241415,1.38,1.59,2.9699999999999998,Nolan Minessale,2900,St. Thomas-Minnesota Tommies,963.6357369330156
5174657,1.25,1.7,2.95,Alex Condon,57,Florida Gators,1082.7397510044218
5175787,0.88,2.07,2.9499999999999997,Mahmoud Fofana,2463,Cal State Northridge Matadors,1258.666827064318
5144124,1.22,1.7,2.92,Nikolas Khamenia,150,Duke Blue Devils,625.1671868550743
5105853,2.02,0.89,2.91,Fletcher Loyer,2509,Purdue Boilermakers,1153.6620495211748
5108059,1.65,1.26,2.91,Tavari Johnson,2006,Akron Zips,1209.9092857766093
5174623,1.86,1.03,2.89,David Green,202,Tulsa Golden Hurricane,987.3652163924788
5105809,1.42,1.42,2.84,Tarris Reed Jr.,41,UConn Huskies,993.553583624596
5240387,2.41,0.44,2.85,Tyler Behrend,202,Tulsa Golden Hurricane,792.5018942787291
5106058,0.79,2.04,2.83,Emanuel Sharp,248,Houston Cougars,1019.0696270429232
5177516,0.73,2.08,2.81,Chrishawn Christmas,2617,Stephen F. Austin Lumberjacks,1167.7050278319844
4838717,1.56,1.24,2.8,Patrick Wessler,350,UNC Wilmington Seahawks,914.4723130427949
5241658,1.81,0.97,2.7800000000000002,DeSean Goode,2523,Robert Morris Colonials,1126.757316412652
5174665,1.61,1.16,2.77,Zvonimir Ivisic,356,Illinois Fighting Illini,574.6289520008958
4873161,1.02,1.75,2.77,Jordan McCullum,2193,East Tennessee State Buccaneers,727.3891082359435
5106262,0.98,1.79,2.77,Zuby Ejiofor,2599,St. John's Red Storm,1211.5956721118898
5243088,0.46,2.3,2.76,Jerald Colonel,2617,Stephen F. Austin Lumberjacks,972.4283518007611
5105691,1.27,1.48,2.75,Austin Benigni,2426,Navy Midshipmen,1173.7514308912064
5174955,1.03,1.71,2.74,Paulius Murauskas,2608,Saint Mary's Gaels,997.7583814220937
5195079,1.81,0.92,2.73,Adlan Elamin,328,Utah State Aggies,856.2568289932416
5041954,1.12,1.6,2.72,Trey McKenney,130,Michigan Wolverines,854.2431987957777
5287474,1.11,1.61,2.72,Dame Sarr,150,Duke Blue Devils,839.8283692687393
4699760,1.29,1.42,2.71,Joseph Pinion,58,South Florida Bulls,1098.5016066332778
4703396,1.32,1.36,2.68,Graham Ike,2250,Gonzaga Bulldogs,930.2746953141592
4700527,1.38,1.29,2.67,Tyon Grant-Foster,2250,Gonzaga Bulldogs,780.5285089075244
5054083,1.9,0.77,2.67,Silas Demary Jr.,41,UConn Huskies,1179.3736220534652
5175591,2.28,0.38,2.6599999999999997,C.J. Cox,2509,Purdue Boilermakers,957.1561031020461
4701125,1.03,1.63,2.66,Javohn Garcia,2377,McNeese Cowboys,966.0926261179056
4711255,1.62,1.03,2.6500000000000004,Jeremy Fears Jr.,127,Michigan State Spartans,1107.6526197640032
5177736,1.72,0.93,2.65,Ben Humrichous,356,Illinois Fighting Illini,751.3800849847757
5174971,1.23,1.42,2.65,Rueben Chinyelu,57,Florida Gators,906.3546687204346
5311896,1.57,1.08,2.6500000000000004,Ivan Kharchenkov,12,Arizona Wildcats,1067.3392893439332
5175065,1.02,1.62,2.64,Alex Cotton,47,Howard Bison,716.941600634323
5041937,1.18,1.45,2.63,Cayden Boozer,150,Duke Blue Devils,798.5958409176615
5192142,0.97,1.65,2.62,Cedric Taylor III,47,Howard Bison,923.537978487979
5238200,2.0,0.61,2.61,Urban Klavzar,57,Florida Gators,756.8597609811476
5106037,1.36,1.24,2.6,Keon Thompson,2617,Stephen F. Austin Lumberjacks,1154.7156937732734
5313560,1.42,1.18,2.5999999999999996,Wes Enis,58,South Florida Bulls,1262.1317808441
4432737,1.45,1.15,2.5999999999999996,Jaden Bradley,12,Arizona Wildcats,1159.9209974366015
5242131,1.6,0.97,2.5700000000000003,Owen Aquino,2272,High Point Panthers,918.6872864918757
5239571,1.47,1.09,2.56,Braden Frager,158,Nebraska Cornhuskers,758.4308413942539
5312926,1.02,1.54,2.56,Luke Moore,2110,Central Arkansas Bears,1086.1656521440138
5314226,1.48,1.07,2.55,Mynor Strong,2649,Toledo Rockets,748.7894734731439
5196866,1.27,1.27,2.54,Caden Diggs,2378,UMBC Retrievers,691.0443557800967
5060727,1.27,1.26,2.5300000000000002,Tyler Thompson,149,Montana Grizzlies,1128.5938554412742
5080489,1.42,1.09,2.51,Thomas Haugh,57,Florida Gators,1131.5630796215596
5108060,1.31,1.19,2.5,Amani Lyles,2006,Akron Zips,1051.980248951668
4683147,0.36,2.11,2.4699999999999998,Jalen Warley,2250,Gonzaga Bulldogs,672.872627653834
4897018,2.09,0.37,2.46,Camren Hunter,2110,Central Arkansas Bears,1177.4869578011212
5240980,1.45,1.01,2.46,Mikey Lewis,2608,Saint Mary's Gaels,804.7311804903703
5241491,0.43,2.03,2.46,Justin Menard,2368,Marist Red Foxes,1105.119329937457
5241471,1.15,1.29,2.44,Eric Mahaffey,2006,Akron Zips,782.8849023646475
4873184,1.79,0.64,2.43,Aiden Sherrell,333,Alabama Crimson Tide,825.7708894596936
5174973,2.42,0.01,2.4299999999999997,Oscar Cluff,2509,Purdue Boilermakers,935.8789646684426
5122836,0.48,1.95,2.4299999999999997,Jamal Fuller,112358,Long Island University Sharks,1161.9963675138688
5217196,1.1,1.32,2.42,Jamarion Batemon,66,Iowa State Cyclones,550.3925873136687
5107169,0.75,1.64,2.3899999999999997,Xaivian Lee,57,Florida Gators,950.8980401884205
4870564,0.99,1.39,2.38,Joshua Jefferson,66,Iowa State Cyclones,1147.9630032817445
5252505,0.75,1.63,2.38,DJ Armstrong Jr.,2378,UMBC Retrievers,982.5769288275044
5176333,1.2,1.17,2.37,Koree Cotton,292,UT Rio Grande Valley Vaqueros,1107.046852928093
5105642,1.05,1.31,2.3600000000000003,Oziyah Sellers,2599,St. John's Red Storm,1162.8268780415367
5242922,1.18,1.18,2.36,Justice Shoats,2561,Siena Saints,1333.1256729184315
5103630,2.41,-0.05,2.3600000000000003,John Blackwell,275,Wisconsin Badgers,1343.7200199526678
5107864,1.32,1.04,2.3600000000000003,Mason Falslev,328,Utah State Aggies,1251.3625711564841
4897438,2.0,0.36,2.36,Trey Kaufman-Renn,2509,Purdue Boilermakers,1103.366125465688
4707481,1.57,0.79,2.3600000000000003,Michael Imariagbe,2750,Wright State Raiders,916.4422696797259
4565698,0.62,1.74,2.36,Bryce Hopkins,2599,St. John's Red Storm,1204.42242772504
5174672,1.81,0.54,2.35,Michael Belle,2670,VCU Rams,840.1388477754501
4898210,1.1,1.25,2.35,Nana Owusu-Anane,2253,Grand Canyon Lopes,1234.0080181319602
5109020,1.26,1.08,2.34,Carter Bjerke,2900,St. Thomas-Minnesota Tommies,798.7734087054578
5241470,0.52,1.82,2.34,Sharron Young,2006,Akron Zips,673.9523521465137
4683944,2.76,-0.44,2.32,Tyler Lundblade,2057,Belmont Bruins,1244.093192229583
5182713,0.43,1.88,2.31,Jo Valrie,2565,SIU Edwardsville Cougars,849.334256470885
4873147,0.77,1.54,2.31,Taj DeGourville,21,San Diego State Aztecs,787.0600335700033
4904924,0.56,1.73,2.29,Corey Dunning,2504,Prairie View A&M Panthers,743.3770827330175
5041951,2.37,-0.09,2.2800000000000002,Meleek Thomas,8,Arkansas Razorbacks,1201.488344147941
4873202,1.16,1.12,2.2800000000000002,Isaac Davis,3084,Utah Valley Wolverines,656.82087029012
5243053,1.94,0.31,2.25,Brant Byers,193,Miami (OH) RedHawks,1126.985820517848
5105815,1.43,0.82,2.25,Jaxon Kohler,127,Michigan State Spartans,963.5737688914619
5176359,1.32,0.93,2.25,Christian Hammond,2541,Santa Clara Broncos,1087.5746446730204
5177185,1.51,0.73,2.24,Trevor Mullin,43,Yale Bulldogs,716.523975575558
5106283,0.51,1.72,2.23,Dillon Mitchell,2599,St. John's Red Storm,1145.9654044983067
5107295,1.09,1.15,2.24,TJ Hurley,261,Vermont Catamounts,925.4991715097622
5105854,2.58,-0.35,2.23,Braden Smith,2509,Purdue Boilermakers,1358.805280401311
5105821,0.98,1.25,2.23,Jaden Henley,2253,Grand Canyon Lopes,1165.3982671658582
5313031,1.29,0.94,2.23,Dillan Shaw,2608,Saint Mary's Gaels,979.2464470718302
5238222,0.94,1.26,2.2,Jacolb Fredson-Cole,2377,McNeese Cowboys,678.8415588128679
5106272,0.59,1.61,2.2,Milos Uzan,248,Houston Cougars,1066.7919554459168
5093252,1.71,0.49,2.2,Eian Elmer,193,Miami (OH) RedHawks,1103.7803957605813
5241754,1.8,0.38,2.18,Isaac Celiscar,43,Yale Bulldogs,803.048144272689
5105494,2.02,0.16,2.18,Drake Allen,328,Utah State Aggies,1024.2491164229718
5105571,1.01,1.17,2.1799999999999997,Henri Veesaar,153,North Carolina Tar Heels,894.9125374485349
5106843,1.16,1.01,2.17,DJ Richards Jr.,2377,McNeese Cowboys,892.215638669119
5060703,1.03,1.14,2.17,Elijah Crawford,82,UIC Flames,811.6796026375711
4432494,1.5,0.67,2.17,Markhi Strickland,2449,North Dakota State Bison,769.4811915856941
5175007,1.53,0.64,2.17,Andrej Stojakovic,356,Illinois Fighting Illini,826.5214095972012
5188026,0.92,1.24,2.16,Luke Haupt,167,New Mexico Lobos,1144.5594665928422
5150404,1.36,0.8,2.16,Chance Mallory,258,Virginia Cavaliers,827.6852662758602
5239632,1.43,0.73,2.16,Joshua DeCady,2275,Hofstra Pride,831.0764760074344
5106652,1.4,0.76,2.16,Shammah Scott,2006,Akron Zips,958.3484164800208
4897209,1.39,0.76,2.15,Brenton Knapper,2541,Santa Clara Broncos,719.9456609846046
5060700,0.81,1.34,2.1500000000000004,Joseph Tugler,248,Houston Cougars,840.1088543580571
5176087,1.1,1.05,2.1500000000000004,Donovan Draper,2426,Navy Midshipmen,757.4040582158206
5176632,1.04,1.1,2.14,Jackson Holcombe,3084,Utah Valley Wolverines,1074.117079785405
5236222,0.77,1.37,2.14,Preston Edmead,2275,Hofstra Pride,1157.2049630846723
4869764,1.54,0.58,2.12,Elliot Cadeau,130,Michigan Wolverines,1102.8499852174796
5242985,1.83,0.29,2.12,Travis Harper II,2634,Tennessee State Tigers,1201.638643883036
5241069,2.07,0.05,2.1199999999999997,Elijah Mahi,2541,Santa Clara Broncos,1027.3078632169293
5176735,1.41,0.71,2.12,Jerrell Bellamy,2653,Troy Trojans,630.1649232525145
4906515,1.15,0.97,2.12,Kody Clouet,2737,Winthrop Eagles,1082.0296898459892
5313012,1.02,1.1,2.12,Mario Saint-Supery,2250,Gonzaga Bulldogs,772.6181866387789
4873209,1.21,0.89,2.1,Patrick Ngongba II,150,Duke Blue Devils,529.4639568671319
5175726,0.71,1.4,2.11,Tyshawn Archie,2377,McNeese Cowboys,1070.7263417317388
5106732,0.95,1.15,2.0999999999999996,Noah Ross,350,UNC Wilmington Seahawks,920.8401038638611
5241411,1.81,0.28,2.09,Miles Barnstable,202,Tulsa Golden Hurricane,1047.7350367885797
5061584,1.26,0.84,2.1,Pharaoh Compton,21,San Diego State Aztecs,518.8963589355908
5241843,1.23,0.86,2.09,Marvin McGhee IV,2540,UC Santa Barbara Gauchos,743.9421173254833
5196916,0.9,1.17,2.07,Braylon Mullins,41,UConn Huskies,1073.9632772409573
4685659,1.33,0.74,2.0700000000000003,Brady Dunlap,139,Saint Louis Billikens,584.5427431594658
4702976,1.26,0.81,2.0700000000000003,Josh Odunowo,2378,UMBC Retrievers,717.947728133585
5241640,1.17,0.89,2.06,Andy Stefonowicz,2449,North Dakota State Bison,1023.510851530968
5239782,1.97,0.09,2.06,Cole McCormick,2110,Central Arkansas Bears,758.806821924911
4917149,0.91,1.14,2.05,Alex Karaban,41,UConn Huskies,1264.4659055040163
5105719,0.96,1.08,2.04,German Plotnikov,2275,Hofstra Pride,974.1621848173218
5101653,1.48,0.55,2.0300000000000002,Luke Skaljac,193,Miami (OH) RedHawks,901.2387306898214
5176649,0.36,1.67,2.03,Tennessee Rainwater,2330,Le Moyne Dolphins,913.9777940092807
5182581,1.13,0.9,2.03,Jose Roberto Tanchyn,2378,UMBC Retrievers,692.8322764951488
5241617,0.77,1.25,2.02,Ryan Kalambay,2174,Detroit Mercy Titans,937.4558617348423
5243128,1.07,0.95,2.02,Sheldon Williams,357,Texas A&M-Corpus Christi Islanders,1023.8157406040721
5242765,1.01,1.0,2.01,Ben Defty,104,Boston University Terriers,985.0012710827729
5174983,0.63,1.37,2.0,Aday Mara,130,Michigan Wolverines,936.2202169097895
5313853,0.0,1.99,1.99,Ty'Reek Coleman,2287,Illinois State Redbirds,769.4741407875496
5176770,1.35,0.64,1.9900000000000002,Jaden Harris,338,Kennesaw State Owls,764.4371129438724
5314163,0.72,1.26,1.98,Jomo Goings,112358,Long Island University Sharks,1046.3064188278759
4711271,0.74,1.23,1.97,Carl Cherenfant,2377,McNeese Cowboys,594.0450682871794
5183809,1.7,0.27,1.97,Ishan Sharma,139,Saint Louis Billikens,807.3398534581627
5175368,1.09,0.85,1.94,Lazar Djokovic,2670,VCU Rams,979.4396342144536
5314339,0.79,1.14,1.93,Luke Almodovar,2546,Southeast Missouri State Redhawks,1030.7935275959235
5178210,1.58,0.35,1.9300000000000002,Tylen Riley,202,Tulsa Golden Hurricane,979.060025352996
5107271,1.32,0.61,1.9300000000000002,Cam Morris III,2193,East Tennessee State Buccaneers,884.9503962082961
5196913,0.76,1.14,1.9,Davis Fogle,2250,Gonzaga Bulldogs,647.3081576149251
5314298,0.28,1.61,1.8900000000000001,Kevair Kennedy,2771,Merrimack Warriors,1343.9761196771194
5119063,1.15,0.74,1.89,Kaleb Lowery,2440,Nevada Wolf Pack,789.2680174058879
4898194,0.93,0.96,1.8900000000000001,Keaton Norris,2535,Samford Bulldogs,1070.7513630361964
5196931,1.05,0.83,1.88,Jordan Scott,127,Michigan State Spartans,807.8313107791479
5314736,1.23,0.65,1.88,Filip Brankovic,292,UT Rio Grande Valley Vaqueros,972.7951954910252
5243109,1.54,0.34,1.8800000000000001,Dominic Pangonis,2750,Wright State Raiders,1113.1230850751526
5106880,0.69,1.19,1.88,Jestin Porter,228,Clemson Tigers,977.1716426821561
4838703,0.9,0.98,1.88,Tyler Hendricks,3084,Utah Valley Wolverines,760.4392958414386
4596531,1.82,0.06,1.8800000000000001,Dante Harris,2634,Tennessee State Tigers,1239.2463132304179
5105453,0.69,1.18,1.8699999999999999,Jalen Pitre,2634,Tennessee State Tigers,985.3279507726634
4711256,1.6,0.27,1.87,Caleb Foster,150,Duke Blue Devils,738.2364594740783
5105885,1.65,0.21,1.8599999999999999,Kareem Rozier,2737,Winthrop Eagles,1022.2798564542271
5314297,0.69,1.17,1.8599999999999999,Ernest Shelton,2771,Merrimack Warriors,1341.0885365984834
5105859,1.04,0.82,1.8599999999999999,Antwone Woolfolk,193,Miami (OH) RedHawks,798.9983777118315
5107298,1.45,0.4,1.85,Donovan Oday,94,Northern Kentucky Norse,1221.9867565390252
5044426,0.3,1.56,1.86,Flory Bidunga,2305,Kansas Jayhawks,1118.2666482716447
5242999,0.52,1.33,1.85,Andrija Bukumirovic,2630,UT Martin Skyhawks,992.8644875426339
5241334,1.06,0.78,1.84,Jabez Jenkins,2057,Belmont Bruins,829.9711531042345
5105546,1.69,0.14,1.83,Malique Ewin,8,Arkansas Razorbacks,832.157961878394
5254338,0.74,1.09,1.83,Jake Hall,167,New Mexico Lobos,1234.9802140511588
5176317,0.29,1.54,1.83,Elijah Price,2440,Nevada Wolf Pack,1106.0330024769708
5214641,1.2,0.63,1.83,L.J. Cason,130,Michigan Wolverines,590.2842185252593
5105658,0.24,1.59,1.83,Dylan Darling,2599,St. John's Red Storm,843.812584409154
5177096,0.17,1.65,1.8199999999999998,Greg Gordon,112358,Long Island University Sharks,1161.2931829315057
5314591,0.65,1.16,1.81,Lateef Patrick,2617,Stephen F. Austin Lumberjacks,1116.8597494592893
5174954,0.19,1.62,1.81,Motiejus Krivas,12,Arizona Wildcats,945.0182464112174
5239554,1.18,0.63,1.81,Malachi Palmer,222,Villanova Wildcats,691.8667142863633
5108909,0.67,1.13,1.7999999999999998,Greedy Williams,350,UNC Wilmington Seahawks,1016.4501943206229
4685653,0.65,1.15,1.7999999999999998,Austin Herro,2900,St. Thomas-Minnesota Tommies,598.2735020820521
4895789,0.81,0.99,1.8,Noah Barnett,261,Vermont Catamounts,548.4243803163417
4698719,1.55,0.26,1.81,Trevon Brazile,8,Arkansas Razorbacks,1265.3447961847937
5105857,0.9,0.9,1.8,Will Berg,2724,Wichita State Shockers,773.280970304613
4432692,0.31,1.49,1.8,Casey Simmons,43,Yale Bulldogs,713.6760619193223
5107968,1.66,0.13,1.79,Ja'Kobi Gillespie,2633,Tennessee Volunteers,1192.9396656595382
5311846,1.04,0.75,1.79,Thijs De Ridder,258,Virginia Cavaliers,991.7794090382774
5107627,0.62,1.17,1.79,Jack Campion,2565,SIU Edwardsville Cougars,1015.8867275027151
4848637,0.61,1.18,1.79,Milan Momcilovic,66,Iowa State Cyclones,1094.4600440915456
5144110,2.31,-0.52,1.79,Jordan Watford,2511,Queens University Royals,796.638145426449
5106702,0.93,0.85,1.78,Andrew Ball,2405,Monmouth Hawks,737.1688657479077
5176241,0.1,1.68,1.78,BJ Davis,21,San Diego State Aztecs,927.4691029817577
4702158,-0.36,2.14,1.7800000000000002,Martel Williams,2856,California Baptist Lancers,1024.707769374961
4432175,0.74,1.03,1.77,Adam Miller,2250,Gonzaga Bulldogs,720.2831703966875
5037878,0.52,1.26,1.78,Ugonna Onyenso,258,Virginia Cavaliers,649.3631747131822
5182573,1.27,0.5,1.77,Aaron Nkrumah,2634,Tennessee State Tigers,1238.5829148211583
5311759,1.57,0.2,1.77,Chandler Bing,238,Vanderbilt Commodores,654.295684398998
5241610,-0.1,1.86,1.76,Reece Robinson,249,North Texas Mean Green,753.6630120098677
5176481,0.71,1.04,1.75,Andrew McKeever,2608,Saint Mary's Gaels,668.4672650944067
5183925,1.16,0.59,1.75,CJ Brown,58,South Florida Bulls,933.6083305393468
4895783,1.35,0.4,1.75,Nolan Winter,275,Wisconsin Badgers,1020.1557504432049
5313566,1.21,0.54,1.75,Ade Popoola,202,Tulsa Golden Hurricane,1026.5671469472666
5178199,0.38,1.37,1.75,Jakobi Heady,2065,Bethune-Cookman Wildcats,1250.0666798780658
4896852,0.92,0.83,1.75,Scotty Washington,2272,High Point Panthers,653.9203487792684
5312387,1.22,0.53,1.75,Christian Harmon,2032,Arkansas State Red Wolves,980.6693739669121
5144375,1.19,0.56,1.75,Larry Johnson,2377,McNeese Cowboys,1056.4774174593326
5315245,1.06,0.67,1.73,Tahlan Pettway,2717,Western Carolina Catamounts,746.4055743240822
5241592,1.11,0.61,1.7200000000000002,Braden Hausen,2272,High Point Panthers,833.8542787312572
5149077,1.69,0.03,1.72,Kingston Flemings,248,Houston Cougars,1121.6409801697077
5254340,0.83,0.89,1.72,Uriah Tenette,167,New Mexico Lobos,1031.165561302755
4897066,1.14,0.57,1.71,Andrés Marrero,2771,Merrimack Warriors,983.4102644540021
5177217,1.53,0.18,1.71,Carson Schwieger,2511,Queens University Royals,985.8873924803202
5243230,0.55,1.16,1.71,Charles Johnston,231,Furman Paladins,984.1397582540662
5105464,0.69,1.02,1.71,Dallin Hall,258,Virginia Cavaliers,1023.34245050624
5107567,-0.08,1.79,1.71,Kyle Evans,300,UC Irvine Anteaters,1185.982973894202
5243042,1.2,0.51,1.71,Hank Alvey,2329,Lehigh Mountain Hawks,1136.9251083729505
5241728,0.88,0.82,1.7,Tey Barbour,108,Harvard Crimson,828.2542015361887
5314169,0.56,1.15,1.71,Jahki Gupton,2612,Saint Peter's Peacocks,835.4603062241172
5313112,0.99,0.72,1.71,Alton Hamilton IV,331,Eastern Washington Eagles,1008.1176560963447
5105418,1.01,0.69,1.7,Harry Wessels,2608,Saint Mary's Gaels,545.0106440547071
5314195,0.61,1.08,1.69,Francis Folefac,2561,Siena Saints,1057.7070995539693
4684276,2.05,-0.36,1.69,Aden Holloway,333,Alabama Crimson Tide,935.8791926380342
5107174,0.9,0.79,1.69,Nick Townsend,43,Yale Bulldogs,804.8227036914004
5313186,0.99,0.69,1.68,Jah'Likai King,2378,UMBC Retrievers,964.0618421213754
4870569,0.57,1.11,1.6800000000000002,Duke Brennan,222,Villanova Wildcats,1137.7577892104641
5105672,0.53,1.14,1.67,Braeden Smith,2250,Gonzaga Bulldogs,597.7768946948711
5107887,0.09,1.58,1.6700000000000002,Trey Campbell,2460,Northern Iowa Panthers,1255.8372450637755
5093250,1.16,0.5,1.66,Jordan Clayton,77,Northwestern Wildcats,677.139698879874
5240006,1.48,0.18,1.66,Yoav Berman,2511,Queens University Royals,1136.884314074465
5175029,0.48,1.17,1.65,Malachi Davis,112358,Long Island University Sharks,1110.6204471954518
5176686,-0.05,1.7,1.65,KC Ugwuakazi,2771,Merrimack Warriors,689.3566396815598
5105619,0.58,1.07,1.65,Jayden Pierre,2628,TCU Horned Frogs,1061.8155020478882
5242974,0.83,0.82,1.65,Brendan Terry,2546,Southeast Missouri State Redhawks,1016.7932175637402
5241914,0.57,1.07,1.6400000000000001,Nick Shogbonyo,357,Texas A&M-Corpus Christi Islanders,1047.9891592632796
5143604,0.44,1.19,1.63,JT Toppin,2641,Texas Tech Red Raiders,788.8556805513257
5105468,0.68,0.94,1.62,Trevan Leonhardt,3084,Utah Valley Wolverines,1200.3163426027452
5171688,1.49,0.14,1.63,Isaiah Johnson-Arigu,2900,St. Thomas-Minnesota Tommies,680.1053952021871
4683784,0.56,1.05,1.61,Isaiah West,2057,Belmont Bruins,662.8949566653475
5313927,0.53,1.09,1.62,Reese Dixon-Waters,21,San Diego State Aztecs,1196.8252267296095
5239713,1.14,0.47,1.6099999999999999,Brandon Jennings,2670,VCU Rams,931.9192530293324
5108062,1.56,0.05,1.61,Ryan Prather Jr.,2523,Robert Morris Colonials,1243.9206433793645
5176354,0.57,1.04,1.6099999999999999,Chase Walker,2287,Illinois State Redbirds,698.8170778673851
5105837,1.47,0.14,1.6099999999999999,Bruce Thornton,194,Ohio State Buckeyes,1311.4960969439985
4845370,0.5,1.11,1.61,Tyler Rolison,2440,Nevada Wolf Pack,576.7472005515303
5243136,1.41,0.2,1.6099999999999999,Jaylen Washington,292,UT Rio Grande Valley Vaqueros,1160.263306088598
4067423,0.76,0.84,1.6,Isaiah Jones,58,South Florida Bulls,540.6868845937447
5177054,0.87,0.73,1.6,Ben Oosterbaan,2900,St. Thomas-Minnesota Tommies,769.0092488625537
5107508,0.71,0.89,1.6,Kenyon Giles,2724,Wichita State Shockers,1279.403451025565
5313712,1.83,-0.25,1.58,Brett White II,2473,Oakland Golden Grizzlies,985.1586774895339
5107530,0.88,0.7,1.58,Mateo Esmeraldo,288,Lipscomb Bisons,1011.7259583121656
4711267,-0.11,1.69,1.5799999999999998,Jurian Dixon,300,UC Irvine Anteaters,1217.8817825655976
5105555,1.21,0.37,1.58,Tobe Awaka,12,Arizona Wildcats,809.9534287707161
5105449,-0.01,1.58,1.57,RJ Godfrey,228,Clemson Tigers,863.1394631381957
4895753,0.5,1.07,1.57,Jayden Ross,41,UConn Huskies,544.6108600172859
5105864,1.59,-0.03,1.56,Ross Candelino,288,Lipscomb Bisons,717.4707279162923
4873153,0.38,1.18,1.56,Morez Johnson Jr.,130,Michigan Wolverines,1017.0476985896801
5314327,0.64,0.92,1.56,Vince Dawson III,2413,Morehead State Eagles,551.6875687466309
5107891,-0.83,2.38,1.5499999999999998,Braxton Stacker,2546,Southeast Missouri State Redhawks,1063.4303010813892
5241690,0.67,0.88,1.55,Josh Omojafo,58,South Florida Bulls,991.4785386291419
4683785,1.02,0.54,1.56,Simeon Wilcher,251,Texas Longhorns,607.3945951256998
5107204,0.22,1.33,1.55,Harry Rouhliadeff,62,Hawai'i Rainbow Warriors,1017.7818977049965
5107858,1.22,0.32,1.54,Brock Wisne,2458,Northern Colorado Bears,1068.2631132262434
5242629,0.5,1.03,1.53,Tye Dorset,2771,Merrimack Warriors,1346.24282490668
4712848,1.41,0.12,1.5299999999999998,Javion Guy-King,2110,Central Arkansas Bears,789.3461293676759
4683761,0.07,1.46,1.53,Kanaan Carlyle,2226,Florida Atlantic Owls,921.8256184598035
5239825,0.72,0.81,1.53,Sean Blake,261,Vermont Catamounts,910.0760871180063
5176193,1.61,-0.1,1.51,Dylan Faulkner,2535,Samford Bulldogs,838.0903461336352
5117648,1.4,0.12,1.52,Kashie Natt,2534,Sam Houston Bearkats,1058.4835507178402
4700859,1.65,-0.14,1.5099999999999998,Josh Smith,2335,Liberty Flames,558.638042364143
5164559,0.85,0.65,1.5,Nate Ament,2633,Tennessee Volunteers,930.9393480080704
4684596,1.06,0.44,1.5,Will Tschetter,130,Michigan Wolverines,559.669368009209
5314309,0.68,0.81,1.4900000000000002,Cameron Wallace,2031,Little Rock Trojans,1084.7867454532347
5242926,0.51,0.98,1.49,Gavin Doty,2561,Siena Saints,1341.7966708055367
