Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Airion Simmons, Ali Abdou Dibba, Damien Daniels, Joe Pleasant, Tobias Cameron",330.0,644.5,1.31,95.61815336463224,94.3076923076923,95.62,95.93,54.15,101.72,7.67,22.69,0.0,0.0,14.08,27.39,0.0,9.7,1.41,12.36,26.45,41.47,Abilene Christian Wildcats
"Ali Abdou Dibba, Damien Daniels, Hunter Jack Madden, Immanuel Allen, Joe Pleasant",80.0,169.5,0.7,81.76470588235294,81.06508875739645,81.76,80.59,49.41,94.71,5.88,24.12,0.0,0.0,9.41,24.71,0.0,11.76,4.12,14.71,25.88,34.12,Abilene Christian Wildcats
"Damien Daniels, Hunter Jack Madden, Immanuel Allen, Joe Pleasant, Tobias Cameron",40.0,74.5,-2.96,94.44444444444444,97.40259740259741,94.44,104.17,47.22,100.0,8.33,27.78,0.0,0.0,16.67,30.56,0.0,5.56,4.17,16.67,29.17,47.23,Abilene Christian Wildcats
"Ali Abdou Dibba, Damien Daniels, Immanuel Allen, Joe Pleasant, Tobias Cameron",40.0,103.0,-4.58,85.41666666666666,90.0,85.42,103.12,52.08,98.96,5.21,19.79,0.0,0.0,10.42,13.54,0.0,13.54,3.12,11.46,35.42,23.96,Abilene Christian Wildcats
"Airion Simmons, Damien Daniels, Immanuel Allen, Joe Pleasant, Tobias Cameron",200.0,386.5,-9.54,82.76762402088774,92.3076923076923,82.77,93.99,44.65,96.08,8.36,26.11,0.0,0.0,12.01,29.24,0.0,9.4,2.61,15.93,25.85,41.25,Abilene Christian Wildcats
"Beau Becker, Jake Heidbreder, Jeffrey Mills, Marcell McCreary, Rytis Petraitis",45.0,79.5,20.15,110.3896103896104,90.2439024390244,110.39,96.1,61.04,103.9,9.09,24.68,0.0,0.0,18.18,35.06,0.0,7.79,2.6,14.29,28.57,53.24,Air Force Falcons
"Beau Becker, Ethan Taylor, Jake Heidbreder, Marcell McCreary, Rytis Petraitis",120.0,203.5,2.82,96.01990049751244,93.20388349514563,96.02,95.52,48.26,98.01,13.43,37.81,0.0,0.0,10.45,32.84,0.0,8.46,4.98,12.44,20.4,43.29,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy, Jake Heidbreder, Nikc Jackson, Rytis Petraitis",40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
"Beau Becker, Carter Murphy, Ethan Taylor, Jake Heidbreder, Rytis Petraitis",45.0,83.5,-6.4,85.36585365853658,91.76470588235294,85.37,95.12,48.78,93.9,9.76,28.05,0.0,0.0,14.63,34.15,0.0,2.44,2.44,20.73,24.39,48.78,Air Force Falcons
"Beau Becker, Ethan Taylor, Jake Heidbreder, Jeffrey Mills, Rytis Petraitis",399.8,701.5,-8.27,91.8722786647315,100.14005602240897,91.87,103.77,47.46,90.42,11.03,31.49,0.0,0.0,9.0,30.91,0.0,6.82,5.66,18.58,24.82,39.91,Air Force Falcons
"Camden Vander Zwaag, Corbin Green, Ethan Taylor, Jake Heidbreder, Jeffrey Mills",120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
"Enrique Freeman, Nate Johnson, Sammy Hunter, Trendon Hankerson, Xavier Castaneda",40.0,69.0,27.69,119.11764705882352,91.42857142857143,119.12,94.12,57.35,102.94,19.12,47.06,0.0,0.0,10.29,41.18,0.0,10.29,2.94,7.35,20.59,51.47,Akron Zips
"Enrique Freeman, Greg Tribble, Sammy Hunter, Tavari Johnson, Trendon Hankerson",80.0,154.0,11.69,88.96103896103897,77.27272727272727,88.96,77.27,54.55,99.35,5.84,20.78,0.0,0.0,17.53,30.52,0.0,8.44,4.55,18.18,29.22,48.05,Akron Zips
"Enrique Freeman, Greg Tribble, Sammy Hunter, Trendon Hankerson, Xavier Castaneda",525.0,1004.0,8.88,102.77777777777777,93.89999999999999,102.78,93.15,55.46,100.0,12.9,33.93,0.0,0.0,14.09,32.14,0.0,6.65,3.87,14.09,23.61,46.23,Akron Zips
"Enrique Freeman, Greg Tribble, Tavari Johnson, Trendon Hankerson, Xavier Castaneda",40.0,74.0,5.3,98.63013698630137,93.33333333333333,98.63,95.89,50.68,98.63,15.07,41.1,0.0,0.0,10.96,36.99,0.0,9.59,4.11,12.33,16.44,47.95,Akron Zips
"Enrique Freeman, Greg Tribble, Nate Johnson, Trendon Hankerson, Xavier Castaneda",120.0,219.0,4.69,97.74774774774775,93.05555555555556,97.75,90.54,52.7,104.5,9.91,32.88,0.0,0.0,18.47,34.68,0.0,6.31,2.25,13.96,16.67,53.15,Akron Zips
"Dailin Smith, EJ Williams, Garrett Hicks, Messiah Thompson, Xavier Brewer",80.0,147.0,16.45,100.0,83.55263157894737,100.0,89.44,55.63,97.89,9.15,25.35,0.0,0.0,14.79,28.17,0.0,11.97,5.63,16.9,25.35,42.96,Alabama A&M Bulldogs
"Austin Harvell, Dailin Smith, Garrett Hicks, Messiah Thompson, Olisa Blaise Akonobi",40.0,79.0,14.89,86.8421052631579,71.95121951219512,86.84,77.63,43.42,100.0,9.21,18.42,0.0,0.0,26.32,39.47,0.0,14.47,7.89,26.32,19.74,65.79,Alabama A&M Bulldogs
"Brandon Powell, EJ Williams, Lorenzo Downey, Messiah Thompson, Olisa Blaise Akonobi",40.0,72.5,13.02,98.55072463768117,85.52631578947368,98.55,94.2,44.93,78.26,15.94,30.43,0.0,0.0,10.14,39.13,0.0,4.35,8.7,31.88,26.09,49.27,Alabama A&M Bulldogs
"Cameron Tucker, Dailin Smith, EJ Williams, Garrett Hicks, Messiah Thompson",120.0,244.0,10.48,95.54655870445345,85.06224066390041,95.55,83.0,54.66,102.02,9.72,19.84,0.0,0.0,15.79,34.41,0.0,7.69,6.07,13.77,27.13,50.2,Alabama A&M Bulldogs
