athlete_id,o_rapm,d_rapm,rapm,o_rapm_bp,d_rapm_bp,rapm_bp,athlete_display_name,team_id,team_display_name,total_poss
4917097,2.51,1.29,3.8,3.11,1.75,4.859999999999999,Robbie Avila,282,Indiana State Sycamores,2262.92
4592686,3.33,0.45,3.7800000000000002,3.96,0.88,4.84,Antonio Reeves,96,Kentucky Wildcats,2367.76
4703010,1.48,2.3,3.78,1.87,2.64,4.51,Tahlik Chavez,2348,Louisiana Tech Bulldogs,2076.84
4702766,2.04,1.72,3.76,2.57,2.14,4.71,Terrence Edwards Jr.,256,James Madison Dukes,2365.16
4431956,2.04,1.72,3.76,2.45,2.15,4.6,Noah Freidel,256,James Madison Dukes,2438.92
4433127,2.04,1.72,3.76,2.37,2.12,4.49,Julien Wooden,256,James Madison Dukes,2438.92
4431763,1.81,1.87,3.68,2.29,2.32,4.609999999999999,Jaelen House,167,New Mexico Lobos,2141.6
4592778,2.08,1.61,3.6900000000000004,2.6,2.08,4.68,T.J. Bickerstaff,256,James Madison Dukes,2368.04
4711297,3.58,0.1,3.68,3.9,0.5,4.4,Justin Edwards,96,Kentucky Wildcats,2145.04
4702110,2.14,1.53,3.67,2.39,1.96,4.35,Collin Moore,2253,Grand Canyon Lopes,2282.2
4870569,2.14,1.53,3.67,2.41,1.92,4.33,Duke Brennan,2253,Grand Canyon Lopes,2282.2
4397237,1.64,2.03,3.67,2.42,2.5,4.92,Jaedon LeDee,21,San Diego State Aztecs,2098.28
4702382,2.57,1.08,3.65,3.07,1.57,4.64,Tristan da Silva,38,Colorado Buffaloes,2131.76
4432180,1.62,2.04,3.66,2.21,2.55,4.76,Hunter Dickinson,2305,Kansas Jayhawks,2145.96
4397863,1.52,2.12,3.64,2.01,2.56,4.57,Jordan Lathon,2413,Morehead State Eagles,1960.8400000000001
4433183,1.5,2.14,3.64,1.77,2.56,4.33,Lamont Butler,21,San Diego State Aztecs,2162.96
4592857,1.53,2.11,3.6399999999999997,2.0,2.61,4.609999999999999,Isaiah Crawford,2348,Louisiana Tech Bulldogs,2147.72
5107252,1.2,2.41,3.6100000000000003,1.46,2.85,4.3100000000000005,Justin Abson,2026,Appalachian State Mountaineers,2238.28
4433618,1.93,1.66,3.59,2.32,2.18,4.5,Harrison Ingram,153,North Carolina Tar Heels,2339.92
4703907,2.24,1.34,3.58,2.65,1.77,4.42,Julian Larry,282,Indiana State Sycamores,2341.24
4703032,2.45,1.09,3.54,3.11,1.57,4.68,O'Mar Stanley,68,Boise State Broncos,1722.2
4432394,1.39,2.09,3.4799999999999995,1.8,2.62,4.42,Cameron Matthews,344,Mississippi State Bulldogs,2319.12
4683777,2.52,0.96,3.48,2.92,1.41,4.33,D.J. Wagner,96,Kentucky Wildcats,1998.32
5177362,1.67,1.81,3.48,2.38,2.3,4.68,Riley Minix,2413,Morehead State Eagles,2224.96
4433200,1.42,2.05,3.4699999999999998,1.66,2.45,4.11,Chris Moore,2,Auburn Tigers,1818.16
4431941,2.74,0.71,3.45,3.23,1.14,4.37,RayJ Dennis,239,Baylor Bears,2242.44
4896614,2.74,0.71,3.45,3.11,1.14,4.25,Jayden Nunn,239,Baylor Bears,2242.44
4432946,2.74,0.71,3.45,3.2,1.19,4.390000000000001,Jalen Bridges,239,Baylor Bears,2242.44
4684272,2.74,0.71,3.45,3.2,1.14,4.34,Ja'Kobe Walter,239,Baylor Bears,2242.44
4701125,2.3,1.15,3.4499999999999997,2.71,1.55,4.26,Javohn Garcia,2377,McNeese Cowboys,1985.92
4683755,2.38,1.07,3.45,2.62,1.46,4.08,Mason Miller,156,Creighton Bluejays,2066.8
5105412,2.53,0.88,3.4099999999999997,2.89,1.33,4.220000000000001,Federiko Federiko,221,Pittsburgh Panthers,1717.3600000000001
4592912,1.64,1.75,3.3899999999999997,2.02,2.12,4.140000000000001,Kalil Thomas,2413,Morehead State Eagles,2150.84
5107782,1.77,1.63,3.4,2.29,2.1,4.390000000000001,Donovan Dent,167,New Mexico Lobos,2361.0
5176641,1.65,1.73,3.38,1.97,2.16,4.13,Omar Cooper,2377,McNeese Cowboys,1674.68
4433197,1.7,1.67,3.37,2.11,2.08,4.1899999999999995,Chibuzo Agbo,68,Boise State Broncos,2137.2
4397263,1.7,1.67,3.37,2.02,2.07,4.09,Max Rice,68,Boise State Broncos,2137.2
4592693,1.31,2.07,3.38,1.81,2.49,4.300000000000001,Malik Hall,127,Michigan State Spartans,2130.56
4593841,2.12,1.24,3.3600000000000003,2.71,1.78,4.49,Baylor Scheierman,156,Creighton Bluejays,2201.24
4701991,2.12,1.24,3.3600000000000003,2.49,1.65,4.140000000000001,Steven Ashworth,156,Creighton Bluejays,2201.24
4433268,2.12,1.24,3.3600000000000003,2.65,1.75,4.4,Trey Alexander,156,Creighton Bluejays,2201.24
4576060,2.12,1.24,3.3600000000000003,2.76,1.8,4.56,Ryan Kalkbrenner,156,Creighton Bluejays,2201.24
4601023,1.47,1.88,3.3499999999999996,2.04,2.37,4.41,Oso Ighodaro,269,Marquette Golden Eagles,2209.2
4870564,0.9,2.45,3.35,1.34,2.95,4.29,Joshua Jefferson,2608,Saint Mary's Gaels,1645.92
4411057,1.83,1.52,3.35,2.41,1.98,4.390000000000001,Kevin McCullar Jr.,2305,Kansas Jayhawks,1803.4
5107364,2.02,1.3,3.3200000000000003,2.63,1.76,4.39,Achor Achor,2535,Samford Bulldogs,2355.24
5175032,1.13,2.16,3.29,1.47,2.62,4.09,Day Day Thomas,2132,Cincinnati Bearcats,2330.48
4395622,1.13,2.16,3.29,1.54,2.62,4.16,John Newman III,2132,Cincinnati Bearcats,2330.48
4432117,1.96,1.32,3.2800000000000002,2.56,1.77,4.33,Isaiah Stevens,36,Colorado State Rams,2273.68
5176195,1.96,1.32,3.2800000000000002,2.4,1.78,4.18,Joel Scott,36,Colorado State Rams,2273.68
4702384,1.96,1.32,3.2800000000000002,2.35,1.85,4.2,Nique Clifford,36,Colorado State Rams,2273.68
4897921,1.88,1.4,3.28,2.5,1.92,4.42,Great Osobor,328,Utah State Aggies,2290.88
4397450,1.88,1.4,3.28,2.37,1.86,4.23,Darius Brown II,328,Utah State Aggies,2290.88
4683135,2.22,1.05,3.2700000000000005,2.56,1.42,3.98,Kobe Elvis,2168,Dayton Flyers,1980.72
4703000,2.22,1.05,3.2700000000000005,2.52,1.51,4.03,Enoch Cheeks,2168,Dayton Flyers,1980.72
4433607,2.22,1.05,3.2700000000000005,2.99,1.6,4.59,DaRon Holmes II,2168,Dayton Flyers,1980.72
4433585,2.22,1.05,3.2700000000000005,2.68,1.47,4.15,Nate Santos,2168,Dayton Flyers,1980.72
4897214,1.56,1.69,3.25,1.91,2.11,4.02,Jordan Jefferson,2031,Little Rock Trojans,1546.72
4703260,1.8,1.46,3.26,2.15,1.88,4.029999999999999,Drew Thelwell,2413,Morehead State Eagles,2155.96
4432872,1.57,1.68,3.25,2.11,2.12,4.23,Emanuel Miller,2628,TCU Horned Frogs,2346.4
4432185,1.57,1.68,3.25,1.89,2.11,4.0,Micah Peavy,2628,TCU Horned Frogs,2346.4
4937074,1.98,1.26,3.24,2.47,1.77,4.24,Darrion Williams,2641,Texas Tech Red Raiders,2143.44
4703400,1.54,1.69,3.23,1.99,2.16,4.15,Marcus Williams,2539,San Francisco Dons,2251.04
5105875,1.54,1.69,3.23,1.81,2.13,3.94,Mike Sharavjamts,2539,San Francisco Dons,2251.04
5107897,1.54,1.69,3.23,2.2,2.25,4.45,Jonathan Mogbo,2539,San Francisco Dons,2251.04
5143604,1.61,1.62,3.2300000000000004,2.16,2.14,4.300000000000001,JT Toppin,167,New Mexico Lobos,2362.24
5107864,1.81,1.41,3.2199999999999998,2.22,1.83,4.050000000000001,Mason Falslev,328,Utah State Aggies,2218.04
4702719,1.23,1.97,3.2,1.55,2.39,3.9400000000000004,Micah Parrish,21,San Diego State Aztecs,2096.64
4431765,1.87,1.32,3.1900000000000004,2.43,1.73,4.16,Jarod Lucas,2440,Nevada Wolf Pack,2197.92
4699440,1.87,1.32,3.1900000000000004,2.32,1.79,4.109999999999999,Nick Davidson,2440,Nevada Wolf Pack,2197.92
4845374,1.72,1.46,3.1799999999999997,2.13,1.87,4.0,Carlton Carrington,221,Pittsburgh Panthers,2188.4
4396963,1.72,1.46,3.1799999999999997,2.24,1.84,4.08,Blake Hinson,221,Pittsburgh Panthers,2188.4
4431983,1.14,2.03,3.17,1.46,2.45,3.91,Dajuan Harris Jr.,2305,Kansas Jayhawks,2216.36
5107157,2.56,0.61,3.17,3.02,1.04,4.0600000000000005,Ryan Conwell,282,Indiana State Sycamores,2340.56
4432932,1.85,1.31,3.16,2.36,1.71,4.07,Max Abmas,251,Texas Longhorns,2169.2400000000002
4397114,1.16,1.99,3.15,1.5,2.38,3.88,Cormac Ryan,153,North Carolina Tar Heels,2195.8
4897451,1.66,1.47,3.13,1.97,1.9,3.87,Conor Enright,2181,Drake Bulldogs,2226.6
4433225,1.19,1.93,3.12,1.82,2.45,4.2700000000000005,Tyler Kolek,269,Marquette Golden Eagles,1876.8
4703837,2.13,0.99,3.12,2.55,1.44,3.9899999999999998,A.J. Staton-McCray,2535,Samford Bulldogs,2000.68
4683833,1.9,1.21,3.11,2.41,1.66,4.07,Wade Taylor IV,245,Texas A&M Aggies,2261.0
5105761,2.54,0.57,3.11,3.07,1.03,4.1,Ante Brzovic,232,Charleston Cougars,2016.08
4896999,1.28,1.83,3.1100000000000003,1.45,2.23,3.6799999999999997,Charles Lampten,2717,Western Carolina Catamounts,2054.08
4684306,1.56,1.54,3.1,1.84,1.99,3.83,David Joplin,269,Marquette Golden Eagles,2277.6
4897375,2.25,0.83,3.08,2.8,1.31,4.109999999999999,Jaden Campbell,2535,Samford Bulldogs,1737.76
4702656,2.65,0.43,3.08,3.06,0.92,3.98,Alijah Martin,2226,Florida Atlantic Owls,2027.96
4592846,1.58,1.5,3.08,2.1,1.96,4.0600000000000005,Kenan Blackshear,2440,Nevada Wolf Pack,2072.0
4683730,1.21,1.87,3.08,1.52,2.34,3.86,Jaden Akins,127,Michigan State Spartans,2187.64
4592843,1.53,1.55,3.08,1.98,2.02,4.0,Brice Williams,158,Nebraska Cornhuskers,2286.96
4700818,2.33,0.75,3.08,2.87,1.21,4.08,Vladislav Goldin,2226,Florida Atlantic Owls,2241.04
4702655,2.33,0.75,3.08,2.88,1.2,4.08,Johnell Davis,2226,Florida Atlantic Owls,2241.04
4896370,1.26,1.81,3.0700000000000003,1.63,2.24,3.87,TJ Long,261,Vermont Catamounts,2096.32
4683834,1.95,1.1,3.05,2.61,1.59,4.2,KJ Simpson,38,Colorado Buffaloes,2342.16
5176314,1.95,1.08,3.0300000000000002,2.31,1.47,3.7800000000000002,Kevin Overton,2181,Drake Bulldogs,2368.48
4702491,1.95,1.08,3.0300000000000002,2.38,1.48,3.86,Atin Wright,2181,Drake Bulldogs,2368.48
4701551,1.47,1.55,3.02,1.94,1.93,3.87,Chuck Harris,2567,SMU Mustangs,2101.48
4431805,2.33,0.69,3.02,2.52,1.09,3.6100000000000003,Wildens Leveque,245,Texas A&M Aggies,1983.0
4433217,1.94,1.08,3.02,2.27,1.56,3.83,Tre Coleman,2440,Nevada Wolf Pack,2127.2
4897449,1.48,1.54,3.02,1.95,2.04,3.99,Malevy Leons,71,Bradley Braves,2068.44
4897149,1.48,1.54,3.02,1.93,1.94,3.87,Duke Deen,71,Bradley Braves,2068.44
4590399,1.48,1.54,3.02,1.91,2.02,3.9299999999999997,Darius Hannah,71,Bradley Braves,2068.44
4897262,2.38,0.63,3.01,2.76,1.09,3.8499999999999996,Will Richard,57,Florida Gators,2489.28
4702466,1.42,1.59,3.01,1.7,2.03,3.7299999999999995,Andrej Jakimovski,265,Washington State Cougars,2197.6
4709133,1.42,1.59,3.01,1.87,2.02,3.89,Myles Rice,265,Washington State Cougars,2197.6
5105590,0.92,2.09,3.01,1.25,2.5,3.75,Mark Armstrong,222,Villanova Wildcats,1932.28
4697268,1.26,1.74,3.0,1.83,2.15,3.98,Kam Jones,269,Marquette Golden Eagles,2208.84
4592485,1.07,1.93,3.0,1.5,2.41,3.91,Jimmy Bell Jr.,344,Mississippi State Bulldogs,1094.04
5107612,1.8,1.19,2.99,2.32,1.59,3.91,Brett Thompson,2754,Youngstown State Penguins,1908.44
5106449,1.3,1.68,2.98,1.57,2.13,3.7,Jackson Fields,2653,Troy Trojans,1933.08
4432395,1.27,1.7,2.9699999999999998,1.57,2.13,3.7,Xavion Brown,2026,Appalachian State Mountaineers,1788.48
5107564,1.32,1.64,2.96,1.71,2.01,3.7199999999999998,Patrick Cartier,36,Colorado State Rams,2138.92
5107173,1.06,1.88,2.94,1.55,2.44,3.99,Danny Wolf,43,Yale Bulldogs,1927.8
5107818,1.48,1.46,2.94,2.05,1.93,3.9799999999999995,Isaac Jones,265,Washington State Cougars,2128.48
4431994,0.52,2.41,2.93,0.82,2.84,3.6599999999999997,Marion Humphrey,357,Texas A&M-Corpus Christi Islanders,1913.56
4711184,1.23,1.7,2.9299999999999997,1.56,2.13,3.69,Jayce Willingham,2057,Belmont Bruins,2054.36
4431914,1.2,1.73,2.9299999999999997,1.54,2.21,3.75,Tyler Burton,222,Villanova Wildcats,2022.0
5106270,1.15,1.78,2.9299999999999997,1.62,2.27,3.89,Otega Oweh,201,Oklahoma Sooners,1914.04
4711593,1.35,1.56,2.91,1.84,2.01,3.8499999999999996,Reese Waters,21,San Diego State Aztecs,1439.68
4432976,3.01,-0.12,2.8899999999999997,3.49,0.41,3.9000000000000004,Coleman Hawkins,356,Illinois Fighting Illini,2165.24
4897447,1.34,1.55,2.89,1.84,1.99,3.83,Connor Hickman,71,Bradley Braves,1747.48
4898118,2.12,0.77,2.89,2.36,1.14,3.5,Isaac Johnson,328,Utah State Aggies,2025.84
4398356,1.51,1.38,2.8899999999999997,2.01,1.85,3.86,Gabe McGlothan,2253,Grand Canyon Lopes,2199.12
4702195,1.51,1.38,2.8899999999999997,2.01,1.77,3.78,Ray Harrison,2253,Grand Canyon Lopes,2199.12
4700527,1.51,1.38,2.8899999999999997,2.15,1.9,4.05,Tyon Grant-Foster,2253,Grand Canyon Lopes,2199.12
5106285,1.88,0.99,2.87,2.32,1.44,3.76,Pop Isaacs,2641,Texas Tech Red Raiders,2209.0
4432880,1.88,0.99,2.87,2.33,1.43,3.76,Joe Toussaint,2641,Texas Tech Red Raiders,2209.0
4701992,1.27,1.61,2.88,1.93,2.1,4.03,Max Shulga,2670,VCU Rams,2234.28
4896372,2.12,0.74,2.8600000000000003,2.6,1.2,3.8,Walter Clayton Jr.,57,Florida Gators,2565.64
4432105,2.12,0.74,2.8600000000000003,2.6,1.24,3.84,Tyrese Samuel,57,Florida Gators,2565.64
4593968,0.98,1.88,2.86,1.37,2.32,3.69,Josiah Allick,158,Nebraska Cornhuskers,1800.8
4883573,1.77,1.09,2.8600000000000003,2.37,1.63,4.0,Zakai Zeigler,2633,Tennessee Volunteers,1812.0800000000002
5105988,1.87,0.99,2.8600000000000003,2.15,1.44,3.59,Assa Essamvous,179,St. Bonaventure Bonnies,2108.08
5176758,1.11,1.75,2.8600000000000003,1.77,2.29,4.0600000000000005,TreVon Spillers,2026,Appalachian State Mountaineers,2000.1200000000001
5107148,1.67,1.17,2.84,1.86,1.61,3.47,Roddie Anderson III,68,Boise State Broncos,1731.32
4897338,0.58,2.26,2.84,1.2,2.78,3.9799999999999995,Johnathan Massie,2344,Longwood Lancers,1107.04
5060631,2.12,0.71,2.83,2.5,1.19,3.69,Adou Thiero,96,Kentucky Wildcats,1411.64
5105672,0.81,2.02,2.83,1.25,2.49,3.74,Braeden Smith,2142,Colgate Raiders,2235.44
4701192,0.93,1.9,2.83,1.43,2.35,3.7800000000000002,Viktor Lakhin,2132,Cincinnati Bearcats,1655.4
4898232,2.05,0.77,2.82,2.59,1.2,3.79,Matt Allocco,163,Princeton Tigers,1759.3600000000001
4898236,2.05,0.77,2.82,2.38,1.17,3.55,Zach Martini,163,Princeton Tigers,1759.3600000000001
5107169,2.05,0.77,2.82,2.69,1.27,3.96,Xaivian Lee,163,Princeton Tigers,1759.3600000000001
4898233,2.05,0.77,2.82,2.27,1.2,3.4699999999999998,Blake Peters,163,Princeton Tigers,1759.3600000000001
5107170,2.05,0.77,2.82,2.73,1.33,4.0600000000000005,Caden Pierce,163,Princeton Tigers,1759.3600000000001
4596528,1.11,1.72,2.83,1.51,2.16,3.67,Lawson Lovering,254,Utah Utes,1424.12
5106283,1.37,1.46,2.83,1.7,1.96,3.66,Dillon Mitchell,251,Texas Longhorns,2101.12
5106261,1.45,1.37,2.8200000000000003,1.69,1.8,3.49,Ernest Udeh Jr.,2628,TCU Horned Frogs,1998.36
5177736,1.76,1.05,2.81,2.37,1.54,3.91,Ben Humrichous,339,Evansville Purple Aces,1676.88
4683840,1.86,0.95,2.81,2.2,1.43,3.63,Stevie Mitchell,269,Marquette Golden Eagles,1995.96
4431781,1.55,1.25,2.8,1.79,1.62,3.41,Dieonte Miles,2413,Morehead State Eagles,1911.4
5107621,2.19,0.61,2.8,2.59,1.04,3.63,Isaiah Swope,282,Indiana State Sycamores,2264.92
4683751,1.66,1.14,2.8,1.97,1.58,3.55,Tyrese Hunter,251,Texas Longhorns,2105.44
4898267,1.58,1.22,2.8,2.06,1.63,3.69,Javian McCollum,201,Oklahoma Sooners,2036.48
4702743,1.69,1.11,2.8,2.18,1.57,3.75,Andrew Carr,154,Wake Forest Demon Deacons,2269.2
4898283,1.69,1.11,2.8,2.16,1.54,3.7,Kevin Miller,154,Wake Forest Demon Deacons,2269.2
4433281,1.69,1.11,2.8,2.27,1.56,3.83,Hunter Sallis,154,Wake Forest Demon Deacons,2269.2
4696316,1.69,1.11,2.8,2.1,1.54,3.64,Cameron Hildreth,154,Wake Forest Demon Deacons,2269.2
4701995,1.38,1.4,2.78,1.86,1.88,3.74,Rollie Worster,254,Utah Utes,1149.16
4593361,1.35,1.43,2.7800000000000002,1.71,1.78,3.49,August Mahoney,43,Yale Bulldogs,2068.44
4898237,1.35,1.43,2.7800000000000002,1.73,1.9,3.63,Bez Mbeng,43,Yale Bulldogs,2068.44
4898238,1.35,1.43,2.7800000000000002,1.78,1.79,3.5700000000000003,John Poulakidas,43,Yale Bulldogs,2068.44
4898260,1.64,1.13,2.7699999999999996,2.28,1.6,3.88,Tyson Degenhart,68,Boise State Broncos,2060.12
5106272,1.37,1.39,2.76,1.67,1.85,3.52,Milos Uzan,201,Oklahoma Sooners,2183.88
5106843,0.97,1.8,2.77,2.45,2.28,4.73,DJ Richards Jr.,2377,McNeese Cowboys,530.8000000000001
5107375,1.83,0.93,2.7600000000000002,2.17,1.41,3.58,Sam Alexis,236,Chattanooga Mocs,2203.96
4433191,1.86,0.89,2.75,2.2,1.32,3.5200000000000005,Eddie Lampkin Jr.,38,Colorado Buffaloes,2277.92
4702178,0.61,2.15,2.76,1.19,2.58,3.77,Keon Ambrose-Hylton,2567,SMU Mustangs,1352.32
5105880,0.75,2.0,2.75,1.21,2.5,3.71,Jimmy Clark III,2184,Duquesne Dukes,2259.48
5109019,0.54,2.21,2.75,0.76,2.59,3.3499999999999996,Andrew Rohde,258,Virginia Cavaliers,1635.88
5176162,1.87,0.88,2.75,2.05,1.29,3.34,Dallas Graziani,2535,Samford Bulldogs,2496.48
4432840,1.68,1.06,2.74,2.1,1.53,3.63,Tre Mitchell,96,Kentucky Wildcats,1704.32
4431676,1.28,1.46,2.74,1.55,1.91,3.46,Samuell Williamson,2567,SMU Mustangs,2172.76
4897299,0.67,2.07,2.7399999999999998,1.08,2.4,3.48,Jordan Roberts,357,Texas A&M-Corpus Christi Islanders,1920.0
4396948,1.77,0.96,2.73,2.23,1.41,3.6399999999999997,Jermaine Couisnard,2483,Oregon Ducks,2316.88
4431830,1.45,1.29,2.74,1.8,1.77,3.5700000000000003,Joshua Morgan,30,USC Trojans,1588.08
4703885,1.98,0.76,2.74,2.35,1.17,3.52,Max Klesmit,275,Wisconsin Badgers,2298.44
4433105,1.98,0.76,2.74,2.43,1.22,3.6500000000000004,Tyler Wahl,275,Wisconsin Badgers,2298.44
4588201,1.98,0.76,2.74,2.49,1.19,3.68,Steven Crowl,275,Wisconsin Badgers,2298.44
5105603,1.98,0.76,2.74,2.51,1.2,3.71,AJ Storr,275,Wisconsin Badgers,2298.44
5106446,1.22,1.52,2.74,1.61,1.92,3.5300000000000002,Aamer Muhammad,2653,Troy Trojans,2227.4
4592697,1.06,1.68,2.74,1.39,2.03,3.42,Greg Tribble,2006,Akron Zips,2137.0
