athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4432394,Cameron Matthews,344,Mississippi State Bulldogs,97.9952,97.7488,0.2464,84.8271,141.8787,-57.0515,57.2979,,,,,,,,0.4174,0.4174,,0.0,0.3777,0.64,0.4018,0.4018,,0.0,0.6904,0.3624,37.3063,21.0104,16.7318,1247.0,1249.12,62.48,61.32,1222.0,1221.0,53.0,87.0,1059.0,442.0,0.0,0.0,1023.0,411.0,0.0,0.0,262.0,466.0,209.0,461.0
4280036,Victor Bafutto,2433,UL Monroe Warhawks,98.4666,103.6723,-5.2057,80.2998,141.6084,-61.3086,56.1029,,,,,,,,0.3973,0.3973,,0.0,0.2849,0.7245,0.4303,0.4303,,0.0,0.6955,0.2991,37.8673,17.288,16.5775,1197.36,1188.36,56.04,57.2,1179.0,1232.0,45.0,81.0,1032.0,410.0,0.0,0.0,1011.0,435.0,0.0,0.0,207.0,450.0,197.0,485.0
4601284,Latrell Jossell,2617,Stephen F. Austin Lumberjacks,106.374,100.1713,6.2027,86.1208,134.5879,-48.4671,54.6698,,,,,,,,0.4695,0.4695,,0.0,0.363,0.7151,0.4385,0.4385,,0.0,0.6498,0.3476,34.5939,17.7993,18.6404,1185.44,1190.96,80.12,83.96,1261.0,1193.0,69.0,113.0,967.0,454.0,0.0,0.0,935.0,410.0,0.0,0.0,211.0,412.0,222.0,396.0
5108762,Isaac Jack,2084,Buffalo Bulls,106.4438,105.5289,0.9149,99.162,145.1149,-45.9529,46.8678,,,,,,,,0.4449,0.4449,,0.0,0.3162,0.6966,0.4539,0.4539,,0.0,0.705,0.3638,35.7647,19.7118,14.9659,1293.64,1302.96,71.6,69.6,1377.0,1375.0,71.0,101.0,1126.0,501.0,0.0,0.0,1084.0,492.0,0.0,0.0,255.0,466.0,195.0,446.0
4432430,Rubin Jones,249,North Texas Mean Green,115.1203,57.7327,57.3876,108.5642,97.2533,11.3109,46.0767,,,,,,,,0.4561,0.4561,,0.0,0.0877,1.0,0.2766,0.2766,,0.0,0.7368,0.2581,48.9853,13.7457,17.4948,58.2,57.16,1256.4,1252.4,67.0,33.0,1364.0,1218.0,57.0,26.0,0.0,0.0,47.0,13.0,0.0,0.0,8.0,28.0,10.0,23.0
4397774,Trevon Faulkner,94,Northern Kentucky Norse,134.0034,82.2639,51.7394,107.9635,101.2828,6.6807,45.0587,,,,,,,,0.5185,0.5185,,0.0,0.3241,0.6571,0.3778,0.3778,,0.0,0.7119,0.3934,34.5508,20.1005,13.9849,119.4,121.56,1342.12,1340.8,160.0,100.0,1449.0,1358.0,108.0,56.0,0.0,0.0,90.0,34.0,0.0,0.0,24.0,42.0,17.0,37.0
4703905,Alex Kotov,2287,Illinois State Redbirds,117.2638,82.1451,35.1188,97.0016,106.6988,-9.6973,44.816,,,,,,,,0.5294,0.5294,,0.0,0.1961,0.9,0.375,0.375,,0.0,0.7568,0.4,43.3974,16.2866,13.9492,61.4,64.52,871.12,862.24,72.0,53.0,845.0,920.0,51.0,27.0,0.0,0.0,56.0,21.0,0.0,0.0,10.0,28.0,9.0,15.0
4712893,Isaiah Carr,2253,Grand Canyon Lopes,112.782,103.1031,9.6789,107.7137,139.5589,-31.8452,41.5241,,,,,,,,0.475,0.475,,0.0,0.4,0.7734,0.4187,0.4187,,0.0,0.68,0.3105,38.2883,14.5924,18.018,404.32,399.6,57.56,58.04,456.0,412.0,62.0,81.0,320.0,152.0,0.0,0.0,332.0,139.0,0.0,0.0,59.0,153.0,72.0,131.0
5105687,Deon Perry,2352,Loyola Maryland Greyhounds,103.2554,104.5458,-1.2904,84.4941,126.6214,-42.1273,40.8369,,,,,,,,0.4569,0.4569,,0.0,0.2966,0.6581,0.4687,0.4687,,0.0,0.7234,0.2979,35.2351,15.5959,13.4696,1115.68,1121.04,195.28,194.28,1152.0,1172.0,165.0,246.0,917.0,419.0,0.0,0.0,894.0,419.0,0.0,0.0,174.0,395.0,151.0,410.0
4702696,Alec Oglesby,56,Stetson Hatters,127.774,84.4371,43.337,114.718,111.8666,2.8515,40.4855,,,,,,,,0.4902,0.4902,,0.0,0.3333,0.9412,0.3519,0.3519,,0.0,0.75,0.4444,49.6689,20.1748,16.5563,59.48,60.4,1218.64,1214.84,76.0,51.0,1398.0,1359.0,51.0,25.0,0.0,0.0,54.0,19.0,0.0,0.0,12.0,30.0,10.0,15.0
4433108,T.J. Weeks Jr.,113,Massachusetts Minutemen,100.4314,106.92,-6.4886,54.755,101.6609,-46.9059,40.4172,,,,,,,,0.4242,0.4242,,0.0,0.3263,0.7339,0.4545,0.4545,,0.0,0.7037,0.3612,35.053,19.6313,14.7592,1186.88,1192.48,69.4,69.84,1192.0,1275.0,38.0,71.0,1002.0,425.0,0.0,0.0,990.0,450.0,0.0,0.0,233.0,418.0,176.0,412.0
4433175,Lynn Greer III,2603,Saint Joseph's Hawks,105.7167,103.621,2.0958,90.7323,127.5168,-36.7844,38.8802,,,,,,,,0.4356,0.4356,,0.0,0.3282,0.7039,0.4349,0.4349,,0.0,0.6667,0.3145,35.4038,16.8055,17.7019,1392.4,1389.68,61.72,59.6,1472.0,1440.0,56.0,76.0,1173.0,511.0,0.0,0.0,1152.0,501.0,0.0,0.0,234.0,492.0,246.0,510.0
5107980,Toto Fagbenle,2415,Morgan State Bears,115.6716,97.8424,17.8292,83.1601,104.0583,-20.8982,38.7274,,,,,,,,0.3784,0.3784,,0.0,0.527,0.6923,0.3194,0.3194,,0.0,0.6452,0.4035,50.1756,28.607,27.5966,80.4,79.72,76.96,76.88,93.0,78.0,64.0,80.0,74.0,28.0,0.0,0.0,72.0,23.0,0.0,0.0,23.0,40.0,22.0,34.0
4594162,Jack Mullally,2217,Fairfield Stags,133.2149,119.6033,13.6117,79.2181,104.297,-25.0789,38.6906,,,,,,,,0.5439,0.5439,,0.0,0.4211,0.8333,0.4737,0.4737,,0.0,0.6765,0.3704,33.5473,14.8017,16.0443,67.56,68.56,194.4,191.76,90.0,82.0,154.0,200.0,57.0,31.0,0.0,0.0,57.0,27.0,0.0,0.0,10.0,23.0,11.0,17.0
4431864,Keyshaun Langley,2430,UNC Greensboro Spartans,112.605,94.9219,17.6831,90.247,110.5061,-20.2591,37.9422,,,,,,,,0.462,0.462,,0.0,0.3416,0.7052,0.4002,0.4002,,0.0,0.6976,0.3417,40.7881,18.4571,17.6832,1181.12,1198.88,63.16,62.44,1330.0,1138.0,57.0,69.0,1013.0,468.0,0.0,0.0,1002.0,401.0,0.0,0.0,218.0,489.0,212.0,420.0
4702487,Dante Maddox Jr.,2649,Toledo Rockets,126.6183,107.5605,19.0578,98.8701,117.3342,-18.4641,37.5219,,,,,,,,0.509,0.509,,0.0,0.3937,0.7874,0.4625,0.4625,,0.0,0.6753,0.2968,34.3263,13.9958,16.5086,1371.84,1375.04,63.72,63.92,1737.0,1479.0,63.0,75.0,1171.0,596.0,0.0,0.0,1174.0,543.0,0.0,0.0,192.0,472.0,227.0,455.0
4431868,Bernardo da Silva,62,Hawai'i Rainbow Warriors,98.9162,93.2534,5.6629,101.1944,131.9218,-30.7274,36.3903,,,,,,,,0.4204,0.4204,,0.0,0.3656,0.7618,0.4107,0.4107,,0.0,0.7154,0.3068,39.6456,15.9126,15.7721,1162.6,1160.28,60.28,61.4,1150.0,1082.0,61.0,81.0,930.0,391.0,0.0,0.0,969.0,398.0,0.0,0.0,185.0,460.0,183.0,418.0
4593124,Daraun Gray,2352,Loyola Maryland Greyhounds,123.6591,90.5693,33.0898,108.0077,111.2966,-3.2889,36.3787,,,,,,,,0.4746,0.4746,,0.0,0.3898,0.6957,0.3393,0.3393,,0.0,0.5405,0.2162,28.7522,11.919,24.4393,67.12,69.56,145.36,143.76,83.0,63.0,157.0,160.0,59.0,28.0,0.0,0.0,56.0,19.0,0.0,0.0,8.0,20.0,17.0,29.0
