Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Tobias Cameron,564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
Airion Simmons,804.9,1627.5,8.07,89.9876390605686,81.9181429444105,89.99,82.88,51.3,99.81,8.03,26.33,0.0,0.0,14.71,25.83,0.0,13.23,2.35,14.89,27.26,40.54,Abilene Christian Wildcats
Coryon Mason,884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
Mahki Morris,884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
Reggie Miller,884.9,1782.5,5.38,89.49745906267646,84.11371237458194,89.5,85.21,51.1,99.6,8.02,26.6,0.0,0.0,14.51,25.3,0.0,12.93,2.2,14.91,27.67,39.81,Abilene Christian Wildcats
Cameron Steele,320.0,630.5,-2.09,85.62300319488818,87.71653543307086,85.62,88.98,47.6,97.76,8.15,27.48,0.0,0.0,12.78,24.6,0.0,13.9,1.76,15.02,28.27,37.38,Abilene Christian Wildcats
Immanuel Allen,80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
Abe Kinrade,40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
Carter Murphy,40.0,63.0,-6.36,96.72131147540983,103.07692307692307,96.72,109.84,42.62,81.97,16.39,34.43,0.0,0.0,4.92,36.07,0.0,4.92,3.28,22.95,26.23,40.99,Air Force Falcons
Lucas Moerman,480.0,857.5,-9.14,86.5546218487395,95.69160997732426,86.55,101.32,44.66,95.2,10.44,31.45,0.0,0.0,13.81,28.45,0.0,7.08,3.72,18.61,28.69,42.26,Air Force Falcons
Camden Vander Zwaag,200.0,339.5,-10.85,89.72809667673715,100.57471264367817,89.73,105.74,43.81,90.63,13.29,38.97,0.0,0.0,8.46,28.4,0.0,5.14,3.32,17.82,26.28,36.86,Air Force Falcons
Ethan Taylor,680.0,1182.0,-11.23,84.56201214223765,95.7886044591247,84.56,100.61,43.45,93.41,10.23,32.09,0.0,0.0,11.97,28.88,0.0,6.85,3.9,18.56,27.41,40.85,Air Force Falcons
Jake Heidbreder,720.0,1264.5,-11.49,85.18218623481782,96.67697063369397,85.18,101.3,44.13,93.77,10.12,31.66,0.0,0.0,11.98,28.66,0.0,6.64,3.81,18.22,27.04,40.64,Air Force Falcons
Joseph Octave,520.0,925.0,-11.73,83.51769911504425,95.2431289640592,83.52,99.67,44.25,94.91,8.96,28.98,0.0,0.0,13.27,28.76,0.0,7.19,3.98,18.36,27.32,42.03,Air Force Falcons
A.J. Walker,680.0,1201.5,-11.76,84.58262350936968,96.33848657445078,84.58,100.85,44.21,94.38,9.8,31.52,0.0,0.0,12.35,28.28,0.0,6.73,3.83,17.97,27.09,40.63,Air Force Falcons
Jeffrey Mills,40.0,82.5,-15.74,93.90243902439023,109.63855421686748,93.9,110.98,53.66,98.78,8.54,25.61,0.0,0.0,12.2,25.61,0.0,3.66,2.44,13.41,21.95,37.81,Air Force Falcons
Nikc Jackson,200.0,330.0,-19.66,84.78260869565217,104.4378698224852,84.78,109.63,42.55,90.37,10.87,35.71,0.0,0.0,7.45,28.26,0.0,5.28,3.42,17.08,25.16,35.71,Air Force Falcons
Mikal Dawson,359.8,641.0,9.58,99.38837920489296,89.80891719745223,99.39,86.24,55.35,99.39,10.86,28.29,0.0,0.0,13.61,33.03,0.0,9.63,4.59,14.22,21.41,46.64,Akron Zips
Greg Tribble,884.8,1565.0,5.03,97.5517890772128,92.51789199739753,97.55,89.27,53.42,99.44,10.8,29.82,0.0,0.0,14.88,33.77,0.0,7.66,4.71,15.44,21.34,48.65,Akron Zips
Enrique Freeman,924.8,1632.5,4.97,96.98976520168573,92.01995012468828,96.99,88.86,53.16,99.7,10.72,29.92,0.0,0.0,14.99,33.77,0.0,7.89,4.58,15.29,21.25,48.76,Akron Zips
Xavier Castaneda,924.8,1632.5,4.97,96.98976520168573,92.01995012468828,96.99,88.86,53.16,99.7,10.72,29.92,0.0,0.0,14.99,33.77,0.0,7.89,4.58,15.29,21.25,48.76,Akron Zips
Ali Ali,845.0,1496.5,4.84,97.37015121630506,92.52717391304348,97.37,89.55,53.32,100.0,10.85,30.24,0.0,0.0,15.12,33.6,0.0,7.89,4.4,15.12,21.04,48.72,Akron Zips
Garvin Clarke,40.0,67.5,3.23,83.82352941176471,80.59701492537313,83.82,79.41,47.06,105.88,8.82,32.35,0.0,0.0,17.65,33.82,0.0,13.24,1.47,11.76,19.12,51.47,Akron Zips
Bryan Trimble Jr.,485.0,841.0,2.88,95.18213866039953,92.29843561973526,95.18,90.13,51.12,98.82,10.46,30.9,0.0,0.0,15.28,34.78,0.0,6.93,4.94,16.45,21.74,50.06,Akron Zips
