Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Drake Green, Parker Wentz",40.0,89.5,35.62,105.61797752808988,70.0,105.62,70.79,58.43,105.62,5.62,16.85,0.0,0.0,19.1,32.58,0.0,15.73,2.25,13.48,25.84,51.68,Abilene Christian Wildcats
"Austin Cooke, Drake Green",80.0,172.0,26.16,95.34883720930233,69.18604651162791,95.35,69.19,53.49,100.0,4.65,13.37,0.0,0.0,16.28,29.65,0.0,15.7,2.91,16.28,27.91,45.93,Abilene Christian Wildcats
"Drake Green, Duran Porter",80.0,172.0,26.16,95.34883720930233,69.18604651162791,95.35,69.19,53.49,100.0,4.65,13.37,0.0,0.0,16.28,29.65,0.0,15.7,2.91,16.28,27.91,45.93,Abilene Christian Wildcats
"Drake Green, Jalen Little",120.0,248.5,18.34,95.1417004048583,76.8,95.14,77.73,52.63,98.79,5.67,14.17,0.0,0.0,13.77,29.96,0.0,12.96,3.24,14.98,30.36,43.73,Abilene Christian Wildcats
"Drake Green, Jaylen Franklin",40.0,82.5,16.04,84.33734939759037,68.29268292682927,84.34,67.47,48.19,93.98,3.61,9.64,0.0,0.0,13.25,26.51,0.0,15.66,3.61,19.28,30.12,39.76,Abilene Christian Wildcats
"Duran Porter, Hayden Farquhar",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Hayden Howell",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Howell",79.4,165.0,12.34,98.13664596273291,85.79881656804734,98.14,90.06,59.01,93.79,8.7,22.36,0.0,0.0,9.94,26.71,0.0,9.32,1.86,16.15,31.68,36.65,Abilene Christian Wildcats
