team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
1,15,24,39,58,30,66.12
2,339,676,1015,1846,745,2150.12
5,315,812,1127,1920,758,2210.84
6,365,783,1148,1871,1200,2089.12
8,357,718,1075,1973,761,2260.08
9,377,748,1125,1852,742,2166.16
12,331,643,974,1936,719,2225.32
13,376,831,1207,2099,875,2424.84
16,346,838,1184,1863,805,2174.44
21,329,681,1010,1707,820,2112.24
22,35,82,117,141,62,152.96
23,323,742,1065,1726,681,2025.08
24,289,733,1022,1685,570,2091.68
25,347,800,1147,1829,756,2142.2
26,328,686,1014,1727,779,2040.52
27,329,810,1139,1883,587,2235.72
28,319,816,1135,1900,824,2207.56
29,10,30,40,60,28,76.28
30,359,700,1059,1922,779,2215.16
36,294,610,904,1721,753,1980.6
38,315,752,1067,1854,670,2171.84
40,25,46,71,90,42,80.28
41,311,658,969,1685,603,2050.0
43,266,587,853,1624,738,1861.44
44,281,765,1046,1636,608,2065.84
45,302,690,992,1790,762,2159.4
46,350,736,1086,1813,746,2094.24
47,330,652,982,1713,587,2158.52
48,334,740,1074,1823,784,2014.32
50,292,696,988,1628,561,2023.24
52,369,808,1177,1890,843,2213.2799999999997
55,297,738,1035,1720,741,2060.44
56,332,756,1088,1892,772,2124.84
57,303,664,967,1911,639,2240.24
58,385,783,1168,1921,755,2298.0
59,362,772,1134,1931,857,2206.84
60,17,24,41,66,23,66.44
61,423,739,1162,2011,758,2285.36
62,287,699,986,1793,583,2155.8
63,12,30,42,64,29,66.4
66,289,671,960,1701,733,2097.64
68,231,653,884,1780,658,2101.2
70,260,769,1029,1767,654,2148.08
71,300,821,1121,1733,710,2144.56
73,33,61,94,129,43,152.04000000000002
77,359,732,1091,1763,714,2030.16
79,309,782,1091,1820,748,2177.56
82,337,683,1020,1746,808,2095.8
84,312,697,1009,1779,660,2075.08
85,354,832,1186,1828,646,2329.32
87,288,755,1043,1785,846,2074.24
88,364,833,1197,1791,491,2047.96
91,320,643,963,1738,891,1986.0
93,349,729,1078,1934,533,2218.88
94,339,746,1085,1834,714,2218.8
96,335,716,1051,1839,744,2132.36
97,307,719,1026,1850,728,2186.56
98,333,831,1164,1779,762,2184.36
99,370,704,1074,1896,721,2150.92
101,25,67,92,142,66,153.76
103,322,841,1163,1811,706,2075.44
104,270,667,937,1777,742,2018.28
