athlete_id,o_rapm,d_rapm,rapm,o_rapm_bp,d_rapm_bp,rapm_bp,athlete_display_name,team_id,team_display_name,total_poss
4701845,0.32,2.52,2.84,0.47,2.82,3.29,Kadary Richmond,2599,St. John's Red Storm,1503.028764199261
5107251,1.14,1.7,2.84,1.31,1.9,3.21,Izaiyah Nelson,2032,Arkansas State Red Wolves,1094.8003229799037
4701228,1.53,1.27,2.8,1.58,1.36,2.9400000000000004,Christian Shumate,2377,McNeese Cowboys,1236.5639732213417
5106843,1.73,1.07,2.8,1.85,1.0,2.85,DJ Richards Jr.,2377,McNeese Cowboys,1226.501877164884
5176734,1.18,1.61,2.79,1.35,1.66,3.01,Myles Rigsby,2653,Troy Trojans,935.6783813435109
4711267,1.27,1.5,2.77,1.26,1.48,2.74,Jurian Dixon,300,UC Irvine Anteaters,1262.4135095554698
4711313,1.71,1.07,2.7800000000000002,1.83,1.11,2.9400000000000004,Ben Gregg,2250,Gonzaga Bulldogs,977.4548501431411
4701992,1.54,1.18,2.7199999999999998,1.75,1.27,3.02,Max Shulga,2670,VCU Rams,1264.5560539191665
4897562,1.78,0.9,2.68,1.75,0.91,2.66,Gyasi Powell,288,Lipscomb Bisons,1266.7957354391606
4693954,1.45,1.22,2.67,1.59,1.33,2.92,Ian Schieffelin,228,Clemson Tigers,1323.1348863379503
4703811,1.71,0.94,2.65,1.87,1.22,3.09,Joe Anderson,288,Lipscomb Bisons,1317.2080999161726
5105569,0.56,2.09,2.65,0.42,2.09,2.51,Filip Borovicanin,167,New Mexico Lobos,1258.4118254986045
5105987,1.03,1.6,2.63,1.12,1.74,2.8600000000000003,Barry Evans,2803,Bryant Bulldogs,1065.0989910732071
4703983,1.67,0.95,2.62,2.0,1.01,3.01,Jacob Ognacevic,288,Lipscomb Bisons,1332.1918879357336
5102798,1.4,1.16,2.5599999999999996,1.36,1.22,2.58,James Scott,97,Louisville Cardinals,1371.1815094704746
4433068,1.54,1.01,2.55,1.62,1.12,2.74,J'Wan Roberts,248,Houston Cougars,1173.2059335174056
4702195,0.86,1.68,2.54,0.83,1.53,2.36,Ray Harrison,2253,Grand Canyon Lopes,1169.6927950270976
4898238,1.67,0.87,2.54,1.82,0.82,2.64,John Poulakidas,43,Yale Bulldogs,960.3513178854737
4432193,0.86,1.67,2.53,1.03,1.9,2.9299999999999997,Earl Timberlake,2803,Bryant Bulldogs,1267.2347412455954
4433149,1.0,1.52,2.52,1.13,1.45,2.58,L.J. Cryer,248,Houston Cougars,1323.2822715385566
4593043,1.54,0.98,2.52,1.79,1.11,2.9000000000000004,John Tonje,275,Wisconsin Badgers,1459.2592423414078
4702384,1.73,0.77,2.5,2.09,1.11,3.2,Nique Clifford,36,Colorado State Rams,1413.6966317961487
5107260,2.29,0.2,2.49,2.6,0.18,2.7800000000000002,JJ White,2437,Omaha Mavericks,1172.7242382411566
5106275,0.86,1.63,2.4899999999999998,1.13,1.75,2.88,P.J. Haggerty,235,Memphis Tigers,1445.1204838690176
5106262,0.27,2.22,2.49,0.54,2.21,2.75,Zuby Ejiofor,2599,St. John's Red Storm,1499.4891291313309
5177187,1.0,1.48,2.48,0.98,1.56,2.54,Samson Aletan,43,Yale Bulldogs,781.097976065331
4702784,1.49,0.98,2.4699999999999998,1.56,1.05,2.6100000000000003,J'Vonne Hadley,97,Louisville Cardinals,1489.2295347476493
4703393,1.01,1.45,2.46,1.13,1.54,2.67,Devin Tillis,300,UC Irvine Anteaters,1240.5099112241735
5106272,1.36,1.09,2.45,1.49,1.08,2.5700000000000003,Milos Uzan,248,Houston Cougars,1332.10172583175
5107782,0.71,1.73,2.44,0.99,1.78,2.77,Donovan Dent,167,New Mexico Lobos,1528.3871943192178
4897676,0.84,1.59,2.43,1.15,1.82,2.9699999999999998,Bent Leuchten,300,UC Irvine Anteaters,1280.9566241599075
4848637,1.38,1.04,2.42,1.38,0.94,2.32,Milan Momcilovic,66,Iowa State Cyclones,955.9588965498771
5176737,1.19,1.2,2.3899999999999997,1.51,1.42,2.9299999999999997,Tayton Conerway,2653,Troy Trojans,1223.8043775689578
4897517,0.26,2.12,2.38,0.19,2.17,2.36,Aaron Scott,2599,St. John's Red Storm,1254.0178689520867
4683860,1.23,1.1,2.33,1.23,1.1,2.33,Quadir Copeland,2377,McNeese Cowboys,1198.9777826686393
5093253,1.34,0.98,2.3200000000000003,1.4,0.94,2.34,Kyan Evans,36,Colorado State Rams,1326.0673372064496
4432282,1.14,1.17,2.3099999999999996,1.31,1.3,2.6100000000000003,JaKobe Coles,2253,Grand Canyon Lopes,1148.674896596282
4592184,1.25,1.06,2.31,1.41,1.14,2.55,Chase Hunter,228,Clemson Tigers,1259.314653410399
5105533,1.52,0.78,2.3,1.58,0.9,2.48,Corneilous Williams,2453,North Alabama Lions,1180.93575191681
4701192,1.04,1.26,2.3,1.16,1.4,2.5599999999999996,Viktor Lakhin,228,Clemson Tigers,1174.3654499820043
4898237,1.43,0.84,2.27,1.55,1.09,2.64,Bez Mbeng,43,Yale Bulldogs,1024.4544412875161
4896534,0.28,1.98,2.26,0.28,2.15,2.4299999999999997,Abdul Momoh,2115,Central Connecticut Blue Devils,1059.1926888892622
4592914,0.76,1.49,2.25,0.75,1.66,2.41,Connor Withers,2803,Bryant Bulldogs,1266.4266491743026
5061581,1.48,0.77,2.25,1.36,0.9,2.2600000000000002,Luke Bamgboye,2670,VCU Rams,1028.1552458829603
4894462,1.35,0.9,2.25,1.42,0.85,2.27,Jaylen Crocker-Johnson,36,Colorado State Rams,1069.3485543679449
4896615,1.07,1.16,2.23,1.11,1.26,2.37,Jaeden Zackery,228,Clemson Tigers,1368.233696492233
5176732,1.29,0.93,2.22,1.37,1.06,2.43,Thomas Dowd,2653,Troy Trojans,1152.8536943244728
5108138,0.53,1.68,2.21,0.56,1.79,2.35,Jasin Sinani,2097,Campbell Fighting Camels,723.16
4897535,1.15,1.06,2.21,1.25,1.1,2.35,Alvaro Cardenas,68,Boise State Broncos,1423.4159418776815
4699760,1.26,0.93,2.19,1.38,1.0,2.38,Joseph Pinion,2032,Arkansas State Red Wolves,1209.2431766441057
4683956,1.42,0.78,2.2,1.43,0.75,2.1799999999999997,Carlos Stewart Jr.,2541,Santa Clara Broncos,1194.688176765332
4703015,0.61,1.58,2.19,0.71,1.83,2.54,Nelly Junior Joseph,167,New Mexico Lobos,1492.7428674838814
5107069,0.92,1.26,2.18,0.98,1.34,2.3200000000000003,Zach Cleveland,2335,Liberty Flames,1202.1430383796528
4897777,1.77,0.41,2.18,1.75,0.48,2.23,James Okonkwo,2006,Akron Zips,1015.2121797798071
5081887,1.34,0.83,2.17,1.39,0.8,2.19,Andrew Meadow,68,Boise State Broncos,1346.5371772623278
5103630,1.27,0.9,2.17,1.33,0.95,2.2800000000000002,John Blackwell,275,Wisconsin Badgers,1484.9868304749277
5107858,1.47,0.7,2.17,1.54,0.65,2.19,Brock Wisne,2458,Northern Colorado Bears,1185.4929599538045
5105815,1.02,1.13,2.15,1.06,1.24,2.3,Jaxon Kohler,127,Michigan State Spartans,1264.4306786930294
5108120,1.71,0.44,2.15,1.61,0.47,2.08,Tyeree Bryan,2541,Santa Clara Broncos,1166.040400699676
5177605,0.16,1.97,2.13,0.07,1.94,2.01,Jordan Johnson,2582,Southern Jaguars,1058.4881783567498
5107174,1.39,0.73,2.12,1.75,0.84,2.59,Nick Townsend,43,Yale Bulldogs,949.5026096745671
5107382,0.96,1.16,2.12,0.97,1.17,2.1399999999999997,Keiveon Hunt,2296,Jackson State Tigers,905.4244583305862
5109790,1.1,1.01,2.1100000000000003,1.23,1.04,2.27,Christoph Tilly,2541,Santa Clara Broncos,925.2466085434774
4703836,1.49,0.62,2.11,1.62,0.75,2.37,Jaron Rillie,2458,Northern Colorado Bears,1326.2799304196708
5108059,1.7,0.4,2.1,1.76,0.36,2.12,Tavari Johnson,2006,Akron Zips,1255.3444766394587
4897514,1.49,0.6,2.09,1.36,0.62,1.98,Jalen Lake,36,Colorado State Rams,1338.352424962793
5106449,0.9,1.19,2.09,0.85,1.17,2.02,Jackson Fields,2653,Troy Trojans,1101.074591175456
4683730,0.41,1.68,2.09,0.35,1.71,2.06,Jaden Akins,127,Michigan State Spartans,1310.437479925837
5243220,2.09,-0.01,2.08,2.01,0.07,2.0799999999999996,Garrison Keeslar,236,Chattanooga Mocs,1222.9440449645635
4708075,1.23,0.84,2.07,1.2,0.98,2.1799999999999997,Joe Charles,2377,McNeese Cowboys,1242.8922997007053
4432537,0.99,1.07,2.06,1.05,1.13,2.1799999999999997,Joe Bamisile,2670,VCU Rams,1161.1175576288563
4870564,0.71,1.36,2.0700000000000003,0.81,1.62,2.43,Joshua Jefferson,66,Iowa State Cyclones,1456.6719677164865
5054085,1.78,0.28,2.06,1.79,0.33,2.12,Anthony Robinson II,142,Missouri Tigers,1062.6746367506623
5107078,1.69,0.36,2.05,1.89,0.37,2.26,Jacari Lane,2453,North Alabama Lions,1277.81471392528
4895783,1.18,0.86,2.04,1.19,0.91,2.1,Nolan Winter,275,Wisconsin Badgers,1268.0933252348489
5106254,0.44,1.58,2.02,0.44,1.63,2.07,Tamin Lipsey,66,Iowa State Cyclones,1422.7701497044302
4869780,0.87,1.14,2.01,1.02,1.37,2.39,Derik Queen,120,Maryland Terrapins,1365.0599590019444
5176397,0.75,1.26,2.01,0.77,1.35,2.12,Carter Welling,3084,Utah Valley Wolverines,1055.0559846251672
5106738,1.81,0.19,2.0,1.97,0.28,2.25,Charlie Williams,288,Lipscomb Bisons,521.8218438085339
4595429,0.96,1.03,1.99,0.83,1.32,2.15,Malcolm Wilson,2511,Queens University Royals,1050.4735482740812
4897604,1.52,0.47,1.99,1.49,0.5,1.99,Daniel Ortiz,2453,North Alabama Lions,1162.9503972453372
4432692,1.17,0.82,1.9899999999999998,1.05,0.83,1.88,Casey Simmons,43,Yale Bulldogs,907.5581354980844
4711402,0.93,1.05,1.98,0.87,1.13,2.0,Jordan Ross,2608,Saint Mary's Gaels,1032.4259391051787
4702766,0.8,1.18,1.98,0.94,1.23,2.17,Terrence Edwards Jr.,97,Louisville Cardinals,1398.903501204938
4433176,1.01,0.96,1.97,1.16,0.96,2.12,RJ Davis,153,North Carolina Tar Heels,1445.6216331123476
4703815,0.95,1.03,1.98,1.08,0.99,2.0700000000000003,Shannon Grant,2296,Jackson State Tigers,1345.1369598605893
5105816,1.18,0.79,1.97,1.14,0.75,1.89,Tre Holloman,127,Michigan State Spartans,1184.0541839084176
5177137,0.31,1.65,1.96,0.31,1.67,1.98,Khaden Bennett,2514,Quinnipiac Bobcats,1272.5689278934938
5174633,0.88,1.08,1.96,1.19,1.19,2.38,Xzayvier Brown,2603,Saint Joseph's Hawks,1295.0751923237983
5143604,1.52,0.43,1.95,1.8,0.61,2.41,JT Toppin,2641,Texas Tech Red Raiders,1301.962021610623
5179095,1.05,0.9,1.9500000000000002,1.14,0.81,1.95,Mitchell Taylor,2569,South Carolina State Bulldogs,826.6485845562471
5107904,0.57,1.38,1.9499999999999997,0.79,1.33,2.12,Rob Martin,2546,Southeast Missouri State Redhawks,1421.9740189301665
4898278,1.5,0.44,1.94,1.61,0.67,2.2800000000000002,Nate Johnson,2006,Akron Zips,1261.3330829950298
4613134,1.24,0.7,1.94,1.2,0.64,1.8399999999999999,Will Soucie,2453,North Alabama Lions,1168.431944258862
4684634,1.13,0.8,1.93,1.22,0.67,1.8900000000000001,Rodney Rice,120,Maryland Terrapins,1399.8855728228166
5176662,0.4,1.53,1.9300000000000002,0.34,1.45,1.79,Makaih Williams,2253,Grand Canyon Lopes,959.5072127076724
4612709,1.65,0.28,1.93,1.4,0.28,1.68,Chase Johnston,2272,High Point Panthers,1073.5260497698923
4845368,0.45,1.47,1.92,0.4,1.55,1.9500000000000002,Tru Washington,167,New Mexico Lobos,1415.4592785572186
4897215,1.03,0.9,1.9300000000000002,0.89,0.76,1.65,DJ Smith,2523,Robert Morris Colonials,1379.79041415724
5175591,1.33,0.59,1.92,1.19,0.6,1.79,C.J. Cox,2509,Purdue Boilermakers,1093.9493413656007
5241368,0.86,1.05,1.9100000000000001,0.85,1.04,1.8900000000000001,Daniel Abreu,2181,Drake Bulldogs,1183.7626720948494
4897766,1.28,0.62,1.9,1.28,0.65,1.9300000000000002,Elijah Hawkins,2641,Texas Tech Red Raiders,1342.9610813078689
4898260,1.11,0.78,1.8900000000000001,1.39,0.8,2.19,Tyson Degenhart,68,Boise State Broncos,1388.9437843469932
5107144,1.61,0.28,1.8900000000000001,1.5,0.27,1.77,Butta Johnson,5,UAB Blazers,1170.1403729054841
5182338,0.74,1.15,1.89,0.87,1.25,2.12,Omar Croskey,2569,South Carolina State Bulldogs,947.6781097664755
4709151,0.33,1.56,1.8900000000000001,0.54,1.62,2.16,Jalen Haynes,2244,George Mason Patriots,1165.4673653446769
4697268,0.77,1.1,1.87,0.99,1.15,2.1399999999999997,Kam Jones,269,Marquette Golden Eagles,1417.478547217417
4432926,1.02,0.84,1.8599999999999999,1.01,0.77,1.78,Dishon Jackson,66,Iowa State Cyclones,1185.3085443271164
4703396,1.45,0.41,1.8599999999999999,1.8,0.52,2.3200000000000003,Graham Ike,2250,Gonzaga Bulldogs,1110.860249299841
4431835,1.02,0.83,1.85,1.05,0.89,1.94,Romelle Mansel,2296,Jackson State Tigers,1309.6709793265177
4683741,1.18,0.67,1.85,1.26,0.75,2.01,Jakai Robinson,2803,Bryant Bulldogs,531.4996805369034
5241694,0.79,1.07,1.86,0.99,1.25,2.24,Devin Haid,2115,Central Connecticut Blue Devils,1075.8567742817104
4896946,0.02,1.83,1.85,0.0,1.87,1.87,Derrick Tezeno,2582,Southern Jaguars,560.3914564760042
4702509,1.48,0.37,1.85,1.63,0.35,1.98,Bo Montgomery,350,UNC Wilmington Seahawks,914.4800588807294
4702046,1.35,0.5,1.85,1.4,0.61,2.01,Kam Woods,2523,Robert Morris Colonials,1429.8300693242434
5239799,1.49,0.36,1.85,1.73,0.66,2.39,Taye Fields,2453,North Alabama Lions,1198.663014324123
4683934,0.72,1.12,1.84,0.6,1.16,1.7599999999999998,Jahmai Mashack,2633,Tennessee Volunteers,1177.7974775543603
5107857,1.32,0.52,1.84,1.44,0.6,2.04,Langston Reynolds,2458,Northern Colorado Bears,1293.3292753415662
5195304,-0.14,1.98,1.8399999999999999,-0.3,1.94,1.64,Emmanuel Ugbo,68,Boise State Broncos,618.3553853741092
5241364,0.91,0.92,1.83,1.38,1.14,2.5199999999999996,Bennett Stirtz,2181,Drake Bulldogs,1296.6081370465959
5108141,0.9,0.93,1.83,0.81,0.85,1.6600000000000001,Anthony Dell'Orso,12,Arizona Wildcats,1185.6195943110347
4432638,0.57,1.26,1.83,0.65,1.28,1.9300000000000002,Daeshun Ruffin,2296,Jackson State Tigers,1360.3496206802402
4848621,0.73,1.1,1.83,0.59,1.12,1.71,Bryce Cash,2511,Queens University Royals,1106.1876951849977
5105577,1.04,0.79,1.83,0.96,0.77,1.73,Jasen Green,156,Creighton Bluejays,1226.93710574574
5107264,1.68,0.14,1.8199999999999998,1.95,0.31,2.26,Marquel Sutton,2437,Omaha Mavericks,1183.870497091096
4590401,1.14,0.69,1.8299999999999998,1.63,0.72,2.3499999999999996,Jackson Sivills,2747,Wofford Terriers,526.3321154261719
5177211,0.88,0.94,1.8199999999999998,1.1,1.24,2.34,Alvaro Folgueiras,2523,Robert Morris Colonials,1376.7637303493639
5105468,0.68,1.14,1.8199999999999998,0.64,1.23,1.87,Trevan Leonhardt,3084,Utah Valley Wolverines,1071.9561781093769
5243368,0.31,1.49,1.8,0.25,1.41,1.66,Joe Manning,2582,Southern Jaguars,973.2532138987292
5175662,1.66,0.13,1.79,1.65,0.34,1.99,Juslin Bodo Bodo,2272,High Point Panthers,1002.2420375020527
5214642,1.19,0.59,1.7799999999999998,1.2,0.7,1.9,Tomislav Ivisic,356,Illinois Fighting Illini,1167.8971373795953
5176112,-0.51,2.29,1.78,-0.48,2.17,1.69,Myles Che,300,UC Irvine Anteaters,1243.4224594107677
4601285,0.41,1.36,1.77,0.28,1.41,1.69,Woody Newton,2244,George Mason Patriots,1149.477992350285
4433155,1.59,0.17,1.76,1.65,0.2,1.8499999999999999,Clifford Omoruyi,333,Alabama Crimson Tide,1171.8158316081974
5107301,0.13,1.64,1.77,0.12,1.64,1.7599999999999998,Dionjahe Thomas,2582,Southern Jaguars,991.7316186051322
4433009,0.46,1.3,1.76,0.4,1.32,1.7200000000000002,Justin Hohn,300,UC Irvine Anteaters,1260.7796156109694
5241411,1.9,-0.15,1.75,1.99,-0.09,1.9,Miles Barnstable,2900,St. Thomas-Minnesota Tommies,1150.1615777213797
5122836,-0.19,1.92,1.73,-0.05,2.0,1.95,Jamal Fuller,112358,Long Island University Sharks,1100.4460526946289
5177349,1.41,0.33,1.74,1.2,0.25,1.45,Isaac Ondekane,2437,Omaha Mavericks,973.0905874949323
4696317,1.51,0.23,1.74,1.49,0.27,1.76,Miles Kelly,2,Auburn Tigers,1250.5077195404622
5176048,1.1,0.63,1.73,1.0,0.73,1.73,Parker Jones,2142,Colgate Raiders,1025.875448492221
4702491,0.99,0.74,1.73,1.2,0.7,1.9,Atin Wright,249,North Texas Mean Green,1103.3050016158134
4431719,0.93,0.79,1.7200000000000002,1.04,0.82,1.8599999999999999,Khalif Battle,2250,Gonzaga Bulldogs,1009.260949809224
5105461,0.62,1.1,1.7200000000000002,0.79,1.14,1.93,Tanner Toolson,3084,Utah Valley Wolverines,1126.3379579304428
4683945,0.36,1.36,1.7200000000000002,0.6,1.44,2.04,EJ Farmer,2754,Youngstown State Penguins,663.7963998769158
5106457,1.46,0.26,1.72,1.9,0.43,2.33,Elijah Ormiston,6,South Alabama Jaguars,557.9792378224089
4702042,1.36,0.35,1.71,1.4,0.34,1.74,Te'Jon Sawyer,149,Montana Grizzlies,1117.176228514363
5107321,0.37,1.34,1.71,0.59,1.65,2.2399999999999998,Amarri Monroe,2514,Quinnipiac Bobcats,1388.3998349322385
4703572,0.56,1.15,1.71,0.58,1.17,1.75,Kaden Metheny,2335,Liberty Flames,1204.007093827461
5107268,1.72,-0.02,1.7,1.77,0.02,1.79,Tony Osburn,2437,Omaha Mavericks,1163.047863845028
4896530,-0.13,1.83,1.7000000000000002,-0.28,1.87,1.59,Joe Ostrowsky,2115,Central Connecticut Blue Devils,1056.6927705268215
5177231,0.43,1.27,1.7,0.63,1.26,1.8900000000000001,Jordan Jones,2115,Central Connecticut Blue Devils,1097.8328973654332
5176241,-0.12,1.81,1.69,-0.2,1.75,1.55,BJ Davis,21,San Diego State Aztecs,1160.4991730276759
4702656,1.43,0.26,1.69,1.48,0.35,1.83,Alijah Martin,57,Florida Gators,1133.3282215179443
5106728,1.16,0.53,1.69,1.03,0.52,1.55,Christian May,119,Towson Tigers,1128.3268322499923
4701221,0.67,1.01,1.6800000000000002,0.61,1.02,1.63,Nick Jourdain,235,Memphis Tigers,1217.0758683530369
5107490,1.44,0.24,1.68,1.49,0.2,1.69,Justin Bailey,2747,Wofford Terriers,1164.8144143488319
4700827,1.34,0.34,1.6800000000000002,1.58,0.33,1.9100000000000001,Bash Wieland,236,Chattanooga Mocs,1204.4925051848084
5107895,0.84,0.84,1.68,1.07,0.9,1.9700000000000002,Brian Moore Jr.,2450,Norfolk State Spartans,1062.5167077284973
5107376,1.63,0.05,1.68,1.6,0.09,1.6900000000000002,Demetrius Davis,2430,UNC Greensboro Spartans,983.37296123469
5106766,0.24,1.43,1.67,0.31,1.4,1.71,Brian Taylor II,2565,SIU Edwardsville Cougars,1287.2852790134893
4703868,1.56,0.11,1.6700000000000002,1.57,0.24,1.81,Trey Bonham,236,Chattanooga Mocs,1230.1932842789915
4897149,1.18,0.49,1.67,1.23,0.52,1.75,Duke Deen,71,Bradley Braves,1411.6806205205844
4683751,0.6,1.06,1.6600000000000001,0.61,1.12,1.73,Tyrese Hunter,235,Memphis Tigers,1223.6503696047562
4897438,1.8,-0.14,1.6600000000000001,2.15,-0.17,1.98,Trey Kaufman-Renn,2509,Purdue Boilermakers,1365.1386818398025
4702932,1.15,0.5,1.65,1.25,0.51,1.76,Donovan Newby,350,UNC Wilmington Seahawks,1250.1814213730233
4703530,1.5,0.16,1.66,1.67,0.14,1.81,Mark Sears,333,Alabama Crimson Tide,1410.5883152782542
5108891,0.28,1.37,1.6500000000000001,0.31,1.48,1.79,Stephon Payne,294,Jacksonville Dolphins,887.7017143450804
4711255,0.21,1.43,1.64,0.22,1.43,1.65,Jeremy Fears Jr.,127,Michigan State Spartans,1148.4329206026619
4433024,0.82,0.83,1.65,0.86,1.14,2.0,Jaden Walker,357,Texas A&M-Corpus Christi Islanders,561.6806606638863
5176712,0.2,1.44,1.64,0.15,1.64,1.7899999999999998,Teddy Washington Jr.,2546,Southeast Missouri State Redhawks,1401.6447918657086
5106058,0.74,0.9,1.6400000000000001,0.77,0.95,1.72,Emanuel Sharp,248,Houston Cougars,1101.339411427066
4397659,0.77,0.86,1.63,0.79,1.0,1.79,Kobe Julien,2032,Arkansas State Red Wolves,851.431643781939
4700845,2.07,-0.44,1.63,2.16,-0.47,1.6900000000000002,Drake Dobbs,2900,St. Thomas-Minnesota Tommies,1156.308716886504
4896365,0.86,0.76,1.62,0.89,0.66,1.55,Adama Bal,2541,Santa Clara Broncos,1060.2638148637036
5108973,0.43,1.2,1.63,0.63,1.38,2.01,Garry Clark,357,Texas A&M-Corpus Christi Islanders,1275.9376339288249
4685647,0.82,0.8,1.62,0.74,0.67,1.4100000000000001,Jaylin Stewart,41,UConn Huskies,792.2655854924285
4431975,1.57,0.05,1.62,1.78,0.15,1.93,Isaiah Hawthorne,2458,Northern Colorado Bears,1229.2523548277106
5175148,1.46,0.16,1.6199999999999999,1.52,0.17,1.69,Tyler Tejada,119,Towson Tigers,1175.141565887386
5105454,1.44,0.17,1.6099999999999999,1.48,0.13,1.6099999999999999,Malik Messina-Moore,149,Montana Grizzlies,1170.181822987808
5106742,0.76,0.84,1.6,0.88,0.98,1.8599999999999999,Dylan Arnett,325,Cleveland State Vikings,1316.9361764314926
4589474,0.26,1.33,1.59,0.26,1.35,1.61,VonCameron Davis,2309,Kent State Golden Flashes,1211.0695011732123
4703914,0.74,0.84,1.58,1.02,0.93,1.9500000000000002,Tytan Anderson,2460,Northern Iowa Panthers,1272.9844251173922
5105552,1.08,0.5,1.58,1.0,0.74,1.74,B.J. Edwards,2567,SMU Mustangs,1322.0020808050474
5241365,0.83,0.75,1.58,0.62,0.74,1.3599999999999999,Mitch Mascari,2181,Drake Bulldogs,1291.488759128298
5108135,0.81,0.77,1.58,0.72,0.78,1.5,Elijah Walsh,2097,Campbell Fighting Camels,618.8040325953477
4897911,0.79,0.78,1.57,0.76,0.69,1.45,Elvin Edmonds IV,2083,Bucknell Bison,1052.550266208192
4585618,0.25,1.31,1.56,0.16,1.39,1.5499999999999998,Keshon Gilbert,66,Iowa State Cyclones,1196.7076039305862
4702027,1.43,0.13,1.56,1.5,0.1,1.6,Chance McMillian,2641,Texas Tech Red Raiders,1150.4362207470135
4683951,0.76,0.79,1.55,0.83,0.74,1.5699999999999998,Rafael Pinzon,2803,Bryant Bulldogs,1151.7352499055405
4897479,0.96,0.59,1.5499999999999998,0.97,0.64,1.6099999999999999,Michael Duax,526,Florida Gulf Coast Eagles,949.576543543194
5176237,1.45,0.1,1.55,1.47,0.07,1.54,Deyton Albury,328,Utah State Aggies,1145.739854785193
4592288,0.29,1.25,1.54,0.32,1.29,1.61,Taryn Todd,2032,Arkansas State Red Wolves,1141.8251220603254
5106035,-0.47,2.01,1.5399999999999998,-0.29,2.14,1.85,RJ Luis Jr.,2599,St. John's Red Storm,1388.3498658560802
4683784,0.4,1.14,1.54,0.22,1.13,1.3499999999999999,Isaiah West,2535,Samford Bulldogs,615.7436809463933
4702138,-0.22,1.75,1.53,-0.21,1.75,1.54,Paris Dawson,2547,Seattle U Redhawks,824.0831023255437
4700877,1.19,0.34,1.53,1.28,0.35,1.63,Chad Baker-Mazara,2,Auburn Tigers,1101.2343836687307
5107369,1.48,0.05,1.53,1.57,0.09,1.6600000000000001,Ben Vander Wal,231,Furman Paladins,901.5681332625542
