Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Ali Abdou Dibba,450.0,917.0,0.55,91.93370165745857,91.3885898815931,91.93,93.81,53.04,100.11,7.07,22.65,0.0,0.0,12.82,25.41,0.0,10.5,2.1,12.71,27.29,38.23,Abilene Christian Wildcats
Hunter Jack Madden,120.0,244.0,-0.64,85.53719008264463,86.1788617886179,85.54,87.6,48.76,96.28,6.61,25.21,0.0,0.0,11.57,26.45,0.0,9.92,4.13,15.29,26.86,38.02,Abilene Christian Wildcats
Damien Daniels,690.0,1378.0,-2.49,89.48529411764706,91.97707736389685,89.49,94.41,50.37,98.97,7.5,23.9,0.0,0.0,12.79,26.76,0.0,9.93,2.35,13.82,26.99,39.55,Abilene Christian Wildcats
Joe Pleasant,690.0,1378.0,-2.49,89.48529411764706,91.97707736389685,89.49,94.41,50.37,98.97,7.5,23.9,0.0,0.0,12.79,26.76,0.0,9.93,2.35,13.82,26.99,39.55,Abilene Christian Wildcats
Airion Simmons,530.0,1031.0,-2.76,90.8023483365949,93.5576923076923,90.8,95.21,50.59,99.61,7.93,23.97,0.0,0.0,13.31,28.08,0.0,9.59,1.86,13.7,26.22,41.39,Abilene Christian Wildcats
Tobias Cameron,610.0,1208.5,-2.89,90.58823529411765,93.480032599837,90.59,96.39,50.5,99.58,7.73,23.87,0.0,0.0,13.28,27.06,0.0,9.66,2.1,13.7,27.14,40.34,Abilene Christian Wildcats
Immanuel Allen,360.0,733.5,-5.9,84.0499306518724,89.94638069705094,84.05,93.07,47.02,96.53,7.35,24.97,0.0,0.0,11.65,26.21,0.0,10.12,3.19,15.12,27.46,37.86,Abilene Christian Wildcats
Marcell McCreary,165.0,283.0,7.64,100.0,92.36111111111111,100.0,95.68,51.8,99.64,12.23,34.17,0.0,0.0,12.59,33.45,0.0,8.27,4.32,12.95,22.66,46.04,Air Force Falcons
Nikc Jackson,40.0,67.5,-1.6,91.04477611940298,92.64705882352942,91.04,94.03,47.76,107.46,8.96,32.84,0.0,0.0,20.9,37.31,0.0,8.96,0.0,13.43,22.39,58.21,Air Force Falcons
Rytis Petraitis,649.8,1135.5,-3.77,93.36917562724014,97.14285714285714,93.37,100.54,48.66,94.0,11.11,31.99,0.0,0.0,11.02,32.17,0.0,6.99,4.75,17.03,24.1,43.19,Air Force Falcons
Beau Becker,609.8,1068.0,-3.91,93.51763584366063,97.42410303587856,93.52,100.95,48.71,93.14,11.25,31.94,0.0,0.0,10.39,31.84,0.0,6.86,5.05,17.25,24.21,42.23,Air Force Falcons
Carter Murphy,85.0,151.0,-4.24,87.91946308724832,92.15686274509804,87.92,94.63,48.32,100.0,9.4,30.2,0.0,0.0,17.45,35.57,0.0,5.37,1.34,17.45,23.49,53.02,Air Force Falcons
Jake Heidbreder,769.8,1349.0,-4.77,93.04610733182162,97.81818181818181,93.05,101.66,48.0,93.58,11.34,32.2,0.0,0.0,10.96,31.14,0.0,7.03,4.61,17.38,24.79,42.1,Air Force Falcons
Jeffrey Mills,564.8,994.5,-6.39,93.21685508735868,99.60629921259843,93.22,104.01,47.89,91.68,11.2,31.35,0.0,0.0,10.07,30.11,0.0,6.99,5.04,18.4,25.9,40.18,Air Force Falcons
Ethan Taylor,684.8,1202.0,-6.59,92.02714164546225,98.61224489795917,92.03,102.46,47.16,92.11,11.62,32.65,0.0,0.0,9.92,30.53,0.0,6.87,5.0,17.81,24.68,40.45,Air Force Falcons
Camden Vander Zwaag,160.0,281.0,-8.06,91.24087591240875,99.30555555555556,91.24,104.38,45.26,95.26,11.68,33.21,0.0,0.0,13.14,28.47,0.0,7.66,2.92,17.88,27.01,41.61,Air Force Falcons
Corbin Green,120.0,213.5,-10.06,91.30434782608695,101.36363636363637,91.3,107.73,44.44,91.3,12.56,33.33,0.0,0.0,10.63,25.6,0.0,7.25,3.86,19.32,28.5,36.23,Air Force Falcons
Sammy Hunter,645.0,1227.0,10.28,101.95121951219512,91.66666666666666,101.95,91.22,55.45,100.08,12.36,33.01,0.0,0.0,14.31,32.44,0.0,7.07,3.9,14.23,24.15,46.75,Akron Zips
Nate Johnson,160.0,288.0,10.1,102.75862068965517,92.65734265734265,102.76,91.38,53.79,104.14,12.07,36.21,0.0,0.0,16.55,36.21,0.0,7.24,2.41,12.41,17.59,52.76,Akron Zips
Tavari Johnson,120.0,228.0,9.54,92.07048458149781,82.53275109170306,92.07,83.26,53.3,99.12,8.81,27.31,0.0,0.0,15.42,32.6,0.0,8.81,4.41,16.3,25.11,48.02,Akron Zips
Enrique Freeman,805.0,1520.0,9.23,101.18032786885244,91.94719471947195,101.18,91.34,54.82,100.66,12.13,33.38,0.0,0.0,14.75,32.98,0.0,7.08,3.67,14.1,22.69,47.73,Akron Zips
Trendon Hankerson,805.0,1520.0,9.23,101.18032786885244,91.94719471947195,101.18,91.34,54.82,100.66,12.13,33.38,0.0,0.0,14.75,32.98,0.0,7.08,3.67,14.1,22.69,47.73,Akron Zips
Xavier Castaneda,725.0,1366.0,8.95,102.5528811086798,93.60764144011756,102.55,92.92,54.85,100.8,12.84,34.79,0.0,0.0,14.44,33.26,0.0,6.93,3.57,13.64,21.95,47.7,Akron Zips
Greg Tribble,765.0,1451.0,8.37,100.34317089910776,91.97231833910034,100.34,91.21,54.7,100.55,11.81,32.74,0.0,0.0,14.96,32.6,0.0,6.93,3.71,14.41,22.79,47.56,Akron Zips
Austin Harvell,40.0,79.0,14.89,86.8421052631579,71.95121951219512,86.84,77.63,43.42,100.0,9.21,18.42,0.0,0.0,26.32,39.47,0.0,14.47,7.89,26.32,19.74,65.79,Alabama A&M Bulldogs
Brandon Powell,40.0,72.5,13.02,98.55072463768117,85.52631578947368,98.55,94.2,44.93,78.26,15.94,30.43,0.0,0.0,10.14,39.13,0.0,4.35,8.7,31.88,26.09,49.27,Alabama A&M Bulldogs
