athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4278965,Simeon Lepichev,2226,Florida Atlantic Owls,76.0992,130.5862,-54.487,97.5061,94.4285,3.0776,-57.5645,,,,,,,,0.3621,0.3621,,0.0,0.1552,0.5556,0.4923,0.4923,,0.0,0.6571,0.2632,33.372,14.0924,17.4115,70.96,68.92,1066.6,1061.12,54.0,90.0,1040.0,1002.0,58.0,21.0,0.0,0.0,65.0,32.0,0.0,0.0,10.0,23.0,12.0,28.0
3934671,Kaleb Johnson,46,Georgetown Hoyas,106.424,105.7127,0.7113,132.9946,74.1525,58.8421,-58.1308,,,,,,,,0.4495,0.4495,,0.0,0.3862,0.7736,0.4425,0.4425,,0.0,0.7423,0.3094,37.5763,14.8269,13.0434,2124.52,2123.68,66.92,66.08,2261.0,2245.0,89.0,49.0,1704.0,766.0,0.0,0.0,1810.0,801.0,0.0,0.0,315.0,798.0,277.0,703.0
3934669,Jessie Govan,46,Georgetown Hoyas,106.424,105.7127,0.7113,132.9946,74.1525,58.8421,-58.1308,,,,,,,,0.4495,0.4495,,0.0,0.3862,0.7736,0.4425,0.4425,,0.0,0.7423,0.3094,37.5763,14.8269,13.0434,2124.52,2123.68,66.92,66.08,2261.0,2245.0,89.0,49.0,1704.0,766.0,0.0,0.0,1810.0,801.0,0.0,0.0,315.0,798.0,277.0,703.0
4065791,Jonathan Mulmore,46,Georgetown Hoyas,106.424,105.7127,0.7113,132.9946,74.1525,58.8421,-58.1308,,,,,,,,0.4495,0.4495,,0.0,0.3862,0.7736,0.4425,0.4425,,0.0,0.7423,0.3094,37.5763,14.8269,13.0434,2124.52,2123.68,66.92,66.08,2261.0,2245.0,89.0,49.0,1704.0,766.0,0.0,0.0,1810.0,801.0,0.0,0.0,315.0,798.0,277.0,703.0
3158443,Tom Lacey,2426,Navy Midshipmen,97.4912,95.3925,2.0986,119.1298,58.3391,60.7908,-58.6921,,,,,,,,0.437,0.437,,0.0,0.3889,0.7282,0.4577,0.4577,,0.0,0.7757,0.3286,35.5484,16.6877,10.2809,1935.56,1955.08,57.92,58.28,1887.0,1865.0,69.0,34.0,1476.0,645.0,0.0,0.0,1407.0,644.0,0.0,0.0,323.0,695.0,201.0,660.0
4283413,Will Hudson,111166,Midway Eagles,54.4959,162.9571,-108.4612,75.7576,124.6398,-48.8822,-59.579,,,,,,,,0.209,0.209,,0.0,0.1493,0.8,0.64,0.64,,0.0,0.4839,0.2364,19.8728,17.7112,21.1977,73.4,75.48,142.56,138.8,40.0,123.0,108.0,173.0,67.0,14.0,0.0,0.0,75.0,48.0,0.0,0.0,13.0,15.0,16.0,42.0
4282828,Nikita Orap,2691,Webber International Warriors,67.1942,143.9081,-76.7139,92.7655,108.7974,-16.0319,-60.682,,,,,,,,0.3281,0.3281,,0.0,0.1641,0.5714,0.566,0.566,,0.0,0.4583,0.2111,21.2958,11.9317,25.1678,159.24,154.96,171.4,170.96,107.0,223.0,159.0,186.0,128.0,42.0,0.0,0.0,159.0,90.0,0.0,0.0,19.0,33.0,39.0,71.0
4072863,Kaiden Williams,2689,Washington College (MD) Shoremen,61.2078,152.5236,-91.3157,99.0538,129.1352,-30.0814,-61.2343,,,,,,,,0.3462,0.3462,,0.0,0.1538,0.625,0.5882,0.5882,,0.0,0.4545,0.1714,20.7987,8.161,24.9584,73.52,72.12,67.64,68.92,45.0,110.0,67.0,89.0,52.0,18.0,0.0,0.0,68.0,40.0,0.0,0.0,6.0,15.0,18.0,29.0
3133855,Obi Romeo,2691,Webber International Warriors,57.1571,139.7516,-82.5945,81.4711,102.2305,-20.7593,-61.8351,,,,,,,,0.2656,0.2656,,0.0,0.2656,0.5294,0.5769,0.5769,,0.0,0.5294,0.2745,23.2919,17.3956,20.7039,80.48,77.28,85.92,86.08,46.0,108.0,70.0,88.0,64.0,17.0,0.0,0.0,78.0,45.0,0.0,0.0,14.0,18.0,16.0,37.0
67492,Alex Dubovitskiy,2130,Chicago State Cougars,45.7227,131.0044,-85.2817,88.7069,111.2674,-22.5605,-62.7211,,,,,,,,0.2,0.2,,0.0,0.5,0.7,0.4909,0.4909,,0.0,0.7419,0.1714,31.3865,8.8496,10.917,67.8,73.28,1628.96,1634.8,31.0,96.0,1445.0,1819.0,40.0,8.0,0.0,0.0,55.0,27.0,0.0,0.0,6.0,23.0,8.0,29.0
3947680,Ishmael Lane,2466,Northwestern State Demons,88.9632,111.9714,-23.0082,116.4637,76.4768,39.9869,-62.9952,,,,,,,,0.4075,0.4075,,0.0,0.3585,0.6061,0.4741,0.4741,,0.0,0.6634,0.3186,32.1481,17.1802,16.3085,1926.64,1919.24,75.56,75.84,1714.0,2149.0,88.0,58.0,1551.0,632.0,0.0,0.0,1580.0,749.0,0.0,0.0,331.0,617.0,313.0,708.0
4067403,Justin Roberts,2649,Toledo Rockets,79.9779,132.1586,-52.1807,112.643,101.5786,11.0643,-63.245,,,,,,,,0.4,0.4,,0.0,0.16,0.75,0.5909,0.5909,,0.0,0.8148,0.0323,30.2863,1.3789,6.8833,72.52,72.64,2077.36,2092.96,58.0,96.0,2340.0,2126.0,50.0,20.0,0.0,0.0,66.0,39.0,0.0,0.0,1.0,22.0,5.0,30.0
3155904,Mathieu Kamba,2110,Central Arkansas Bears,105.5651,103.3562,2.2089,133.7838,67.7111,66.0727,-63.8638,,,,,,,,0.4574,0.4574,,0.0,0.3792,0.7329,0.4545,0.4545,,0.0,0.6751,0.2722,34.2227,13.5433,16.4691,2192.96,2179.84,74.0,75.32,2315.0,2253.0,99.0,51.0,1738.0,795.0,0.0,0.0,1738.0,790.0,0.0,0.0,297.0,746.0,359.0,794.0
4282826,Austin Evans,2691,Webber International Warriors,67.1942,143.9081,-76.7139,104.1179,115.4571,-11.3392,-65.3747,,,,,,,,0.3281,0.3281,,0.0,0.1641,0.5714,0.566,0.566,,0.0,0.4583,0.2111,21.2958,11.9317,25.1678,159.24,154.96,85.48,84.88,107.0,223.0,89.0,98.0,128.0,42.0,0.0,0.0,159.0,90.0,0.0,0.0,19.0,33.0,39.0,71.0
3132546,Avery Patterson,2016,Alcorn State Braves,98.3493,108.4909,-10.1416,123.6198,67.1785,56.4413,-66.5829,,,,,,,,0.4297,0.4297,,0.0,0.2903,0.6643,0.4417,0.4417,,0.0,0.6786,0.2616,35.6213,13.3613,16.8687,1182.52,1167.84,83.32,83.36,1163.0,1267.0,103.0,56.0,975.0,419.0,0.0,0.0,1003.0,443.0,0.0,0.0,158.0,416.0,197.0,446.0
