team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,44,82,126,178,60,198.36
5,93,209,302,496,202,558.2
6,42,98,140,235,72,259.84000000000003
8,44,124,168,264,81,345.12
9,46,129,175,277,102,332.44
12,37,89,126,246,99,277.76
13,12,44,56,102,34,137.07999999999998
16,0,18,18,51,15,62.28
21,93,239,332,511,193,583.76
23,45,94,139,231,79,251.0
24,16,51,67,116,43,138.4
25,14,29,43,60,23,63.72
26,66,149,215,340,120,392.68
27,16,46,62,107,31,135.0
30,22,46,68,113,46,132.32
36,25,52,77,114,47,130.96
38,33,98,131,230,77,267.68
41,79,161,240,459,161,517.6800000000001
43,33,81,114,175,76,201.16
44,25,68,93,157,63,188.16
45,14,23,37,63,26,68.32
46,10,33,43,60,35,62.84
47,56,90,146,255,85,281.92
48,19,60,79,113,34,137.60000000000002
52,7,22,29,53,27,58.92
56,20,60,80,134,56,149.12
57,28,57,85,119,29,143.07999999999998
58,12,23,35,58,20,63.480000000000004
59,20,57,77,113,39,127.28
61,18,22,40,66,20,64.44
62,12,26,38,65,19,64.92
66,19,65,84,136,67,189.92
68,26,78,104,171,82,202.44
70,5,23,28,55,29,72.68
71,25,105,130,216,82,258.52
77,31,79,110,160,58,189.16
79,20,50,70,103,32,120.32000000000001
82,14,25,39,59,25,56.72
84,63,98,161,258,91,261.03999999999996
85,12,23,35,53,25,63.519999999999996
87,3,27,30,50,19,64.36
88,29,65,94,115,39,130.88
91,14,43,57,103,59,123.88
93,13,53,66,107,43,135.2
94,39,98,137,209,73,248.2
96,18,64,82,165,70,200.32
97,15,26,41,62,19,61.56
98,29,63,92,130,46,140.24
99,20,57,77,106,39,130.76
103,17,45,62,112,38,126.84
104,5,31,36,58,26,73.44
107,10,36,46,61,23,71.36
111,13,20,33,63,19,70.2
113,6,31,37,58,22,69.84
116,27,49,76,135,44,137.32
119,18,45,63,123,53,142.12
120,45,94,139,211,63,248.32
127,33,98,131,234,90,260.0
130,28,61,89,192,65,200.28
135,17,42,59,116,40,133.04
139,21,43,64,113,37,137.04000000000002
140,6,27,33,53,15,63.56
142,43,111,154,234,110,267.12
145,17,52,69,111,49,126.8
147,33,93,126,228,69,279.24
149,12,36,48,110,40,127.84
150,47,99,146,282,114,314.88
151,23,55,78,117,48,132.96
152,17,81,98,166,68,205.76
153,12,43,55,102,36,122.2
154,21,54,75,123,36,138.32
155,21,47,68,132,36,137.24
156,59,143,202,390,117,408.12
158,4,30,34,52,24,71.8
160,18,57,75,99,30,129.24
161,68,146,214,352,136,393.48
163,36,133,169,284,102,326.84
164,31,68,99,158,64,189.56
167,32,92,124,197,71,227.51999999999998
172,8,33,41,56,16,71.24
179,10,27,37,60,22,61.599999999999994
183,9,29,38,62,28,72.28
193,10,21,31,55,21,66.44
194,47,89,136,230,70,251.56
195,13,46,59,118,42,147.60000000000002
197,47,128,175,291,132,332.88
198,52,105,157,258,87,271.56
201,14,35,49,60,20,62.040000000000006
202,6,29,35,58,18,67.84
204,12,22,34,58,21,66.36
213,68,142,210,378,134,389.36
218,13,29,42,72,28,70.84
219,15,27,42,62,24,64.36
221,61,132,193,310,119,334.15999999999997
222,15,87,102,164,71,199.12
227,13,38,51,62,16,66.84
228,26,80,106,180,70,198.04000000000002
231,54,143,197,296,102,333.15999999999997
232,36,115,151,232,69,277.2
233,9,24,33,56,18,65.32
235,70,94,164,260,108,274.76
236,32,93,125,246,119,286.24
238,88,151,239,370,115,401.6
239,35,66,101,165,61,191.8
242,43,104,147,244,105,277.03999999999996
245,41,88,129,228,100,265.48
248,62,150,212,337,133,391.96000000000004
249,86,148,234,374,140,434.52000000000004
250,7,25,32,48,17,65.84
251,68,162,230,400,125,473.4
252,35,53,88,169,72,191.84
253,69,176,245,399,136,447.88
254,10,28,38,62,16,67.0
256,15,52,67,117,44,136.6
257,24,54,78,113,35,133.32
258,34,99,133,207,91,249.0
259,27,78,105,182,64,199.48
261,29,97,126,214,82,250.88
264,15,24,39,66,20,65.84
265,28,75,103,173,58,199.56
269,65,133,198,296,110,334.52
270,50,105,155,274,98,299.88
275,37,133,170,263,107,314.12
276,7,21,28,57,18,61.64
277,31,70,101,163,61,193.44
278,7,24,31,48,19,63.56
279,12,56,68,117,54,143.76
282,38,117,155,328,115,358.4
288,10,58,68,114,49,134.84
290,19,60,79,113,43,136.76
292,10,24,34,52,7,65.44
295,11,32,43,54,20,60.4
299,10,31,41,59,22,74.68
300,40,79,119,181,56,207.72
301,8,26,34,51,36,68.88
302,5,27,32,55,23,67.52000000000001
304,7,22,29,54,20,64.92
305,22,40,62,111,35,130.8
309,28,89,117,205,53,265.0
311,12,21,33,54,12,62.8
314,44,86,130,227,83,257.88
315,26,35,61,106,39,118.72
322,27,83,110,189,66,209.68
324,9,24,33,53,25,62.12
325,58,100,158,265,83,283.28
326,42,81,123,210,56,244.39999999999998
328,35,103,138,235,68,281.04
331,26,70,96,181,82,209.72
333,83,148,231,388,98,413.96000000000004
338,38,103,141,241,78,277.44
339,4,39,43,65,30,73.52
344,29,76,105,183,91,202.04
349,15,55,70,132,55,145.64
350,28,63,91,160,75,194.16
356,21,56,77,119,32,141.44
357,51,99,150,249,94,273.88
526,13,30,43,59,26,68.12
2000,4,29,33,47,18,70.88
2005,11,25,36,59,24,72.44
2006,29,43,72,132,49,145.32
2010,27,37,64,110,35,132.76
2016,22,52,74,103,38,128.8
2026,8,29,37,56,23,61.4
2032,29,43,72,120,35,123.4
2050,14,31,45,68,25,72.04
2057,8,24,32,63,28,72.92
2065,20,27,47,61,11,68.0
2066,13,45,58,111,33,122.64
2083,8,24,32,52,13,56.52
2084,7,29,36,61,25,74.36
2086,20,33,53,69,20,70.04
2097,44,80,124,215,90,253.88
2099,11,35,46,60,22,71.28
2115,10,29,39,67,21,67.04
2116,35,97,132,225,81,279.36
2127,23,60,83,116,48,141.72
2132,51,135,186,303,103,345.0
2142,34,98,132,245,103,274.6
2154,10,29,39,55,19,67.24
2166,9,54,63,103,40,126.36
2168,32,59,91,165,81,177.16
2169,9,30,39,61,27,73.36
2172,10,19,29,65,36,66.96
2174,19,51,70,115,57,137.60000000000002
2181,36,94,130,225,72,253.6
2182,23,47,70,108,25,125.52000000000001
2184,20,51,71,107,29,135.32
2193,8,30,38,54,22,58.96
2198,45,144,189,372,154,442.84
2210,13,27,40,57,32,59.480000000000004
2217,9,21,30,50,22,61.68
2226,96,180,276,499,193,532.04
2229,16,32,48,64,19,73.8
2230,14,51,65,112,40,131.2
2239,25,82,107,160,57,205.36
2241,5,20,25,54,21,70.36
2244,12,45,57,109,30,128.32
2247,9,22,31,52,8,64.32
2250,58,138,196,392,151,417.32
2253,47,111,158,292,104,332.4
2261,9,27,36,60,17,72.56
