Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Duran Porter, Hayden Farquhar, Hayden Howell",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Farquhar, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Howell, Jaren Lewis",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Howell, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Hayden Howell, Jaren Lewis",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Hayden Howell, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Farquhar, Jaren Lewis",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Howell, Jaylen Franklin, Parker Wentz",39.4,79.5,10.02,108.74999999999999,98.73417721518987,108.75,97.5,65.0,97.5,10.0,23.75,0.0,0.0,8.75,23.75,0.0,10.0,1.25,11.25,26.25,32.5,Abilene Christian Wildcats
"Duran Porter, Hayden Howell, Jaylen Franklin",39.4,79.5,10.02,108.74999999999999,98.73417721518987,108.75,97.5,65.0,97.5,10.0,23.75,0.0,0.0,8.75,23.75,0.0,10.0,1.25,11.25,26.25,32.5,Abilene Christian Wildcats
