Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Airion Simmons, Coryon Mason, Mahki Morris, Reggie Miller, Tobias Cameron",564.9,1152.0,9.48,91.61572052401746,82.13977566867989,91.62,83.14,53.01,100.61,7.95,26.11,0.0,0.0,15.46,25.68,0.0,12.4,2.45,14.85,27.34,41.14,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Coryon Mason, Mahki Morris, Reggie Miller",240.0,475.5,4.67,86.04651162790698,81.3807531380753,86.05,82.24,47.15,97.89,8.25,26.85,0.0,0.0,12.9,26.22,0.0,15.22,2.11,15.01,27.06,39.12,Abilene Christian Wildcats
"Cameron Steele, Coryon Mason, Immanuel Allen, Mahki Morris, Reggie Miller",80.0,155.0,-22.69,84.31372549019608,107.00636942675159,84.31,109.8,49.02,97.39,7.84,29.41,0.0,0.0,12.42,19.61,0.0,9.8,0.65,15.03,32.03,32.03,Abilene Christian Wildcats
"A.J. Walker, Abe Kinrade, Ethan Taylor, Jake Heidbreder, Joseph Octave",40.0,77.0,-0.47,72.5,72.97297297297297,72.5,67.5,45.0,92.5,3.75,17.5,0.0,0.0,11.25,32.5,0.0,7.5,6.25,18.75,17.5,43.75,Air Force Falcons
"A.J. Walker, Camden Vander Zwaag, Ethan Taylor, Jake Heidbreder, Lucas Moerman",40.0,73.5,-5.56,94.44444444444444,100.0,94.44,104.17,44.44,97.22,20.83,54.17,0.0,0.0,15.28,23.61,0.0,5.56,2.78,18.06,27.78,38.89,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy, Ethan Taylor, Jake Heidbreder, Nikc Jackson",40.0,63.0,-6.36,96.72131147540983,103.07692307692307,96.72,109.84,42.62,81.97,16.39,34.43,0.0,0.0,4.92,36.07,0.0,4.92,3.28,22.95,26.23,40.99,Air Force Falcons
"A.J. Walker, Ethan Taylor, Jake Heidbreder, Joseph Octave, Lucas Moerman",400.0,701.5,-8.82,84.83063328424153,93.646408839779,84.83,99.85,43.59,94.55,9.57,29.75,0.0,0.0,13.84,29.31,0.0,7.66,3.98,19.29,29.6,43.15,Air Force Falcons
"A.J. Walker, Camden Vander Zwaag, Ethan Taylor, Jake Heidbreder, Nikc Jackson",120.0,203.0,-14.14,85.85858585858585,100.0,85.86,105.05,43.94,90.91,9.6,34.85,0.0,0.0,7.07,27.78,0.0,5.05,3.54,16.16,25.76,34.85,Air Force Falcons
"A.J. Walker, Jake Heidbreder, Jeffrey Mills, Joseph Octave, Lucas Moerman",40.0,82.5,-15.74,93.90243902439023,109.63855421686748,93.9,110.98,53.66,98.78,8.54,25.61,0.0,0.0,12.2,25.61,0.0,3.66,2.44,13.41,21.95,37.81,Air Force Falcons
"A.J. Walker, Ethan Taylor, Jake Heidbreder, Joseph Octave, Nikc Jackson",40.0,64.0,-50.16,69.84126984126983,120.0,69.84,123.81,38.1,96.83,9.52,39.68,0.0,0.0,11.11,22.22,0.0,6.35,3.17,14.29,22.22,33.33,Air Force Falcons
"Ali Ali, Enrique Freeman, Greg Tribble, Mikal Dawson, Xavier Castaneda",240.0,437.5,11.5,103.81165919282512,92.3076923076923,103.81,88.79,57.85,99.33,11.66,28.25,0.0,0.0,13.0,32.06,0.0,9.64,4.48,13.68,21.08,45.06,Akron Zips
"Aziz Bandaogo, Enrique Freeman, Greg Tribble, Mikal Dawson, Xavier Castaneda",79.8,136.0,6.49,92.85714285714286,86.36363636363636,92.86,81.43,51.43,96.43,9.29,26.43,0.0,0.0,13.57,35.71,0.0,7.86,6.43,17.14,23.57,49.28,Akron Zips
"Ali Ali, Enrique Freeman, Garvin Clarke, Mikal Dawson, Xavier Castaneda",40.0,67.5,3.23,83.82352941176471,80.59701492537313,83.82,79.41,47.06,105.88,8.82,32.35,0.0,0.0,17.65,33.82,0.0,13.24,1.47,11.76,19.12,51.47,Akron Zips
"Ali Ali, Bryan Trimble Jr., Enrique Freeman, Greg Tribble, Xavier Castaneda",485.0,841.0,2.88,95.18213866039953,92.29843561973526,95.18,90.13,51.12,98.82,10.46,30.9,0.0,0.0,15.28,34.78,0.0,6.93,4.94,16.45,21.74,50.06,Akron Zips
"Ali Ali, Aziz Bandaogo, Enrique Freeman, Greg Tribble, Xavier Castaneda",80.0,150.5,-3.21,96.7948717948718,100.0,96.79,92.95,55.13,105.77,11.54,31.41,0.0,0.0,19.23,31.41,0.0,5.77,2.56,13.46,17.95,50.64,Akron Zips
"Cameron Tucker, Dailin Smith, EJ Williams, Garrett Hicks, Jalen Johnson",120.0,207.5,10.55,95.16908212560386,84.61538461538461,95.17,85.02,53.14,100.97,4.83,16.91,0.0,0.0,17.39,40.58,0.0,7.25,5.8,16.43,20.77,57.97,Alabama A&M Bulldogs
"Anjay Cortez, Cameron Tucker, Dailin Smith, Jalen Johnson, Myles Parker",40.0,75.0,1.58,96.1038961038961,94.52054794520548,96.1,89.61,61.04,107.79,1.3,15.58,0.0,0.0,25.97,32.47,0.0,3.9,1.3,18.18,18.18,58.44,Alabama A&M Bulldogs
"Brandon Powell, Cameron Tucker, Garrett Hicks, Jalen Johnson, Myles Parker",40.0,76.5,1.23,65.33333333333333,64.1025641025641,65.33,66.67,37.33,100.0,5.33,20.0,0.0,0.0,14.67,40.0,0.0,9.33,5.33,14.67,24.0,54.67,Alabama A&M Bulldogs
"Cameron Tucker, Dailin Smith, Garrett Hicks, Jalen Johnson, Myles Parker",279.4,558.5,0.01,79.85989492119089,79.85347985347985,79.86,76.36,48.69,96.5,4.9,16.29,0.0,0.0,12.78,37.83,0.0,7.36,4.55,16.29,19.61,50.61,Alabama A&M Bulldogs
"Cameron Tucker, Dailin Smith, EJ Williams, Jalen Johnson, Myles Parker",60.0,109.0,-2.86,83.92857142857143,86.79245283018868,83.93,82.14,51.79,108.04,5.36,17.86,0.0,0.0,21.43,37.5,0.0,3.57,3.57,13.39,14.29,58.93,Alabama A&M Bulldogs
"Brandon Powell, Dailin Smith, EJ Williams, Garrett Hicks, Jalen Johnson",40.0,79.5,-8.97,69.41176470588235,78.37837837837837,69.41,68.24,44.71,92.94,4.71,11.76,0.0,0.0,9.41,37.65,0.0,8.24,3.53,16.47,10.59,47.06,Alabama A&M Bulldogs
"Anjay Cortez, Cameron Tucker, Dailin Smith, Garrett Hicks, Jalen Johnson",79.7,154.0,-33.6,61.33333333333333,94.9367088607595,61.33,100.0,36.0,94.0,2.67,18.0,0.0,0.0,20.67,28.0,0.0,16.0,4.0,26.67,22.67,48.67,Alabama A&M Bulldogs
"Britton Johnson, Jahvon Quinerly, James Rojas, Keon Ellis, Tyler Barnes",40.0,84.0,16.02,102.27272727272727,86.25,102.27,78.41,54.55,95.45,14.77,37.5,0.0,0.0,14.77,28.41,0.0,9.09,1.14,19.32,15.91,43.18,Alabama Crimson Tide
"JD Davison, Jaden Shackelford, Juwan Gary, Keon Ellis, Noah Gurley",40.0,87.5,3.79,79.06976744186046,75.28089887640449,79.07,77.91,43.02,84.88,8.14,33.72,0.0,0.0,12.79,33.72,0.0,4.65,8.14,27.91,25.58,46.51,Alabama Crimson Tide
"Charles Bediako, JD Davison, Jaden Shackelford, Keon Ellis, Noah Gurley",80.0,177.0,1.02,80.44692737430168,79.42857142857143,80.45,77.65,48.04,98.88,8.38,35.2,0.0,0.0,18.44,28.49,0.0,10.06,6.15,19.55,19.55,46.93,Alabama Crimson Tide
"Charles Bediako, Jaden Shackelford, Jahvon Quinerly, Keon Ellis, Noah Gurley",165.0,361.5,0.01,86.31284916201118,86.3013698630137,86.31,87.99,50.0,98.88,9.22,37.15,0.0,0.0,17.88,31.01,0.0,7.54,3.35,18.99,24.86,48.89,Alabama Crimson Tide
"Charles Bediako, JD Davison, Jaden Shackelford, James Rojas, Keon Ellis",40.0,88.0,-0.7,89.41176470588236,90.10989010989012,89.41,96.47,47.06,96.47,10.59,40.0,0.0,0.0,18.82,29.41,0.0,10.59,8.24,22.35,27.06,48.23,Alabama Crimson Tide
"Charles Bediako, Jaden Shackelford, Jahvon Quinerly, Juwan Gary, Keon Ellis",320.0,674.0,-1.39,94.47761194029852,95.87020648967551,94.48,97.01,50.15,101.94,11.49,36.87,0.0,0.0,15.82,30.9,0.0,7.91,5.82,13.88,22.84,46.72,Alabama Crimson Tide
"Darius Miles, JD Davison, Jaden Shackelford, Keon Ellis, Noah Gurley",40.0,74.0,-7.26,106.17283950617285,113.43283582089552,106.17,93.83,60.49,114.81,11.11,33.33,0.0,0.0,28.4,25.93,0.0,8.64,6.17,13.58,16.05,54.33,Alabama Crimson Tide
"Charles Bediako, Darius Miles, JD Davison, Jaden Shackelford, Keon Ellis",40.0,81.5,-20.82,86.58536585365853,107.40740740740742,86.59,106.1,45.12,84.15,9.76,29.27,0.0,0.0,7.32,21.95,0.0,9.76,6.1,23.17,20.73,29.27,Alabama Crimson Tide
"DJ Jackson, E.J. Clark, Gerald Liddell, Isaiah Range, Kenny Strawbridge Jr.",40.0,67.0,8.51,89.39393939393939,80.88235294117648,89.39,83.33,48.48,104.55,10.61,28.79,0.0,0.0,31.82,43.94,0.0,7.58,7.58,27.27,19.7,75.76,Alabama State Hornets
"DJ Jackson, E.J. Clark, Isaiah Range, Jordan O'Neal, Kenny Strawbridge Jr.",80.0,150.0,6.29,92.10526315789474,85.8108108108108,92.11,83.55,55.26,98.68,5.92,17.76,0.0,0.0,16.45,29.61,0.0,10.53,3.29,17.76,23.03,46.06,Alabama State Hornets
