Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden, Kavion McClain, Leonardo Bettiol",80.0,180.0,23.9,111.47540983606557,87.57062146892656,111.48,84.7,58.47,104.92,10.38,25.68,0.0,0.0,19.67,36.61,0.0,7.65,0.0,14.75,22.4,56.28,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Hunter Jack Madden, Kavion McClain, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Aidan Igiehon, Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden, Kavion McClain",40.0,88.5,-2.72,85.0574712643678,87.77777777777777,85.06,90.8,52.87,102.3,5.75,21.84,0.0,0.0,18.39,24.14,0.0,9.2,1.15,16.09,28.74,42.53,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Kavion McClain, Leonardo Bettiol, Nasir DeGruy",80.0,151.0,-6.33,89.79591836734694,96.12903225806451,89.8,101.36,45.58,93.88,10.2,31.29,0.0,0.0,14.29,37.41,0.0,6.12,4.76,20.41,21.09,51.7,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden, Kavion McClain",245.0,532.0,-6.47,81.00558659217877,87.4762808349146,81.01,85.85,49.91,95.9,5.4,18.62,0.0,0.0,12.48,26.63,0.0,9.31,1.68,16.57,23.28,39.11,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Hunter Jack Madden, Kavion McClain, Leonardo Bettiol",40.0,82.5,-35.51,52.4390243902439,87.95180722891565,52.44,89.02,37.8,106.1,4.88,21.95,0.0,0.0,14.63,26.83,0.0,10.98,7.32,8.54,21.95,41.46,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Hunter Jack Madden, JV Seat, Kavion McClain",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Beau Becker, Chase Beasley, Ethan Taylor, Jeffrey Mills, Kellan Boylan",445.0,805.5,4.18,91.7910447761194,87.6084262701363,91.79,87.94,49.5,97.26,10.57,31.59,0.0,0.0,14.3,34.33,0.0,10.45,6.47,17.04,23.88,48.63,Air Force Falcons
"Beau Becker, Ethan Taylor, Jeffrey Mills, Kellan Boylan, Rytis Petraitis",485.0,856.0,-7.2,99.52038369304557,106.71981776765375,99.52,112.35,48.92,94.96,14.63,36.45,0.0,0.0,12.59,28.3,0.0,8.39,5.64,17.63,24.82,40.89,Air Force Falcons
