athlete_id,o_rapm,d_rapm,rapm,o_rapm_bp,d_rapm_bp,rapm_bp,athlete_display_name,team_id,team_display_name,total_poss
4592778,1.31,1.1,2.41,1.47,1.21,2.6799999999999997,T.J. Bickerstaff,256,James Madison Dukes,1452.32
4433285,1.39,0.98,2.37,1.53,1.09,2.62,Mark Mitchell,150,Duke Blue Devils,1190.24
4703260,1.43,0.94,2.37,1.35,1.02,2.37,Drew Thelwell,2413,Morehead State Eagles,1280.0
4917097,1.64,0.71,2.3499999999999996,1.88,0.78,2.66,Robbie Avila,282,Indiana State Sycamores,1611.48
4593087,0.73,1.58,2.31,0.79,1.62,2.41,Ryan Moffatt,2142,Colgate Raiders,1235.32
5176313,0.98,1.3,2.2800000000000002,0.8,1.21,2.01,Almar Atlason,71,Bradley Braves,1119.04
4431781,1.25,1.0,2.25,1.04,0.9,1.94,Dieonte Miles,2413,Morehead State Eagles,1171.64
5107364,1.36,0.86,2.22,1.65,0.96,2.61,Achor Achor,2535,Samford Bulldogs,1359.12
4433176,0.73,1.48,2.21,1.08,1.54,2.62,RJ Davis,153,North Carolina Tar Heels,1609.8
4431674,0.73,1.48,2.21,0.91,1.62,2.5300000000000002,Armando Bacot,153,North Carolina Tar Heels,1609.8
4896997,1.84,0.36,2.2,1.79,0.41,2.2,Ben Burnham,232,Charleston Cougars,1426.96
4896994,1.84,0.36,2.2,1.94,0.35,2.29,Reyne Smith,232,Charleston Cougars,1426.96
4396789,1.84,0.36,2.2,1.8,0.39,2.19,Frankie Policelli,232,Charleston Cougars,1426.96
5105761,1.84,0.36,2.2,1.93,0.43,2.36,Ante Brzovic,232,Charleston Cougars,1426.96
4702195,0.97,1.21,2.1799999999999997,1.07,1.18,2.25,Ray Harrison,2253,Grand Canyon Lopes,1520.24
4870569,0.97,1.21,2.1799999999999997,0.89,1.2,2.09,Duke Brennan,2253,Grand Canyon Lopes,1520.24
4702110,0.97,1.21,2.1799999999999997,0.83,1.26,2.09,Collin Moore,2253,Grand Canyon Lopes,1520.24
4700527,0.97,1.21,2.1799999999999997,1.21,1.41,2.62,Tyon Grant-Foster,2253,Grand Canyon Lopes,1520.24
4398356,0.97,1.21,2.1799999999999997,1.06,1.35,2.41,Gabe McGlothan,2253,Grand Canyon Lopes,1520.24
4684276,1.21,0.97,2.1799999999999997,1.04,0.93,1.9700000000000002,Aden Holloway,2,Auburn Tigers,988.8000000000001
4703907,1.28,0.89,2.17,1.32,0.93,2.25,Julian Larry,282,Indiana State Sycamores,1545.3600000000001
5107621,1.53,0.63,2.16,1.48,0.62,2.1,Isaiah Swope,282,Indiana State Sycamores,1545.08
5176046,0.83,1.31,2.14,0.76,1.37,2.13,Jalen Cox,2142,Colgate Raiders,899.12
4897214,0.91,1.23,2.14,0.85,1.26,2.11,Jordan Jefferson,2031,Little Rock Trojans,1204.44
4433068,0.7,1.39,2.09,0.81,1.53,2.34,J'Wan Roberts,248,Houston Cougars,1338.88
4684301,0.7,1.39,2.09,0.65,1.47,2.12,Ja'Vier Francis,248,Houston Cougars,1338.88
4432241,0.7,1.39,2.09,0.94,1.55,2.49,Jamal Shead,248,Houston Cougars,1338.88
4433149,0.7,1.39,2.09,0.8,1.4,2.2,L.J. Cryer,248,Houston Cougars,1338.88
4897676,0.5,1.59,2.09,0.57,1.7,2.27,Bent Leuchten,300,UC Irvine Anteaters,1236.0
4433135,1.44,0.63,2.07,1.6,0.62,2.22,Jeremy Roach,150,Duke Blue Devils,1189.44
4432395,0.61,1.46,2.07,0.45,1.44,1.89,Xavion Brown,2026,Appalachian State Mountaineers,1163.04
4684269,1.05,0.94,1.99,0.94,0.98,1.92,Kylan Boswell,12,Arizona Wildcats,1517.8
4432904,0.43,1.54,1.97,0.48,1.58,2.06,Donovan Gregory,2026,Appalachian State Mountaineers,1374.68
5176758,0.43,1.54,1.97,0.6,1.69,2.29,TreVon Spillers,2026,Appalachian State Mountaineers,1374.68
4897227,0.43,1.54,1.97,0.41,1.48,1.89,Terence Harcum,2026,Appalachian State Mountaineers,1374.68
4593449,0.6,1.33,1.9300000000000002,0.64,1.45,2.09,Miles Brown,195,Ohio Bobcats,999.48
5177206,1.23,0.68,1.9100000000000001,1.33,0.73,2.06,DQ Cole,2473,Oakland Golden Grizzlies,1325.92
4897449,1.16,0.73,1.89,1.3,0.88,2.18,Malevy Leons,71,Bradley Braves,1459.24
4897149,1.16,0.73,1.89,1.29,0.72,2.01,Duke Deen,71,Bradley Braves,1459.24
4590399,1.16,0.73,1.89,1.23,0.84,2.07,Darius Hannah,71,Bradley Braves,1459.24
5105853,1.73,0.14,1.87,1.66,0.1,1.76,Fletcher Loyer,2509,Purdue Boilermakers,1475.8799999999999
4600663,1.73,0.14,1.87,2.42,0.35,2.77,Zach Edey,2509,Purdue Boilermakers,1475.8799999999999
4432002,1.73,0.14,1.87,1.7,0.17,1.8699999999999999,Lance Jones,2509,Purdue Boilermakers,1475.8799999999999
4897438,1.73,0.14,1.87,1.51,0.11,1.62,Trey Kaufman-Renn,2509,Purdue Boilermakers,1475.8799999999999
5105854,1.73,0.14,1.87,1.81,0.28,2.09,Braden Smith,2509,Purdue Boilermakers,1475.8799999999999
4703837,1.39,0.47,1.8599999999999999,1.42,0.6,2.02,A.J. Staton-McCray,2535,Samford Bulldogs,1004.56
4897943,0.83,1.02,1.85,1.24,1.08,2.3200000000000003,Dalton Knecht,2633,Tennessee Volunteers,1327.52
4883573,0.83,1.02,1.85,1.03,1.14,2.17,Zakai Zeigler,2633,Tennessee Volunteers,1327.52
4684682,0.83,1.02,1.85,0.95,1.16,2.11,Jonas Aidoo,2633,Tennessee Volunteers,1327.52
4609299,0.83,1.02,1.85,0.68,1.01,1.69,Santiago Vescovi,2633,Tennessee Volunteers,1327.52
4431685,0.83,1.02,1.85,0.69,1.14,1.8299999999999998,Josiah-Jordan James,2633,Tennessee Volunteers,1327.52
4683778,1.34,0.5,1.84,1.37,0.58,1.9500000000000002,Jared McCain,150,Duke Blue Devils,1390.68
4684793,1.34,0.5,1.84,1.49,0.63,2.12,Kyle Filipowski,150,Duke Blue Devils,1390.68
4897299,0.26,1.58,1.84,0.31,1.53,1.84,Jordan Roberts,357,Texas A&M-Corpus Christi Islanders,1246.24
5107222,0.9,0.93,1.83,0.81,1.05,1.86,Xavier Brown,256,James Madison Dukes,975.76
5107968,0.52,1.3,1.82,0.81,1.41,2.2199999999999998,Ja'Kobi Gillespie,2057,Belmont Bruins,919.84
4897857,1.59,0.22,1.81,1.73,0.28,2.01,Casey Jones,331,Eastern Washington Eagles,1263.96
5107157,1.6,0.2,1.8,1.71,0.28,1.99,Ryan Conwell,282,Indiana State Sycamores,1544.68
5107173,0.7,1.1,1.8,0.79,1.4,2.19,Danny Wolf,43,Yale Bulldogs,976.16
4897451,1.06,0.74,1.8,0.99,0.76,1.75,Conor Enright,2181,Drake Bulldogs,1545.28
4565207,0.97,0.82,1.79,1.08,0.9,1.98,KK Robinson,2031,Little Rock Trojans,1349.56
4894462,0.97,0.82,1.79,0.98,0.84,1.8199999999999998,Jaylen Crocker-Johnson,2031,Little Rock Trojans,1349.56
4431925,0.97,0.82,1.79,1.17,0.9,2.07,Jamir Chaplin,2031,Little Rock Trojans,1349.56
4431789,0.97,0.82,1.79,0.96,0.9,1.8599999999999999,DeAntoni Gordon,2031,Little Rock Trojans,1349.56
4702491,1.26,0.53,1.79,1.29,0.51,1.8,Atin Wright,2181,Drake Bulldogs,1619.88
4397121,1.26,0.53,1.79,1.33,0.6,1.9300000000000002,Darnell Brodie,2181,Drake Bulldogs,1619.88
5176314,1.26,0.53,1.79,1.2,0.51,1.71,Kevin Overton,2181,Drake Bulldogs,1619.88
4837238,1.26,0.53,1.79,1.61,0.72,2.33,Tucker DeVries,2181,Drake Bulldogs,1619.88
4701259,0.06,1.71,1.77,0.03,1.82,1.85,Ileri Ayo-Faleye,261,Vermont Catamounts,1134.6399999999999
4896370,0.02,1.75,1.77,0.0,1.83,1.83,TJ Long,261,Vermont Catamounts,1131.28
4833075,1.61,0.14,1.75,1.49,0.17,1.66,Glenn Taylor Jr.,2599,St. John's Red Storm,752.88
4593240,1.3,0.44,1.74,1.27,0.57,1.8399999999999999,Brandon Rush,2754,Youngstown State Penguins,1204.28
5107612,0.93,0.8,1.73,1.03,0.81,1.84,Brett Thompson,2754,Youngstown State Penguins,1478.8
4594111,0.93,0.8,1.73,1.15,0.99,2.1399999999999997,DJ Burns,2754,Youngstown State Penguins,1478.8
4594264,0.93,0.8,1.73,1.08,0.79,1.87,Ziggy Reid,2754,Youngstown State Penguins,1478.8
4593305,0.93,0.8,1.73,0.85,0.74,1.5899999999999999,Bryson Langdon,2754,Youngstown State Penguins,1478.8
4896467,1.01,0.72,1.73,0.96,0.79,1.75,Aaron Cash,250,UT Arlington Mavericks,1222.64
4705893,1.42,0.31,1.73,1.15,0.23,1.38,Devin Gordon,2428,North Carolina Central Eagles,811.76
4898237,0.84,0.88,1.72,0.82,1.0,1.8199999999999998,Bez Mbeng,43,Yale Bulldogs,1044.0
4898238,0.84,0.88,1.72,0.93,0.84,1.77,John Poulakidas,43,Yale Bulldogs,1044.0
4593361,0.84,0.88,1.72,0.87,0.86,1.73,August Mahoney,43,Yale Bulldogs,1044.0
4433009,0.38,1.32,1.7000000000000002,0.4,1.35,1.75,Justin Hohn,300,UC Irvine Anteaters,1377.6
5105719,1.09,0.62,1.71,1.06,0.6,1.6600000000000001,German Plotnikov,2275,Hofstra Pride,1031.72
4897302,0.14,1.55,1.69,0.06,1.53,1.59,Owen Dease,357,Texas A&M-Corpus Christi Islanders,1098.96
5107295,0.21,1.47,1.68,0.16,1.4,1.5599999999999998,TJ Hurley,261,Vermont Catamounts,865.04
4703010,0.59,1.08,1.67,0.73,1.02,1.75,Tahlik Chavez,2348,Louisiana Tech Bulldogs,1051.08
4431994,0.1,1.58,1.6800000000000002,-0.02,1.65,1.63,Marion Humphrey,357,Texas A&M-Corpus Christi Islanders,1311.92
5108973,0.1,1.58,1.6800000000000002,0.31,1.69,2.0,Garry Clark,357,Texas A&M-Corpus Christi Islanders,1311.92
4433585,1.13,0.54,1.67,1.17,0.53,1.7,Nate Santos,2168,Dayton Flyers,1237.08
4703000,1.13,0.54,1.67,1.06,0.59,1.65,Enoch Cheeks,2168,Dayton Flyers,1237.08
4683135,1.13,0.54,1.67,0.98,0.48,1.46,Kobe Elvis,2168,Dayton Flyers,1237.08
4433607,1.13,0.54,1.67,1.57,0.79,2.3600000000000003,DaRon Holmes II,2168,Dayton Flyers,1237.08
4592697,0.4,1.24,1.6400000000000001,0.4,1.18,1.58,Greg Tribble,2006,Akron Zips,1257.44
5176162,1.18,0.46,1.64,0.96,0.51,1.47,Dallas Graziani,2535,Samford Bulldogs,1500.36
4431751,1.18,0.46,1.64,1.21,0.54,1.75,Rylan Jones,2535,Samford Bulldogs,1500.36
4705380,-0.19,1.83,1.6400000000000001,-0.18,1.95,1.77,Shamir Bogues,261,Vermont Catamounts,1068.8799999999999
4702382,1.4,0.23,1.63,1.5,0.35,1.85,Tristan da Silva,38,Colorado Buffaloes,1350.68
4433183,0.4,1.23,1.63,0.34,1.27,1.61,Lamont Butler,21,San Diego State Aztecs,1391.3600000000001
4397237,0.4,1.23,1.63,0.78,1.32,2.1,Jaedon LeDee,21,San Diego State Aztecs,1391.3600000000001
4432962,0.4,1.21,1.6099999999999999,0.44,1.25,1.69,Pierre Crockrell II,300,UC Irvine Anteaters,1444.96
4703393,0.4,1.21,1.6099999999999999,0.37,1.29,1.6600000000000001,Devin Tillis,300,UC Irvine Anteaters,1444.96
4702629,0.4,1.21,1.6099999999999999,0.39,1.19,1.58,Andre Henry,300,UC Irvine Anteaters,1444.96
4432059,0.99,0.6,1.5899999999999999,1.08,0.68,1.7600000000000002,Shereef Mitchell,195,Ohio Bobcats,1332.24
4898339,0.99,0.6,1.5899999999999999,1.01,0.65,1.6600000000000001,AJ Clayton,195,Ohio Bobcats,1332.24
5108011,0.99,0.6,1.5899999999999999,1.01,0.64,1.65,Aidan Hadaway,195,Ohio Bobcats,1332.24
4592875,0.99,0.6,1.5899999999999999,1.11,0.71,1.82,Jaylin Hunter,195,Ohio Bobcats,1332.24
4896884,0.73,0.86,1.5899999999999999,0.68,0.84,1.52,Kobe Knox,58,South Florida Bulls,1269.8400000000001
4708217,0.69,0.89,1.58,0.58,0.94,1.52,Alexis Reyes,2514,Quinnipiac Bobcats,1419.32
4703868,1.26,0.32,1.58,1.49,0.43,1.92,Trey Bonham,236,Chattanooga Mocs,1163.28
4397114,0.47,1.11,1.58,0.42,1.05,1.47,Cormac Ryan,153,North Carolina Tar Heels,1541.2
4869764,0.47,1.11,1.58,0.38,1.08,1.46,Elliot Cadeau,153,North Carolina Tar Heels,1541.2
4433618,0.47,1.11,1.58,0.49,1.3,1.79,Harrison Ingram,153,North Carolina Tar Heels,1541.2
5110039,0.07,1.49,1.56,0.39,1.62,2.0100000000000002,Corey Washington,2612,Saint Peter's Peacocks,1045.84
5174946,0.65,0.9,1.55,1.32,1.14,2.46,Kobe Rodgers,232,Charleston Cougars,537.68
4592857,0.62,0.92,1.54,0.78,1.14,1.92,Isaiah Crawford,2348,Louisiana Tech Bulldogs,1121.96
4432408,0.64,0.89,1.53,0.64,0.84,1.48,Jamal Mashburn Jr.,167,New Mexico Lobos,1479.04
4592699,0.39,1.13,1.52,0.84,1.41,2.25,Enrique Freeman,2006,Akron Zips,1320.92
4592700,0.39,1.13,1.52,0.57,1.12,1.69,Ali Ali,2006,Akron Zips,1320.92
5105538,1.63,-0.12,1.5099999999999998,1.8,-0.05,1.75,Kimani Hamilton,2272,High Point Panthers,1249.96
4897426,1.63,-0.12,1.5099999999999998,1.6,-0.14,1.46,Abdoulaye Thiam,2272,High Point Panthers,1249.96
5175662,1.63,-0.12,1.5099999999999998,1.55,-0.01,1.54,Juslin Bodo Bodo,2272,High Point Panthers,1249.96
4897579,1.63,-0.12,1.5099999999999998,1.45,-0.13,1.3199999999999998,Trae Benham,2272,High Point Panthers,1249.96
5107782,0.79,0.71,1.5,0.9,0.75,1.65,Donovan Dent,167,New Mexico Lobos,1550.96
4703015,0.79,0.71,1.5,0.73,0.83,1.56,Nelly Junior Joseph,167,New Mexico Lobos,1550.96
5143604,0.79,0.71,1.5,0.95,0.88,1.83,JT Toppin,167,New Mexico Lobos,1550.96
4431763,0.79,0.71,1.5,0.89,0.79,1.6800000000000002,Jaelen House,167,New Mexico Lobos,1550.96
5106058,0.58,0.91,1.49,0.57,0.94,1.5099999999999998,Emanuel Sharp,248,Houston Cougars,1273.04
5105792,1.97,-0.48,1.49,1.88,-0.47,1.41,Ty Rodgers,356,Illinois Fighting Illini,1606.48
4431943,1.97,-0.48,1.49,2.19,-0.43,1.76,Marcus Domask,356,Illinois Fighting Illini,1606.48
4432996,1.97,-0.48,1.49,1.87,-0.48,1.3900000000000001,Quincy Guerrier,356,Illinois Fighting Illini,1606.48
4432976,1.97,-0.48,1.49,2.04,-0.29,1.75,Coleman Hawkins,356,Illinois Fighting Illini,1606.48
4898260,0.94,0.54,1.48,1.31,0.62,1.9300000000000002,Tyson Degenhart,68,Boise State Broncos,1250.52
5107148,0.94,0.54,1.48,0.74,0.6,1.3399999999999999,Roddie Anderson III,68,Boise State Broncos,1250.52
4703032,0.94,0.54,1.48,1.1,0.62,1.7200000000000002,O'Mar Stanley,68,Boise State Broncos,1250.52
4397263,0.94,0.54,1.48,0.96,0.56,1.52,Max Rice,68,Boise State Broncos,1250.52
4433197,0.94,0.54,1.48,0.99,0.56,1.55,Chibuzo Agbo,68,Boise State Broncos,1250.52
5105412,1.45,0.02,1.47,1.4,0.1,1.5,Federiko Federiko,221,Pittsburgh Panthers,1095.72
5107252,0.33,1.14,1.47,0.35,1.32,1.67,Justin Abson,2026,Appalachian State Mountaineers,1305.4
5106449,0.58,0.88,1.46,0.53,0.98,1.51,Jackson Fields,2653,Troy Trojans,969.72
5107293,-0.0,1.47,1.47,-0.05,1.49,1.44,Stephen Giwa,357,Texas A&M-Corpus Christi Islanders,1241.8799999999999
4702993,2.02,-0.56,1.46,2.14,-0.56,1.58,Alex Huibregtse,2750,Wright State Raiders,1460.08
4432876,1.41,0.05,1.46,1.39,0.02,1.41,Jake Kyman,331,Eastern Washington Eagles,1332.32
4897852,1.41,0.05,1.46,1.48,0.07,1.55,Ethan Price,331,Eastern Washington Eagles,1332.32
4592585,1.41,0.05,1.46,1.25,0.0,1.25,Ellis Magnuson,331,Eastern Washington Eagles,1332.32
4903027,1.41,0.05,1.46,1.64,0.19,1.8299999999999998,Cedric Coward,331,Eastern Washington Eagles,1332.32
4683631,0.65,0.81,1.46,0.84,0.97,1.81,Daniel Batcho,2348,Louisiana Tech Bulldogs,994.96
4897447,0.73,0.72,1.45,0.85,0.8,1.65,Connor Hickman,71,Bradley Braves,1397.68
4398338,0.88,0.57,1.45,0.67,0.55,1.2200000000000002,Matt Mims,2571,South Dakota State Jackrabbits,1285.24
4702644,0.88,0.57,1.45,0.86,0.53,1.3900000000000001,Luke Appel,2571,South Dakota State Jackrabbits,1285.24
4592707,0.88,0.57,1.45,0.95,0.69,1.64,Charlie Easley,2571,South Dakota State Jackrabbits,1285.24
4431990,2.01,-0.57,1.44,2.26,-0.36,1.9,Tanner Holden,2750,Wright State Raiders,1321.28
5107375,1.11,0.32,1.4300000000000002,1.1,0.46,1.56,Sam Alexis,236,Chattanooga Mocs,1295.6399999999999
4601023,0.41,1.0,1.41,0.61,1.13,1.7399999999999998,Oso Ighodaro,269,Marquette Golden Eagles,1448.08
4702655,1.56,-0.16,1.4000000000000001,1.79,-0.14,1.65,Johnell Davis,2226,Florida Atlantic Owls,1389.56
4700818,1.56,-0.16,1.4000000000000001,1.73,-0.09,1.64,Vladislav Goldin,2226,Florida Atlantic Owls,1389.56
4702945,1.33,0.07,1.4000000000000001,1.6,0.14,1.7400000000000002,Jalen Leach,2217,Fairfield Stags,1552.32
4397815,1.33,0.07,1.4000000000000001,1.58,0.11,1.6900000000000002,Caleb Fields,2217,Fairfield Stags,1552.32
4896999,0.58,0.82,1.4,0.32,0.84,1.16,Charles Lampten,2717,Western Carolina Catamounts,1227.88
4898246,0.45,0.94,1.39,0.74,0.97,1.71,Matt Knowling,43,Yale Bulldogs,782.04
5107456,-0.19,1.57,1.3800000000000001,-0.09,1.58,1.49,Lorenzo Downey,2010,Alabama A&M Bulldogs,816.28
4397141,1.25,0.13,1.38,1.1,0.05,1.1500000000000001,J'Raan Brooks,28,UC San Diego Tritons,1328.28
4897686,1.25,0.13,1.38,1.22,0.16,1.38,Francis Nwaokorie,28,UC San Diego Tritons,1328.28
5176420,1.25,0.13,1.38,1.24,0.25,1.49,Hayden Gray,28,UC San Diego Tritons,1328.28
4711203,1.25,0.13,1.38,1.46,0.23,1.69,Aniwaniwa Tait-Jones,28,UC San Diego Tritons,1328.28
4702606,1.25,0.13,1.38,1.51,0.19,1.7,Bryce Pope,28,UC San Diego Tritons,1328.28
5112087,0.44,0.94,1.38,0.72,0.99,1.71,Jaylen Wells,265,Washington State Cougars,1198.12
4702518,0.43,0.94,1.3699999999999999,0.91,1.12,2.0300000000000002,Dominic Parolin,2329,Lehigh Mountain Hawks,634.76
5177104,1.66,-0.29,1.3699999999999999,1.61,-0.13,1.48,Jasper Floyd,2217,Fairfield Stags,1412.12
4432891,0.61,0.75,1.3599999999999999,0.72,0.91,1.63,DaJuan Gordon,250,UT Arlington Mavericks,1521.2
5107169,1.1,0.26,1.36,1.38,0.46,1.8399999999999999,Xaivian Lee,163,Princeton Tigers,913.84
4898236,1.1,0.26,1.36,0.99,0.26,1.25,Zach Martini,163,Princeton Tigers,913.84
5107170,1.1,0.26,1.36,1.51,0.49,2.0,Caden Pierce,163,Princeton Tigers,913.84
4898233,1.1,0.26,1.36,0.99,0.29,1.28,Blake Peters,163,Princeton Tigers,913.84
4898232,1.1,0.26,1.36,1.26,0.31,1.57,Matt Allocco,163,Princeton Tigers,913.84
4706557,0.63,0.73,1.3599999999999999,0.81,0.69,1.5,Chris Youngblood,58,South Florida Bulls,1196.56
5106599,0.51,0.84,1.35,0.56,0.82,1.38,Javon Bennett,2168,Dayton Flyers,1090.92
4897551,0.96,0.38,1.3399999999999999,1.44,0.44,1.88,Noah Reynolds,2739,Green Bay Phoenix,978.9200000000001
4702011,0.23,1.11,1.34,0.29,1.19,1.48,Darrion Trammell,21,San Diego State Aztecs,925.4
4702786,0.87,0.47,1.3399999999999999,1.15,0.47,1.6199999999999999,Darrick Jones Jr.,2330,Le Moyne Dolphins,659.24
4576060,0.78,0.56,1.34,1.09,0.8,1.8900000000000001,Ryan Kalkbrenner,156,Creighton Bluejays,1455.92
4433268,0.78,0.56,1.34,1.01,0.66,1.67,Trey Alexander,156,Creighton Bluejays,1455.92
4593841,0.78,0.56,1.34,0.98,0.78,1.76,Baylor Scheierman,156,Creighton Bluejays,1455.92
4683755,0.78,0.56,1.34,0.56,0.51,1.07,Mason Miller,156,Creighton Bluejays,1455.92
4701991,0.78,0.56,1.34,0.83,0.52,1.35,Steven Ashworth,156,Creighton Bluejays,1455.92
4433177,0.74,0.6,1.3399999999999999,0.69,0.76,1.45,Brandon Stroud,58,South Florida Bulls,984.96
4897532,1.21,0.13,1.3399999999999999,1.79,0.36,2.15,Chad Baker-Mazara,2,Auburn Tigers,573.44
4397075,-0.03,1.36,1.33,-0.1,1.34,1.24,Grayson Carter,2640,Texas Southern Tigers,1227.88
5177275,-0.43,1.75,1.32,-0.22,1.82,1.6,Adam Clark,2771,Merrimack Warriors,1293.08
4897703,-0.43,1.75,1.32,-0.55,1.79,1.24,Devon Savage,2771,Merrimack Warriors,1293.08
4397161,-0.43,1.75,1.32,-0.52,1.72,1.2,Samba Diallo,2771,Merrimack Warriors,1293.08
5106600,-0.43,1.75,1.32,-0.24,1.88,1.64,Jordan Derkack,2771,Merrimack Warriors,1293.08
5106602,-0.43,1.75,1.32,-0.49,1.78,1.29,Bryan Etumnu,2771,Merrimack Warriors,1293.08
5106254,-0.13,1.45,1.3199999999999998,-0.08,1.59,1.51,Tamin Lipsey,66,Iowa State Cyclones,1312.68
5105590,-0.06,1.37,1.31,-0.06,1.39,1.3299999999999998,Mark Armstrong,222,Villanova Wildcats,1214.28
4702484,1.35,-0.03,1.32,1.55,0.04,1.59,Latrell Wrightsell Jr.,333,Alabama Crimson Tide,690.16
5175973,0.58,0.73,1.31,0.43,0.73,1.16,Sean Newman Jr.,2348,Louisiana Tech Bulldogs,992.72
4592866,1.09,0.21,1.3,0.94,0.18,1.1199999999999999,Tyler Millin,236,Chattanooga Mocs,1286.6399999999999
4593351,1.33,-0.02,1.31,1.44,-0.05,1.39,Jordan Dingle,2599,St. John's Red Storm,967.6
5037878,1.87,-0.57,1.3000000000000003,1.75,-0.32,1.43,Ugonna Onyenso,96,Kentucky Wildcats,891.4
4433200,0.13,1.17,1.2999999999999998,-0.09,1.14,1.0499999999999998,Chris Moore,2,Auburn Tigers,903.36
4683682,1.9,-0.6,1.2999999999999998,1.92,-0.61,1.31,Rylan Griffen,333,Alabama Crimson Tide,1188.48
4398319,-0.14,1.43,1.29,-0.18,1.45,1.27,Tre King,66,Iowa State Cyclones,1381.4
4593702,-0.14,1.43,1.29,-0.15,1.45,1.3,Robert Jones,66,Iowa State Cyclones,1381.4
