Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Paul Hiepler, Reggie Miller",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Mahki Morris, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Kolton Kohl, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Joe Pleasant, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Coryon Mason, Joe Pleasant",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Damien Daniels",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Reggie Miller",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Kolton Kohl",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Joe Pleasant, Kolton Kohl",680.0,1363.0,20.81,98.68228404099561,77.86764705882354,98.68,77.53,53.0,100.59,10.47,28.18,0.0,0.0,17.2,31.77,0.0,12.08,4.1,16.62,24.38,48.97,Abilene Christian Wildcats
"Joe Pleasant, Reggie Miller",680.0,1363.0,20.81,98.68228404099561,77.86764705882354,98.68,77.53,53.0,100.59,10.47,28.18,0.0,0.0,17.2,31.77,0.0,12.08,4.1,16.62,24.38,48.97,Abilene Christian Wildcats
"Kolton Kohl, Reggie Miller",680.0,1363.0,20.81,98.68228404099561,77.86764705882354,98.68,77.53,53.0,100.59,10.47,28.18,0.0,0.0,17.2,31.77,0.0,12.08,4.1,16.62,24.38,48.97,Abilene Christian Wildcats
"Damien Daniels, Reggie Miller",640.0,1283.5,20.23,98.21150855365475,77.98594847775175,98.21,77.68,52.95,100.47,10.19,27.37,0.0,0.0,17.11,31.49,0.0,11.74,3.97,16.64,24.49,48.6,Abilene Christian Wildcats
"Damien Daniels, Kolton Kohl",640.0,1283.5,20.23,98.21150855365475,77.98594847775175,98.21,77.68,52.95,100.47,10.19,27.37,0.0,0.0,17.11,31.49,0.0,11.74,3.97,16.64,24.49,48.6,Abilene Christian Wildcats
"Damien Daniels, Joe Pleasant",640.0,1283.5,20.23,98.21150855365475,77.98594847775175,98.21,77.68,52.95,100.47,10.19,27.37,0.0,0.0,17.11,31.49,0.0,11.74,3.97,16.64,24.49,48.6,Abilene Christian Wildcats
"Joe Pleasant, Mahki Morris",280.0,549.0,18.83,99.63702359346642,80.80438756855575,99.64,80.22,53.54,101.81,10.16,30.31,0.0,0.0,15.97,30.49,0.0,10.71,4.54,14.16,22.32,46.46,Abilene Christian Wildcats
"Kolton Kohl, Mahki Morris",280.0,549.0,18.83,99.63702359346642,80.80438756855575,99.64,80.22,53.54,101.81,10.16,30.31,0.0,0.0,15.97,30.49,0.0,10.71,4.54,14.16,22.32,46.46,Abilene Christian Wildcats
"Mahki Morris, Reggie Miller",280.0,549.0,18.83,99.63702359346642,80.80438756855575,99.64,80.22,53.54,101.81,10.16,30.31,0.0,0.0,15.97,30.49,0.0,10.71,4.54,14.16,22.32,46.46,Abilene Christian Wildcats
"Damien Daniels, Mahki Morris",240.0,469.5,16.89,98.51380042462846,81.62393162393163,98.51,81.1,53.5,101.7,9.34,28.45,0.0,0.0,15.5,29.51,0.0,9.55,4.25,13.8,22.29,45.01,Abilene Christian Wildcats
"Ameka Akaya, Keaton Van Soelen",40.0,71.5,2.21,92.7536231884058,90.54054054054053,92.75,97.1,52.17,94.2,8.7,26.09,0.0,0.0,11.59,30.43,0.0,10.14,5.8,17.39,30.43,42.02,Air Force Falcons
"Ameka Akaya, Glen McClintock",200.0,333.5,-6.73,93.27217125382263,100.0,93.27,103.98,44.04,92.35,16.51,44.34,0.0,0.0,9.48,26.61,0.0,9.48,4.28,17.13,25.69,36.09,Air Force Falcons
"A.J. Walker, Ameka Akaya",400.0,694.5,-12.33,84.70588235294117,97.03808180535967,84.71,101.18,43.38,90.44,11.18,34.56,0.0,0.0,9.26,26.62,0.0,10.15,5.15,18.82,25.88,35.88,Air Force Falcons
"Ameka Akaya, Nikc Jackson",400.0,694.5,-12.33,84.70588235294117,97.03808180535967,84.71,101.18,43.38,90.44,11.18,34.56,0.0,0.0,9.26,26.62,0.0,10.15,5.15,18.82,25.88,35.88,Air Force Falcons
"Ameka Akaya, Chris Joyce",400.0,694.5,-12.33,84.70588235294117,97.03808180535967,84.71,101.18,43.38,90.44,11.18,34.56,0.0,0.0,9.26,26.62,0.0,10.15,5.15,18.82,25.88,35.88,Air Force Falcons
"Camden Vander Zwaag, Nikc Jackson",40.0,74.0,-13.33,86.66666666666667,100.0,86.67,97.33,48.0,97.33,8.0,32.0,0.0,0.0,13.33,18.67,0.0,16.0,2.67,16.0,21.33,32.0,Air Force Falcons
"A.J. Walker, Camden Vander Zwaag",40.0,74.0,-13.33,86.66666666666667,100.0,86.67,97.33,48.0,97.33,8.0,32.0,0.0,0.0,13.33,18.67,0.0,16.0,2.67,16.0,21.33,32.0,Air Force Falcons
"Camden Vander Zwaag, Chris Joyce",40.0,74.0,-13.33,86.66666666666667,100.0,86.67,97.33,48.0,97.33,8.0,32.0,0.0,0.0,13.33,18.67,0.0,16.0,2.67,16.0,21.33,32.0,Air Force Falcons
"Camden Vander Zwaag, Carter Murphy",40.0,74.0,-13.33,86.66666666666667,100.0,86.67,97.33,48.0,97.33,8.0,32.0,0.0,0.0,13.33,18.67,0.0,16.0,2.67,16.0,21.33,32.0,Air Force Falcons
"Chris Joyce, Nikc Jackson",840.0,1496.0,-17.73,83.97827562797013,101.71165240289663,83.98,104.89,44.13,87.64,9.78,30.07,0.0,0.0,8.21,25.93,0.0,10.25,3.8,20.57,24.1,34.14,Air Force Falcons
"A.J. Walker, Nikc Jackson",840.0,1496.0,-17.73,83.97827562797013,101.71165240289663,83.98,104.89,44.13,87.64,9.78,30.07,0.0,0.0,8.21,25.93,0.0,10.25,3.8,20.57,24.1,34.14,Air Force Falcons
"A.J. Walker, Chris Joyce",840.0,1496.0,-17.73,83.97827562797013,101.71165240289663,83.98,104.89,44.13,87.64,9.78,30.07,0.0,0.0,8.21,25.93,0.0,10.25,3.8,20.57,24.1,34.14,Air Force Falcons
"A.J. Walker, Glen McClintock",600.0,1061.0,-18.14,86.22009569377991,104.36397400185702,86.22,107.56,44.31,86.6,11.1,31.48,0.0,0.0,7.56,26.22,0.0,9.67,3.16,20.96,23.64,33.78,Air Force Falcons
"Chris Joyce, Glen McClintock",600.0,1061.0,-18.14,86.22009569377991,104.36397400185702,86.22,107.56,44.31,86.6,11.1,31.48,0.0,0.0,7.56,26.22,0.0,9.67,3.16,20.96,23.64,33.78,Air Force Falcons
"Glen McClintock, Nikc Jackson",600.0,1061.0,-18.14,86.22009569377991,104.36397400185702,86.22,107.56,44.31,86.6,11.1,31.48,0.0,0.0,7.56,26.22,0.0,9.67,3.16,20.96,23.64,33.78,Air Force Falcons
"Carter Murphy, Chris Joyce",200.0,363.5,-20.43,75.76601671309191,96.19565217391305,75.77,98.61,42.06,89.42,6.13,26.74,0.0,0.0,9.47,24.23,0.0,11.98,5.29,20.06,24.23,33.7,Air Force Falcons
"Carter Murphy, Nikc Jackson",200.0,363.5,-20.43,75.76601671309191,96.19565217391305,75.77,98.61,42.06,89.42,6.13,26.74,0.0,0.0,9.47,24.23,0.0,11.98,5.29,20.06,24.23,33.7,Air Force Falcons
"A.J. Walker, Carter Murphy",200.0,363.5,-20.43,75.76601671309191,96.19565217391305,75.77,98.61,42.06,89.42,6.13,26.74,0.0,0.0,9.47,24.23,0.0,11.98,5.29,20.06,24.23,33.7,Air Force Falcons
"Keaton Van Soelen, Nikc Jackson",440.0,799.0,-21.07,83.86277001270648,104.93218249075215,83.86,108.13,45.11,84.88,8.64,25.67,0.0,0.0,7.12,26.43,0.0,9.78,2.92,22.24,23.38,33.55,Air Force Falcons
"A.J. Walker, Keaton Van Soelen",440.0,799.0,-21.07,83.86277001270648,104.93218249075215,83.86,108.13,45.11,84.88,8.64,25.67,0.0,0.0,7.12,26.43,0.0,9.78,2.92,22.24,23.38,33.55,Air Force Falcons
"Chris Joyce, Keaton Van Soelen",440.0,799.0,-21.07,83.86277001270648,104.93218249075215,83.86,108.13,45.11,84.88,8.64,25.67,0.0,0.0,7.12,26.43,0.0,9.78,2.92,22.24,23.38,33.55,Air Force Falcons
"Ameka Akaya, Carter Murphy",160.0,289.5,-22.37,72.88732394366197,95.25423728813558,72.89,98.94,40.49,87.32,5.63,25.35,0.0,0.0,8.45,25.7,0.0,10.92,5.99,21.13,25.0,34.15,Air Force Falcons
"Glen McClintock, Keaton Van Soelen",400.0,727.5,-23.37,83.008356545961,106.37720488466758,83.01,109.19,44.43,83.98,8.64,25.63,0.0,0.0,6.69,26.04,0.0,9.75,2.65,22.7,22.7,32.73,Air Force Falcons
"Ali Ali, Maishe Dailey",644.6,1240.5,7.46,98.95666131621188,91.49797570850203,98.96,90.69,51.52,99.04,13.16,36.68,0.0,0.0,15.01,35.55,0.0,6.1,4.33,15.97,23.35,50.56,Akron Zips
"Bryan Trimble Jr., Maishe Dailey",644.6,1240.5,7.46,98.95666131621188,91.49797570850203,98.96,90.69,51.52,99.04,13.16,36.68,0.0,0.0,15.01,35.55,0.0,6.1,4.33,15.97,23.35,50.56,Akron Zips
"Enrique Freeman, Maishe Dailey",644.6,1240.5,7.46,98.95666131621188,91.49797570850203,98.96,90.69,51.52,99.04,13.16,36.68,0.0,0.0,15.01,35.55,0.0,6.1,4.33,15.97,23.35,50.56,Akron Zips
"Loren Cristian Jackson, Maishe Dailey",644.6,1240.5,7.46,98.95666131621188,91.49797570850203,98.96,90.69,51.52,99.04,13.16,36.68,0.0,0.0,15.01,35.55,0.0,6.1,4.33,15.97,23.35,50.56,Akron Zips
