Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Duran Porter, Hayden Farquhar",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Hayden Howell",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Jaren Lewis",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Hayden Farquhar, Jovan Crnic",40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
"Duran Porter, Hayden Howell",79.4,165.0,12.34,98.13664596273291,85.79881656804734,98.14,90.06,59.01,93.79,8.7,22.36,0.0,0.0,9.94,26.71,0.0,9.32,1.86,16.15,31.68,36.65,Abilene Christian Wildcats
"Hayden Howell, Parker Wentz",39.4,79.5,10.02,108.74999999999999,98.73417721518987,108.75,97.5,65.0,97.5,10.0,23.75,0.0,0.0,8.75,23.75,0.0,10.0,1.25,11.25,26.25,32.5,Abilene Christian Wildcats
"Hayden Howell, Jaylen Franklin",39.4,79.5,10.02,108.74999999999999,98.73417721518987,108.75,97.5,65.0,97.5,10.0,23.75,0.0,0.0,8.75,23.75,0.0,10.0,1.25,11.25,26.25,32.5,Abilene Christian Wildcats
"Hayden Howell, Jaren Lewis",80.0,162.0,7.69,91.02564102564102,83.33333333333334,91.03,89.74,51.92,92.95,7.69,18.59,0.0,0.0,9.62,30.13,0.0,7.69,3.21,16.67,36.54,39.75,Abilene Christian Wildcats
"Hayden Howell, Jovan Crnic",80.0,162.0,7.69,91.02564102564102,83.33333333333334,91.03,89.74,51.92,92.95,7.69,18.59,0.0,0.0,9.62,30.13,0.0,7.69,3.21,16.67,36.54,39.75,Abilene Christian Wildcats
"Hayden Howell, Jalen Little",79.3,156.0,5.76,101.93548387096773,96.17834394904459,101.94,97.42,58.06,96.77,9.03,20.0,0.0,0.0,8.39,27.1,0.0,8.39,2.58,11.61,30.97,35.49,Abilene Christian Wildcats
