team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,219,418,637,1048,378,1255.56
5,189,411,600,1084,362,1219.8
6,232,439,671,1040,604,1169.6
8,205,462,667,1094,418,1252.6
9,230,532,762,1212,499,1391.8
12,240,469,709,1323,536,1467.24
13,251,531,782,1266,492,1492.3600000000001
16,156,453,609,952,432,1161.6
21,205,479,684,1066,502,1318.88
23,231,499,730,1217,410,1351.08
24,193,471,664,1114,370,1309.16
25,189,548,737,1180,353,1371.6399999999999
26,181,447,628,1048,470,1293.68
27,195,500,695,1143,426,1367.04
28,193,493,686,1071,443,1328.44
30,199,436,635,1155,447,1369.4
36,164,414,578,1097,391,1295.64
38,210,488,698,1194,470,1412.12
41,197,397,594,1112,387,1286.92
43,148,312,460,869,427,962.5600000000001
44,151,432,583,927,352,1127.68
45,206,427,633,1044,413,1190.48
46,199,495,694,1134,463,1341.4
47,177,309,486,839,216,1002.28
48,185,454,639,1077,371,1240.68
50,190,382,572,1010,340,1197.04
52,223,480,703,1180,485,1374.56
55,174,459,633,1055,427,1188.88
56,224,416,640,1088,477,1137.72
57,207,420,627,1072,400,1240.04
58,244,491,735,1071,401,1251.72
59,222,499,721,1222,499,1358.32
61,229,400,629,1074,439,1206.56
62,171,448,619,1171,401,1338.28
66,220,468,688,1207,476,1479.68
68,136,417,553,1049,368,1285.2
70,180,438,618,1010,381,1180.64
71,202,467,669,1149,516,1343.24
77,206,490,696,1100,428,1337.6
79,184,467,651,1150,469,1339.36
82,190,485,675,1178,426,1367.24
84,184,494,678,1155,437,1353.32
85,209,483,692,1144,477,1310.2
87,164,470,634,1118,427,1330.72
88,222,535,757,1172,409,1342.16
91,171,457,628,1012,506,1192.3600000000001
93,164,484,648,1081,358,1306.28
94,214,489,703,1161,475,1348.48
96,180,437,617,1109,514,1276.8
97,192,462,654,1186,480,1361.48
98,190,530,720,1054,462,1259.6
99,237,475,712,1099,395,1204.08
103,220,526,746,1186,394,1371.6399999999999
104,120,410,530,929,391,1142.52
107,166,451,617,1085,403,1194.92
108,139,348,487,808,291,932.64
111,195,428,623,1014,342,1177.68
113,207,476,683,1082,452,1267.6
116,205,426,631,1220,589,1344.4
119,173,422,595,1001,381,1154.0
120,192,482,674,1199,418,1405.64
127,186,420,606,1141,480,1349.32
130,242,465,707,1276,495,1396.92
135,209,486,695,1118,389,1298.88
139,196,424,620,1120,446,1219.04
140,155,353,508,883,352,1036.16
142,186,400,586,1012,381,1244.12
145,199,503,702,1030,443,1244.92
147,171,441,612,1038,330,1169.32
149,174,401,575,1037,348,1189.88
150,183,388,571,1140,424,1307.04
151,185,420,605,1061,362,1229.0
152,192,517,709,1108,343,1299.24
153,189,454,643,1196,436,1376.04
154,221,469,690,1143,536,1344.08
155,144,408,552,935,395,1110.56
156,203,458,661,1285,441,1318.96
158,212,537,749,1230,544,1386.76
159,150,379,529,939,346,997.6
160,165,420,585,921,350,1076.0
161,157,422,579,940,335,1103.64
163,84,379,463,758,316,934.08
164,227,501,728,1214,444,1375.48
166,154,425,579,970,426,1147.88
167,168,508,676,1153,434,1439.56
171,108,409,517,855,368,1012.1999999999999
172,135,330,465,873,355,998.76
179,145,438,583,998,484,1161.8
183,190,468,658,1179,432,1362.8
189,155,463,618,1036,455,1226.64
193,194,429,623,1068,395,1271.92
194,210,481,691,1146,403,1373.04
195,184,466,650,1095,366,1292.84
197,206,520,726,1150,508,1416.2
198,165,426,591,944,383,1078.28
201,195,431,626,1047,441,1254.92
202,199,462,661,1073,383,1182.08
204,166,355,521,1012,399,1162.36
213,207,483,690,1181,441,1381.96
218,200,412,612,1089,374,1263.0
219,123,369,492,866,372,973.52
221,193,488,681,1082,481,1298.4
222,188,459,647,1115,538,1260.32
225,147,358,505,838,347,946.44
227,192,446,638,1093,456,1258.24
228,211,426,637,1123,423,1289.76
231,205,447,652,1077,426,1207.04
232,182,466,648,1118,417,1245.76
233,205,447,652,1017,393,1190.76
235,213,395,608,1083,412,1278.6
236,187,403,590,1040,444,1207.8799999999999
238,172,455,627,992,392,1237.32
239,210,456,666,1117,441,1304.8
242,193,448,641,1057,380,1159.32
245,160,416,576,962,475,1197.6
248,187,424,611,1001,434,1239.48
249,163,355,518,923,309,1083.2
250,192,378,570,978,331,1090.72
251,189,468,657,1040,383,1243.76
252,205,423,628,1131,497,1288.8
253,185,396,581,960,263,1098.72
254,223,477,700,1206,478,1346.76
256,185,411,596,970,345,1106.04
257,174,469,643,966,483,1138.48
258,188,472,660,1069,386,1225.24
259,183,460,643,1138,443,1293.32
261,119,380,499,860,363,997.3199999999999
264,169,504,673,1134,417,1358.8
265,212,385,597,1105,437,1268.88
269,219,512,731,1119,452,1337.48
270,174,409,583,1123,438,1375.56
275,195,479,674,1224,475,1367.1599999999999
276,194,422,616,1031,343,1200.3600000000001
277,216,557,773,1144,420,1342.16
278,236,557,793,1271,582,1408.0
279,166,443,609,1019,425,1212.72
282,186,508,694,1173,459,1416.4
284,136,357,493,888,278,1026.8
288,158,409,567,1058,407,1185.68
290,232,459,691,1049,393,1224.92
292,261,504,765,1252,422,1375.92
294,188,402,590,1027,402,1209.56
295,184,456,640,1026,375,1177.3600000000001
299,222,452,674,1131,426,1313.88
300,230,481,711,1248,455,1410.68
301,188,492,680,1012,409,1262.8
302,224,503,727,1059,397,1326.8
304,156,388,544,993,370,1198.8
305,208,528,736,1193,446,1338.3600000000001
309,208,494,702,968,377,1189.36
311,171,396,567,892,312,1054.16
314,206,444,650,1105,476,1380.4
315,169,461,630,1095,401,1295.28
322,168,447,615,1061,402,1178.44
324,207,437,644,1066,410,1138.2
325,221,444,665,1064,437,1301.76
326,218,401,619,1072,393,1236.92
328,190,439,629,1076,489,1313.04
331,176,405,581,972,359,1189.72
333,228,425,653,1233,421,1371.76
338,156,433,589,1018,387,1254.3600000000001
339,204,496,700,1141,528,1320.0
344,199,457,656,1078,502,1256.08
349,186,480,666,1035,441,1198.08
350,165,376,541,1018,442,1190.32
356,207,477,684,1317,374,1438.6
357,213,458,671,1113,389,1320.2
399,136,386,522,888,319,1083.1200000000001
526,157,393,550,1057,459,1188.08
2000,178,399,577,852,269,1132.6399999999999
2005,184,513,697,1108,396,1301.76
2006,193,405,598,1127,439,1304.6
2010,196,448,644,1005,350,1305.6
2011,192,498,690,991,380,1208.44
2016,183,364,547,981,392,1162.24
2026,188,466,654,1067,408,1149.52
2029,189,491,680,1031,440,1274.48
2031,238,462,700,1106,462,1330.28
2032,210,437,647,1077,368,1222.48
2046,190,496,686,1054,357,1216.44
2050,169,425,594,1113,439,1237.72
2057,222,516,738,1211,530,1378.88
2065,183,406,589,1083,387,1251.56
2066,137,359,496,942,373,1071.56
2083,148,401,549,1011,419,1219.0
2084,195,488,683,1100,376,1274.56
2086,195,496,691,1289,489,1351.52
2097,166,449,615,987,379,1181.16
2099,206,511,717,1126,462,1306.56
2110,183,449,632,1093,549,1207.8
2115,139,362,501,931,390,1044.8
2116,255,537,792,1282,457,1459.4
2117,183,404,587,1047,455,1228.8400000000001
2127,163,388,551,958,254,1104.68
2130,147,432,579,863,341,1058.72
2132,194,496,690,1137,398,1308.12
2142,148,415,563,1049,423,1214.92
2154,145,346,491,783,262,985.24
2166,171,456,627,1043,434,1162.28
2168,187,419,606,1028,458,1209.52
2169,147,315,462,795,278,1021.32
2172,143,381,524,835,319,1085.52
2174,235,484,719,1158,519,1345.52
2181,137,361,498,920,362,1182.68
2182,198,412,610,1035,370,1156.52
2184,167,433,600,934,337,1186.04
2193,184,408,592,988,415,1157.12
2197,205,505,710,1057,427,1318.28
2198,187,467,654,1090,412,1244.64
2199,183,403,586,1033,386,1240.3200000000002
2210,213,380,593,1096,468,1170.6000000000001
2217,201,522,723,1125,425,1319.52
2226,222,414,636,1101,347,1214.72
2229,164,434,598,994,411,1251.04
2230,196,480,676,1054,338,1248.96
2239,183,542,725,1207,548,1418.36
2241,158,389,547,942,356,1103.6
2244,166,396,562,980,439,1174.92
2247,235,420,655,1188,487,1217.76
2250,185,397,582,1078,439,1261.6
2253,187,342,529,968,312,1142.2
2261,141,452,593,942,332,1186.64
2272,164,341,505,929,348,1098.08
2275,175,454,629,974,422,1147.4
2277,205,477,682,1114,355,1290.28
2287,158,469,627,1079,461,1304.52
2294,201,524,725,1198,479,1391.08
2296,184,410,594,1064,405,1262.4
2305,230,483,713,1257,509,1370.92
2306,208,482,690,1107,397,1266.04
2309,171,378,549,989,391,1222.8
2320,226,468,694,1120,435,1291.04
2325,191,518,709,1112,472,1288.32
2329,164,464,628,1006,378,1207.36
2330,152,367,519,909,369,1084.4
2335,185,480,665,1070,385,1208.48
2344,151,366,517,899,400,1104.84
2348,163,405,568,1020,383,1164.36
2349,176,387,563,1011,372,1094.16
2350,192,425,617,1049,425,1206.32
2351,211,484,695,1083,392,1200.4
2352,140,436,576,1001,372,1174.44
2363,240,476,716,1246,551,1354.28
2368,176,456,632,1093,364,1279.32
2377,222,424,646,1098,501,1313.24
2378,182,409,591,1001,368,1125.84
2379,136,347,483,730,230,911.36
2382,197,515,712,1118,548,1278.04
2385,147,396,543,843,350,1050.04
2390,206,502,708,1204,483,1346.6
2393,189,457,646,1104,392,1249.48
2400,216,450,666,1042,352,1183.2
2405,235,444,679,1091,449,1200.6
2413,156,470,626,1070,329,1270.4
2415,236,326,562,920,297,1009.88
2426,145,443,588,992,410,1177.96
2427,184,411,595,926,341,1129.16
2428,171,317,488,823,243,991.72
2429,144,467,611,987,348,1180.52
2430,176,421,597,983,456,1152.48
2433,226,495,721,1128,517,1213.12
2437,134,363,497,916,411,1092.48
2439,190,495,685,1116,489,1307.84
2440,154,475,629,1017,467,1292.56
2443,253,491,744,1262,522,1365.48
2447,232,510,742,1180,420,1357.6
2448,191,486,677,1058,406,1189.04
2449,170,366,536,994,429,1071.72
2450,160,281,441,811,274,964.88
2453,195,415,610,1090,464,1198.6399999999999
2454,216,490,706,1157,361,1306.32
2458,135,408,543,1016,348,1224.76
2459,201,549,750,1039,393,1257.56
2460,171,468,639,1090,474,1296.44
2463,174,456,630,1106,543,1434.96
2464,133,452,585,999,385,1185.92
2466,240,429,669,1134,444,1277.24
2473,216,433,649,1159,512,1295.04
2483,189,474,663,1186,417,1372.16
2492,191,478,669,1138,446,1251.6
2501,201,460,661,1154,429,1233.32
2502,186,415,601,1004,391,1199.08
2504,207,464,671,1028,307,1256.0
2506,160,373,533,855,268,1041.0
2507,210,458,668,1207,476,1348.4
2509,170,417,587,1075,472,1323.56
2511,158,385,543,1018,373,1165.96
2514,160,442,602,1213,458,1437.88
2515,155,322,477,845,311,1002.36
2520,196,474,670,1135,457,1294.8
2523,226,442,668,1195,404,1389.56
2529,221,491,712,1234,500,1403.08
2534,195,436,631,1067,443,1229.44
2535,193,427,620,979,451,1247.68
2539,182,457,639,1006,341,1214.96
2540,206,465,671,1131,417,1322.6
2541,160,413,573,1079,424,1268.44
2545,194,477,671,1097,456,1331.4
2546,169,469,638,1073,315,1358.28
2547,140,412,552,807,307,1047.4
2550,195,512,707,1028,450,1319.6
2561,183,492,675,1133,387,1360.08
2565,214,501,715,1143,409,1338.36
2567,230,436,666,1180,496,1351.32
2569,155,280,435,771,237,1014.2
2571,120,349,469,966,439,1103.72
2572,190,457,647,1042,401,1216.72
2579,152,422,574,1023,381,1193.84
2582,153,390,543,956,335,1256.52
2598,158,375,533,951,416,1067.1200000000001
2599,216,502,718,1132,461,1390.96
2603,200,447,647,1153,374,1281.72
2608,139,367,506,964,290,1113.64
2612,210,463,673,1103,431,1294.6
2617,236,507,743,1165,428,1355.08
2619,184,445,629,1026,436,1127.16
2623,177,435,612,1041,426,1272.4
2627,141,349,490,751,290,1047.4
2628,193,491,684,1118,472,1307.6
2630,203,490,693,1112,527,1354.2
2633,197,407,604,1029,460,1158.04
2634,227,446,673,1186,426,1427.48
2635,216,531,747,1257,402,1372.4
2636,200,485,685,971,362,1232.8
2638,184,498,682,1017,414,1248.72
2640,240,445,685,1068,398,1260.72
2641,187,471,658,1117,371,1326.64
2643,200,491,691,1032,476,1168.28
2649,182,442,624,1091,410,1232.84
2653,200,389,589,999,374,1171.92
2655,209,420,629,1057,451,1192.52
2670,177,383,560,961,361,1173.84
2674,189,544,733,1139,426,1366.68
2678,195,479,674,1062,507,1226.6
2681,114,367,481,777,325,968.92
2692,176,445,621,1002,472,1172.24
2698,158,490,648,1019,431,1228.64
2710,235,489,724,1202,406,1314.24
2711,182,454,636,1047,406,1254.76
2717,221,528,749,1159,525,1269.1200000000001
2724,165,409,574,1046,382,1203.6399999999999
2729,187,461,648,1046,440,1240.1200000000001
2737,174,392,566,987,360,1177.56
2739,212,514,726,1172,455,1353.8
2747,159,388,547,1011,473,1168.4
2750,202,454,656,1196,419,1374.32
2751,186,500,686,1054,389,1274.72
2752,180,483,663,1175,449,1383.4
2754,217,469,686,1179,417,1386.44
2755,175,416,591,983,350,1171.32
2771,266,524,790,1120,382,1295.52
2803,160,399,559,988,376,1130.64
2815,228,539,767,1188,412,1429.2
2837,250,504,754,1100,351,1314.8
2856,178,376,554,891,264,1065.96
2870,215,528,743,1198,471,1426.28
2885,152,439,591,924,340,1082.84
2900,170,384,554,922,390,1079.0
2908,189,433,622,963,391,1138.4
2916,191,431,622,1082,316,1270.56
2934,197,451,648,1065,433,1340.16
3084,169,387,556,957,292,1112.44
3101,162,384,546,885,269,1075.2
112358,133,349,482,819,324,1031.48
