athlete_id,3PA,3P%,streak_score,p_value,runs_z_score,runs_p_value
4896368,141,0.3829787234042553,0.035314384151593436,0.193,-0.47200569876472,0.6369227209422126
5105462,162,0.3888888888888889,0.035147392290249435,0.428,-0.49760190464104165,0.6187646610285646
5105820,96,0.3958333333333333,0.03508771929824561,0.408,-0.411357534793967,0.6808103871981812
4702671,103,0.4174757281553398,0.0350808040993299,0.178,-0.42705372010789394,0.6693402004083406
5241334,47,0.2765957446808511,0.034965034965035,0.651,-0.11432943481513186,0.9089766498684249
5248277,47,0.2978723404255319,0.034965034965035,0.627,-0.4106195623960656,0.6813515170422886
5311582,74,0.4594594594594595,0.03484848484848485,0.471,-0.41402389851026417,0.6788566047164488
5060712,142,0.39436619718309857,0.034243697478991586,0.215,-0.49928011113383264,0.6175820644640925
4685659,80,0.4625,0.03410553410553413,0.557,-0.4017268927607137,0.6878850305275072
5313148,55,0.4,0.034090909090909116,0.608,-0.3972885912876914,0.691154659425927
5313847,99,0.36363636363636365,0.03405017921146952,0.651,-0.3971954872947811,0.6912233096983109
5106750,66,0.36363636363636365,0.03353658536585363,0.209,-0.41475753100312696,0.6783194119448572
5313453,24,0.20833333333333334,0.033333333333333354,0.396,-0.27004309292316825,0.7871271013197784
5176182,41,0.2682926829268293,0.033333333333333326,0.33,-0.24242577225737497,0.8084502664899449
5174976,85,0.35294117647058826,0.033333333333333326,0.65,-0.43613795474165873,0.6627366409257325
5108786,17,0.35294117647058826,0.033333333333333326,0.281,-0.14609542606730264,0.8838460571465125
5314705,41,0.2682926829268293,0.033333333333333326,0.546,-0.24242577225737497,0.8084502664899449
5177744,88,0.3409090909090909,0.033333333333333326,0.247,-0.3692164063486093,0.7119664279812266
5176086,98,0.35714285714285715,0.033146591970121375,0.588,-0.44267323835939754,0.6580021021323488
4898278,113,0.3805309734513274,0.03302999662959216,0.416,-0.4561003480054351,0.6483178199408006
5313898,104,0.34615384615384615,0.03275290215588722,0.444,-0.45257780756921195,0.6508527820310631
4897018,130,0.35384615384615387,0.032539682539682535,0.316,-0.47134485820335825,0.6373944866363321
5176077,97,0.38144329896907214,0.03252404947320203,0.317,-0.3837758689403848,0.7011445748447012
5241360,97,0.38144329896907214,0.03252404947320203,0.266,-0.3837758689403848,0.7011445748447012
5105758,171,0.3742690058479532,0.0323394155169856,0.167,-0.5067743463676605,0.612313158245177
5144139,63,0.36507936507936506,0.032329988851728,0.733,-0.33094575256440034,0.7406854618108745
5105816,92,0.42391304347826086,0.032274081429990054,0.231,-0.41539121520870326,0.6778555365373865
5107858,64,0.390625,0.03205128205128205,0.513,-0.38905408388292984,0.6972361386086734
5315084,110,0.3181818181818182,0.03204633204633206,0.253,-0.38186129296274995,0.7025642522416548
5312599,52,0.19230769230769232,0.031746031746031744,0.227,-0.5266639434730694,0.5984269787529629
5239554,47,0.3829787234042553,0.031746031746031744,0.166,-0.2227029112853059,0.8237667353862227
5175028,30,0.36666666666666664,0.031578947368421095,0.727,-0.17383545056498625,0.8619947830126711
5241674,204,0.35784313725490197,0.031488549618320594,0.585,-0.5736951703549082,0.5661740971022883
5105691,88,0.4659090909090909,0.03128313891834572,0.316,-0.38683049212809956,0.6988817017470541
5242400,181,0.3812154696132597,0.030987394957983194,0.242,-0.5361242598752799,0.5918726746127325
4897775,140,0.38571428571428573,0.030936819172113272,0.784,-0.4195242430870498,0.6748330408923884
5175080,174,0.39080459770114945,0.03081232492997199,0.514,-0.4552991615294539,0.6488940293872222
5314587,161,0.40993788819875776,0.03076923076923077,0.26,-0.4720862969179604,0.6368651930063041
5196879,73,0.273972602739726,0.03076923076923077,0.391,-0.30956580978699977,0.7568911596915175
5106773,33,0.3333333333333333,0.03030303030303033,0.683,-0.06659271582120245,0.9469059448072479
5108093,49,0.30612244897959184,0.030303030303030276,0.687,-0.10790526012506621,0.9140708445119214
5313085,152,0.35526315789473684,0.030164184803360028,0.548,-0.4677779649716117,0.639943379893603
5313927,100,0.34,0.029864253393665163,0.445,-0.4215176001583852,0.6733771619880325
5185598,98,0.47959183673469385,0.02936170212765954,0.102,-0.390238988633877,0.6963598337369074
4684167,81,0.30864197530864196,0.02909090909090911,0.689,-0.41168504881122436,0.6805702850112065
5177021,138,0.32608695652173914,0.02908113391984357,0.512,-0.516090612042747,0.605791124468274
4897575,43,0.37209302325581395,0.028846153846153855,0.251,-0.19621688452691075,0.8444404129927663
5240520,43,0.37209302325581395,0.028846153846153855,0.881,-0.19621688452691075,0.8444404129927663
5108775,41,0.21951219512195122,0.02867383512544802,0.173,-0.25634472263424873,0.7976846669326556
5105581,101,0.2871287128712871,0.02865468674113647,0.195,-0.3296817120534403,0.7416404735485564
4912455,162,0.41358024691358025,0.028580501746586218,0.596,-0.41931648052418,0.6749848536386533
5174611,50,0.28,0.02857142857142858,0.333,-0.41315500002757416,0.6794930553161695
5241724,69,0.4057971014492754,0.028571428571428525,0.7,-0.32091578404213134,0.7482742121467032
5176275,154,0.3181818181818182,0.028571428571428525,0.462,-0.5256473225256926,0.5991332704715445
5175676,18,0.3888888888888889,0.028571428571428525,0.303,-0.028490144114909386,0.97727122869692
5242974,18,0.3888888888888889,0.028571428571428525,1.0,-0.028490144114909386,0.97727122869692
4884255,145,0.35172413793103446,0.028462998102466774,0.37,-0.38843017010981584,0.6976977210093323
5175032,129,0.40310077519379844,0.02834008097165991,0.169,-0.3817176103575899,0.7026708362825123
5107259,60,0.43333333333333335,0.02823529411764708,0.784,-0.38897672411182915,0.697293364649107
5107864,78,0.41025641025641024,0.028050490883590462,0.203,-0.41084430859574916,0.6811867009849044
5174630,125,0.336,0.027874564459930307,0.288,-0.35779557393469097,0.720496303096216
5311986,31,0.3870967741935484,0.02777777777777779,0.661,-0.08087179779143368,0.9355439085837053
5314360,23,0.21739130434782608,0.02777777777777779,0.662,-0.20926014650954738,0.834245161473721
4684596,61,0.39344262295081966,0.02777777777777779,0.287,-0.30180817205772587,0.7627983008062323
5174619,31,0.41935483870967744,0.02777777777777779,0.185,-0.2240622592666931,0.822708858625039
5176298,22,0.4090909090909091,0.027777777777777735,0.083,-0.061724139329010726,0.9507825162136995
5107174,69,0.5217391304347826,0.027705627705627678,0.156,-0.3486925234971095,0.7273201577914067
5241408,84,0.35714285714285715,0.0270440251572327,0.341,-0.3760728445348899,0.7068627418768992
5177298,93,0.3333333333333333,0.026969857218403004,0.315,-0.3132206433505856,0.7541130358311641
5239582,93,0.3225806451612903,0.026881720430107503,0.54,-0.39309984788895874,0.6942457364417329
5314364,52,0.3076923076923077,0.0267857142857143,0.88,-0.38063941419191405,0.7034708307273005
4897447,110,0.2909090909090909,0.0267857142857143,0.311,-0.32145535214019044,0.7478653420257115
5107350,76,0.27631578947368424,0.026455026455026454,0.676,-0.4041000671636235,0.6861391355870186
5239745,46,0.2826086956521739,0.02644230769230771,0.387,-0.05625778621458573,0.9551364472659958
5101827,46,0.2826086956521739,0.02644230769230771,0.426,-0.05625778621458573,0.9551364472659958
5101667,58,0.3448275862068966,0.02631578947368418,0.11,-0.35451938526411214,0.7229496788572098
5105779,134,0.3283582089552239,0.026302349336057185,0.227,-0.41414758986001826,0.6787660219034748
5106288,29,0.20689655172413793,0.026086956521739146,0.324,-0.5978579573631359,0.5499347147846271
5247864,26,0.4230769230769231,0.025974025974025983,0.668,-0.07893075316917499,0.9370877020506096
5107851,122,0.38524590163934425,0.025876940770557744,0.547,-0.34312367186228765,0.7315054233917645
5243382,145,0.36551724137931035,0.025710138917686087,0.396,-0.40540421247817904,0.685180415056726
5313373,20,0.3,0.025641025641025605,0.723,0.05528678012534312,0.9559099939897231
5241388,20,0.3,0.025641025641025605,0.499,0.05528678012534312,0.9559099939897231
5314530,20,0.3,0.025641025641025605,0.432,0.05528678012534312,0.9559099939897231
5060702,99,0.32323232323232326,0.025568181818181823,0.116,-0.30365037488062635,0.7613942688666631
5177248,99,0.32323232323232326,0.025568181818181823,0.334,-0.30365037488062635,0.7613942688666631
5041945,55,0.34545454545454546,0.025563909774436067,0.66,-0.26318595272717565,0.7924072573545258
5313530,55,0.34545454545454546,0.025563909774436067,0.736,-0.26318595272717565,0.7924072573545258
5236221,105,0.4095238095238095,0.02534562211981567,0.276,-0.3612326156142776,0.7179255621812648
5106702,52,0.36538461538461536,0.02525252525252525,0.653,-0.3373743645239305,0.7358347071606841
5179291,140,0.32142857142857145,0.025119617224880375,0.512,-0.4032035458861993,0.6867984913591636
5105978,14,0.42857142857142855,0.025000000000000022,0.499,-0.20318850633264415,0.8389876960767898
4873153,14,0.35714285714285715,0.025000000000000022,0.522,0.04359569698171625,0.9652266817495803
5243105,85,0.2823529411764706,0.025000000000000022,0.309,-0.39072462985929196,0.6960007912428532
5106240,53,0.37735849056603776,0.025000000000000022,0.239,-0.26765023938374405,0.7889685558490543
5101799,92,0.3804347826086957,0.025000000000000022,0.243,-0.3047781833199148,0.760535098675219
5314569,27,0.37037037037037035,0.025000000000000022,0.287,-0.039076445781596296,0.9688294401660469
5105861,31,0.25806451612903225,0.0248447204968944,0.253,-0.17886262818881785,0.8580455679009039
5176359,97,0.4020618556701031,0.02429149797570851,0.12,-0.348110146265496,0.7277574647154486
4702680,210,0.42857142857142855,0.024276377217553657,0.218,-0.4035451439248025,0.6865472314413888
5243096,74,0.2972972972972973,0.024064171122994638,0.656,-0.2581389412257989,0.7962996789758324
5111919,143,0.3146853146853147,0.024054982817869386,0.182,-0.32691611002810816,0.7437313359590675
5313353,39,0.358974358974359,0.023809523809523836,0.215,-0.15859156954393414,0.8739906712610619
5241623,42,0.3333333333333333,0.023809523809523836,0.22,-0.0587665214482424,0.9531380743704125
4702026,42,0.3333333333333333,0.023809523809523836,0.416,-0.0587665214482424,0.9531380743704125
5238163,64,0.328125,0.02380952380952378,0.555,-0.349045408192423,0.7270552199529692
5105607,101,0.37623762376237624,0.02376910016977929,0.417,-0.2997531783768695,0.7643654321100117
5242574,80,0.3125,0.023703703703703727,0.51,-0.3608147251950826,0.7182379541904518
5105760,70,0.22857142857142856,0.023584905660377353,0.614,-0.2355600569072203,0.8137740712337074
5241777,125,0.36,0.023347398030942323,0.381,-0.3120407894168867,0.7550095243958059
5178207,109,0.29357798165137616,0.023026315789473673,0.158,-0.28149584977025804,0.7783301108512193
5176787,55,0.2909090909090909,0.023026315789473673,0.431,-0.22885107774354774,0.8189846657670763
4897485,135,0.4222222222222222,0.02301207564365454,0.279,-0.3305792104690096,0.7409623517527073
4897066,127,0.31496062992125984,0.02298850574712641,0.365,-0.37274379686265474,0.7093391365306652
5242612,48,0.25,0.022727272727272707,0.433,-0.19595584403241847,0.8446447272448785
5107278,44,0.25,0.022727272727272707,0.876,0.0,1.0
5313182,40,0.275,0.022727272727272707,0.545,-0.18198847143293523,0.8555917732857454
5313281,66,0.2727272727272727,0.022458628841607597,0.714,-0.3710768849615239,0.7105802670214196
5239624,74,0.25675675675675674,0.022417153996101363,0.388,-0.38294010361793157,0.7017641752784657
5108059,145,0.3724137931034483,0.022222222222222254,0.235,-0.3173682025479344,0.7509642317270102
5241383,64,0.359375,0.02217294900221728,0.52,-0.40248814940022,0.6873248080765573
5107299,109,0.3669724770642202,0.022058823529411742,0.253,-0.3403741759307052,0.7335747635719557
5106237,86,0.4418604651162791,0.021836506159014557,0.233,-0.31202897261342455,0.7550185048306486
5175415,88,0.2840909090909091,0.02182539682539686,0.414,-0.4745247217465389,0.6351257730985221
5060701,171,0.43859649122807015,0.02175438596491225,0.327,-0.3443085637865762,0.7306142446127248
5314722,161,0.3416149068322981,0.02166317260656886,0.252,-0.4260350069133988,0.6700823375853531
4684155,150,0.42,0.021594684385382035,0.5,-0.3498241687542987,0.7264706596638448
5241251,119,0.37815126050420167,0.021498771498771496,0.312,-0.3851214179336079,0.7001474603670348
5108028,136,0.3161764705882353,0.02123356926188069,0.35,-0.36044978574456255,0.7185108014859454
5175657,149,0.42953020134228187,0.020915032679738543,0.504,-0.33889316372105743,0.734690214598363
5176372,95,0.3157894736842105,0.020833333333333315,0.139,-0.25168323803214376,0.8012859141359446
5314460,70,0.3142857142857143,0.020833333333333315,0.678,-0.3279922423621828,0.7429175281708236
4896936,48,0.3125,0.020833333333333315,0.784,-0.04259485367441106,0.9660244979416941
5105545,98,0.336734693877551,0.020673076923076905,0.512,-0.40410649652645425,0.6861344079081514
5176349,38,0.4473684210526316,0.02058823529411763,0.899,-0.09630993579385971,0.9232744201495056
5105988,129,0.4186046511627907,0.020520520520520502,0.316,-0.3252505583008523,0.744991446956033
4937074,129,0.4186046511627907,0.020520520520520502,0.432,-0.3252505583008523,0.744991446956033
5106313,64,0.296875,0.02033492822966504,0.389,-0.21762818283498944,0.8277188240248872
4838703,116,0.46551724137931033,0.020085209981740737,0.552,-0.3231158383098009,0.7466075158486327
5106727,176,0.32954545454545453,0.020041261420571777,0.485,-0.30348959201744563,0.7615167780579102
5105824,36,0.2777777777777778,0.019999999999999962,0.383,0.02358520553012586,0.9811834731465466
4898189,105,0.3619047619047619,0.01993620414673042,0.56,-0.317725769696508,0.7506929619613368
5174594,93,0.2903225806451613,0.01981351981351981,0.448,-0.33543074795118244,0.7373001765863052
5105401,144,0.3958333333333333,0.019787841697266384,0.459,-0.32793182319651265,0.7429632115924489
4711267,117,0.38461538461538464,0.01971830985915496,0.538,-0.271722464281984,0.7858354269590643
5241653,54,0.3333333333333333,0.019607843137254943,0.356,-0.3098620543945696,0.7566658597080246
5177608,51,0.35294117647058826,0.019607843137254943,0.152,-0.401550790352208,0.6880146518711652
4432586,73,0.3424657534246575,0.019574468085106378,0.387,-0.22979597086368392,0.8182503157382723
5107157,217,0.35023041474654376,0.019574468085106378,0.253,-0.4135473646494499,0.6792056278297216
5176322,73,0.3424657534246575,0.019574468085106378,0.454,-0.22979597086368392,0.8182503157382723
5101653,73,0.3424657534246575,0.019574468085106378,0.52,-0.22979597086368392,0.8182503157382723
5241417,37,0.40540540540540543,0.01948051948051943,0.846,-0.11696213098535153,0.9068900625493415
4898010,122,0.4016393442622951,0.019406392694063967,0.661,-0.3101764219718935,0.7564267994587234
5152761,18,0.2222222222222222,0.019230769230769218,0.77,0.20091924007778506,0.8407617230725212
5106744,18,0.2222222222222222,0.019230769230769218,1.0,0.20091924007778506,0.8407617230725212
5060732,35,0.22857142857142856,0.019230769230769218,0.762,0.07743994239199249,0.9382735667335488
5178892,35,0.22857142857142856,0.019230769230769218,0.37,0.07743994239199249,0.9382735667335488
4888885,18,0.2222222222222222,0.019230769230769218,1.0,0.20091924007778506,0.8407617230725212
4702518,18,0.2222222222222222,0.019230769230769218,0.498,0.20091924007778506,0.8407617230725212
5243104,35,0.2571428571428571,0.019230769230769218,0.661,-0.3950685179187233,0.6927923220484884
4898194,99,0.26262626262626265,0.019230769230769218,0.176,-0.35146076633801554,0.7252427013016323
5312996,35,0.22857142857142856,0.019230769230769218,0.493,0.07743994239199249,0.9382735667335488
5312655,23,0.30434782608695654,0.019047619047619035,0.559,-0.12157715939211818,0.9032339034438256
5177521,176,0.39204545454545453,0.019004648619086684,0.555,-0.3010276672662066,0.7633933970353668
4684718,46,0.391304347826087,0.018907563025210072,0.533,-0.12943211735374305,0.8970157354427882
4848637,169,0.5325443786982249,0.018803418803418737,0.415,-0.3319401579487678,0.7399344462668969
5106722,51,0.3137254901960784,0.01838235294117646,0.413,-0.3166527166113132,0.751507130432197
5239523,111,0.43243243243243246,0.018237082066869303,0.277,-0.288795798768941,0.7727376472905805
5239579,28,0.17857142857142858,0.018181818181818188,1.0,0.19285560543019248,0.847072053988041
5239785,129,0.3178294573643411,0.018181818181818188,0.301,-0.39551732775668286,0.6924611362086763
5312425,28,0.17857142857142858,0.018181818181818188,0.911,0.19285560543019248,0.847072053988041
4896370,138,0.32608695652173914,0.018115942028985477,0.16,-0.32149906979712095,0.7478322170709721
5312164,46,0.45652173913043476,0.01785714285714285,0.759,-0.09800224173617578,0.9219305132907601
5311901,67,0.3582089552238806,0.01785714285714285,0.764,-0.21608362089729513,0.828922566756766
5214643,45,0.37777777777777777,0.01785714285714285,0.316,-0.21058441978474407,0.8332115709017633
5175145,23,0.391304347826087,0.01785714285714285,0.895,-0.20501357927120253,0.8375615156377441
5314322,23,0.34782608695652173,0.01785714285714285,0.525,0.030829544750013472,0.9754054783106657
5241898,29,0.3103448275862069,0.017543859649122806,0.764,0.038322495074492174,0.9694305554821692
5101774,65,0.27692307692307694,0.017521902377972465,0.192,-0.32305080967937255,0.7466567626722826
5105618,67,0.29850746268656714,0.017391304347826098,0.904,-0.31242982805811287,0.7547138845811152
4702741,45,0.28888888888888886,0.0173697270471464,0.817,0.004098711150532486,0.9967297108103029
4432899,45,0.3111111111111111,0.0173697270471464,0.705,-0.27860885221216214,0.7805450185297701
4683676,55,0.38181818181818183,0.017316017316017285,0.534,-0.2781463576388465,0.7809000109426876
5314357,88,0.32954545454545453,0.017241379310344862,0.639,-0.2153929223728265,0.8294609876411454
5107792,79,0.35443037974683544,0.017142857142857126,0.56,-0.2853787637245938,0.7753539754694965
5176400,116,0.4482758620689655,0.017094017094017144,0.207,-0.26005988851185236,0.7948175779501099
5176403,49,0.20408163265306123,0.01709401709401709,0.475,-0.18809120550672231,0.8508051550484046
5177677,78,0.3974358974358974,0.017021276595744705,0.402,-0.32355889299561774,0.7462720137133985
5240749,60,0.3333333333333333,0.016666666666666663,0.471,-0.19573371787121516,0.8448185917988145
4897222,150,0.32,0.01650165016501648,0.265,-0.24119877453122557,0.8094010606487757
5241717,36,0.4444444444444444,0.016447368421052655,0.293,-0.09515367493851558,0.9241927650053773
5241743,150,0.38,0.01639969488939741,0.183,-0.29221336438105155,0.7701234940562776
5177115,91,0.34065934065934067,0.01585565882996176,0.434,-0.20656002984434535,0.8363534785514302
5188026,35,0.34285714285714286,0.015810276679841917,1.0,-0.10369271681041363,0.9174132066409736
5109034,59,0.423728813559322,0.015757575757575748,0.313,-0.21886508387169837,0.8267551460800329
5105864,106,0.4056603773584906,0.015378844711177841,0.177,-0.22538661614993133,0.821678522574199
5185239,89,0.25842696629213485,0.015151515151515138,0.842,-0.31048139364494615,0.7561949065823181
4712843,47,0.2553191489361702,0.01470588235294118,0.728,-0.1454255543063631,0.8843748897071857
5191591,43,0.27906976744186046,0.014662756598240456,0.066,-0.309598083430761,0.7568666139329798
5313633,43,0.2558139534883721,0.014662756598240456,0.35,0.05225168203359931,0.9583281528370104
4898315,69,0.3333333333333333,0.014492753623188415,0.264,-0.18226174964453773,0.8553773152175936
5254178,69,0.3333333333333333,0.014492753623188415,0.84,-0.18226174964453773,0.8553773152175936
5312387,174,0.3333333333333333,0.014392803598200943,0.88,-0.22825553062511827,0.8194475934440915
5242924,72,0.3333333333333333,0.014184397163120532,0.229,-0.26753052282900597,0.7890607164986675
5108879,199,0.39195979899497485,0.014102564102564052,0.471,-0.2765351982922534,0.7821370288934816
5312326,100,0.31,0.013757115749525595,0.173,-0.183572487154835,0.8543488483597426
4709133,32,0.34375,0.013636363636363669,0.553,0.02498363503437514,0.9800680168858182
4703980,132,0.3712121212121212,0.013554216867469882,0.478,-0.3035974109530218,0.7614346242976929
5176173,60,0.21666666666666667,0.013377926421404701,0.453,-0.1418110326994002,0.8872292693125632
5108789,140,0.40714285714285714,0.013123924268502563,0.925,-0.2786854874571749,0.7804862007837117
5105854,96,0.4270833333333333,0.01309846431797651,0.336,-0.2053455145875286,0.8373021861415303
5240016,75,0.3466666666666667,0.01282051282051283,0.507,-0.2501652312696066,0.8024595719461287
5314225,130,0.4230769230769231,0.0125925925925926,0.249,-0.26365952613786103,0.7920422856576211
5243237,22,0.22727272727272727,0.012500000000000011,0.462,-0.1444522574762471,0.8851433539766854
5175397,131,0.40458015267175573,0.012496937025238908,0.149,-0.20295144133251755,0.839172986473005
5241333,80,0.4875,0.012179487179487192,0.941,-0.21954869662151744,0.8262226506047031
4703912,57,0.2982456140350877,0.01206636500754149,0.625,-0.2754535865515146,0.7829677795605468
4703531,72,0.3055555555555556,0.012059369202226333,0.33,-0.15577293884283921,0.8762120018795476
5105539,127,0.33070866141732286,0.011904761904761862,0.173,-0.24587589024924683,0.8057783077932029
5312144,118,0.4406779661016949,0.01158645276292336,0.81,-0.21936140112907818,0.8263685352093251
4894462,130,0.3230769230769231,0.011494252873563204,0.266,-0.17362160891734438,0.8621628484852656
5314342,41,0.3170731707317073,0.01139601139601143,0.527,-0.09390208523968753,0.9251869373772506
5257232,20,0.4,0.011363636363636354,0.417,-0.047972456567777204,0.9617381937999799
5176075,88,0.36363636363636365,0.011363636363636354,0.243,-0.1686436090831869,0.866076976717048
5221321,117,0.37606837606837606,0.011363636363636354,0.389,-0.17935796932957487,0.8576566317917365
4845378,55,0.23636363636363636,0.011257035647279562,0.287,-0.32455928688045727,0.7455146447404486
5101672,136,0.38235294117647056,0.011204481792717103,0.23,-0.2252011623110794,0.8218227852797598
5255092,72,0.4722222222222222,0.011128775834658156,0.807,-0.21166696181330402,0.8323668647169368
5313169,118,0.3898305084745763,0.01102265768524191,0.643,-0.2207905787488596,0.8252554996359571
5107975,41,0.34146341463414637,0.010989010989011005,0.518,0.021505823920521704,0.9828421577216627
5175821,179,0.3240223463687151,0.01091954022988506,0.398,-0.24203280503243088,0.8087547440342977
5313687,48,0.20833333333333334,0.010810810810810811,0.812,-0.1491152698087104,0.8814626770349383
4702777,47,0.3404255319148936,0.010752688172043001,0.554,-0.19964205680380542,0.8417605332798537
5316046,69,0.2028985507246377,0.010582010582010581,0.402,-0.12053424180541422,0.904059956329433
5106039,89,0.2808988764044944,0.010416666666666685,0.414,-0.2527174711383833,0.8004865460147288
5144086,81,0.3950617283950617,0.010416666666666685,0.707,-0.16760206019870968,0.866896350325224
5240378,34,0.23529411764705882,0.010000000000000009,0.923,0.1296943726070816,0.896808234972486
5241234,58,0.4482758620689655,0.009925558312655125,0.389,-0.18473449074831044,0.8534372920500578
4711838,150,0.29333333333333333,0.009872751206669583,0.401,-0.23482527582416216,0.8143443489362422
5174858,67,0.3880597014925373,0.009615384615384637,0.624,-0.21295165963615942,0.8313646678139153
5174860,67,0.3880597014925373,0.009615384615384637,0.41,-0.21295165963615942,0.8313646678139153
4712836,38,0.3684210526315789,0.009615384615384637,0.557,-0.06523334319305646,0.9479882136278539
5241725,27,0.18518518518518517,0.009523809523809545,0.652,0.23508249120915808,0.8141447079291995
5176220,57,0.3684210526315789,0.00952380952380949,0.122,-0.15135886972883347,0.8796926328016467
5144373,152,0.3618421052631579,0.009469696969696961,0.431,-0.21111110001205802,0.832800578867699
5313174,50,0.32,0.009469696969696961,0.811,-0.25030441627089844,0.8023519414632388
5312184,53,0.41509433962264153,0.009216589861751112,0.823,-0.21030894648063653,0.8334265531514709
4684720,99,0.3434343434343434,0.009191176470588258,0.475,-0.14497387389841163,0.8847314994506323
4683629,129,0.23255813953488372,0.009056078021595276,0.843,-0.2599681197534052,0.794888365060227
5312312,58,0.39655172413793105,0.008951406649616411,0.309,-0.21015092592413956,0.8335498796702496
5317332,133,0.3533834586466165,0.008760951188986232,0.614,-0.14903774666798886,0.8815238480352562
5323987,133,0.3533834586466165,0.008760951188986232,0.439,-0.14903774666798886,0.8815238480352562
5105548,60,0.2833333333333333,0.00840336134453784,0.049,-0.11803233358241982,0.9060420384511371
5107877,60,0.2833333333333333,0.00840336134453784,0.808,-0.11803233358241982,0.9060420384511371
5110039,71,0.4225352112676056,0.00833333333333336,0.325,-0.15875639308600029,0.873860806268808
5313458,69,0.2898550724637681,0.008333333333333304,0.623,-0.11993299733524043,0.904536225031468
5323011,35,0.2857142857142857,0.008333333333333304,0.534,0.09069623173877098,0.9277339649290796
5106037,59,0.3220338983050847,0.008333333333333304,0.3,-0.2299744604486809,0.8181116154657612
5314453,105,0.3523809523809524,0.008169934640522847,0.661,-0.19866749077681617,0.8425228556840139
5177275,26,0.3076923076923077,0.007936507936507908,0.654,-0.2730325177065743,0.7848282193575825
5254332,26,0.2692307692307692,0.007936507936507908,0.672,0.13852290962591057,0.8898271648884905
5314562,117,0.3418803418803419,0.007894736842105232,0.399,-0.13416089094102188,0.8932753507784051
5242992,193,0.32642487046632124,0.007751937984496082,0.367,-0.1429617198016472,0.886320413757359
4837238,193,0.3316062176165803,0.007751937984496082,0.307,-0.2532358909029018,0.8000859332420418
5176213,87,0.3103448275862069,0.0076923076923077205,0.338,-0.3133563433325631,0.7540099481148343
5176815,68,0.39705882352941174,0.007407407407407363,0.663,-0.1426978175188823,0.8865288404461072
5144099,68,0.45588235294117646,0.007207207207207189,0.171,-0.18111237217021256,0.8562793736042547
5037880,49,0.40816326530612246,0.007142857142857173,0.497,-0.051874451814428915,0.958628731358301
5115458,68,0.3235294117647059,0.007070707070707061,0.829,-0.21391984028831948,0.8306095680377392
5175049,111,0.35135135135135137,0.006861682918020973,0.432,-0.1244938984753327,0.9009242311103747
5176683,80,0.3375,0.006531204644412203,0.419,-0.195295329666918,0.8451617530662652
5107626,65,0.35384615384615387,0.006493506493506496,0.38,-0.1979758083570282,0.8430639912379123
5312176,62,0.3064516129032258,0.006265664160400974,0.236,-0.1072100013245165,0.9146223812529348
4873101,83,0.39759036144578314,0.006249999999999978,0.596,-0.17509146449753893,0.8610077650146144
5312050,83,0.27710843373493976,0.006060606060606044,0.689,-0.3464667313636516,0.7289919822737303
5323978,42,0.2619047619047619,0.006060606060606044,0.313,0.10661110364007546,0.9150975093626692
4683786,83,0.26506024096385544,0.006060606060606044,0.409,-0.09596293575377858,0.923550009647019
4896367,62,0.25806451612903225,0.005797101449275366,0.035,-0.24937866049856144,0.8030678902745385
4898243,147,0.3469387755102041,0.005572755417956654,0.547,-0.11190052367115051,0.9109022813829873
5314511,150,0.31333333333333335,0.0054234459741343555,0.854,-0.1041915336293126,0.917017352589529
5176081,93,0.3978494623655914,0.005405405405405406,0.429,-0.12173242185407641,0.9031109352555299
5242980,93,0.40860215053763443,0.005405405405405406,0.558,-0.20421428872364258,0.8381860458517575
5105594,38,0.15789473684210525,0.005376344086021501,0.835,0.25031591311457146,0.8023430512272681
5180714,38,0.15789473684210525,0.005376344086021501,0.345,0.25031591311457146,0.8023430512272681
5175759,120,0.425,0.004901960784313764,0.324,-0.12194196057421446,0.9029449838448241
4565698,56,0.30357142857142855,0.004807692307692291,0.62,-0.21716574334735497,0.8280791804566733
4433001,119,0.3277310924369748,0.004219409282700426,0.763,-0.0913988776358234,0.9271756535350023
4685662,83,0.3132530120481928,0.004120879120879162,0.466,-0.18283031564334531,0.8549311610735935
5060684,103,0.3786407766990291,0.0036630036630037055,0.495,-0.09812824152613696,0.9218304622472495
5175414,107,0.34579439252336447,0.0035252643948296414,0.676,-0.0883707006015872,0.9295820477007699
5177247,163,0.39263803680981596,0.002886002886002881,0.675,-0.1223232465920004,0.9026430221257524
4897583,124,0.4032258064516129,0.00275785990071703,0.827,-0.12696079602625357,0.8989714276272328
5105455,142,0.2887323943661972,0.002682926829268295,0.513,-0.06652541194040842,0.9469595267162113
5313324,119,0.3865546218487395,0.0024154589371980784,0.31,-0.0848624882430208,0.9323707142140832
4873151,168,0.43452380952380953,0.002185951617604154,0.378,-0.08811622375035137,0.9297843018486501
5107563,96,0.2916666666666667,0.0021786492374727406,0.041,-0.16591640268635982,0.86822273893011
5105803,76,0.4473684210526316,0.0021645021645021467,0.632,-0.1352327279021126,0.8924278716373302
5105883,68,0.29411764705882354,0.002127659574468088,0.851,-0.06945224338256538,0.9446296450702905
5107088,208,0.36538461538461536,0.002008838891120912,0.869,-0.06919931001166048,0.9448309723237941
5061569,80,0.4,0.001994680851063857,0.53,-0.09381496560696456,0.9252561432827452
4873141,90,0.4111111111111111,0.0015723270440251569,0.416,-0.1265411573132262,0.8993035720454958
