athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4398334,Caden Hoffman,233,South Dakota Coyotes,,,,114.646,93.5474,21.0986,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,139.56,135.76,0.0,0.0,160.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398335,Matt Johns,233,South Dakota Coyotes,,,,122.3675,110.0152,12.3523,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,345.68,342.68,0.0,0.0,423.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398338,Matt Mims,2571,South Dakota State Jackrabbits,,,,112.5885,104.6569,7.9316,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,897.96,892.44,0.0,0.0,1011.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398339,Aaron Fiegen,2571,South Dakota State Jackrabbits,,,,117.2893,97.8916,19.3977,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,138.12,132.8,0.0,0.0,162.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398340,Owen King,2571,South Dakota State Jackrabbits,,,,117.2893,97.8916,19.3977,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,138.12,132.8,0.0,0.0,162.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398343,Ben Pyle,2710,Western Illinois Leathernecks,99.3222,114.6183,-15.2961,,,,,,,,,,,,0.4186,0.4186,,0.0,0.2161,0.7644,0.4876,0.4876,,0.0,0.7354,0.2353,35.9045,12.9295,12.9217,1020.92,1013.8,0.0,0.0,1014.0,1162.0,0.0,0.0,884.0,370.0,0.0,0.0,845.0,412.0,0.0,0.0,132.0,364.0,131.0,429.0
4398344,Keshon Montague,2710,Western Illinois Leathernecks,,,,66.6485,100.6325,-33.984,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,73.52,69.56,0.0,0.0,49.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398345,Jake Weyhrich,2710,Western Illinois Leathernecks,,,,66.6485,100.6325,-33.984,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,73.52,69.56,0.0,0.0,49.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398347,DaQuan Smith,93,Murray State Racers,110.4943,95.6992,14.7951,,,,,,,,,,,,0.4885,0.4885,,0.0,0.4063,0.7059,0.4025,0.4025,,0.0,0.7033,0.3179,40.2346,15.6654,16.9728,1315.0,1319.76,0.0,0.0,1453.0,1263.0,0.0,0.0,1046.0,511.0,0.0,0.0,1113.0,448.0,0.0,0.0,206.0,531.0,224.0,442.0
4398348,KJ Williams,93,Murray State Racers,,,,110.4943,95.6992,14.7951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1315.0,1319.76,0.0,0.0,1453.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398355,Sage Tolbert III,2546,Southeast Missouri State Redhawks,100.3267,113.4787,-13.152,,,,,,,,,,,,0.423,0.423,,0.0,0.3376,0.7118,0.4858,0.4858,,0.0,0.6905,0.276,33.5315,14.686,15.0314,1212.04,1210.8,0.0,0.0,1216.0,1374.0,0.0,0.0,1007.0,426.0,0.0,0.0,1021.0,496.0,0.0,0.0,178.0,406.0,182.0,467.0
4398358,Treavon Martin,2565,SIU Edwardsville Cougars,,,,104.9052,111.8459,-6.9408,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,208.76,205.64,0.0,0.0,219.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398359,Tyresse Williford,2565,SIU Edwardsville Cougars,99.6998,105.4016,-5.7018,,,,,,,,,,,,0.43,0.43,,0.0,0.3438,0.6897,0.4234,0.4234,,0.0,0.6747,0.3306,37.9266,18.046,18.2876,1119.36,1110.04,0.0,0.0,1116.0,1170.0,0.0,0.0,928.0,399.0,0.0,0.0,914.0,387.0,0.0,0.0,202.0,421.0,203.0,409.0
4398363,Anselm Uzuegbunem,2565,SIU Edwardsville Cougars,99.6998,105.4016,-5.7018,,,,,,,,,,,,0.43,0.43,,0.0,0.3438,0.6897,0.4234,0.4234,,0.0,0.6747,0.3306,37.9266,18.046,18.2876,1119.36,1110.04,0.0,0.0,1116.0,1170.0,0.0,0.0,928.0,399.0,0.0,0.0,914.0,387.0,0.0,0.0,202.0,421.0,203.0,409.0
4398364,Jackson Best,2565,SIU Edwardsville Cougars,,,,104.9054,113.9125,-9.0071,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,67.68,65.84,0.0,0.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398369,Michael Littlejohn,2634,Tennessee State Tigers,94.9708,101.8002,-6.8294,,,,,,,,,,,,0.4525,0.4525,,0.0,0.2928,0.6561,0.4067,0.4067,,0.0,0.6817,0.3197,39.3339,15.4249,18.3618,1115.08,1111.0,0.0,0.0,1059.0,1131.0,0.0,0.0,864.0,391.0,0.0,0.0,959.0,390.0,0.0,0.0,172.0,437.0,204.0,366.0
4398377,Chase Ridenour,2635,Tennessee Tech Golden Eagles,,,,94.5578,107.6872,-13.1294,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,484.36,482.88,0.0,0.0,458.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398380,Caden Mills,2635,Tennessee Tech Golden Eagles,,,,87.3459,113.571,-26.2252,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,136.24,139.12,0.0,0.0,119.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398384,Dallas Watson,2612,Saint Peter's Peacocks,,,,98.8813,90.7801,8.1013,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1355.16,1352.72,0.0,0.0,1340.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
