athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4702991,Cheick Traore,2754,Youngstown State Penguins,138.7475,69.4802,69.2673,106.7026,106.9318,-0.2292,69.4965,,,,,,,,0.5263,0.5263,,0.0,0.3158,0.7917,0.3065,0.3065,,0.0,0.8444,0.3784,48.8935,17.8208,9.0067,78.56,77.72,1158.36,1170.84,109.0,54.0,1236.0,1252.0,76.0,40.0,0.0,0.0,62.0,19.0,0.0,0.0,14.0,38.0,7.0,23.0
4593433,Daniel Ogoro,2754,Youngstown State Penguins,138.7475,69.4802,69.2673,103.1266,102.8843,0.2423,69.0249,,,,,,,,0.5263,0.5263,,0.0,0.3158,0.7917,0.3065,0.3065,,0.0,0.8444,0.3784,48.8935,17.8208,9.0067,78.56,77.72,1462.28,1468.64,109.0,54.0,1508.0,1511.0,76.0,40.0,0.0,0.0,62.0,19.0,0.0,0.0,14.0,38.0,7.0,23.0
4593470,Rudy Fitzgibbons III,2643,The Citadel Bulldogs,137.9599,73.4894,64.4705,105.4356,109.1123,-3.6766,68.1471,,,,,,,,0.4932,0.4932,,0.0,0.226,0.6364,0.314,0.314,,0.0,0.8043,0.4828,50.3538,29.2642,12.2482,143.52,146.96,1471.04,1481.96,198.0,108.0,1551.0,1617.0,146.0,72.0,0.0,0.0,121.0,38.0,0.0,0.0,42.0,74.0,18.0,45.0
4396784,Michael Jones,2166,Davidson Wildcats,151.834,75.4438,76.3902,111.7976,100.9918,10.8058,65.5845,,,,,,,,0.5672,0.5672,,0.0,0.1194,0.875,0.3077,0.3077,,0.0,0.8049,0.3,48.8166,13.5298,11.8343,66.52,67.6,1265.68,1270.4,101.0,51.0,1415.0,1283.0,67.0,38.0,0.0,0.0,52.0,16.0,0.0,0.0,9.0,33.0,8.0,21.0
4398050,Grehlon Easter,2934,Cal State Bakersfield Roadrunners,129.4053,59.4909,69.9144,105.7194,101.3325,4.3868,65.5276,,,,,,,,0.5161,0.5161,,0.0,0.5,0.7097,0.3036,0.3036,,0.0,0.7907,0.5,47.0393,23.4031,12.4516,72.64,72.28,1218.32,1218.76,94.0,43.0,1288.0,1235.0,62.0,32.0,0.0,0.0,56.0,17.0,0.0,0.0,17.0,34.0,9.0,17.0
4592974,Brian Tolefree,350,UNC Wilmington Seahawks,145.8019,81.3208,64.4811,103.8571,104.0692,-0.212,64.6931,,,,,,,,0.6027,0.6027,,0.0,0.3288,0.6667,0.463,0.463,,0.0,0.875,0.4595,34.4998,21.3675,4.9285,79.56,81.16,646.08,640.92,116.0,66.0,671.0,667.0,73.0,44.0,0.0,0.0,54.0,25.0,0.0,0.0,17.0,28.0,4.0,20.0
4593929,Tahj Small,2627,Tarleton Texans,129.6842,61.6706,68.0136,101.3957,98.0338,3.3619,64.6517,,,,,,,,0.5392,0.5392,,0.0,0.341,0.6892,0.3057,0.3057,,0.0,0.7521,0.4495,38.7036,21.2526,12.7594,230.56,235.12,730.8,728.32,299.0,145.0,741.0,714.0,217.0,117.0,0.0,0.0,157.0,48.0,0.0,0.0,49.0,91.0,30.0,60.0
4703680,Javion May,2534,Sam Houston Bearkats,110.0227,92.1954,17.8274,81.1598,124.862,-43.7022,61.5296,,,,,,,,0.4638,0.4638,,0.0,0.3069,0.6961,0.4162,0.4162,,0.0,0.6762,0.3337,35.8598,17.1659,17.1715,1864.16,1846.08,144.16,144.96,2051.0,1702.0,117.0,181.0,1587.0,736.0,0.0,0.0,1432.0,596.0,0.0,0.0,320.0,662.0,317.0,639.0
4278884,Keegan McDowell,2335,Liberty Flames,142.5439,57.5061,85.0378,117.0981,92.7155,24.3826,60.6552,,,,,,,,0.6071,0.6071,,0.0,0.1964,0.9091,0.3061,0.3061,,0.0,0.9143,0.2174,48.4262,7.8321,4.54,63.84,66.08,1590.12,1597.36,91.0,38.0,1862.0,1481.0,56.0,34.0,0.0,0.0,49.0,15.0,0.0,0.0,5.0,32.0,3.0,18.0
4397230,Ryan Greer,77,Northwestern Wildcats,124.123,67.6422,56.4809,100.444,103.0509,-2.6069,59.0878,,,,,,,,0.5246,0.5246,,0.0,0.377,0.6087,0.283,0.283,,0.0,0.8913,0.2647,56.5986,12.1425,6.9023,74.12,72.44,1459.52,1452.68,92.0,49.0,1466.0,1497.0,61.0,32.0,0.0,0.0,53.0,15.0,0.0,0.0,9.0,41.0,5.0,25.0
4278336,Cam Mack,2504,Prairie View A&M Panthers,101.9692,88.0282,13.941,86.9809,131.2719,-44.291,58.232,,,,,,,,0.4515,0.4515,,0.0,0.2794,0.6568,0.4094,0.4094,,0.0,0.6419,0.3296,36.8672,17.9016,20.569,1139.56,1147.36,71.28,68.56,1162.0,1010.0,62.0,90.0,970.0,438.0,0.0,0.0,850.0,348.0,0.0,0.0,204.0,423.0,236.0,415.0
4592927,Lance Coleman II,2463,Cal State Northridge Matadors,104.2584,116.3973,-12.139,77.3481,147.6378,-70.2897,58.1508,,,,,,,,0.4385,0.4385,,0.0,0.2618,0.6867,0.5249,0.5249,,0.0,0.7431,0.2908,30.2294,15.68,10.4532,363.52,353.96,72.4,71.12,379.0,412.0,56.0,105.0,317.0,139.0,0.0,0.0,261.0,137.0,0.0,0.0,57.0,107.0,37.0,139.0
4702629,Andre Henry,300,UC Irvine Anteaters,132.7886,70.9034,61.8852,96.0763,92.1162,3.9601,57.9251,,,,,,,,0.5588,0.5588,,0.0,0.4118,0.7857,0.3958,0.3958,,0.0,0.7647,0.5,34.1387,22.9826,10.5042,78.32,76.16,1438.44,1438.4,104.0,54.0,1382.0,1325.0,68.0,38.0,0.0,0.0,48.0,19.0,0.0,0.0,18.0,26.0,8.0,18.0
4709859,Quincy Urbina,2227,Florida Memorial Lions,96.3061,117.4935,-21.1874,60.1079,138.8889,-78.7809,57.5935,,,,,,,,0.4915,0.4915,,0.0,0.322,0.4737,0.4493,0.4493,,0.0,0.7143,0.425,39.1645,22.4274,15.6658,75.8,76.6,81.52,80.64,73.0,90.0,49.0,112.0,59.0,29.0,0.0,0.0,69.0,31.0,0.0,0.0,17.0,30.0,12.0,23.0
4277851,Ike Obiagu,2550,Seton Hall Pirates,105.1274,99.7417,5.3857,79.2464,130.117,-50.8705,56.2563,,,,,,,,0.4444,0.4444,,0.0,0.3362,0.7387,0.4219,0.4219,,0.0,0.6919,0.3006,36.8014,15.2702,16.39,1643.72,1641.24,66.88,68.4,1728.0,1637.0,53.0,89.0,1377.0,612.0,0.0,0.0,1408.0,594.0,0.0,0.0,251.0,604.0,269.0,584.0
4592637,Spencer Monteiro,16,Sacramento State Hornets,124.9813,82.4996,42.4817,101.4783,114.8566,-13.3783,55.86,,,,,,,,0.5142,0.5142,,0.0,0.2874,0.7324,0.4112,0.4112,,0.0,0.8538,0.4361,41.4365,21.7033,7.0927,267.24,267.88,649.4,655.6,334.0,221.0,659.0,753.0,247.0,127.0,0.0,0.0,197.0,81.0,0.0,0.0,58.0,111.0,19.0,75.0
4702992,William Dunn,2754,Youngstown State Penguins,123.1293,69.6304,53.4988,104.3007,106.2875,-1.9868,55.4856,,,,,,,,0.4384,0.4384,,0.0,0.3425,0.7,0.3304,0.3304,,0.0,0.7403,0.4091,38.1628,24.4898,13.3905,147.0,149.36,1243.52,1247.56,181.0,104.0,1297.0,1326.0,146.0,64.0,0.0,0.0,115.0,38.0,0.0,0.0,36.0,57.0,20.0,52.0
4702153,Nick Fleming,253,Southern Utah Thunderbirds,134.7858,67.3989,67.3869,113.9381,101.9343,12.0038,55.3831,,,,,,,,0.5578,0.5578,,0.0,0.2857,0.7381,0.336,0.336,,0.0,0.8837,0.3971,47.4289,16.6174,6.2406,162.48,160.24,723.2,727.92,219.0,108.0,824.0,742.0,147.0,82.0,0.0,0.0,125.0,42.0,0.0,0.0,27.0,76.0,10.0,41.0
4283948,Derek Ballard Jr.,2199,Eastern Michigan Eagles,117.1486,79.307,37.8416,96.4292,113.8971,-17.4679,55.3095,,,,,,,,0.4211,0.4211,,0.0,0.2763,0.7619,0.46,0.46,,0.0,0.8214,0.3061,28.0625,18.6939,6.1005,80.24,81.96,977.92,976.32,94.0,65.0,943.0,1112.0,76.0,32.0,0.0,0.0,50.0,23.0,0.0,0.0,15.0,23.0,5.0,34.0
4592271,Shiloh Robinson,2335,Liberty Flames,118.6606,39.2157,79.4449,118.0578,93.3069,24.751,54.694,,,,,,,,0.5556,0.5556,,0.0,0.1481,0.5,0.2391,0.2391,,0.0,0.8947,0.2963,55.5556,13.0039,6.5359,61.52,61.2,1592.44,1602.24,73.0,24.0,1880.0,1495.0,54.0,30.0,0.0,0.0,46.0,11.0,0.0,0.0,8.0,34.0,4.0,19.0
4283602,Johquin Wiley,2169,Delaware State Hornets,92.6326,108.3679,-15.7354,62.3727,132.7769,-70.4042,54.6689,,,,,,,,0.3964,0.3964,,0.0,0.29,0.724,0.4578,0.4578,,0.0,0.6754,0.2756,33.6102,14.7317,16.1514,1296.52,1300.2,78.56,79.08,1201.0,1409.0,49.0,105.0,1062.0,421.0,0.0,0.0,1042.0,477.0,0.0,0.0,191.0,437.0,210.0,502.0
4433068,J'Wan Roberts,248,Houston Cougars,135.7247,55.3151,80.4096,115.3018,88.3722,26.9296,53.48,,,,,,,,0.5542,0.5542,,0.0,0.0964,0.625,0.25,0.25,,0.0,0.8444,0.4474,45.695,20.6011,8.4175,82.52,83.16,1449.24,1434.84,112.0,46.0,1671.0,1268.0,83.0,46.0,0.0,0.0,60.0,15.0,0.0,0.0,17.0,38.0,7.0,21.0
4705383,Heri Ngalamulume,2627,Tarleton Texans,119.7183,57.2904,62.428,105.1891,96.1205,9.0686,53.3593,,,,,,,,0.5035,0.5035,,0.0,0.3846,0.6,0.2788,0.2788,,0.0,0.7439,0.443,38.4034,22.4072,13.2209,156.2,158.84,696.84,691.84,187.0,91.0,733.0,665.0,143.0,72.0,0.0,0.0,104.0,29.0,0.0,0.0,35.0,61.0,21.0,44.0
4396592,Jose Placer,2454,North Florida Ospreys,101.828,108.4667,-6.6387,79.3394,138.3526,-59.0133,52.3745,,,,,,,,0.4481,0.4481,,0.0,0.2633,0.7119,0.449,0.449,,0.0,0.6523,0.2731,35.1727,13.6471,18.7447,1428.88,1424.4,61.76,62.16,1455.0,1545.0,49.0,86.0,1147.0,514.0,0.0,0.0,1245.0,559.0,0.0,0.0,195.0,501.0,267.0,519.0
4594333,Emmanuel Adedoyin,2454,North Florida Ospreys,101.828,108.4667,-6.6387,79.3394,138.3526,-59.0133,52.3745,,,,,,,,0.4481,0.4481,,0.0,0.2633,0.7119,0.449,0.449,,0.0,0.6523,0.2731,35.1727,13.6471,18.7447,1428.88,1424.4,61.76,62.16,1455.0,1545.0,49.0,86.0,1147.0,514.0,0.0,0.0,1245.0,559.0,0.0,0.0,195.0,501.0,267.0,519.0
4702021,Jason King,166,New Mexico State Aggies,103.796,66.429,37.3669,90.081,104.7311,-14.6502,52.0171,,,,,,,,0.386,0.386,,0.0,0.4561,0.7308,0.35,0.35,,0.0,0.7931,0.4286,37.2651,26.6904,9.7213,67.44,61.72,197.6,191.92,70.0,41.0,178.0,201.0,57.0,22.0,0.0,0.0,40.0,14.0,0.0,0.0,18.0,23.0,6.0,24.0
4278362,Greg Calixte,2244,George Mason Patriots,129.7376,78.6713,51.0663,99.9688,100.5711,-0.6024,51.6686,,,,,,,,0.5397,0.5397,,0.0,0.2381,0.6667,0.3793,0.3793,,0.0,0.7838,0.3529,42.2494,17.4927,11.655,68.6,68.64,1281.4,1288.64,89.0,54.0,1281.0,1296.0,63.0,34.0,0.0,0.0,58.0,22.0,0.0,0.0,12.0,29.0,8.0,22.0
4397575,Jalen Hodge,256,James Madison Dukes,133.5878,73.687,59.9008,108.5174,98.9782,9.5392,50.3615,,,,,,,,0.5455,0.5455,,0.0,0.2879,0.6842,0.3382,0.3382,,0.0,0.6809,0.4722,42.8725,23.1734,20.0965,73.36,74.64,1048.68,1060.84,98.0,55.0,1138.0,1050.0,66.0,36.0,0.0,0.0,68.0,23.0,0.0,0.0,17.0,32.0,15.0,19.0
4700849,Jonathan Breeland Jr.,2453,North Alabama Lions,119.4639,72.6533,46.8106,101.2987,103.8182,-2.5195,49.3301,,,,,,,,0.4797,0.4797,,0.0,0.3008,0.7027,0.3204,0.3204,,0.0,0.7297,0.3056,39.2328,16.0256,14.5307,137.28,137.64,1102.68,1100.0,164.0,100.0,1117.0,1142.0,123.0,59.0,0.0,0.0,103.0,33.0,0.0,0.0,22.0,54.0,20.0,50.0
4711023,Issaih Williams,112679,SAGU American Indian College Warriors,76.0563,123.8175,-47.7611,64.6067,161.6133,-97.0065,49.2454,,,,,,,,0.3091,0.3091,,0.0,0.4545,0.64,0.5,0.5,,0.0,0.5476,0.3542,31.9978,23.9437,26.4329,71.0,71.88,71.2,69.92,54.0,89.0,46.0,113.0,55.0,17.0,0.0,0.0,64.0,32.0,0.0,0.0,17.0,23.0,19.0,31.0
4593415,Harry Morrice,2448,North Carolina A&T Aggies,107.9077,89.2857,18.622,83.6996,114.2543,-30.5547,49.1767,,,,,,,,0.4636,0.4636,,0.0,0.3477,0.6571,0.4089,0.4089,,0.0,0.6816,0.3367,36.7332,18.3965,17.16,364.2,372.96,309.44,308.96,393.0,333.0,259.0,353.0,302.0,140.0,0.0,0.0,291.0,119.0,0.0,0.0,67.0,137.0,64.0,132.0
4066381,Joshua Langford,127,Michigan State Spartans,101.9297,102.9491,-1.0194,55.8912,105.8786,-49.9874,48.968,,,,,,,,0.4272,0.4272,,0.0,0.3187,0.722,0.4242,0.4242,,0.0,0.7215,0.3166,39.5868,16.9785,15.2843,1708.04,1707.64,66.2,63.28,1741.0,1758.0,37.0,67.0,1456.0,622.0,0.0,0.0,1424.0,604.0,0.0,0.0,290.0,676.0,261.0,626.0
4067229,Kurk Lee,2016,Alcorn State Braves,97.4295,113.1616,-15.732,65.548,129.9895,-64.4415,48.7095,,,,,,,,0.4101,0.4101,,0.0,0.4654,0.802,0.4884,0.4884,,0.0,0.5405,0.3121,27.8552,15.2018,23.6769,289.44,287.2,76.28,76.16,282.0,325.0,50.0,99.0,217.0,89.0,0.0,0.0,215.0,105.0,0.0,0.0,44.0,80.0,68.0,97.0
4702719,Micah Parrish,2473,Oakland Golden Grizzlies,103.9768,110.9349,-6.9581,71.3087,126.432,-55.1232,48.1651,,,,,,,,0.4243,0.4243,,0.0,0.3347,0.6998,0.4695,0.4695,,0.0,0.652,0.3284,33.4493,18.123,17.8498,1953.32,1955.2,143.04,143.16,2031.0,2169.0,102.0,181.0,1652.0,701.0,0.0,0.0,1738.0,816.0,0.0,0.0,354.0,654.0,349.0,724.0
4594110,Terrell Williams Jr.,2582,Southern Jaguars,95.6512,91.2755,4.3756,73.7254,117.0306,-43.3052,47.6808,,,,,,,,0.4443,0.4443,,0.0,0.4489,0.6448,0.4006,0.4006,,0.0,0.6751,0.3319,37.2979,17.4647,17.9539,864.6,863.32,225.16,229.0,827.0,788.0,166.0,268.0,646.0,287.0,0.0,0.0,664.0,266.0,0.0,0.0,151.0,322.0,155.0,304.0
4593471,Brady Spence,2643,The Citadel Bulldogs,123.49,93.0354,30.4546,99.5979,115.8566,-16.2588,46.7134,,,,,,,,0.4833,0.4833,,0.0,0.3385,0.7105,0.4067,0.4067,,0.0,0.7167,0.3577,40.1659,18.8505,15.8795,519.88,535.28,746.0,743.16,642.0,498.0,743.0,861.0,449.0,217.0,0.0,0.0,445.0,181.0,0.0,0.0,98.0,215.0,85.0,176.0
4397285,Cameron Tyson,248,Houston Cougars,135.7247,55.3151,80.4096,121.6273,87.8087,33.8186,46.591,,,,,,,,0.5542,0.5542,,0.0,0.0964,0.625,0.25,0.25,,0.0,0.8444,0.4474,45.695,20.6011,8.4175,82.52,83.16,1046.64,1039.76,112.0,46.0,1273.0,913.0,83.0,46.0,0.0,0.0,60.0,15.0,0.0,0.0,17.0,38.0,7.0,21.0
4703387,Edoardo Del Cadia,2439,UNLV Rebels,118.4657,83.9748,34.4909,97.7487,109.8413,-12.0926,46.5835,,,,,,,,0.4907,0.4907,,0.0,0.224,0.6905,0.3438,0.3438,,0.0,0.749,0.4037,45.4864,21.9473,15.2454,400.96,400.12,1005.64,990.52,475.0,336.0,983.0,1088.0,375.0,184.0,0.0,0.0,320.0,110.0,0.0,0.0,88.0,182.0,61.0,130.0
4066744,Juwan Gray,119,Towson Tigers,90.9854,93.8841,-2.8987,92.8473,141.8101,-48.9628,46.0641,,,,,,,,0.4151,0.4151,,0.0,0.4906,0.6538,0.3846,0.3846,,0.0,0.6226,0.3,44.2597,16.7973,26.824,71.44,74.56,58.16,62.76,65.0,70.0,54.0,89.0,53.0,22.0,0.0,0.0,65.0,25.0,0.0,0.0,12.0,33.0,20.0,28.0
4702072,Nick Gazelas,147,Montana State Bobcats,134.5609,88.2213,46.3396,103.8694,102.6657,1.2038,45.1359,,,,,,,,0.5469,0.5469,,0.0,0.5938,0.8684,0.3667,0.3667,,0.0,0.8125,0.5,46.495,20.0661,10.7296,84.72,83.88,1527.88,1535.08,114.0,74.0,1587.0,1576.0,64.0,35.0,0.0,0.0,60.0,22.0,0.0,0.0,17.0,39.0,9.0,17.0
4431837,B.J. Mack,2747,Wofford Terriers,131.2518,85.2028,46.0491,105.973,104.9433,1.0297,45.0194,,,,,,,,0.535,0.535,,0.0,0.3416,0.6627,0.3727,0.3727,,0.0,0.7692,0.4468,43.1406,23.0331,12.9422,273.52,278.16,1079.52,1072.96,359.0,237.0,1144.0,1126.0,243.0,130.0,0.0,0.0,220.0,82.0,0.0,0.0,63.0,120.0,36.0,78.0
4705371,Joey Madimba,2627,Tarleton Texans,118.7731,54.8697,63.9034,110.148,91.1783,18.9697,44.9337,,,,,,,,0.4865,0.4865,,0.0,0.5135,0.6842,0.32,0.32,,0.0,0.7895,0.3636,34.2936,18.4502,9.1449,86.72,87.48,694.52,688.76,103.0,48.0,765.0,628.0,74.0,36.0,0.0,0.0,50.0,16.0,0.0,0.0,16.0,30.0,8.0,28.0
4593971,Sam Martin,140,Kansas City Roos,118.0471,75.0268,43.0203,103.5334,105.3261,-1.7927,44.813,,,,,,,,0.4979,0.4979,,0.0,0.2278,0.6852,0.3552,0.3552,,0.0,0.7071,0.3214,37.8962,17.1913,15.6944,261.76,261.24,875.08,869.68,309.0,196.0,906.0,916.0,237.0,118.0,0.0,0.0,183.0,65.0,0.0,0.0,45.0,99.0,41.0,95.0
4280116,Marcus Thomas,2717,Western Carolina Catamounts,122.6197,85.9639,36.6558,102.0271,109.9526,-7.9255,44.5813,,,,,,,,0.6034,0.6034,,0.0,0.0517,0.6667,0.4286,0.4286,,0.0,0.8485,0.1667,39.4589,5.7703,7.0462,69.32,70.96,1041.88,1037.72,85.0,61.0,1063.0,1141.0,58.0,35.0,0.0,0.0,56.0,24.0,0.0,0.0,4.0,28.0,5.0,20.0
4702078,Kellen Tynes,147,Montana State Bobcats,134.5609,88.2213,46.3396,104.3673,102.2685,2.0988,44.2408,,,,,,,,0.5469,0.5469,,0.0,0.5938,0.8684,0.3667,0.3667,,0.0,0.8125,0.5,46.495,20.0661,10.7296,84.72,83.88,1391.24,1398.28,114.0,74.0,1452.0,1430.0,64.0,35.0,0.0,0.0,60.0,22.0,0.0,0.0,17.0,39.0,9.0,17.0
4700826,Dylan Penn,91,Bellarmine Knights,115.598,98.5641,17.0338,103.7084,130.6452,-26.9368,43.9706,,,,,,,,0.52,0.52,,0.0,0.3011,0.7372,0.4388,0.4388,,0.0,0.7045,0.3371,35.2937,15.5911,14.8061,1160.92,1161.68,63.64,62.0,1342.0,1145.0,66.0,81.0,973.0,506.0,0.0,0.0,923.0,405.0,0.0,0.0,181.0,410.0,172.0,356.0
4278685,Ty Jones,2127,Charleston Southern Buccaneers,99.2324,93.3511,5.8812,77.5292,115.4822,-37.953,43.8342,,,,,,,,0.4195,0.4195,,0.0,0.3218,0.75,0.4224,0.4224,,0.0,0.6727,0.3644,35.2448,20.1273,17.1461,213.64,209.96,78.68,78.8,212.0,196.0,61.0,91.0,174.0,73.0,0.0,0.0,161.0,68.0,0.0,0.0,43.0,74.0,36.0,75.0
4592686,Antonio Reeves,2287,Illinois State Redbirds,98.3194,104.7045,-6.3851,84.2009,134.2911,-50.0902,43.7051,,,,,,,,0.44,0.44,,0.0,0.24,0.6667,0.4451,0.4451,,0.0,0.7174,0.2604,38.265,13.5025,15.0701,1525.64,1526.2,65.32,64.04,1500.0,1598.0,55.0,86.0,1275.0,561.0,0.0,0.0,1321.0,588.0,0.0,0.0,206.0,584.0,230.0,585.0
4701234,Ricky Council IV,2724,Wichita State Shockers,101.6056,54.8469,46.7587,104.2311,100.873,3.358,43.4006,,,,,,,,0.4925,0.4925,,0.0,0.194,0.5385,0.2687,0.2687,,0.0,0.7091,0.325,49.7449,16.3071,20.4082,79.72,78.4,1229.0,1223.32,81.0,43.0,1281.0,1234.0,67.0,33.0,0.0,0.0,67.0,18.0,0.0,0.0,13.0,39.0,16.0,27.0
4702351,Camren Pierce,13,Cal Poly Mustangs,102.7679,79.7797,22.9882,86.4605,105.4729,-19.0124,42.0006,,,,,,,,0.4508,0.4508,,0.0,0.2787,0.7647,0.3565,0.3565,,0.0,0.7625,0.2778,43.0669,13.7024,13.4143,145.96,141.64,1223.68,1234.44,150.0,113.0,1058.0,1302.0,122.0,55.0,0.0,0.0,115.0,41.0,0.0,0.0,20.0,61.0,19.0,52.0
4399106,Rashad Williams,2473,Oakland Golden Grizzlies,106.1164,111.1887,-5.0723,75.7576,122.8181,-47.0605,41.9882,,,,,,,,0.4348,0.4348,,0.0,0.3423,0.7011,0.4626,0.4626,,0.0,0.6497,0.3354,34.0159,18.2959,18.3375,1803.68,1805.04,221.76,222.28,1914.0,2007.0,168.0,273.0,1525.0,663.0,0.0,0.0,1632.0,755.0,0.0,0.0,330.0,614.0,331.0,654.0
