Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Bradyn Hubbard, Joseph Venzant, Leonardo Bettiol",40.0,84.0,63.75,126.25,62.5,126.25,68.75,58.75,102.5,16.25,37.5,0.0,0.0,13.75,42.5,0.0,17.5,5.0,11.25,17.5,56.25,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Joseph Venzant",40.0,84.0,63.75,126.25,62.5,126.25,68.75,58.75,102.5,16.25,37.5,0.0,0.0,13.75,42.5,0.0,17.5,5.0,11.25,17.5,56.25,Abilene Christian Wildcats
"Bradyn Hubbard, Joseph Venzant, Nasir DeGruy",40.0,84.0,63.75,126.25,62.5,126.25,68.75,58.75,102.5,16.25,37.5,0.0,0.0,13.75,42.5,0.0,17.5,5.0,11.25,17.5,56.25,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Yaniel Rivera",56.5,108.0,31.56,114.41441441441442,82.85714285714286,114.41,78.38,59.46,110.81,13.51,35.14,0.0,0.0,22.52,29.73,0.0,17.12,4.5,11.71,19.82,52.25,Abilene Christian Wildcats
"Cade Hornecker, Joseph Venzant, Quion Williams",40.0,81.5,17.71,90.0,72.28915662650603,90.0,75.0,50.0,88.75,10.0,16.25,0.0,0.0,13.75,30.0,0.0,13.75,5.0,25.0,40.0,43.75,Abilene Christian Wildcats
"Cade Hornecker, Joseph Venzant, Nasir DeGruy",40.0,81.5,17.71,90.0,72.28915662650603,90.0,75.0,50.0,88.75,10.0,16.25,0.0,0.0,13.75,30.0,0.0,13.75,5.0,25.0,40.0,43.75,Abilene Christian Wildcats
"Cade Hornecker, Hunter Jack Madden, Joseph Venzant",40.0,81.5,17.71,90.0,72.28915662650603,90.0,75.0,50.0,88.75,10.0,16.25,0.0,0.0,13.75,30.0,0.0,13.75,5.0,25.0,40.0,43.75,Abilene Christian Wildcats
"Bradyn Hubbard, Cade Hornecker, Rich Smith",30.0,63.0,13.66,87.09677419354838,73.4375,87.1,75.81,48.39,104.84,4.84,17.74,0.0,0.0,22.58,35.48,0.0,12.9,6.45,17.74,30.65,58.06,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Nasir DeGruy",163.8,326.0,12.15,94.375,82.2289156626506,94.38,85.31,50.62,100.31,7.19,25.94,0.0,0.0,15.62,27.5,0.0,14.06,2.81,15.31,24.38,43.12,Abilene Christian Wildcats
"Hunter Jack Madden, Joseph Venzant, Nasir DeGruy",200.0,411.0,12.08,96.28712871287128,84.21052631578947,96.29,87.13,55.2,99.75,7.67,20.05,0.0,0.0,16.34,29.7,0.0,13.37,4.21,16.58,27.23,46.04,Abilene Christian Wildcats
"Dontrez Williams, Hunter Jack Madden, Leonardo Bettiol",28.6,54.5,11.77,94.23076923076923,82.45614035087719,94.23,90.38,50.0,100.0,3.85,17.31,0.0,0.0,21.15,32.69,0.0,7.69,1.92,21.15,36.54,53.84,Abilene Christian Wildcats
"Bradyn Hubbard, Leonardo Bettiol, Nasir DeGruy",158.1,309.0,11.33,93.11475409836065,81.78913738019169,93.11,83.93,47.87,96.07,7.54,25.9,0.0,0.0,12.13,29.84,0.0,14.75,3.93,16.07,24.26,41.97,Abilene Christian Wildcats
"Bradyn Hubbard, Rich Smith, Yaniel Rivera",196.6,370.5,11.03,98.07162534435263,87.03703703703704,98.07,90.63,52.62,97.52,8.26,22.59,0.0,0.0,17.91,31.13,0.0,13.5,3.31,20.39,24.24,49.04,Abilene Christian Wildcats
"Joseph Venzant, Leonardo Bettiol, Nasir DeGruy",160.0,329.5,10.68,97.8395061728395,87.16417910447761,97.84,90.12,56.48,102.47,7.1,20.99,0.0,0.0,16.98,29.63,0.0,13.27,4.01,14.51,24.07,46.61,Abilene Christian Wildcats
"Hunter Jack Madden, Joseph Venzant, Leonardo Bettiol",160.0,329.5,10.68,97.8395061728395,87.16417910447761,97.84,90.12,56.48,102.47,7.1,20.99,0.0,0.0,16.98,29.63,0.0,13.27,4.01,14.51,24.07,46.61,Abilene Christian Wildcats
"Hunter Jack Madden, Rich Smith, Yaniel Rivera",134.8,272.0,10.57,86.86131386861314,76.29629629629629,86.86,75.18,51.09,105.47,5.47,20.44,0.0,0.0,22.26,29.2,0.0,14.6,4.38,16.79,26.28,51.46,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Leonardo Bettiol",586.3,1136.0,8.66,94.26301853486319,85.60140474100088,94.26,86.05,51.37,98.06,7.5,21.36,0.0,0.0,13.77,28.51,0.0,14.47,3.18,15.71,24.18,42.28,Abilene Christian Wildcats
"Bradyn Hubbard, Leonardo Bettiol, Yaniel Rivera",207.5,386.0,8.06,96.57894736842105,88.5204081632653,96.58,91.32,51.05,96.58,8.42,23.68,0.0,0.0,17.11,29.21,0.0,14.47,3.42,20.53,24.74,46.32,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Rich Smith",480.9,936.0,7.23,93.00847457627118,85.77586206896551,93.01,84.32,51.8,98.83,7.2,19.81,0.0,0.0,14.62,28.39,0.0,13.77,3.39,15.78,25.11,43.01,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Yaniel Rivera",171.3,346.0,6.73,85.17441860465115,78.44827586206897,85.17,79.36,48.26,102.62,5.23,22.09,0.0,0.0,22.09,28.49,0.0,14.53,4.94,19.48,24.42,50.58,Abilene Christian Wildcats
"Cade Hornecker, Hunter Jack Madden, Rich Smith",32.1,65.5,5.83,84.61538461538461,78.78787878787878,84.62,80.0,46.15,112.31,4.62,27.69,0.0,0.0,27.69,26.15,0.0,12.31,4.62,15.38,29.23,53.84,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Nasir DeGruy",315.8,637.5,5.5,91.03999999999999,85.53846153846155,91.04,88.96,51.2,99.2,5.44,21.76,0.0,0.0,16.0,29.12,0.0,13.6,3.84,16.8,24.64,45.12,Abilene Christian Wildcats
"Bradyn Hubbard, Leonardo Bettiol, Rich Smith",587.4,1125.0,5.41,92.94012511170689,87.53315649867373,92.94,88.47,51.39,97.41,7.06,19.48,0.0,0.0,14.57,28.6,0.0,13.76,3.13,17.16,25.02,43.17,Abilene Christian Wildcats
"Leonardo Bettiol, Rich Smith, Yaniel Rivera",272.0,524.0,5.35,88.78143133462282,83.42749529190208,88.78,85.69,49.71,99.03,5.8,19.54,0.0,0.0,19.54,29.4,0.0,13.73,3.68,20.5,26.11,48.94,Abilene Christian Wildcats
"Bradyn Hubbard, Dontrez Williams, Hunter Jack Madden",25.0,52.0,4.55,70.58823529411765,66.0377358490566,70.59,68.63,41.18,90.2,5.88,17.65,0.0,0.0,13.73,29.41,0.0,7.84,1.96,23.53,31.37,43.14,Abilene Christian Wildcats
"Bradyn Hubbard, Cade Hornecker, Hunter Jack Madden",38.2,78.0,2.96,86.07594936708861,83.11688311688312,86.08,81.01,49.37,116.46,5.06,25.32,0.0,0.0,31.65,21.52,0.0,10.13,3.8,15.19,29.11,53.17,Abilene Christian Wildcats
"Leonardo Bettiol, Nasir DeGruy, Yaniel Rivera",60.8,120.5,2.8,80.67226890756302,77.8688524590164,80.67,79.83,42.86,94.12,4.2,25.21,0.0,0.0,15.97,30.25,0.0,13.45,5.88,21.85,24.37,46.22,Abilene Christian Wildcats
"Bradyn Hubbard, Quion Williams, Rich Smith",569.5,1108.5,2.77,90.0271985494107,87.25314183123878,90.03,88.12,50.68,96.55,6.17,17.95,0.0,0.0,14.05,29.01,0.0,12.51,3.17,17.5,25.75,43.06,Abilene Christian Wildcats
"Hunter Jack Madden, Nasir DeGruy, Yaniel Rivera",45.8,97.5,1.79,82.97872340425532,81.1881188118812,82.98,87.23,44.68,97.87,4.26,26.6,0.0,0.0,20.21,31.91,0.0,10.64,5.32,22.34,21.28,52.12,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Rich Smith",583.4,1142.0,1.67,88.66432337434095,86.99825479930192,88.66,87.61,50.09,98.33,6.15,18.28,0.0,0.0,15.64,26.89,0.0,13.8,3.16,17.31,25.75,42.53,Abilene Christian Wildcats
"Bradyn Hubbard, Hunter Jack Madden, Quion Williams",536.2,1051.5,1.63,88.68821292775665,87.05994291151285,88.69,86.98,50.29,97.72,5.89,19.01,0.0,0.0,13.78,27.0,0.0,13.12,3.04,16.06,25.86,40.78,Abilene Christian Wildcats
"Dontrez Williams, Hunter Jack Madden, Rich Smith",44.7,97.0,1.02,80.43478260869566,79.41176470588235,80.43,88.04,50.0,97.83,3.26,13.04,0.0,0.0,17.39,27.17,0.0,10.87,3.26,19.57,31.52,44.56,Abilene Christian Wildcats
"Bradyn Hubbard, Leonardo Bettiol, Quion Williams",639.7,1225.0,0.85,89.4088669950739,88.5551948051948,89.41,89.57,49.75,95.98,6.16,18.88,0.0,0.0,13.46,27.91,0.0,13.05,3.04,17.49,25.53,41.37,Abilene Christian Wildcats
"Quion Williams, Rich Smith, Yaniel Rivera",232.6,457.0,0.53,82.32662192393735,81.79871520342613,82.33,85.46,48.32,96.42,4.03,15.66,0.0,0.0,17.67,30.87,0.0,11.41,3.58,21.25,27.29,48.54,Abilene Christian Wildcats
"Leonardo Bettiol, Quion Williams, Yaniel Rivera",276.3,539.0,0.46,82.6086956521739,82.14936247723132,82.61,85.26,46.88,96.41,4.16,18.15,0.0,0.0,18.34,29.49,0.0,11.91,3.97,21.93,26.47,47.83,Abilene Christian Wildcats
"Hunter Jack Madden, Quion Williams, Yaniel Rivera",134.7,285.5,0.26,75.08896797153025,74.82758620689656,75.09,77.22,45.91,99.29,2.49,17.44,0.0,0.0,19.57,29.54,0.0,11.74,4.98,20.28,25.98,49.11,Abilene Christian Wildcats
"Bradyn Hubbard, Quion Williams, Yaniel Rivera",159.9,300.5,0.25,90.47619047619048,90.22801302931596,90.48,94.22,48.98,91.5,7.14,19.73,0.0,0.0,14.63,30.61,0.0,10.54,3.4,23.13,25.51,45.24,Abilene Christian Wildcats
"Nasir DeGruy, Quion Williams, Yaniel Rivera",61.2,125.0,0.25,82.92682926829268,82.67716535433071,82.93,85.37,43.9,90.24,5.69,25.2,0.0,0.0,15.45,28.46,0.0,12.2,4.88,25.2,24.39,43.91,Abilene Christian Wildcats
"Leonardo Bettiol, Quion Williams, Rich Smith",674.5,1313.5,-0.55,87.00999231360493,87.55656108597285,87.01,89.24,49.42,96.77,5.53,16.99,0.0,0.0,15.22,27.67,0.0,12.76,3.15,18.45,26.52,42.89,Abilene Christian Wildcats
"Hunter Jack Madden, Quion Williams, Rich Smith",576.5,1148.5,-1.0,85.56430446194226,86.5684575389948,85.56,87.4,49.43,98.08,5.16,17.15,0.0,0.0,15.49,26.95,0.0,12.77,3.24,17.41,27.03,42.44,Abilene Christian Wildcats
"Joseph Venzant, Nasir DeGruy, Quion Williams",160.0,327.0,-1.11,88.88888888888889,90.0,88.89,91.67,54.32,99.07,5.56,15.74,0.0,0.0,16.98,26.54,0.0,12.35,4.01,17.9,29.63,43.52,Abilene Christian Wildcats
"Hunter Jack Madden, Joseph Venzant, Quion Williams",160.0,327.0,-1.11,88.88888888888889,90.0,88.89,91.67,54.32,99.07,5.56,15.74,0.0,0.0,16.98,26.54,0.0,12.35,4.01,17.9,29.63,43.52,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Quion Williams",804.3,1591.5,-2.25,85.85922637920102,88.10709838107098,85.86,89.73,49.46,97.84,4.95,17.88,0.0,0.0,15.47,26.82,0.0,13.19,3.3,17.63,26.13,42.29,Abilene Christian Wildcats
"Dontrez Williams, Quion Williams, Rich Smith",35.4,79.5,-2.29,78.66666666666666,80.95238095238095,78.67,90.67,54.67,105.33,1.33,13.33,0.0,0.0,18.67,26.67,0.0,9.33,5.33,13.33,38.67,45.34,Abilene Christian Wildcats
"Hunter Jack Madden, Nasir DeGruy, Quion Williams",346.5,704.5,-3.45,85.17441860465115,88.62690707350902,85.17,92.88,49.85,98.26,4.51,19.33,0.0,0.0,16.28,26.6,0.0,12.79,3.78,18.02,28.49,42.88,Abilene Christian Wildcats
"Cade Hornecker, Nasir DeGruy, Quion Williams",79.9,165.0,-3.76,88.0503144654088,91.81286549707602,88.05,98.74,49.69,96.23,8.18,19.5,0.0,0.0,17.61,25.79,0.0,12.58,3.14,21.38,33.96,43.4,Abilene Christian Wildcats
"Leonardo Bettiol, Nasir DeGruy, Quion Williams",282.9,564.5,-3.84,85.30465949820788,89.14185639229422,85.3,91.22,49.64,98.75,3.94,20.07,0.0,0.0,16.13,26.88,0.0,12.9,4.12,17.38,26.16,43.01,Abilene Christian Wildcats
"Cade Hornecker, Hunter Jack Madden, Quion Williams",91.8,192.0,-3.94,84.94623655913979,88.88888888888889,84.95,94.62,48.92,100.0,5.91,20.97,0.0,0.0,19.35,25.27,0.0,10.75,3.76,19.35,31.72,44.62,Abilene Christian Wildcats
"Cade Hornecker, Hunter Jack Madden, Nasir DeGruy",73.8,154.0,-5.5,82.5503355704698,88.0503144654088,82.55,93.96,47.65,96.64,6.71,18.79,0.0,0.0,17.45,26.85,0.0,10.74,4.03,20.81,32.21,44.3,Abilene Christian Wildcats
"Joseph Venzant, Leonardo Bettiol, Quion Williams",120.0,245.5,-7.43,88.52459016393442,95.95141700404858,88.52,97.13,55.74,102.46,4.1,15.57,0.0,0.0,18.03,25.41,0.0,11.89,3.69,15.57,26.23,43.44,Abilene Christian Wildcats
"Cade Hornecker, Quion Williams, Rich Smith",32.5,69.5,-7.66,77.27272727272727,84.93150684931507,77.27,93.94,45.45,109.09,1.52,24.24,0.0,0.0,25.76,28.79,0.0,13.64,4.55,16.67,25.76,54.55,Abilene Christian Wildcats
"Bradyn Hubbard, Nasir DeGruy, Quion Williams",131.7,255.0,-8.54,84.375,92.91338582677166,84.38,92.19,46.88,98.83,5.08,23.44,0.0,0.0,15.62,22.27,0.0,13.28,2.73,16.8,28.12,37.89,Abilene Christian Wildcats
"Bradyn Hubbard, Cade Hornecker, Quion Williams",41.1,85.0,-9.58,88.09523809523809,97.67441860465115,88.1,100.0,48.81,108.33,5.95,25.0,0.0,0.0,26.19,23.81,0.0,10.71,3.57,17.86,28.57,50.0,Abilene Christian Wildcats
"Dontrez Williams, Hunter Jack Madden, Quion Williams",51.4,113.5,-14.11,75.23809523809524,89.34426229508196,75.24,103.81,47.62,100.0,0.95,17.14,0.0,0.0,15.24,30.48,0.0,9.52,4.76,15.24,40.0,45.72,Abilene Christian Wildcats
"Dontrez Williams, Hunter Jack Madden, Nasir DeGruy",29.8,62.0,-17.5,70.9090909090909,88.40579710144928,70.91,110.91,40.0,92.73,1.82,20.0,0.0,0.0,10.91,36.36,0.0,10.91,5.45,18.18,47.27,47.27,Abilene Christian Wildcats
"Dontrez Williams, Nasir DeGruy, Quion Williams",29.7,61.5,-19.89,68.51851851851852,88.40579710144928,68.52,112.96,42.59,92.59,0.0,18.52,0.0,0.0,11.11,35.19,0.0,14.81,5.56,18.52,50.0,46.3,Abilene Christian Wildcats
"Bradyn Hubbard, Cade Hornecker, Nasir DeGruy",32.2,61.5,-21.18,91.93548387096774,113.11475409836065,91.94,111.29,51.61,117.74,8.06,29.03,0.0,0.0,33.87,20.97,0.0,9.68,0.0,16.13,25.81,54.84,Abilene Christian Wildcats
"Ma'Shy Hill, Quion Williams, Rich Smith",56.4,113.0,-29.84,76.14678899082568,105.98290598290599,76.15,113.76,43.12,86.24,5.5,15.6,0.0,0.0,12.84,15.6,0.0,9.17,1.83,26.61,29.36,28.44,Abilene Christian Wildcats
"Hunter Jack Madden, Ma'Shy Hill, Quion Williams",59.4,120.5,-30.79,72.41379310344827,103.2,72.41,111.21,40.52,87.93,5.17,16.38,0.0,0.0,12.93,14.66,0.0,12.07,1.72,25.0,31.03,27.59,Abilene Christian Wildcats
"Cade Hornecker, Dontrez Williams, Hunter Jack Madden",25.5,53.0,-30.9,67.3469387755102,98.24561403508771,67.35,114.29,38.78,95.92,2.04,20.41,0.0,0.0,14.29,28.57,0.0,14.29,4.08,18.37,24.49,42.86,Abilene Christian Wildcats
"Hunter Jack Madden, Ma'Shy Hill, Rich Smith",58.4,115.0,-33.52,74.10714285714286,107.62711864406779,74.11,113.39,41.07,84.82,5.36,15.18,0.0,0.0,13.39,17.86,0.0,9.82,2.68,28.57,28.57,31.25,Abilene Christian Wildcats
"Leonardo Bettiol, Ma'Shy Hill, Rich Smith",40.0,80.5,-37.18,71.05263157894737,108.23529411764706,71.05,121.05,39.47,85.53,6.58,18.42,0.0,0.0,13.16,13.16,0.0,10.53,0.0,27.63,27.63,26.32,Abilene Christian Wildcats
"Leonardo Bettiol, Ma'Shy Hill, Quion Williams",40.0,80.5,-37.18,71.05263157894737,108.23529411764706,71.05,121.05,39.47,85.53,6.58,18.42,0.0,0.0,13.16,13.16,0.0,10.53,0.0,27.63,27.63,26.32,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol, Ma'Shy Hill",40.0,80.5,-37.18,71.05263157894737,108.23529411764706,71.05,121.05,39.47,85.53,6.58,18.42,0.0,0.0,13.16,13.16,0.0,10.53,0.0,27.63,27.63,26.32,Abilene Christian Wildcats
"Byron Brown, Sam Duskin, Wesley Celichowski",240.0,420.0,1.06,97.0873786407767,96.02803738317756,97.09,99.76,48.54,98.06,13.59,33.98,0.0,0.0,15.53,35.68,0.0,7.04,4.13,17.48,25.97,51.21,Air Force Falcons
"Byron Brown, Jeffrey Mills, Sam Duskin",241.4,422.5,0.82,97.34299516908213,96.51972157772622,97.34,100.48,48.55,98.07,13.77,34.06,0.0,0.0,15.46,35.51,0.0,7.0,4.11,17.39,26.09,50.97,Air Force Falcons
"Byron Brown, Ethan Taylor, Sam Duskin",242.8,424.0,0.57,97.10843373493975,96.53579676674366,97.11,100.72,48.43,97.83,13.73,33.98,0.0,0.0,15.42,35.42,0.0,6.99,4.1,17.59,26.02,50.84,Air Force Falcons
"Ethan Taylor, Jeffrey Mills, Sam Duskin",321.5,563.0,0.07,95.86330935251799,95.78947368421052,95.86,98.2,49.28,98.02,13.13,34.53,0.0,0.0,14.75,33.99,0.0,7.37,5.04,16.73,25.9,48.74,Air Force Falcons
"Jeffrey Mills, Sam Duskin, Wesley Celichowski",320.0,559.0,-0.11,95.47101449275362,95.58303886925795,95.47,98.01,49.09,98.01,13.04,34.6,0.0,0.0,14.86,34.06,0.0,7.43,5.07,16.85,25.91,48.92,Air Force Falcons
"Ethan Taylor, Sam Duskin, Wesley Celichowski",322.0,565.5,-0.28,95.87813620071685,96.16055846422339,95.88,98.75,49.28,98.39,12.9,34.95,0.0,0.0,15.05,34.05,0.0,7.35,5.02,16.67,25.63,49.1,Air Force Falcons
"Caleb Walker, Kyle Marshall, Will Cooper",40.5,79.5,-2.61,101.23456790123457,103.84615384615385,101.23,100.0,53.09,86.42,12.35,25.93,0.0,0.0,9.88,27.16,0.0,9.88,2.47,23.46,17.28,37.04,Air Force Falcons
"Ethan Taylor, Luke Kearney, Sam Duskin",80.0,139.0,-3.49,90.71428571428571,94.20289855072464,90.71,92.86,50.71,97.86,11.43,36.43,0.0,0.0,12.86,29.29,0.0,8.57,7.86,15.0,25.71,42.15,Air Force Falcons
"Luke Kearney, Sam Duskin, Wesley Celichowski",80.0,139.0,-3.49,90.71428571428571,94.20289855072464,90.71,92.86,50.71,97.86,11.43,36.43,0.0,0.0,12.86,29.29,0.0,8.57,7.86,15.0,25.71,42.15,Air Force Falcons
"Jeffrey Mills, Luke Kearney, Sam Duskin",80.0,139.0,-3.49,90.71428571428571,94.20289855072464,90.71,92.86,50.71,97.86,11.43,36.43,0.0,0.0,12.86,29.29,0.0,8.57,7.86,15.0,25.71,42.15,Air Force Falcons
"Caleb Walker, Chase Beasley, Will Cooper",28.8,56.5,-4.17,90.74074074074075,94.91525423728814,90.74,103.7,46.3,98.15,7.41,24.07,0.0,0.0,16.67,27.78,0.0,11.11,3.7,18.52,22.22,44.45,Air Force Falcons
"Caleb Walker, Luke Kearney, Will Cooper",40.8,72.0,-4.65,80.28169014084507,84.93150684931507,80.28,87.32,40.85,94.37,8.45,30.99,0.0,0.0,14.08,32.39,0.0,9.86,1.41,19.72,21.13,46.47,Air Force Falcons
"Ethan Taylor, Luke Kearney, Will Cooper",68.0,119.5,-4.66,86.32478632478633,90.98360655737704,86.32,94.87,41.88,96.58,12.82,41.03,0.0,0.0,9.4,34.19,0.0,8.55,4.27,12.82,21.37,43.59,Air Force Falcons
