Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Ma'Shy Hill,174.2,337.5,1.27,84.93975903614458,83.6734693877551,84.94,86.45,46.39,90.06,8.13,24.1,0.0,0.0,10.24,25.9,17.47,14.76,4.82,20.18,25.3,36.14,Abilene Christian Wildcats
Cbo Newton,488.4,1002.0,-3.02,85.75727181544633,88.77855014895731,85.76,89.67,50.15,94.08,5.82,20.66,0.0,0.0,10.83,24.07,15.55,12.34,2.81,16.75,24.27,34.9,Abilene Christian Wildcats
Bradyn Hubbard,557.3,1152.0,-4.09,83.39070567986231,87.47810858143608,83.39,85.97,49.05,95.52,6.11,21.08,0.0,0.0,11.88,24.35,14.2,11.96,2.84,16.35,25.22,36.23,Abilene Christian Wildcats
Rich Smith,614.2,1248.0,-4.24,84.82428115015975,89.06752411575563,84.82,88.5,48.4,95.61,6.31,21.09,0.0,0.0,13.26,24.2,15.58,10.86,2.96,17.65,25.0,37.46,Abilene Christian Wildcats
Yaniel Rivera,497.2,1035.5,-5.29,85.40856031128405,90.69990412272291,85.41,92.02,49.12,94.94,7.0,22.28,0.0,0.0,10.8,23.83,15.95,12.84,2.72,15.86,24.9,34.63,Abilene Christian Wildcats
Zy Wright,340.3,718.5,-5.37,85.16949152542372,90.53497942386831,85.17,93.22,49.15,91.95,6.64,20.76,0.0,0.0,10.88,24.29,16.53,10.88,2.68,18.93,25.14,35.17,Abilene Christian Wildcats
Cade Hornecker,363.2,739.5,-6.98,83.89261744966443,90.87193460490464,83.89,89.53,48.05,94.09,6.85,21.88,0.0,0.0,12.48,24.56,16.64,10.34,3.09,18.39,23.36,37.04,Abilene Christian Wildcats
Joseph Venzant,526.4,1047.5,-8.16,82.24568138195777,90.40835707502374,82.25,91.36,47.6,95.59,6.33,21.88,0.0,0.0,12.96,23.99,14.2,13.15,2.78,17.37,25.82,36.95,Abilene Christian Wildcats
Tylan Lewis,42.2,84.0,-11.93,68.91891891891892,80.85106382978722,68.92,102.7,44.59,97.3,8.11,24.32,0.0,0.0,10.81,27.03,9.46,14.86,2.7,13.51,33.78,37.84,Abilene Christian Wildcats
Christian Alston,198.8,408.5,-11.94,74.5049504950495,86.4406779661017,74.5,88.37,44.55,95.54,5.45,20.3,0.0,0.0,13.61,25.74,12.13,9.65,3.47,18.07,26.49,39.35,Abilene Christian Wildcats
Joseph Scott,136.8,273.0,-15.73,79.06137184115524,94.79553903345726,79.06,92.06,47.65,94.22,5.78,18.77,0.0,0.0,12.27,23.1,14.44,11.91,1.44,18.05,27.8,35.37,Abilene Christian Wildcats
Isaac Dye,80.1,162.5,-27.4,81.52866242038218,108.92857142857142,81.53,116.56,46.5,99.36,8.28,26.11,0.0,0.0,15.92,18.47,13.38,8.92,4.46,16.56,25.48,34.39,Abilene Christian Wildcats
Elliott Taite,20.8,44.5,19.11,93.02325581395348,73.91304347826086,93.02,79.07,44.19,102.33,16.28,39.53,0.0,0.0,9.3,32.56,25.58,6.98,2.33,6.98,11.63,41.86,Air Force Falcons
Sam Imade,33.6,70.0,-14.3,92.64705882352942,106.94444444444444,92.65,113.24,44.12,94.12,14.71,39.71,0.0,0.0,7.35,25.0,20.59,5.88,2.94,13.24,16.18,32.35,Air Force Falcons
Josh Gatete,37.0,76.0,-14.6,88.0,102.59740259740259,88.0,105.33,42.67,98.67,12.0,36.0,0.0,0.0,8.0,25.33,17.33,6.67,1.33,9.33,10.67,33.33,Air Force Falcons
Riley Dering,189.4,364.0,-24.85,83.79888268156425,108.64864864864865,83.8,112.29,43.3,93.02,10.61,31.28,0.0,0.0,11.73,28.77,18.44,5.59,2.51,18.72,27.93,40.5,Air Force Falcons
Kolby Gilles,297.4,557.5,-25.41,81.91881918819189,107.32984293193716,81.92,113.47,42.44,86.16,9.78,30.26,0.0,0.0,8.49,28.23,15.68,7.2,2.4,22.32,25.09,36.72,Air Force Falcons
Kam Sanders,614.8,1180.5,-26.41,78.35051546391753,104.76190476190477,78.35,107.73,41.58,89.95,8.85,29.64,0.0,0.0,8.33,28.87,15.21,7.04,2.66,18.38,22.25,37.2,Air Force Falcons
Ethan Greenberg,534.3,1018.5,-26.56,81.4070351758794,107.9654510556622,81.41,113.07,41.31,89.95,10.35,32.46,0.0,0.0,8.74,29.05,16.98,7.24,2.51,18.79,23.42,37.79,Air Force Falcons
Justin Hinds,251.1,476.5,-26.63,77.6824034334764,104.31211498973305,77.68,109.01,41.85,87.77,7.51,26.82,0.0,0.0,9.01,27.47,14.81,7.08,3.43,21.24,22.32,36.48,Air Force Falcons
A.J. Patterson,314.2,605.0,-28.99,74.74747474747475,103.73376623376625,74.75,107.58,40.74,86.36,7.07,25.93,0.0,0.0,8.59,26.94,14.48,7.74,2.36,22.22,26.26,35.53,Air Force Falcons
Lucas Hobin,603.9,1163.5,-29.55,78.59030837004404,108.13758389261746,78.59,113.57,41.15,87.93,9.16,30.31,0.0,0.0,8.37,27.58,15.24,6.61,2.56,20.44,25.37,35.95,Air Force Falcons
Wesley Celichowski,446.6,858.5,-30.17,75.05966587112172,105.23321956769055,75.06,110.38,39.14,87.47,8.59,30.67,0.0,0.0,7.52,28.52,14.8,7.4,2.51,20.05,23.03,36.04,Air Force Falcons
Caleb Walker,260.0,512.0,-31.21,74.21259842519686,105.4263565891473,74.21,107.09,42.13,87.6,5.91,20.47,0.0,0.0,8.46,27.56,12.2,7.09,2.56,20.87,22.64,36.02,Air Force Falcons
